[sweep r=2 d=4] lam=(16, 0) a4=1 mult_R=1 B_full=1 T=1 [1, 1] pts=25 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 7, 2, 0) a4=2 mult_R=2 B_full=13 T=2 [2, 2] pts=36 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 7, 1, 1) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 6, 3, 0) a4=3 mult_R=3 B_full=13 T=3 [3, 3] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 6, 2, 1) a4=2 mult_R=2 B_full=10 T=2 [2, 2] pts=33 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 5, 4, 0) a4=1 mult_R=1 B_full=8 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 5, 3, 1) a4=2 mult_R=2 B_full=9 T=2 [2, 2] pts=32 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 5, 2, 2) a4=2 mult_R=2 B_full=11 T=2 [2, 2] pts=34 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 4, 4, 1) a4=2 mult_R=2 B_full=8 T=2 [2, 2] pts=31 -> excess 0 EXACT
[sweep r=4 d=5] lam=(11, 4, 3, 2) a4=1 mult_R=1 B_full=8 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 10, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 9, 1, 0) a4=1 mult_R=1 B_full=6 T=1 [1, 1] pts=30 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 8, 2, 0) a4=3 mult_R=3 B_full=12 T=3 [3, 3] pts=34 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 7, 3, 0) a4=2 mult_R=2 B_full=12 T=2 [2, 2] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 7, 2, 1) a4=2 mult_R=2 B_full=10 T=2 [2, 2] pts=33 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 6, 4, 0) a4=4 mult_R=4 B_full=12 T=4 [4, 4] pts=33 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 6, 3, 1) a4=2 mult_R=2 B_full=12 T=2 [2, 2] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 6, 2, 2) a4=3 mult_R=3 B_full=12 T=3 [3, 3] pts=34 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 5, 4, 1) a4=2 mult_R=2 B_full=10 T=2 [2, 2] pts=33 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 5, 3, 2) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(10, 4, 4, 2) a4=3 mult_R=3 B_full=9 T=3 [3, 3] pts=31 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 8, 3, 0) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 8, 2, 1) a4=1 mult_R=1 B_full=8 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 7, 4, 0) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 7, 3, 1) a4=2 mult_R=2 B_full=11 T=2 [2, 2] pts=34 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 7, 2, 2) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 6, 5, 0) a4=1 mult_R=1 B_full=6 T=1 [1, 1] pts=30 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 6, 4, 1) a4=3 mult_R=3 B_full=13 T=3 [3, 3] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 6, 3, 2) a4=2 mult_R=2 B_full=13 T=2 [2, 2] pts=37 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 5, 4, 2) a4=2 mult_R=2 B_full=12 T=2 [2, 2] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(9, 4, 4, 3) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 8, 4, 0) a4=2 mult_R=2 B_full=9 T=2 [2, 2] pts=32 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 8, 2, 2) a4=2 mult_R=2 B_full=8 T=2 [2, 2] pts=31 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 7, 4, 1) a4=2 mult_R=2 B_full=11 T=2 [2, 2] pts=34 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 7, 3, 2) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 6, 6, 0) a4=2 mult_R=2 B_full=4 T=2 [2, 2] pts=27 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 6, 5, 1) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 6, 4, 2) a4=3 mult_R=3 B_full=13 T=3 [3, 3] pts=35 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 5, 4, 3) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=4 d=5] lam=(8, 4, 4, 4) a4=2 mult_R=2 B_full=3 T=2 [2, 2] pts=26 -> excess 0 EXACT
[sweep r=4 d=5] lam=(7, 7, 5, 1) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=4 d=5] lam=(7, 7, 3, 3) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=4 d=5] lam=(7, 6, 5, 2) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=4 d=5] lam=(7, 6, 4, 3) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=4 d=5] lam=(6, 6, 6, 2) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=4 d=5] lam=(6, 6, 4, 4) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=27 -> excess 0 EXACT
summary r=4 delta=5: {'cells': 72, 'swap_exact': 72, 'swap_weaker': 0, 'total_excess': 0, 'total_mult_R': 119, 'total_B_full': 540}  (139.5s)
wrote /home/claude/gct/results/b13_04/descent_sweep_r4_d5.json
--- done sweep 4 5 (exit 0)
[sweep r=6 d=4] lam=(16, 0, 0, 0, 0, 0) a4=1 mult_R=1 B_full=1 T=1 [1, 1] pts=25 -> excess 0 EXACT
[sweep r=6 d=4] lam=(14, 2, 0, 0, 0, 0) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=6 d=4] lam=(13, 3, 0, 0, 0, 0) a4=1 mult_R=1 B_full=3 T=1 [1, 1] pts=27 -> excess 0 EXACT
[sweep r=6 d=4] lam=(12, 4, 0, 0, 0, 0) a4=2 mult_R=2 B_full=4 T=2 [2, 2] pts=27 -> excess 0 EXACT
[sweep r=6 d=4] lam=(12, 2, 2, 0, 0, 0) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=6 d=4] lam=(11, 4, 1, 0, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(11, 3, 2, 0, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(10, 6, 0, 0, 0, 0) a4=2 mult_R=2 B_full=5 T=2 [2, 2] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(10, 5, 1, 0, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(10, 4, 2, 0, 0, 0) a4=2 mult_R=2 B_full=7 T=2 [2, 2] pts=30 -> excess 0 EXACT
[sweep r=6 d=4] lam=(10, 2, 2, 2, 0, 0) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=6 d=4] lam=(9, 6, 1, 0, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=6 d=4] lam=(9, 5, 2, 0, 0, 0) a4=1 mult_R=1 B_full=7 T=1 [1, 1] pts=31 -> excess 0 EXACT
[sweep r=6 d=4] lam=(9, 4, 3, 0, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=6 d=4] lam=(9, 4, 2, 1, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=6 d=4] lam=(8, 8, 0, 0, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(8, 6, 2, 0, 0, 0) a4=2 mult_R=2 B_full=8 T=2 [2, 2] pts=32 -> excess 0 EXACT
[sweep r=6 d=4] lam=(8, 5, 2, 1, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=6 d=4] lam=(8, 4, 4, 0, 0, 0) a4=2 mult_R=2 B_full=4 T=2 [2, 2] pts=27 -> excess 0 EXACT
[sweep r=6 d=4] lam=(8, 4, 2, 2, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=6 d=4] lam=(7, 7, 1, 1, 0, 0) a4=1 mult_R=1 B_full=1 T=1 [1, 1] pts=25 -> excess 0 EXACT
[sweep r=6 d=4] lam=(7, 6, 3, 0, 0, 0) a4=1 mult_R=1 B_full=6 T=1 [1, 1] pts=30 -> excess 0 EXACT
[sweep r=6 d=4] lam=(7, 5, 3, 1, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(7, 4, 4, 1, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(6, 6, 4, 0, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(6, 6, 2, 2, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=6 d=4] lam=(6, 4, 4, 2, 0, 0) a4=1 mult_R=1 B_full=3 T=1 [1, 1] pts=27 -> excess 0 EXACT
[sweep r=6 d=4] lam=(4, 4, 4, 4, 0, 0) a4=1 mult_R=1 B_full=1 T=1 [1, 1] pts=25 -> excess 0 EXACT
FLINT exception (General error):
    Unable to allocate memory (8).
--- done sweep 6 4 (exit 134)
[sweep r=5 d=5] lam=(20, 0, 0, 0, 0) a4=1 mult_R=1 B_full=1 T=1 [1, 1] pts=25 -> excess 0 EXACT
[sweep r=5 d=5] lam=(18, 2, 0, 0, 0) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=5 d=5] lam=(17, 3, 0, 0, 0) a4=1 mult_R=1 B_full=3 T=1 [1, 1] pts=27 -> excess 0 EXACT
[sweep r=5 d=5] lam=(16, 4, 0, 0, 0) a4=2 mult_R=2 B_full=4 T=2 [2, 2] pts=28 -> excess 0 EXACT
[sweep r=5 d=5] lam=(16, 2, 2, 0, 0) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=5 d=5] lam=(15, 5, 0, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=5 d=5] lam=(15, 4, 1, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=5 d=5] lam=(15, 3, 2, 0, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=5 d=5] lam=(14, 6, 0, 0, 0) a4=2 mult_R=2 B_full=6 T=2 [2, 2] pts=29 -> excess 0 EXACT
[sweep r=5 d=5] lam=(14, 5, 1, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=5 d=5] lam=(14, 4, 2, 0, 0) a4=3 mult_R=3 B_full=8 T=3 [3, 3] pts=30 -> excess 0 EXACT
[sweep r=5 d=5] lam=(14, 2, 2, 2, 0) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=5 d=5] lam=(13, 7, 0, 0, 0) a4=1 mult_R=1 B_full=6 T=1 [1, 1] pts=30 -> excess 0 EXACT
[sweep r=5 d=5] lam=(13, 6, 1, 0, 0) a4=2 mult_R=2 B_full=7 T=2 [2, 2] pts=30 -> excess 0 EXACT
[sweep r=5 d=5] lam=(13, 5, 2, 0, 0) a4=2 mult_R=2 B_full=10 T=2 [2, 2] pts=33 -> excess 0 EXACT
[sweep r=5 d=5] lam=(13, 4, 3, 0, 0) a4=2 mult_R=2 B_full=7 T=2 [2, 2] pts=30 -> excess 0 EXACT
[sweep r=5 d=5] lam=(13, 4, 2, 1, 0) a4=1 mult_R=1 B_full=6 T=1 [1, 1] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(13, 3, 2, 2, 0) a4=1 mult_R=1 B_full=4 T=1 [1, 1] pts=28 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 8, 0, 0, 0) a4=2 mult_R=2 B_full=6 T=2 [2, 2] pts=30 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 7, 1, 0, 0) a4=1 mult_R=1 B_full=7 T=1 [1, 1] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 6, 2, 0, 0) a4=4 mult_R=4 B_full=13 T=4 [4, 4] pts=34 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 5, 3, 0, 0) a4=1 mult_R=1 B_full=9 T=1 [1, 1] pts=33 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 5, 2, 1, 0) a4=2 mult_R=2 B_full=8 T=2 [2, 2] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 4, 4, 0, 0) a4=3 mult_R=3 B_full=6 T=3 [3, 3] pts=28 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 4, 3, 1, 0) a4=1 mult_R=1 B_full=7 T=1 [1, 1] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 4, 2, 2, 0) a4=2 mult_R=2 B_full=8 T=2 [2, 2] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(12, 2, 2, 2, 2) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 8, 1, 0, 0) a4=1 mult_R=1 B_full=7 T=1 [1, 1] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 7, 2, 0, 0) a4=2 mult_R=2 B_full=13 T=2 [2, 2] pts=36 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 7, 1, 1, 0) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 6, 3, 0, 0) a4=3 mult_R=3 B_full=13 T=3 [3, 3] pts=35 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 6, 2, 1, 0) a4=2 mult_R=2 B_full=10 T=2 [2, 2] pts=33 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 5, 4, 0, 0) a4=1 mult_R=1 B_full=8 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 5, 3, 1, 0) a4=2 mult_R=2 B_full=9 T=2 [2, 2] pts=32 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 5, 2, 2, 0) a4=2 mult_R=2 B_full=11 T=2 [2, 2] pts=34 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 4, 4, 1, 0) a4=2 mult_R=2 B_full=8 T=2 [2, 2] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 4, 3, 2, 0) a4=1 mult_R=1 B_full=8 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=5 d=5] lam=(11, 4, 2, 2, 1) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 10, 0, 0, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 9, 1, 0, 0) a4=1 mult_R=1 B_full=6 T=1 [1, 1] pts=30 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 8, 2, 0, 0) a4=3 mult_R=3 B_full=12 T=3 [3, 3] pts=34 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 7, 3, 0, 0) a4=2 mult_R=2 B_full=12 T=2 [2, 2] pts=35 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 7, 2, 1, 0) a4=2 mult_R=2 B_full=10 T=2 [2, 2] pts=34 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 6, 4, 0, 0) a4=4 mult_R=4 B_full=12 T=4 [4, 4] pts=33 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 6, 3, 1, 0) a4=2 mult_R=2 B_full=12 T=2 [2, 2] pts=35 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 6, 2, 2, 0) a4=3 mult_R=3 B_full=12 T=3 [3, 3] pts=36 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 5, 4, 1, 0) a4=2 mult_R=2 B_full=10 T=2 [2, 2] pts=33 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 5, 3, 2, 0) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=35 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 5, 3, 1, 1) a4=1 mult_R=1 B_full=4 T=2 [2, 2] pts=27 -> excess 1 STRICTLY WEAKER
[sweep r=5 d=5] lam=(10, 5, 2, 2, 1) a4=1 mult_R=1 B_full=7 T=1 [1, 1] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 4, 4, 2, 0) a4=3 mult_R=3 B_full=9 T=3 [3, 3] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(10, 4, 2, 2, 2) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 8, 3, 0, 0) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=35 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 8, 2, 1, 0) a4=1 mult_R=1 B_full=8 T=1 [1, 1] pts=32 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 7, 4, 0, 0) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=35 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 7, 3, 1, 0) a4=2 mult_R=2 B_full=11 T=2 [2, 2] pts=34 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 7, 2, 2, 0) a4=1 mult_R=1 B_full=11 T=1 [1, 1] pts=36 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 7, 2, 1, 1) a4=1 mult_R=1 B_full=2 T=1 [1, 1] pts=26 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 6, 5, 0, 0) a4=1 mult_R=1 B_full=6 T=1 [1, 1] pts=30 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 6, 4, 1, 0) a4=3 mult_R=3 B_full=13 T=3 [3, 3] pts=35 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 6, 3, 2, 0) a4=2 mult_R=2 B_full=13 T=2 [2, 2] pts=36 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 6, 2, 2, 1) a4=1 mult_R=1 B_full=7 T=1 [1, 1] pts=31 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 5, 4, 2, 0) a4=2 mult_R=2 B_full=12 T=2 [2, 2] pts=35 -> excess 0 EXACT
[sweep r=5 d=5] lam=(9, 5, 4, 1, 1) a4=1 mult_R=1 B_full=5 T=3 [3, 3] pts=27 -> excess 2 STRICTLY WEAKER
[sweep r=5 d=5] lam=(9, 5, 3, 2, 1) a4=1 mult_R=1 B_full=8 T=2 [2, 2] pts=31 -> excess 1 STRICTLY WEAKER
[sweep r=5 d=5] lam=(9, 4, 4, 3, 0) a4=1 mult_R=1 B_full=5 T=1 [1, 1] pts=29 -> excess 0 EXACT
