delta,lam,ell,a,m_det,class,margin
11,14|9|6|3|3|3|3|2|1,9,34,19883846,silent,19883812
11,14|9|6|3|3|3|2|2|2,9,27,13175293,silent,13175266
11,14|9|5|5|5|3|1|1|1,9,493,25120294,silent,25119801
11,14|9|5|5|5|2|2|1|1,9,456,26878672,silent,26878216
11,14|9|5|5|4|4|1|1|1,9,463,24039839,silent,24039376
11,14|9|5|5|4|3|2|1|1,9,1048,78918250,silent,78917202
11,14|9|5|5|4|2|2|2|1,9,498,42180128,silent,42179630
11,14|9|5|5|3|3|3|1|1,9,206,30926352,silent,30926146
11,14|9|5|5|3|3|2|2|1,9,332,47306544,silent,47306212
11,14|9|5|5|3|2|2|2|2,9,112,16546997,silent,16546885
11,14|9|5|4|4|4|2|1|1,9,501,32890830,silent,32890329
11,14|9|5|4|4|3|3|1|1,9,326,38196945,silent,38196619
11,14|9|5|4|4|3|2|2|1,9,514,55192901,silent,55192387
11,14|9|5|4|4|2|2|2|2,9,145,15666869,silent,15666724
11,14|9|5|4|3|3|3|2|1,9,94,35568154,silent,35568060
11,14|9|5|4|3|3|2|2|2,9,79,22825825,silent,22825746
11,14|9|5|3|3|3|3|3|1,9,1,5402807,silent,5402806
11,14|9|5|3|3|3|3|2|2,9,1,7312824,silent,7312823
11,14|9|4|4|4|4|3|1|1,9,106,8155149,silent,8155043
11,14|9|4|4|4|4|2|2|1,9,142,9565574,silent,9565432
11,14|9|4|4|4|3|3|2|1,9,76,14428460,silent,14428384
11,14|9|4|4|4|3|2|2|2,9,64,8612580,silent,8612516
11,14|9|4|4|3|3|3|3|1,9,2,4992191,silent,4992189
11,14|9|4|4|3|3|3|2|2,9,4,6662769,silent,6662765
11,14|9|4|3|3|3|3|3|2,9,0,-1,a0,
11,14|9|3|3|3|3|3|3|3,9,0,-1,a0,
11,14|8|8|8|2|1|1|1|1,9,83,1748628,silent,1748545
11,14|8|8|7|3|1|1|1|1,9,338,9856527,silent,9856189
11,14|8|8|7|2|2|1|1|1,9,338,9578601,silent,9578263
11,14|8|8|6|4|1|1|1|1,9,591,18623695,silent,18623104
11,14|8|8|6|3|2|1|1|1,9,1079,39229977,silent,39228898
11,14|8|8|6|2|2|2|1|1,9,498,18291578,silent,18291080
11,14|8|8|5|5|1|1|1|1,9,309,10527813,silent,10527504
11,14|8|8|5|4|2|1|1|1,9,1253,49309114,silent,49307861
11,14|8|8|5|3|3|1|1|1,9,786,38285408,silent,38284622
11,14|8|8|5|3|2|2|1|1,9,1158,53895770,silent,53894612
11,14|8|8|5|2|2|2|2|1,9,355,15473293,silent,15472938
11,14|8|8|4|4|3|1|1|1,9,610,30412478,silent,30411868
11,14|8|8|4|4|2|2|1|1,9,674,35532697,silent,35532023
11,14|8|8|4|3|3|2|1|1,9,602,43190723,silent,43190121
11,14|8|8|4|3|2|2|2|1,9,464,29904668,silent,29904204
11,14|8|8|4|2|2|2|2|2,9,115,5242069,silent,5241954
11,14|8|8|3|3|3|3|1|1,9,40,8144711,silent,8144671
11,14|8|8|3|3|3|2|2|1,9,84,12952220,silent,12952136
11,14|8|8|3|3|2|2|2|2,9,33,5052271,silent,5052238
11,14|8|7|7|4|1|1|1|1,9,374,12920715,silent,12920341
11,14|8|7|7|3|2|1|1|1,9,708,26493750,silent,26493042
11,14|8|7|7|2|2|2|1|1,9,353,12196897,silent,12196544
11,14|8|7|6|5|1|1|1|1,9,512,19272687,silent,19272175
11,14|8|7|6|4|2|1|1|1,9,1656,71712386,silent,71710730
11,14|8|7|6|3|3|1|1|1,9,982,52208926,silent,52207944
11,14|8|7|6|3|2|2|1|1,9,1420,72499368,silent,72497948
11,14|8|7|6|2|2|2|2|1,9,410,20088904,silent,20088494
11,14|8|7|5|5|2|1|1|1,9,1042,45481321,silent,45480279
11,14|8|7|5|4|3|1|1|1,9,1685,92044507,silent,92042822
11,14|8|7|5|4|2|2|1|1,9,1877,104429413,silent,104427536
11,14|8|7|5|3|3|2|1|1,9,1286,102815782,silent,102814496
11,14|8|7|5|3|2|2|2|1,9,900,68746334,silent,68745434
11,14|8|7|5|2|2|2|2|2,9,136,11029080,silent,11028944
11,14|8|7|4|4|4|1|1|1,9,447,25389074,silent,25388627
11,14|8|7|4|4|3|2|1|1,9,1168,88022563,silent,88021395
11,14|8|7|4|4|2|2|2|1,9,650,48083512,silent,48082862
11,14|8|7|4|3|3|3|1|1,9,267,41531686,silent,41531419
11,14|8|7|4|3|3|2|2|1,9,461,64045106,silent,64044645
11,14|8|7|4|3|2|2|2|2,9,190,22943285,silent,22943095
11,14|8|7|3|3|3|3|2|1,9,27,16196451,silent,16196424
11,14|8|7|3|3|3|2|2|2,9,24,10697937,silent,10697913
11,14|8|6|6|6|1|1|1|1,9,100,4549558,silent,4549458
11,14|8|6|6|5|2|1|1|1,9,706,35593219,silent,35592513
11,14|8|6|6|4|3|1|1|1,9,989,58835159,silent,58834170
11,14|8|6|6|4|2|2|1|1,9,1066,65951578,silent,65950512
11,14|8|6|6|3|3|2|1|1,9,773,61407112,silent,61406339
11,14|8|6|6|3|2|2|2|1,9,533,40484731,silent,40484198
11,14|8|6|6|2|2|2|2|2,9,110,6311721,silent,6311611
11,14|8|6|5|5|3|1|1|1,9,860,50422873,silent,50422013
11,14|8|6|5|5|2|2|1|1,9,847,53458415,silent,53457568
11,14|8|6|5|4|4|1|1|1,9,732,45026848,silent,45026116
11,14|8|6|5|4|3|2|1|1,9,1767,145132065,silent,145130298
11,14|8|6|5|4|2|2|2|1,9,882,76761131,silent,76760249
11,14|8|6|5|3|3|3|1|1,9,361,54904183,silent,54903822
11,14|8|6|5|3|3|2|2|1,9,564,83505278,silent,83504714
11,14|8|6|5|3|2|2|2|2,9,199,28883217,silent,28883018
11,14|8|6|4|4|4|2|1|1,9,618,48011594,silent,48010976
11,14|8|6|4|4|3|3|1|1,9,457,54915924,silent,54915467
11,14|8|6|4|4|3|2|2|1,9,675,78949933,silent,78949258
11,14|8|6|4|4|2|2|2|2,9,218,22165795,silent,22165577
11,14|8|6|4|3|3|3|2|1,9,129,49090980,silent,49090851
11,14|8|6|4|3|3|2|2|2,9,91,31298229,silent,31298138
11,14|8|6|3|3|3|3|3|1,9,1,6839556,silent,6839555
11,14|8|6|3|3|3|3|2|2,9,4,9221882,silent,9221878
11,14|8|5|5|5|4|1|1|1,9,257,15408420,silent,15408163
11,14|8|5|5|5|3|2|1|1,9,432,39821747,silent,39821315
11,14|8|5|5|5|2|2|2|1,9,155,19585814,silent,19585659
11,14|8|5|5|4|4|2|1|1,9,524,41572336,silent,41571812
11,14|8|5|5|4|3|3|1|1,9,331,44905353,silent,44905022
11,14|8|5|5|4|3|2|2|1,9,444,63843479,silent,63843035
11,14|8|5|5|4|2|2|2|2,9,82,17374405,silent,17374323
11,14|8|5|5|3|3|3|2|1,9,87,32426031,silent,32425944
11,14|8|5|5|3|3|2|2|2,9,63,20409477,silent,20409414
11,14|8|5|4|4|4|3|1|1,9,270,24405460,silent,24405190
11,14|8|5|4|4|4|2|2|1,9,302,28346587,silent,28346285
11,14|8|5|4|4|3|3|2|1,9,188,41446230,silent,41446042
11,14|8|5|4|4|3|2|2|2,9,123,24466357,silent,24466234
11,14|8|5|4|3|3|3|3|1,9,7,13137742,silent,13137735
11,14|8|5|4|3|3|3|2|2,9,13,17466046,silent,17466033
11,14|8|5|3|3|3|3|3|2,9,0,-1,a0,
11,14|8|4|4|4|4|4|1|1,9,40,2584693,silent,2584653
11,14|8|4|4|4|4|3|2|1,9,101,9608194,silent,9608093
11,14|8|4|4|4|4|2|2|2,9,64,4520651,silent,4520587
11,14|8|4|4|4|3|3|3|1,9,11,5727591,silent,5727580
11,14|8|4|4|4|3|3|2|2,9,15,7400421,silent,7400406
11,14|8|4|4|3|3|3|3|2,9,0,-1,a0,
11,14|8|4|3|3|3|3|3|3,9,0,-1,a0,
11,14|7|7|7|5|1|1|1|1,9,112,4143918,silent,4143806
11,14|7|7|7|4|2|1|1|1,9,325,14276901,silent,14276576
11,14|7|7|7|3|3|1|1|1,9,177,10097008,silent,10096831
11,14|7|7|7|3|2|2|1|1,9,251,13930969,silent,13930718
11,14|7|7|7|2|2|2|2|1,9,61,3784981,silent,3784920
11,14|7|7|6|6|1|1|1|1,9,62,3339942,silent,3339880
11,14|7|7|6|5|2|1|1|1,9,477,24367912,silent,24367435
11,14|7|7|6|4|3|1|1|1,9,631,39168099,silent,39167468
11,14|7|7|6|4|2|2|1|1,9,725,43767388,silent,43766663
11,14|7|7|6|3|3|2|1|1,9,453,40239783,silent,40239330
11,14|7|7|6|3|2|2|2|1,9,312,26417386,silent,26417074
11,14|7|7|6|2|2|2|2|2,9,33,4066152,silent,4066119
11,14|7|7|5|5|3|1|1|1,9,452,27843942,silent,27843490
11,14|7|7|5|5|2|2|1|1,9,418,29416660,silent,29416242
11,14|7|7|5|4|4|1|1|1,9,395,24297071,silent,24296676
11,14|7|7|5|4|3|2|1|1,9,904,77672931,silent,77672027
11,14|7|7|5|4|2|2|2|1,9,429,40890094,silent,40889665
11,14|7|7|5|3|3|3|1|1,9,181,28959912,silent,28959731
11,14|7|7|5|3|3|2|2|1,9,287,43973424,silent,43973137
11,14|7|7|5|3|2|2|2|2,9,96,15129203,silent,15129107
11,14|7|7|4|4|4|2|1|1,9,330,24107797,silent,24107467
11,14|7|7|4|4|3|3|1|1,9,197,27376337,silent,27376140
11,14|7|7|4|4|3|2|2|1,9,313,39274138,silent,39273825
11,14|7|7|4|4|2|2|2|2,9,63,10954349,silent,10954286
11,14|7|7|4|3|3|3|2|1,9,62,24079283,silent,24079221
11,14|7|7|4|3|3|2|2|2,9,54,15322635,silent,15322581
11,14|7|7|3|3|3|3|3|1,9,1,3247198,silent,3247197
11,14|7|7|3|3|3|3|2|2,9,0,-1,a0,
11,14|7|6|6|6|2|1|1|1,9,112,7553074,silent,7552962
11,14|7|6|6|5|3|1|1|1,9,389,27827444,silent,27827055
11,14|7|6|6|5|2|2|1|1,9,402,29038775,silent,29038373
11,14|7|6|6|4|4|1|1|1,9,268,20126818,silent,20126550
11,14|7|6|6|4|3|2|1|1,9,690,62631111,silent,62630421
11,14|7|6|6|4|2|2|2|1,9,364,32523060,silent,32522696
11,14|7|6|6|3|3|3|1|1,9,142,21920493,silent,21920351
11,14|7|6|6|3|3|2|2|1,9,221,33041194,silent,33040973
11,14|7|6|6|3|2|2|2|2,9,83,11205689,silent,11205606
11,14|7|6|5|5|4|1|1|1,9,317,22389070,silent,22388753
11,14|7|6|5|5|3|2|1|1,9,585,56895099,silent,56894514
11,14|7|6|5|5|2|2|2|1,9,233,27716932,silent,27716699
11,14|7|6|5|4|4|2|1|1,9,617,55678562,silent,55677945
11,14|7|6|5|4|3|3|1|1,9,429,59328082,silent,59327653
11,14|7|6|5|4|3|2|2|1,9,578,83953504,silent,83952926
11,14|7|6|5|4|2|2|2|2,9,135,22625932,silent,22625797
11,14|7|6|5|3|3|3|2|1,9,115,41266616,silent,41266501
11,14|7|6|5|3|3|2|2|2,9,72,25818657,silent,25818585
11,14|7|6|4|4|4|3|1|1,9,256,25831285,silent,25831029
11,14|7|6|4|4|4|2|2|1,9,290,29872785,silent,29872495
11,14|7|6|4|4|3|3|2|1,9,186,43064420,silent,43064234
11,14|7|6|4|4|3|2|2|2,9,120,25284571,silent,25284451
11,14|7|6|4|3|3|3|3|1,9,8,13175725,silent,13175717
11,14|7|6|4|3|3|3|2|2,9,13,17464867,silent,17464854
11,14|7|6|3|3|3|3|3|2,9,0,-1,a0,
11,14|7|5|5|5|5|1|1|1,9,45,3476764,silent,3476719
11,14|7|5|5|5|4|2|1|1,9,197,21414293,silent,21414096
11,14|7|5|5|5|3|3|1|1,9,124,18629971,silent,18629847
11,14|7|5|5|5|3|2|2|1,9,124,25667439,silent,25667315
11,14|7|5|5|5|2|2|2|2,9,18,6398472,silent,6398454
11,14|7|5|5|4|4|3|1|1,9,220,24670997,silent,24670777
11,14|7|5|5|4|4|2|2|1,9,192,28186151,silent,28185959
11,14|7|5|5|4|3|3|2|1,9,144,38418992,silent,38418848
11,14|7|5|5|4|3|2|2|2,9,65,22247971,silent,22247906
11,14|7|5|5|3|3|3|3|1,9,7,9520986,silent,9520979
11,14|7|5|5|3|3|3|2|2,9,11,12562247,silent,12562236
11,14|7|5|4|4|4|4|1|1,9,96,6163528,silent,6163432
11,14|7|5|4|4|4|3|2|1,9,176,22447377,silent,22447201
11,14|7|5|4|4|4|2|2|2,9,67,10426777,silent,10426710
11,14|7|5|4|4|3|3|3|1,9,22,12914039,silent,12914017
11,14|7|5|4|4|3|3|2|2,9,38,16621260,silent,16621222
11,14|7|5|4|3|3|3|3|2,9,0,-1,a0,
11,14|7|5|3|3|3|3|3|3,9,0,-1,a0,
11,14|7|4|4|4|4|4|2|1,9,56,2796864,silent,2796808
11,14|7|4|4|4|4|3|3|1,9,22,3474660,silent,3474638
11,14|7|4|4|4|4|3|2|2,9,34,4186449,silent,4186415
11,14|7|4|4|4|3|3|3|2,9,1,3233709,silent,3233708
11,14|7|4|4|3|3|3|3|3,9,0,-1,a0,
11,14|6|6|6|6|3|1|1|1,9,35,3371352,silent,3371317
11,14|6|6|6|6|2|2|1|1,9,31,3410653,silent,3410622
11,14|6|6|6|5|4|1|1|1,9,74,6988678,silent,6988604
11,14|6|6|6|5|3|2|1|1,9,167,17194852,silent,17194685
11,14|6|6|6|5|2|2|2|1,9,82,8236872,silent,8236790
11,14|6|6|6|4|4|2|1|1,9,116,13728426,silent,13728310
11,14|6|6|6|4|3|3|1|1,9,106,14246350,silent,14246244
11,14|6|6|6|4|3|2|2|1,9,146,19997215,silent,19997069
11,14|6|6|6|4|2|2|2|2,9,57,5302967,silent,5302910
11,14|6|6|6|3|3|3|2|1,9,26,9136094,silent,9136068
11,14|6|6|6|3|3|2|2|2,9,12,5655106,silent,5655094
11,14|6|6|5|5|5|1|1|1,9,38,2827860,silent,2827822
11,14|6|6|5|5|4|2|1|1,9,156,16866532,silent,16866376
11,14|6|6|5|5|3|3|1|1,9,89,14507156,silent,14507067
11,14|6|6|5|5|3|2|2|1,9,104,19898487,silent,19898383
11,14|6|6|5|5|2|2|2|2,9,12,4916665,silent,4916653
11,14|6|6|5|4|4|3|1|1,9,142,18137369,silent,18137227
11,14|6|6|5|4|4|2|2|1,9,153,20661586,silent,20661433
11,14|6|6|5|4|3|3|2|1,9,106,27825890,silent,27825784
11,14|6|6|5|4|3|2|2|2,9,58,16043298,silent,16043240
11,14|6|6|5|3|3|3|3|1,9,7,6699349,silent,6699342
11,14|6|6|5|3|3|3|2|2,9,8,8804565,silent,8804557
11,14|6|6|4|4|4|4|1|1,9,35,3668074,silent,3668039
11,14|6|6|4|4|4|3|2|1,9,98,13275435,silent,13275337
11,14|6|6|4|4|4|2|2|2,9,60,6152569,silent,6152509
11,14|6|6|4|4|3|3|3|1,9,14,7530244,silent,7530230
11,14|6|6|4|4|3|3|2|2,9,14,9666544,silent,9666530
11,14|6|6|4|3|3|3|3|2,9,1,3937067,silent,3937066
11,14|6|6|3|3|3|3|3|3,9,0,-1,a0,
11,14|6|5|5|5|5|2|1|1,9,21,3577842,silent,3577821
11,14|6|5|5|5|4|3|1|1,9,60,9347227,silent,9347167
11,14|6|5|5|5|4|2|2|1,9,38,10357554,silent,10357516
11,14|6|5|5|5|3|3|2|1,9,32,11396531,silent,11396499
11,14|6|5|5|5|3|2|2|2,9,9,6365315,silent,6365306
11,14|6|5|5|4|4|4|1|1,9,51,4554018,silent,4553967
11,14|6|5|5|4|4|3|2|1,9,82,15997797,silent,15997715
11,14|6|5|5|4|4|2|2|2,9,17,7290957,silent,7290940
11,14|6|5|5|4|3|3|3|1,9,15,8511689,silent,8511674
11,14|6|5|5|4|3|3|2|2,9,19,10873171,silent,10873152
11,14|6|5|5|3|3|3|3|2,9,0,-1,a0,
11,14|6|5|4|4|4|4|2|1,9,63,4649640,silent,4649577
11,14|6|5|4|4|4|3|3|1,9,30,5702129,silent,5702099
11,14|6|5|4|4|4|3|2|2,9,36,6831952,silent,6831916
11,14|6|5|4|4|3|3|3|2,9,3,5112230,silent,5112227
11,14|6|5|4|3|3|3|3|3,9,0,-1,a0,
11,14|6|4|4|4|4|4|3|1,9,21,1031689,silent,1031668
11,14|6|4|4|4|4|4|2|2,9,28,1004705,silent,1004677
11,14|6|4|4|4|4|3|3|2,9,4,1565842,silent,1565838
11,14|6|4|4|4|3|3|3|3,9,0,-1,a0,
11,14|5|5|5|5|5|3|1|1,9,3,917165,silent,917162
11,14|5|5|5|5|5|2|2|1,9,2,951567,silent,951565
11,14|5|5|5|5|4|4|1|1,9,5,1005023,silent,1005018
11,14|5|5|5|5|4|3|2|1,9,8,3269043,silent,3269035
11,14|5|5|5|5|4|2|2|2,9,2,1441770,silent,1441768
11,14|5|5|5|5|3|3|3|1,9,1,1380341,silent,1380340
11,14|5|5|5|5|3|3|2|2,9,0,-1,a0,
11,14|5|5|5|4|4|4|2|1,9,11,1824913,silent,1824902
11,14|5|5|5|4|4|3|3|1,9,9,2180519,silent,2180510
11,14|5|5|5|4|4|3|2|2,9,5,2588455,silent,2588450
11,14|5|5|5|4|3|3|3|2,9,1,1802214,silent,1802213
11,14|5|5|5|3|3|3|3|3,9,0,-1,a0,
11,14|5|5|4|4|4|4|3|1,9,14,908454,silent,908440
11,14|5|5|4|4|4|4|2|2,9,5,873995,silent,873990
11,14|5|5|4|4|4|3|3|2,9,6,1361088,silent,1361082
11,14|5|5|4|4|3|3|3|3,9,0,-1,a0,
11,14|5|4|4|4|4|4|4|1,9,8,110599,silent,110591
11,14|5|4|4|4|4|4|3|2,9,8,341295,silent,341287
11,14|5|4|4|4|4|3|3|3,9,0,-1,a0,
11,14|4|4|4|4|4|4|4|2,9,6,22015,silent,22009
11,14|4|4|4|4|4|4|3|3,9,0,-1,a0,
11,13|13|12|1|1|1|1|1|1,9,0,-1,a0,
11,13|13|11|2|1|1|1|1|1,9,3,73372,silent,73369
11,13|13|10|3|1|1|1|1|1,9,25,355281,silent,355256
11,13|13|10|2|2|1|1|1|1,9,21,331714,silent,331693
11,13|13|9|4|1|1|1|1|1,9,52,925504,silent,925452
11,13|13|9|3|2|1|1|1|1,9,119,1726104,silent,1725985
11,13|13|9|2|2|2|1|1|1,9,68,764474,silent,764406
11,13|13|8|5|1|1|1|1|1,9,86,1413119,silent,1413033
11,13|13|8|4|2|1|1|1|1,9,236,4102469,silent,4102233
11,13|13|8|3|3|1|1|1|1,9,165,2687812,silent,2687647
11,13|13|8|3|2|2|1|1|1,9,238,3676540,silent,3676302
11,13|13|8|2|2|2|2|1|1,9,96,1003815,silent,1003719
11,13|13|7|6|1|1|1|1|1,9,60,1137341,silent,1137281
11,13|13|7|5|2|1|1|1|1,9,294,5138179,silent,5137885
11,13|13|7|4|3|1|1|1|1,9,328,6741590,silent,6741262
11,13|13|7|4|2|2|1|1|1,9,418,7445427,silent,7445009
11,13|13|7|3|3|2|1|1|1,9,292,6232486,silent,6232194
11,13|13|7|3|2|2|2|1|1,9,245,4206808,silent,4206563
11,13|13|7|2|2|2|2|2|1,9,59,756093,silent,756034
11,13|13|6|6|2|1|1|1|1,9,119,2437104,silent,2436985
11,13|13|6|5|3|1|1|1|1,9,322,6633152,silent,6632830
11,13|13|6|5|2|2|1|1|1,9,355,6870964,silent,6870609
11,13|13|6|4|4|1|1|1|1,9,160,4221840,silent,4221680
11,13|13|6|4|3|2|1|1|1,9,520,12652172,silent,12651652
11,13|13|6|4|2|2|2|1|1,9,346,6785319,silent,6784973
11,13|13|6|3|3|3|1|1|1,9,131,4038872,silent,4038741
11,13|13|6|3|3|2|2|1|1,9,214,6376676,silent,6376462
11,13|13|6|3|2|2|2|2|1,9,126,2623240,silent,2623114
11,13|13|6|2|2|2|2|2|2,9,13,280783,silent,280770
11,13|13|5|5|4|1|1|1|1,9,140,2902644,silent,2902504
11,13|13|5|5|3|2|1|1|1,9,291,7107100,silent,7106809
11,13|13|5|5|2|2|2|1|1,9,152,3576437,silent,3576285
11,13|13|5|4|4|2|1|1|1,9,218,6116003,silent,6115785
11,13|13|5|4|3|3|1|1|1,9,171,6242093,silent,6241922
11,13|13|5|4|3|2|2|1|1,9,301,9245131,silent,9244830
11,13|13|5|4|2|2|2|2|1,9,122,3022796,silent,3022674
11,13|13|5|3|3|3|2|1|1,9,74,4144623,silent,4144549
11,13|13|5|3|3|2|2|2|1,9,74,3190206,silent,3190132
11,13|13|5|3|2|2|2|2|2,9,27,752838,silent,752811
11,13|13|4|4|4|3|1|1|1,9,43,2067905,silent,2067862
11,13|13|4|4|4|2|2|1|1,9,87,2501039,silent,2500952
11,13|13|4|4|3|3|2|1|1,9,58,3453732,silent,3453674
11,13|13|4|4|3|2|2|2|1,9,63,2493394,silent,2493331
11,13|13|4|4|2|2|2|2|2,9,10,475410,silent,475400
11,13|13|4|3|3|3|3|1|1,9,9,967684,silent,967675
11,13|13|4|3|3|3|2|2|1,9,10,1570713,silent,1570703
11,13|13|4|3|3|2|2|2|2,9,11,641749,silent,641738
11,13|13|3|3|3|3|3|2|1,9,0,-1,a0,
11,13|13|3|3|3|3|2|2|2,9,0,-1,a0,
11,13|12|12|2|1|1|1|1|1,9,3,41864,silent,41861
11,13|12|11|3|1|1|1|1|1,9,23,347266,silent,347243
11,13|12|11|2|2|1|1|1|1,9,25,323535,silent,323510
11,13|12|10|4|1|1|1|1|1,9,83,1251197,silent,1251114
11,13|12|10|3|2|1|1|1|1,9,159,2312828,silent,2312669
11,13|12|10|2|2|2|1|1|1,9,81,1017229,silent,1017148
11,13|12|9|5|1|1|1|1|1,9,150,2507560,silent,2507410
11,13|12|9|4|2|1|1|1|1,9,423,7113942,silent,7113519
11,13|12|9|3|3|1|1|1|1,9,260,4614126,silent,4613866
11,13|12|9|3|2|2|1|1|1,9,397,6286589,silent,6286192
11,13|12|9|2|2|2|2|1|1,9,134,1700390,silent,1700256
11,13|12|8|6|1|1|1|1|1,9,168,2875567,silent,2875399
11,13|12|8|5|2|1|1|1|1,9,650,11810526,silent,11809876
11,13|12|8|4|3|1|1|1|1,9,717,14899243,silent,14898526
11,13|12|8|4|2|2|1|1|1,9,843,16341087,silent,16340244
11,13|12|8|3|3|2|1|1|1,9,600,13449996,silent,13449396
11,13|12|8|3|2|2|2|1|1,9,475,9003655,silent,9003180
11,13|12|8|2|2|2|2|2|1,9,115,1596269,silent,1596154
11,13|12|7|7|1|1|1|1|1,9,66,1307294,silent,1307228
11,13|12|7|6|2|1|1|1|1,9,499,9911417,silent,9910918
11,13|12|7|5|3|1|1|1|1,9,936,20957928,silent,20956992
11,13|12|7|5|2|2|1|1|1,9,1023,21489075,silent,21488052
11,13|12|7|4|4|1|1|1|1,9,497,12395645,silent,12395148
11,13|12|7|4|3|2|1|1|1,9,1384,36349392,silent,36348008
11,13|12|7|4|2|2|2|1|1,9,831,19245996,silent,19245165
11,13|12|7|3|3|3|1|1|1,9,312,11149845,silent,11149533
11,13|12|7|3|3|2|2|1|1,9,557,17496783,silent,17496226
11,13|12|7|3|2|2|2|2|1,9,287,7096333,silent,7096046
11,13|12|7|2|2|2|2|2|2,9,42,741915,silent,741873
11,13|12|6|6|3|1|1|1|1,9,440,10402923,silent,10402483
11,13|12|6|6|2|2|1|1|1,9,442,10407288,silent,10406846
11,13|12|6|5|4|1|1|1|1,9,623,15784292,silent,15783669
11,13|12|6|5|3|2|1|1|1,9,1337,37120879,silent,37119542
11,13|12|6|5|2|2|2|1|1,9,702,18273836,silent,18273134
11,13|12|6|4|4|2|1|1|1,9,814,25637934,silent,25637120
11,13|12|6|4|3|3|1|1|1,9,657,25311765,silent,25311108
11,13|12|6|4|3|2|2|1|1,9,1050,37093030,silent,37091980
11,13|12|6|4|2|2|2|2|1,9,402,11845906,silent,11845504
11,13|12|6|3|3|3|2|1|1,9,249,15272897,silent,15272648
11,13|12|6|3|3|2|2|2|1,9,228,11605060,silent,11604832
11,13|12|6|3|2|2|2|2|2,9,76,2672918,silent,2672842
11,13|12|5|5|5|1|1|1|1,9,140,3352093,silent,3351953
11,13|12|5|5|4|2|1|1|1,9,600,18119970,silent,18119370
11,13|12|5|5|3|3|1|1|1,9,373,14837111,silent,14836738
11,13|12|5|5|3|2|2|1|1,9,573,21255657,silent,21255084
11,13|12|5|5|2|2|2|2|1,9,178,6339171,silent,6338993
11,13|12|5|4|4|3|1|1|1,9,380,16041630,silent,16041250
11,13|12|5|4|4|2|2|1|1,9,482,19059717,silent,19059235
11,13|12|5|4|3|3|2|1|1,9,398,24442376,silent,24441978
11,13|12|5|4|3|2|2|2|1,9,335,17271469,silent,17271134
11,13|12|5|4|2|2|2|2|2,9,75,3147084,silent,3147009
11,13|12|5|3|3|3|3|1|1,9,32,5312197,silent,5312165
11,13|12|5|3|3|3|2|2|1,9,61,8538379,silent,8538318
11,13|12|5|3|3|2|2|2|2,9,33,3404202,silent,3404169
11,13|12|4|4|4|4|1|1|1,9,45,2297269,silent,2297224
11,13|12|4|4|4|3|2|1|1,9,148,8529952,silent,8529804
11,13|12|4|4|4|2|2|2|1,9,108,4835787,silent,4835679
11,13|12|4|4|3|3|3|1|1,9,35,4621977,silent,4621942
11,13|12|4|4|3|3|2|2|1,9,66,7245569,silent,7245503
11,13|12|4|4|3|2|2|2|2,9,38,2704051,silent,2704013
11,13|12|4|3|3|3|3|2|1,9,4,2660754,silent,2660750
11,13|12|4|3|3|3|2|2|2,9,3,1793282,silent,1793279
11,13|12|3|3|3|3|3|3|1,9,0,-1,a0,
11,13|12|3|3|3|3|3|2|2,9,0,-1,a0,
11,13|11|11|4|1|1|1|1|1,9,34,577926,silent,577892
11,13|11|11|3|2|1|1|1|1,9,75,1067867,silent,1067792
11,13|11|11|2|2|2|1|1|1,9,42,470389,silent,470347
11,13|11|10|5|1|1|1|1|1,9,130,2023857,silent,2023727
11,13|11|10|4|2|1|1|1|1,9,335,5675812,silent,5675477
11,13|11|10|3|3|1|1|1|1,9,212,3663710,silent,3663498
11,13|11|10|3|2|2|1|1|1,9,304,4980733,silent,4980429
11,13|11|10|2|2|2|2|1|1,9,105,1341512,silent,1341407
11,13|11|9|6|1|1|1|1|1,9,190,3394145,silent,3393955
11,13|11|9|5|2|1|1|1|1,9,727,13383892,silent,13383165
11,13|11|9|4|3|1|1|1|1,9,776,16559543,silent,16558767
11,13|11|9|4|2|2|1|1|1,9,920,18109898,silent,18108978
11,13|11|9|3|3|2|1|1|1,9,628,14763054,silent,14762426
11,13|11|9|3|2|2|2|1|1,9,487,9843745,silent,9843258
11,13|11|9|2|2|2|2|2|1,9,107,1728575,silent,1728468
11,13|11|8|7|1|1|1|1|1,9,159,2830888,silent,2830729
11,13|11|8|6|2|1|1|1|1,9,810,16582929,silent,16582119
11,13|11|8|5|3|1|1|1|1,9,1393,32115073,silent,32113680
11,13|11|8|5|2|2|1|1|1,9,1451,32729842,silent,32728391
11,13|11|8|4|4|1|1|1|1,9,699,18392101,silent,18391402
11,13|11|8|4|3|2|1|1|1,9,1918,53299636,silent,53297718
11,13|11|8|4|2|2|2|1|1,9,1117,28016321,silent,28015204
11,13|11|8|3|3|3|1|1|1,9,434,16020685,silent,16020251
11,13|11|8|3|3|2|2|1|1,9,724,25042610,silent,25041886
11,13|11|8|3|2|2|2|2|1,9,366,10075292,silent,10074926
11,13|11|8|2|2|2|2|2|2,9,45,1037073,silent,1037028
11,13|11|7|7|2|1|1|1|1,9,373,7806625,silent,7806252
11,13|11|7|6|3|1|1|1|1,9,1132,28894470,silent,28893338
11,13|11|7|6|2|2|1|1|1,9,1169,28647958,silent,28646789
11,13|11|7|5|4|1|1|1|1,9,1274,34532555,silent,34531281
