delta,lam,ell,a,m_det,class,margin
12,19|9|6|4|2|2|2|2|1|1,10,945,29737626,silent,29736681
12,19|9|6|3|3|3|2|1|1|1,10,477,35544232,silent,35543755
12,19|9|6|3|3|2|2|2|1|1,10,648,29354375,silent,29353727
12,19|9|6|3|2|2|2|2|2|1,10,403,8743233,silent,8742830
12,19|9|6|2|2|2|2|2|2|2,10,75,732640,silent,732565
12,19|9|5|5|5|1|1|1|1|1,10,125,7442849,silent,7442724
12,19|9|5|5|4|2|1|1|1|1,10,634,41128296,silent,41127662
12,19|9|5|5|3|3|1|1|1|1,10,448,33991991,silent,33991543
12,19|9|5|5|3|2|2|1|1|1,10,939,50229344,silent,50228405
12,19|9|5|5|2|2|2|2|1|1,10,492,16373651,silent,16373159
12,19|9|5|4|4|3|1|1|1|1,10,357,37068414,silent,37068057
12,19|9|5|4|4|2|2|1|1|1,10,655,45456279,silent,45455624
12,19|9|5|4|3|3|2|1|1|1,10,658,58787303,silent,58786645
12,19|9|5|4|3|2|2|2|1|1,10,884,45132340,silent,45131456
12,19|9|5|4|2|2|2|2|2|1,10,406,10634812,silent,10634406
12,19|9|5|3|3|3|3|1|1|1,10,76,13065245,silent,13065169
12,19|9|5|3|3|3|2|2|1|1,10,206,22574951,silent,22574745
12,19|9|5|3|3|2|2|2|2|1,10,226,11591799,silent,11591573
12,19|9|5|3|2|2|2|2|2|2,10,94,2080215,silent,2080121
12,19|9|4|4|4|4|1|1|1|1,10,20,5433345,silent,5433325
12,19|9|4|4|4|3|2|1|1|1,10,171,20896319,silent,20896148
12,19|9|4|4|4|2|2|2|1|1,10,215,12859462,silent,12859247
12,19|9|4|4|3|3|3|1|1|1,10,73,11526436,silent,11526363
12,19|9|4|4|3|3|2|2|1|1,10,185,19453607,silent,19453422
12,19|9|4|4|3|2|2|2|2|1,10,212,9335285,silent,9335073
12,19|9|4|4|2|2|2|2|2|2,10,73,1356310,silent,1356237
12,19|9|4|3|3|3|3|2|1|1,10,16,7296522,silent,7296506
12,19|9|4|3|3|3|2|2|2|1,10,28,6270083,silent,6270055
12,19|9|4|3|3|2|2|2|2|2,10,27,1867912,silent,1867885
12,19|9|3|3|3|3|3|3|1|1,10,0,-1,a0,
12,19|9|3|3|3|3|3|2|2|1,10,0,-1,a0,
12,19|9|3|3|3|3|2|2|2|2,10,0,-1,a0,
12,19|8|8|7|1|1|1|1|1|1,10,16,1465797,silent,1465781
12,19|8|8|6|2|1|1|1|1|1,10,145,9382400,silent,9382255
12,19|8|8|5|3|1|1|1|1|1,10,269,18965695,silent,18965426
12,19|8|8|5|2|2|1|1|1|1,10,372,19683475,silent,19683103
12,19|8|8|4|4|1|1|1|1|1,10,154,11062521,silent,11062367
12,19|8|8|4|3|2|1|1|1|1,10,526,32806751,silent,32806225
12,19|8|8|4|2|2|2|1|1|1,10,425,17940376,silent,17939951
12,19|8|8|3|3|3|1|1|1|1,10,141,10046119,silent,10045978
12,19|8|8|3|3|2|2|1|1|1,10,355,16238526,silent,16238171
12,19|8|8|3|2|2|2|2|1|1,10,267,7155855,silent,7155588
12,19|8|8|2|2|2|2|2|2|1,10,79,962133,silent,962054
12,19|8|7|7|2|1|1|1|1|1,10,70,6067617,silent,6067547
12,19|8|7|6|3|1|1|1|1|1,10,336,24334570,silent,24334234
12,19|8|7|6|2|2|1|1|1|1,10,429,24557142,silent,24556713
12,19|8|7|5|4|1|1|1|1|1,10,402,30177204,silent,30176802
12,19|8|7|5|3|2|1|1|1|1,10,1142,71119935,silent,71118793
12,19|8|7|5|2|2|2|1|1|1,10,836,35983669,silent,35982833
12,19|8|7|4|4|2|1|1|1|1,10,605,46492781,silent,46492176
12,19|8|7|4|3|3|1|1|1|1,10,579,45636447,silent,45635868
12,19|8|7|4|3|2|2|1|1|1,10,1200,68712103,silent,68710903
12,19|8|7|4|2|2|2|2|1|1,10,700,23703856,silent,23703156
12,19|8|7|3|3|3|2|1|1|1,10,351,27703901,silent,27703550
12,19|8|7|3|3|2|2|2|1|1,10,470,22745873,silent,22745403
12,19|8|7|3|2|2|2|2|2|1,10,273,6696264,silent,6695991
12,19|8|7|2|2|2|2|2|2|2,10,46,548553,silent,548507
12,19|8|6|6|4|1|1|1|1|1,10,272,18442021,silent,18441749
12,19|8|6|6|3|2|1|1|1|1,10,627,40748484,silent,40747857
12,19|8|6|6|2|2|2|1|1|1,10,384,20044771,silent,20044387
12,19|8|6|5|5|1|1|1|1|1,10,213,13950158,silent,13949945
12,19|8|6|5|4|2|1|1|1|1,10,1014,70862972,silent,70861958
12,19|8|6|5|3|3|1|1|1|1,10,733,56802624,silent,56801891
12,19|8|6|5|3|2|2|1|1|1,10,1392,83200666,silent,83199274
12,19|8|6|5|2|2|2|2|1|1,10,678,26548485,silent,26547807
12,19|8|6|4|4|3|1|1|1|1,10,511,50185884,silent,50185373
12,19|8|6|4|4|2|2|1|1|1,10,801,60988350,silent,60987549
12,19|8|6|4|3|3|2|1|1|1,10,842,76520100,silent,76519258
12,19|8|6|4|3|2|2|2|1|1,10,1019,58108606,silent,58107587
12,19|8|6|4|2|2|2|2|2|1,10,452,13395486,silent,13395034
12,19|8|6|3|3|3|3|1|1|1,10,89,15627654,silent,15627565
12,19|8|6|3|3|3|2|2|1|1,10,241,26869166,silent,26868925
12,19|8|6|3|3|2|2|2|2|1,10,235,13628029,silent,13627794
12,19|8|6|3|2|2|2|2|2|2,10,99,2394337,silent,2394238
12,19|8|5|5|5|2|1|1|1|1,10,291,17031904,silent,17031613
12,19|8|5|5|4|3|1|1|1|1,10,454,39233300,silent,39232846
12,19|8|5|5|4|2|2|1|1|1,10,711,46591692,silent,46590981
12,19|8|5|5|3|3|2|1|1|1,10,509,48493088,silent,48492579
12,19|8|5|5|3|2|2|2|1|1,10,597,35836165,silent,35835568
12,19|8|5|5|2|2|2|2|2|1,10,197,7695893,silent,7695696
12,19|8|5|4|4|4|1|1|1|1,10,111,15008390,silent,15008279
12,19|8|5|4|4|3|2|1|1|1,10,496,55609523,silent,55609027
12,19|8|5|4|4|2|2|2|1|1,10,502,33561302,silent,33560800
12,19|8|5|4|3|3|3|1|1|1,10,150,28267025,silent,28266875
12,19|8|5|4|3|3|2|2|1|1,10,409,47264772,silent,47264363
12,19|8|5|4|3|2|2|2|2|1,10,386,22190184,silent,22189798
12,19|8|5|4|2|2|2|2|2|2,10,105,3074881,silent,3074776
12,19|8|5|3|3|3|3|2|1|1,10,30,13855183,silent,13855153
12,19|8|5|3|3|3|2|2|2|1,10,58,11772075,silent,11772017
12,19|8|5|3|3|2|2|2|2|2,10,43,3427391,silent,3427348
12,19|8|4|4|4|4|2|1|1|1,10,48,9262088,silent,9262040
12,19|8|4|4|4|3|3|1|1|1,10,60,11293239,silent,11293179
12,19|8|4|4|4|3|2|2|1|1,10,159,17706406,silent,17706247
12,19|8|4|4|4|2|2|2|2|1,10,141,6612888,silent,6612747
12,19|8|4|4|3|3|3|2|1|1,10,39,12650066,silent,12650027
12,19|8|4|4|3|3|2|2|2|1,10,72,10451584,silent,10451512
12,19|8|4|4|3|2|2|2|2|2,10,58,2844124,silent,2844066
12,19|8|4|3|3|3|3|3|1|1,10,0,-1,a0,
12,19|8|4|3|3|3|3|2|2|1,10,1,4405465,silent,4405464
12,19|8|4|3|3|3|2|2|2|2,10,2,1987455,silent,1987453
12,19|8|3|3|3|3|3|3|2|1,10,0,-1,a0,
12,19|8|3|3|3|3|3|2|2|2,10,0,-1,a0,
12,19|7|7|7|3|1|1|1|1|1,10,51,4477919,silent,4477868
12,19|7|7|7|2|2|1|1|1|1,10,75,4453480,silent,4453405
12,19|7|7|6|4|1|1|1|1|1,10,135,11890591,silent,11890456
12,19|7|7|6|3|2|1|1|1|1,10,387,25913564,silent,25913177
12,19|7|7|6|2|2|2|1|1|1,10,273,12653497,silent,12653224
12,19|7|7|5|5|1|1|1|1|1,10,117,7469236,silent,7469119
12,19|7|7|5|4|2|1|1|1|1,10,511,36788580,silent,36788069
12,19|7|7|5|3|3|1|1|1|1,10,374,29149144,silent,29148770
12,19|7|7|5|3|2|2|1|1|1,10,697,42525449,silent,42524752
12,19|7|7|5|2|2|2|2|1|1,10,337,13457136,silent,13456799
12,19|7|7|4|4|3|1|1|1|1,10,231,24323036,silent,24322805
12,19|7|7|4|4|2|2|1|1|1,10,418,29459632,silent,29459214
12,19|7|7|4|3|3|2|1|1|1,10,384,36512958,silent,36512574
12,19|7|7|4|3|2|2|2|1|1,10,465,27602235,silent,27601770
12,19|7|7|4|2|2|2|2|2|1,10,179,6300417,silent,6300238
12,19|7|7|3|3|3|3|1|1|1,10,48,7236261,silent,7236213
12,19|7|7|3|3|3|2|2|1|1,10,99,12402747,silent,12402648
12,19|7|7|3|3|2|2|2|2|1,10,103,6261246,silent,6261143
12,19|7|7|3|2|2|2|2|2|2,10,35,1086067,silent,1086032
12,19|7|6|6|5|1|1|1|1|1,10,103,7131600,silent,7131497
12,19|7|6|6|4|2|1|1|1|1,10,370,28468176,silent,28467806
12,19|7|6|6|3|3|1|1|1|1,10,272,21308902,silent,21308630
12,19|7|6|6|3|2|2|1|1|1,10,446,30728246,silent,30727800
12,19|7|6|6|2|2|2|2|1|1,10,200,9428668,silent,9428468
12,19|7|6|5|5|2|1|1|1|1,10,358,23193684,silent,23193326
12,19|7|6|5|4|3|1|1|1|1,10,558,49634326,silent,49633768
12,19|7|6|5|4|2|2|1|1|1,10,788,58466803,silent,58466015
12,19|7|6|5|3|3|2|1|1|1,10,621,59184356,silent,59183735
12,19|7|6|5|3|2|2|2|1|1,10,649,43308390,silent,43307741
12,19|7|6|5|2|2|2|2|2|1,10,225,9120834,silent,9120609
12,19|7|6|4|4|4|1|1|1|1,10,110,15211488,silent,15211378
12,19|7|6|4|4|3|2|1|1|1,10,487,55401501,silent,55401014
12,19|7|6|4|4|2|2|2|1|1,10,453,33112618,silent,33112165
12,19|7|6|4|3|3|3|1|1|1,10,158,27247058,silent,27246900
12,19|7|6|4|3|3|2|2|1|1,10,375,45347589,silent,45347214
12,19|7|6|4|3|2|2|2|2|1,10,331,21062113,silent,21061782
12,19|7|6|4|2|2|2|2|2|2,10,89,2860771,silent,2860682
12,19|7|6|3|3|3|3|2|1|1,10,30,12286810,silent,12286780
12,19|7|6|3|3|3|2|2|2|1,10,48,10377876,silent,10377828
12,19|7|6|3|3|2|2|2|2|2,10,36,2988179,silent,2988143
12,19|7|5|5|5|3|1|1|1|1,10,197,14289515,silent,14289318
12,19|7|5|5|5|2|2|1|1|1,10,237,15792086,silent,15791849
12,19|7|5|5|4|4|1|1|1|1,10,148,13875776,silent,13875628
12,19|7|5|5|4|3|2|1|1|1,10,456,47419861,silent,47419405
12,19|7|5|5|4|2|2|2|1|1,10,362,27583530,silent,27583168
12,19|7|5|5|3|3|3|1|1|1,10,92,19044621,silent,19044529
12,19|7|5|5|3|3|2|2|1|1,10,237,31328424,silent,31328187
12,19|7|5|5|3|2|2|2|2|1,10,178,14125787,silent,14125609
12,19|7|5|5|2|2|2|2|2|2,10,32,1779471,silent,1779439
12,19|7|5|4|4|4|2|1|1|1,10,155,20388842,silent,20388687
12,19|7|5|4|4|3|3|1|1|1,10,119,24099957,silent,24099838
12,19|7|5|4|4|3|2|2|1|1,10,313,37479792,silent,37479479
12,19|7|5|4|4|2|2|2|2|1,10,203,13703752,silent,13703549
12,19|7|5|4|3|3|3|2|1|1,10,68,24742585,silent,24742517
12,19|7|5|4|3|3|2|2|2|1,10,125,20234855,silent,20234730
12,19|7|5|4|3|2|2|2|2|2,10,74,5381416,silent,5381342
12,19|7|5|3|3|3|3|3|1|1,10,1,3974644,silent,3974643
12,19|7|5|3|3|3|3|2|2|1,10,4,6700750,silent,6700746
12,19|7|5|3|3|3|2|2|2|2,10,7,2992148,silent,2992141
12,19|7|4|4|4|4|3|1|1|1,10,21,5479610,silent,5479589
12,19|7|4|4|4|4|2|2|1|1,10,62,6906055,silent,6905993
12,19|7|4|4|4|3|3|2|1|1,10,44,10617971,silent,10617927
12,19|7|4|4|4|3|2|2|2|1,10,84,8073782,silent,8073698
12,19|7|4|4|4|2|2|2|2|2,10,41,1704247,silent,1704206
12,19|7|4|4|3|3|3|3|1|1,10,2,3843085,silent,3843083
12,19|7|4|4|3|3|3|2|2|1,10,6,6405243,silent,6405237
12,19|7|4|4|3|3|2|2|2|2,10,13,2772223,silent,2772210
12,19|7|4|3|3|3|3|3|2|1,10,0,-1,a0,
12,19|7|4|3|3|3|3|2|2|2,10,0,-1,a0,
12,19|7|3|3|3|3|3|3|3|1,10,0,-1,a0,
12,19|7|3|3|3|3|3|3|2|2,10,0,-1,a0,
12,19|6|6|6|6|1|1|1|1|1,10,18,781209,silent,781191
12,19|6|6|6|5|2|1|1|1|1,10,88,6624859,silent,6624771
12,19|6|6|6|4|3|1|1|1|1,10,131,11361504,silent,11361373
12,19|6|6|6|4|2|2|1|1|1,10,132,13188069,silent,13187937
12,19|6|6|6|3|3|2|1|1|1,10,137,12525548,silent,12525411
12,19|6|6|6|3|2|2|2|1|1,10,116,9007650,silent,9007534
12,19|6|6|6|2|2|2|2|2|1,10,49,1829803,silent,1829754
12,19|6|6|5|5|3|1|1|1|1,10,132,10801425,silent,10801293
12,19|6|6|5|5|2|2|1|1|1,10,164,11864409,silent,11864245
12,19|6|6|5|4|4|1|1|1|1,10,95,9917245,silent,9917150
12,19|6|6|5|4|3|2|1|1|1,10,303,33402199,silent,33401896
12,19|6|6|5|4|2|2|2|1|1,10,225,19270090,silent,19269865
12,19|6|6|5|3|3|3|1|1|1,10,74,13045333,silent,13045259
12,19|6|6|5|3|3|2|2|1|1,10,166,21386683,silent,21386517
12,19|6|6|5|3|2|2|2|2|1,10,123,9556776,silent,9556653
12,19|6|6|5|2|2|2|2|2|2,10,31,1189443,silent,1189412
12,19|6|6|4|4|4|2|1|1|1,10,71,11721621,silent,11721550
12,19|6|6|4|4|3|3|1|1|1,10,83,13700141,silent,13700058
12,19|6|6|4|4|3|2|2|1|1,10,163,21215668,silent,21215505
12,19|6|6|4|4|2|2|2|2|1,10,118,7693361,silent,7693243
12,19|6|6|4|3|3|3|2|1|1,10,43,13624137,silent,13624094
12,19|6|6|4|3|3|2|2|2|1,10,63,11087319,silent,11087256
12,19|6|6|4|3|2|2|2|2|2,10,43,2923761,silent,2923718
12,19|6|6|3|3|3|3|3|1|1,10,0,-1,a0,
12,19|6|6|3|3|3|3|2|2|1,10,3,3428788,silent,3428785
12,19|6|6|3|3|3|2|2|2|2,10,2,1519188,silent,1519186
12,19|6|5|5|5|4|1|1|1|1,10,64,4680065,silent,4680001
12,19|6|5|5|5|3|2|1|1|1,10,125,12642382,silent,12642257
12,19|6|5|5|5|2|2|2|1|1,10,75,6784769,silent,6784694
12,19|6|5|5|4|4|2|1|1|1,10,129,13556947,silent,13556818
12,19|6|5|5|4|3|3|1|1|1,10,75,14961839,silent,14961764
12,19|6|5|5|4|3|2|2|1|1,10,168,22919712,silent,22919544
12,19|6|5|5|4|2|2|2|2|1,10,77,8061658,silent,8061581
12,19|6|5|5|3|3|3|2|1|1,10,29,12014069,silent,12014040
12,19|6|5|5|3|3|2|2|2|1,10,52,9649069,silent,9649017
12,19|6|5|5|3|2|2|2|2|2,10,20,2462432,silent,2462412
12,19|6|5|4|4|4|3|1|1|1,10,48,8623886,silent,8623838
12,19|6|5|4|4|4|2|2|1|1,10,89,10790087,silent,10789998
12,19|6|5|4|4|3|3|2|1|1,10,61,16122014,silent,16121953
12,19|6|5|4|4|3|2|2|2|1,10,95,12145250,silent,12145155
12,19|6|5|4|4|2|2|2|2|2,10,38,2508600,silent,2508562
12,19|6|5|4|3|3|3|3|1|1,10,2,5396796,silent,5396794
12,19|6|5|4|3|3|3|2|2|1,10,12,8953883,silent,8953871
12,19|6|5|4|3|3|2|2|2|2,10,16,3838686,silent,3838670
12,19|6|5|3|3|3|3|3|2|1,10,0,-1,a0,
12,19|6|5|3|3|3|3|2|2|2,10,0,-1,a0,
12,19|6|4|4|4|4|4|1|1|1,10,2,1050642,silent,1050640
12,19|6|4|4|4|4|3|2|1|1,10,25,4257689,silent,4257664
12,19|6|4|4|4|4|2|2|2|1,10,40,2552881,silent,2552841
12,19|6|4|4|4|3|3|3|1|1,10,4,2654982,silent,2654978
12,19|6|4|4|4|3|3|2|2|1,10,14,4281801,silent,4281787
12,19|6|4|4|4|3|2|2|2|2,10,21,1701486,silent,1701465
12,19|6|4|4|3|3|3|3|2|1,10,0,-1,a0,
12,19|6|4|4|3|3|3|2|2|2,10,0,-1,a0,
12,19|6|4|3|3|3|3|3|3|1,10,0,-1,a0,
12,19|6|4|3|3|3|3|3|2|2,10,0,-1,a0,
12,19|6|3|3|3|3|3|3|3|2,10,0,-1,a0,
12,19|5|5|5|5|5|1|1|1|1,10,6,383186,silent,383180
12,19|5|5|5|5|4|2|1|1|1,10,26,2522202,silent,2522176
12,19|5|5|5|5|3|3|1|1|1,10,12,2257231,silent,2257219
12,19|5|5|5|5|3|2|2|1|1,10,19,3353816,silent,3353797
12,19|5|5|5|5|2|2|2|2|1,10,6,1086367,silent,1086361
12,19|5|5|5|4|4|3|1|1|1,10,24,3141464,silent,3141440
12,19|5|5|5|4|4|2|2|1|1,10,31,3880183,silent,3880152
12,19|5|5|5|4|3|3|2|1|1,10,15,5430872,silent,5430857
12,19|5|5|5|4|3|2|2|2|1,10,19,4025203,silent,4025184
12,19|5|5|5|4|2|2|2|2|2,10,2,798368,silent,798366
12,19|5|5|5|3|3|3|3|1|1,10,0,-1,a0,
12,19|5|5|5|3|3|3|2|2|1,10,3,2379259,silent,2379256
12,19|5|5|5|3|3|2|2|2|2,10,4,1004445,silent,1004441
12,19|5|5|4|4|4|4|1|1|1,10,10,900243,silent,900233
12,19|5|5|4|4|4|3|2|1|1,10,22,3590083,silent,3590061
12,19|5|5|4|4|4|2|2|2|1,10,19,2133537,silent,2133518
12,19|5|5|4|4|3|3|3|1|1,10,1,2174037,silent,2174036
12,19|5|5|4|4|3|3|2|2|1,10,11,3498967,silent,3498956
12,19|5|5|4|4|3|2|2|2|2,10,9,1375998,silent,1375989
12,19|5|5|4|3|3|3|3|2|1,10,0,-1,a0,
12,19|5|5|4|3|3|3|2|2|2,10,1,1095791,silent,1095790
12,19|5|5|3|3|3|3|3|3|1,10,0,-1,a0,
12,19|5|5|3|3|3|3|3|2|2,10,0,-1,a0,
12,19|5|4|4|4|4|4|2|1|1,10,6,636396,silent,636390
12,19|5|4|4|4|4|3|3|1|1,10,2,824872,silent,824870
12,19|5|4|4|4|4|3|2|2|1,10,13,1239588,silent,1239575
12,19|5|4|4|4|4|2|2|2|2,10,10,386197,silent,386187
12,19|5|4|4|4|3|3|3|2|1,10,0,-1,a0,
12,19|5|4|4|4|3|3|2|2|2,10,2,679667,silent,679665
12,19|5|4|4|3|3|3|3|3|1,10,0,-1,a0,
12,19|5|4|4|3|3|3|3|2|2,10,0,-1,a0,
12,19|5|4|3|3|3|3|3|3|2,10,0,-1,a0,
12,19|5|3|3|3|3|3|3|3|3,10,0,-1,a0,
12,19|4|4|4|4|4|4|3|1|1,10,0,-1,a0,
12,19|4|4|4|4|4|4|2|2|1,10,4,103872,silent,103868
12,19|4|4|4|4|4|3|3|2|1,10,0,-1,a0,
12,19|4|4|4|4|4|3|2|2|2,10,3,106365,silent,106362
12,19|4|4|4|4|3|3|3|3|1,10,0,-1,a0,
12,19|4|4|4|4|3|3|3|2|2,10,0,-1,a0,
12,19|4|4|4|3|3|3|3|3|2,10,0,-1,a0,
12,19|4|4|3|3|3|3|3|3|3,10,0,-1,a0,
12,18|18|5|1|1|1|1|1|1|1,10,0,-1,a0,
12,18|18|4|2|1|1|1|1|1|1,10,0,-1,a0,
12,18|18|3|3|1|1|1|1|1|1,10,0,-1,a0,
12,18|18|3|2|2|1|1|1|1|1,10,0,-1,a0,
12,18|18|2|2|2|2|1|1|1|1,10,0,-1,a0,
12,18|17|6|1|1|1|1|1|1|1,10,0,-1,a0,
12,18|17|5|2|1|1|1|1|1|1,10,0,-1,a0,
12,18|17|4|3|1|1|1|1|1|1,10,0,-1,a0,
12,18|17|4|2|2|1|1|1|1|1,10,0,-1,a0,
12,18|17|3|3|2|1|1|1|1|1,10,0,-1,a0,
12,18|17|3|2|2|2|1|1|1|1,10,0,-1,a0,
12,18|17|2|2|2|2|2|1|1|1,10,0,-1,a0,
12,18|16|7|1|1|1|1|1|1|1,10,0,-1,a0,
12,18|16|6|2|1|1|1|1|1|1,10,0,-1,a0,
12,18|16|5|3|1|1|1|1|1|1,10,0,-1,a0,
12,18|16|5|2|2|1|1|1|1|1,10,0,-1,a0,
12,18|16|4|4|1|1|1|1|1|1,10,0,-1,a0,
12,18|16|4|3|2|1|1|1|1|1,10,3,565559,silent,565556
12,18|16|4|2|2|2|1|1|1|1,10,4,302606,silent,302602
12,18|16|3|3|3|1|1|1|1|1,10,4,159367,silent,159363
12,18|16|3|3|2|2|1|1|1|1,10,5,255219,silent,255214
12,18|16|3|2|2|2|2|1|1|1,10,7,111569,silent,111562
12,18|16|2|2|2|2|2|2|1|1,10,2,14863,silent,14861
12,18|15|8|1|1|1|1|1|1|1,10,0,-1,a0,
12,18|15|7|2|1|1|1|1|1|1,10,0,-1,a0,
12,18|15|6|3|1|1|1|1|1|1,10,3,1059583,silent,1059580
12,18|15|6|2|2|1|1|1|1|1,10,5,1035187,silent,1035182
12,18|15|5|4|1|1|1|1|1|1,10,3,992725,silent,992722
12,18|15|5|3|2|1|1|1|1|1,10,19,2185927,silent,2185908
12,18|15|5|2|2|2|1|1|1|1,10,18,1067409,silent,1067391
12,18|15|4|4|2|1|1|1|1|1,10,11,1251566,silent,1251555
12,18|15|4|3|3|1|1|1|1|1,10,19,1160109,silent,1160090
12,18|15|4|3|2|2|1|1|1|1,10,40,1724057,silent,1724017
12,18|15|4|2|2|2|2|1|1|1,10,30,580470,silent,580440
12,18|15|3|3|3|2|1|1|1|1,10,26,624252,silent,624226
12,18|15|3|3|2|2|2|1|1|1,10,36,512829,silent,512793
12,18|15|3|2|2|2|2|2|1|1,10,28,154211,silent,154183
12,18|15|2|2|2|2|2|2|2|1,10,11,14932,silent,14921
12,18|14|9|1|1|1|1|1|1|1,10,0,-1,a0,
12,18|14|8|2|1|1|1|1|1|1,10,1,823407,silent,823406
12,18|14|7|3|1|1|1|1|1|1,10,11,2109099,silent,2109088
12,18|14|7|2|2|1|1|1|1|1,10,15,2020423,silent,2020408
12,18|14|6|4|1|1|1|1|1|1,10,17,2748426,silent,2748409
12,18|14|6|3|2|1|1|1|1|1,10,71,5548776,silent,5548705
12,18|14|6|2|2|2|1|1|1|1,10,59,2598932,silent,2598873
12,18|14|5|5|1|1|1|1|1|1,10,9,1327914,silent,1327905
12,18|14|5|4|2|1|1|1|1|1,10,67,5714616,silent,5714549
12,18|14|5|3|3|1|1|1|1|1,10,75,4249376,silent,4249301
12,18|14|5|3|2|2|1|1|1|1,10,154,6092809,silent,6092655
12,18|14|5|2|2|2|2|1|1|1,10,99,1867862,silent,1867763
12,18|14|4|4|3|1|1|1|1|1,10,38,3048622,silent,3048584
12,18|14|4|4|2|2|1|1|1|1,10,76,3630071,silent,3629995
12,18|14|4|3|3|2|1|1|1|1,10,117,4220427,silent,4220310
12,18|14|4|3|2|2|2|1|1|1,10,149,3171958,silent,3171809
12,18|14|4|2|2|2|2|2|1|1,10,82,731985,silent,731903
12,18|14|3|3|3|3|1|1|1|1,10,29,731156,silent,731127
12,18|14|3|3|3|2|2|1|1|1,10,61,1264396,silent,1264335
12,18|14|3|3|2|2|2|2|1|1,10,68,664382,silent,664314
12,18|14|3|2|2|2|2|2|2|1,10,40,138070,silent,138030
12,18|14|2|2|2|2|2|2|2|2,10,13,8603,silent,8590
12,18|13|10|1|1|1|1|1|1|1,10,0,-1,a0,
12,18|13|9|2|1|1|1|1|1|1,10,4,998295,silent,998291
12,18|13|8|3|1|1|1|1|1|1,10,24,3095119,silent,3095095
12,18|13|8|2|2|1|1|1|1|1,10,33,2933724,silent,2933691
12,18|13|7|4|1|1|1|1|1|1,10,46,5175197,silent,5175151
12,18|13|7|3|2|1|1|1|1|1,10,144,10022774,silent,10022630
12,18|13|7|2|2|2|1|1|1|1,10,107,4586760,silent,4586653
12,18|13|6|5|1|1|1|1|1|1,10,46,4361741,silent,4361695
12,18|13|6|4|2|1|1|1|1|1,10,219,14553812,silent,14553593
12,18|13|6|3|3|1|1|1|1|1,10,189,10042271,silent,10042082
12,18|13|6|3|2|2|1|1|1|1,10,362,14137488,silent,14137126
12,18|13|6|2|2|2|2|1|1|1,10,195,4141715,silent,4141520
12,18|13|5|5|2|1|1|1|1|1,10,107,7318295,silent,7318188
12,18|13|5|4|3|1|1|1|1|1,10,209,13328798,silent,13328589
12,18|13|5|4|2|2|1|1|1|1,10,343,15320611,silent,15320268
12,18|13|5|3|3|2|1|1|1|1,10,369,14297688,silent,14297319
12,18|13|5|3|2|2|2|1|1|1,10,439,10310681,silent,10310242
12,18|13|5|2|2|2|2|2|1|1,10,203,2163252,silent,2163049
12,18|13|4|4|4|1|1|1|1|1,10,33,3104357,silent,3104324
12,18|13|4|4|3|2|1|1|1|1,10,198,10680616,silent,10680418
12,18|13|4|4|2|2|2|1|1|1,10,199,6286796,silent,6286597
12,18|13|4|3|3|3|1|1|1|1,10,114,4751721,silent,4751607
12,18|13|4|3|3|2|2|1|1|1,10,261,7940953,silent,7940692
12,18|13|4|3|2|2|2|2|1|1,10,247,3792842,silent,3792595
12,18|13|4|2|2|2|2|2|2|1,10,108,604720,silent,604612
12,18|13|3|3|3|3|2|1|1|1,10,43,1794834,silent,1794791
12,18|13|3|3|3|2|2|2|1|1,10,61,1590392,silent,1590331
12,18|13|3|3|2|2|2|2|2|1,10,50,554139,silent,554089
12,18|13|3|2|2|2|2|2|2|2,10,23,69652,silent,69629
12,18|12|11|1|1|1|1|1|1|1,10,0,-1,a0,
12,18|12|10|2|1|1|1|1|1|1,10,5,842848,silent,842843
12,18|12|9|3|1|1|1|1|1|1,10,32,3277253,silent,3277221
12,18|12|9|2|2|1|1|1|1|1,10,40,3086724,silent,3086684
12,18|12|8|4|1|1|1|1|1|1,10,74,6895121,silent,6895047
12,18|12|8|3|2|1|1|1|1|1,10,216,13077111,silent,13076895
12,18|12|8|2|2|2|1|1|1|1,10,155,5912331,silent,5912176
12,18|12|7|5|1|1|1|1|1|1,10,95,8128900,silent,8128805
12,18|12|7|4|2|1|1|1|1|1,10,390,24744488,silent,24744098
12,18|12|7|3|3|1|1|1|1|1,10,313,16512919,silent,16512606
12,18|12|7|3|2|2|1|1|1|1,10,578,23002810,silent,23002232
12,18|12|7|2|2|2|2|1|1|1,10,294,6580076,silent,6579782
12,18|12|6|6|1|1|1|1|1|1,10,53,3752389,silent,3752336
12,18|12|6|5|2|1|1|1|1|1,10,377,22051774,silent,22051397
12,18|12|6|4|3|1|1|1|1|1,10,531,31511495,silent,31510964
12,18|12|6|4|2|2|1|1|1|1,10,811,35582653,silent,35581842
12,18|12|6|3|3|2|1|1|1|1,10,731,30824034,silent,30823303
12,18|12|6|3|2|2|2|1|1|1,10,797,21745733,silent,21744936
12,18|12|6|2|2|2|2|2|1|1,10,308,4351343,silent,4351035
12,18|12|5|5|3|1|1|1|1|1,10,298,17229686,silent,17229388
12,18|12|5|5|2|2|1|1|1|1,10,427,18381463,silent,18381036
12,18|12|5|4|4|1|1|1|1|1,10,184,13652542,silent,13652358
12,18|12|5|4|3|2|1|1|1|1,10,847,43134192,silent,43133345
12,18|12|5|4|2|2|2|1|1|1,10,765,24394261,silent,24393496
12,18|12|5|3|3|3|1|1|1|1,10,306,15057947,silent,15057641
