delta,lam,ell,a,m_det,class,margin
12,23|9|7|4|1|1|1|1|1,9,35,1680701,silent,1680666
12,23|9|7|3|2|1|1|1|1,9,139,3265607,silent,3265468
12,23|9|7|2|2|2|1|1|1,9,132,1483063,silent,1482931
12,23|9|6|5|1|1|1|1|1,9,47,1539585,silent,1539538
12,23|9|6|4|2|1|1|1|1,9,206,5196892,silent,5196686
12,23|9|6|3|3|1|1|1|1,9,173,3602196,silent,3602023
12,23|9|6|3|2|2|1|1|1,9,375,5026783,silent,5026408
12,23|9|6|2|2|2|2|1|1,9,248,1433834,silent,1433586
12,23|9|5|5|2|1|1|1|1,9,133,2711352,silent,2711219
12,23|9|5|4|3|1|1|1|1,9,191,5011198,silent,5011007
12,23|9|5|4|2|2|1|1|1,9,377,5708353,silent,5707976
12,23|9|5|3|3|2|1|1|1,9,317,5359932,silent,5359615
12,23|9|5|3|2|2|2|1|1,9,467,3767846,silent,3767379
12,23|9|5|2|2|2|2|2|1,9,237,737651,silent,737414
12,23|9|4|4|4|1|1|1|1,9,19,1201472,silent,1201453
12,23|9|4|4|3|2|1|1|1,9,173,4095583,silent,4095410
12,23|9|4|4|2|2|2|1|1,9,240,2345292,silent,2345052
12,23|9|4|3|3|3|1|1|1,9,72,1831053,silent,1830981
12,23|9|4|3|3|2|2|1|1,9,203,2991122,silent,2990919
12,23|9|4|3|2|2|2|2|1,9,259,1331120,silent,1330861
12,23|9|4|2|2|2|2|2|2,9,103,171086,silent,170983
12,23|9|3|3|3|3|2|1|1,9,15,685041,silent,685026
12,23|9|3|3|3|2|2|2|1,9,30,567656,silent,567626
12,23|9|3|3|2|2|2|2|2,9,34,156102,silent,156068
12,23|8|8|4|1|1|1|1|1,9,24,721714,silent,721690
12,23|8|8|3|2|1|1|1|1,9,60,1377017,silent,1376957
12,23|8|8|2|2|2|1|1|1,9,48,617391,silent,617343
12,23|8|7|5|1|1|1|1|1,9,34,1282992,silent,1282958
12,23|8|7|4|2|1|1|1|1,9,159,4003893,silent,4003734
12,23|8|7|3|3|1|1|1|1,9,118,2697871,silent,2697753
12,23|8|7|3|2|2|1|1|1,9,274,3735269,silent,3734995
12,23|8|7|2|2|2|2|1|1,9,171,1044914,silent,1044743
12,23|8|6|6|1|1|1|1|1,9,26,684769,silent,684743
12,23|8|6|5|2|1|1|1|1,9,191,4193610,silent,4193419
12,23|8|6|4|3|1|1|1|1,9,246,6145020,silent,6144774
12,23|8|6|4|2|2|1|1|1,9,407,6876980,silent,6876573
12,23|8|6|3|3|2|1|1|1,9,342,6033490,silent,6033148
12,23|8|6|3|2|2|2|1|1,9,451,4153133,silent,4152682
12,23|8|6|2|2|2|2|2|1,9,219,781190,silent,780971
12,23|8|5|5|3|1|1|1|1,9,166,3591008,silent,3590842
12,23|8|5|5|2|2|1|1|1,9,274,3815188,silent,3814914
12,23|8|5|4|4|1|1|1|1,9,93,2914869,silent,2914776
12,23|8|5|4|3|2|1|1|1,9,430,9170429,silent,9169999
12,23|8|5|4|2|2|2|1|1,9,476,5064073,silent,5063597
12,23|8|5|3|3|3|1|1|1,9,109,3234557,silent,3234448
12,23|8|5|3|3|2|2|1|1,9,327,5197304,silent,5196977
12,23|8|5|3|2|2|2|2|1,9,341,2216975,silent,2216634
12,23|8|5|2|2|2|2|2|2,9,107,257524,silent,257417
12,23|8|4|4|4|2|1|1|1,9,64,2461350,silent,2461286
12,23|8|4|4|3|3|1|1|1,9,80,2735236,silent,2735156
12,23|8|4|4|3|2|2|1|1,9,231,4134794,silent,4134563
12,23|8|4|4|2|2|2|2|1,9,226,1435709,silent,1435483
12,23|8|4|3|3|3|2|1|1,9,58,2405137,silent,2405079
12,23|8|4|3|3|2|2|2|1,9,122,1911000,silent,1910878
12,23|8|4|3|2|2|2|2|2,9,109,484254,silent,484145
12,23|8|3|3|3|3|3|1|1,9,0,-1,a0,
12,23|8|3|3|3|3|2|2|1,9,3,497197,silent,497194
12,23|8|3|3|3|2|2|2|2,9,5,214586,silent,214581
12,23|7|7|6|1|1|1|1|1,9,6,416243,silent,416237
12,23|7|7|5|2|1|1|1|1,9,87,2072660,silent,2072573
12,23|7|7|4|3|1|1|1|1,9,104,2846428,silent,2846324
12,23|7|7|4|2|2|1|1|1,9,208,3173879,silent,3173671
12,23|7|7|3|3|2|1|1|1,9,146,2712100,silent,2711954
12,23|7|7|3|2|2|2|1|1,9,203,1855414,silent,1855211
12,23|7|7|2|2|2|2|2|1,9,82,341373,silent,341291
12,23|7|6|6|2|1|1|1|1,9,54,1405433,silent,1405379
12,23|7|6|5|3|1|1|1|1,9,187,4180105,silent,4179918
12,23|7|6|5|2|2|1|1|1,9,264,4365528,silent,4365264
12,23|7|6|4|4|1|1|1|1,9,85,2765123,silent,2765038
12,23|7|6|4|3|2|1|1|1,9,386,8414393,silent,8414007
12,23|7|6|4|2|2|2|1|1,9,387,4563974,silent,4563587
12,23|7|6|3|3|3|1|1|1,9,102,2758727,silent,2758625
12,23|7|6|3|3|2|2|1|1,9,258,4390960,silent,4390702
12,23|7|6|3|2|2|2|2|1,9,257,1838215,silent,1837958
12,23|7|6|2|2|2|2|2|2,9,75,205392,silent,205317
12,23|7|5|5|4|1|1|1|1,9,104,2182860,silent,2182756
12,23|7|5|5|3|2|1|1|1,9,283,5437792,silent,5437509
12,23|7|5|5|2|2|2|1|1,9,236,2774270,silent,2774034
12,23|7|5|4|4|2|1|1|1,9,185,4860765,silent,4860580
12,23|7|5|4|3|3|1|1|1,9,145,5026144,silent,5025999
12,23|7|5|4|3|2|2|1|1,9,403,7501766,silent,7501363
12,23|7|5|4|2|2|2|2|1,9,292,2497630,silent,2497338
12,23|7|5|3|3|3|2|1|1,9,78,3457209,silent,3457131
12,23|7|5|3|3|2|2|2|1,9,157,2698238,silent,2698081
12,23|7|5|3|2|2|2|2|2,9,105,653065,silent,652960
12,23|7|4|4|4|3|1|1|1,9,32,1811774,silent,1811742
12,23|7|4|4|4|2|2|1|1,9,101,2202910,silent,2202809
12,23|7|4|4|3|3|2|1|1,9,77,3094278,silent,3094201
12,23|7|4|4|3|2|2|2|1,9,160,2262722,silent,2262562
12,23|7|4|4|2|2|2|2|2,9,91,447246,silent,447155
12,23|7|4|3|3|3|3|1|1,9,4,895112,silent,895108
12,23|7|4|3|3|3|2|2|1,9,16,1469196,silent,1469180
12,23|7|4|3|3|2|2|2|2,9,34,612578,silent,612544
12,23|7|3|3|3|3|3|2|1,9,0,-1,a0,
12,23|7|3|3|3|3|2|2|2,9,0,-1,a0,
12,23|6|6|6|3|1|1|1|1,9,38,831703,silent,831665
12,23|6|6|6|2|2|1|1|1,9,31,838202,silent,838171
12,23|6|6|5|4|1|1|1|1,9,65,1486151,silent,1486086
12,23|6|6|5|3|2|1|1|1,9,173,3593553,silent,3593380
12,23|6|6|5|2|2|2|1|1,9,126,1801581,silent,1801455
12,23|6|6|4|4|2|1|1|1,9,84,2660994,silent,2660910
12,23|6|6|4|3|3|1|1|1,9,95,2694564,silent,2694469
12,23|6|6|4|3|2|2|1|1,9,198,3985748,silent,3985550
12,23|6|6|4|2|2|2|2|1,9,154,1309143,silent,1308989
12,23|6|6|3|3|3|2|1|1,9,47,1725595,silent,1725548
12,23|6|6|3|3|2|2|2|1,9,72,1332920,silent,1332848
12,23|6|6|3|2|2|2|2|2,9,59,319651,silent,319592
12,23|6|5|5|5|1|1|1|1,9,31,470788,silent,470757
12,23|6|5|5|4|2|1|1|1,9,135,2693052,silent,2692917
12,23|6|5|5|3|3|1|1|1,9,70,2252233,silent,2252163
12,23|6|5|5|3|2|2|1|1,9,164,3269942,silent,3269778
12,23|6|5|5|2|2|2|2|1,9,80,999658,silent,999578
12,23|6|5|4|4|3|1|1|1,9,69,2619371,silent,2619302
12,23|6|5|4|4|2|2|1|1,9,141,3145642,silent,3145501
12,23|6|5|4|3|3|2|1|1,9,100,4133682,silent,4133582
12,23|6|5|4|3|2|2|2|1,9,172,2974184,silent,2974012
12,23|6|5|4|2|2|2|2|2,9,76,562581,silent,562505
12,23|6|5|3|3|3|3|1|1,9,4,949414,silent,949410
12,23|6|5|3|3|3|2|2|1,9,23,1547842,silent,1547819
12,23|6|5|3|3|2|2|2|2,9,31,633390,silent,633359
12,23|6|4|4|4|4|1|1|1,9,3,448235,silent,448232
12,23|6|4|4|4|3|2|1|1,9,42,1706586,silent,1706544
12,23|6|4|4|4|2|2|2|1,9,75,986902,silent,986827
12,23|6|4|4|3|3|3|1|1,9,7,957063,silent,957056
12,23|6|4|4|3|3|2|2|1,9,30,1514093,silent,1514063
12,23|6|4|4|3|2|2|2|2,9,50,582936,silent,582886
12,23|6|4|3|3|3|3|2|1,9,0,-1,a0,
12,23|6|4|3|3|3|2|2|2,9,1,406891,silent,406890
12,23|6|3|3|3|3|3|3|1,9,0,-1,a0,
12,23|6|3|3|3|3|3|2|2,9,0,-1,a0,
12,23|5|5|5|5|2|1|1|1,9,20,334166,silent,334146
12,23|5|5|5|4|3|1|1|1,9,30,825463,silent,825433
12,23|5|5|5|4|2|2|1|1,9,46,968182,silent,968136
12,23|5|5|5|3|3|2|1|1,9,20,1034280,silent,1034260
12,23|5|5|5|3|2|2|2|1,9,29,722184,silent,722155
12,23|5|5|5|2|2|2|2|2,9,4,124066,silent,124062
12,23|5|5|4|4|4|1|1|1,9,14,367460,silent,367446
12,23|5|5|4|4|3|2|1|1,9,37,1350910,silent,1350873
12,23|5|5|4|4|2|2|2|1,9,39,768124,silent,768085
12,23|5|5|4|3|3|3|1|1,9,2,706760,silent,706758
12,23|5|5|4|3|3|2|2|1,9,24,1118195,silent,1118171
12,23|5|5|4|3|2|2|2|2,9,23,421831,silent,421808
12,23|5|5|3|3|3|3|2|1,9,0,-1,a0,
12,23|5|5|3|3|3|2|2|2,9,4,242964,silent,242960
12,23|5|4|4|4|4|2|1|1,9,9,332447,silent,332438
12,23|5|4|4|4|3|3|1|1,9,3,411649,silent,411646
12,23|5|4|4|4|3|2|2|1,9,23,608363,silent,608340
12,23|5|4|4|4|2|2|2|2,9,21,184423,silent,184402
12,23|5|4|4|3|3|3|2|1,9,0,-1,a0,
12,23|5|4|4|3|3|2|2|2,9,5,298167,silent,298162
12,23|5|4|3|3|3|3|3|1,9,0,-1,a0,
12,23|5|4|3|3|3|3|2|2,9,0,-1,a0,
12,23|5|3|3|3|3|3|3|2,9,0,-1,a0,
12,23|4|4|4|4|4|3|1|1,9,0,-1,a0,
12,23|4|4|4|4|4|2|2|1,9,6,67462,silent,67456
12,23|4|4|4|4|3|3|2|1,9,0,-1,a0,
12,23|4|4|4|4|3|2|2|2,9,5,65466,silent,65461
12,23|4|4|4|3|3|3|3|1,9,0,-1,a0,
12,23|4|4|4|3|3|3|2|2,9,0,-1,a0,
12,23|4|4|3|3|3|3|3|2,9,0,-1,a0,
12,23|4|3|3|3|3|3|3|3,9,0,-1,a0,
12,22|19|1|1|1|1|1|1|1,9,0,-1,a0,
12,22|18|2|1|1|1|1|1|1,9,0,-1,a0,
12,22|17|3|1|1|1|1|1|1,9,0,-1,a0,
12,22|17|2|2|1|1|1|1|1,9,0,-1,a0,
12,22|16|4|1|1|1|1|1|1,9,0,-1,a0,
12,22|16|3|2|1|1|1|1|1,9,0,-1,a0,
12,22|16|2|2|2|1|1|1|1,9,0,-1,a0,
12,22|15|5|1|1|1|1|1|1,9,0,-1,a0,
12,22|15|4|2|1|1|1|1|1,9,0,-1,a0,
12,22|15|3|3|1|1|1|1|1,9,0,-1,a0,
12,22|15|3|2|2|1|1|1|1,9,0,-1,a0,
12,22|15|2|2|2|2|1|1|1,9,0,-1,a0,
12,22|14|6|1|1|1|1|1|1,9,0,-1,a0,
12,22|14|5|2|1|1|1|1|1,9,0,-1,a0,
12,22|14|4|3|1|1|1|1|1,9,2,263364,silent,263362
12,22|14|4|2|2|1|1|1|1,9,5,286930,silent,286925
12,22|14|3|3|2|1|1|1|1,9,10,221770,silent,221760
12,22|14|3|2|2|2|1|1|1,9,15,148998,silent,148983
12,22|14|2|2|2|2|2|1|1,9,10,26361,silent,26351
12,22|13|7|1|1|1|1|1|1,9,0,-1,a0,
12,22|13|6|2|1|1|1|1|1,9,4,447152,silent,447148
12,22|13|5|3|1|1|1|1|1,9,12,721196,silent,721184
12,22|13|5|2|2|1|1|1|1,9,22,726771,silent,726749
12,22|13|4|4|1|1|1|1|1,9,6,384702,silent,384696
12,22|13|4|3|2|1|1|1|1,9,44,1064237,silent,1064193
12,22|13|4|2|2|2|1|1|1,9,52,555484,silent,555432
12,22|13|3|3|3|1|1|1|1,9,25,296009,silent,295984
12,22|13|3|3|2|2|1|1|1,9,61,472322,silent,472261
12,22|13|3|2|2|2|2|1|1,9,67,196664,silent,196597
12,22|13|2|2|2|2|2|2|1,9,35,24859,silent,24824
12,22|12|8|1|1|1|1|1|1,9,0,-1,a0,
12,22|12|7|2|1|1|1|1|1,9,8,647280,silent,647272
12,22|12|6|3|1|1|1|1|1,9,33,1361886,silent,1361853
12,22|12|6|2|2|1|1|1|1,9,54,1320706,silent,1320652
12,22|12|5|4|1|1|1|1|1,9,30,1283193,silent,1283163
12,22|12|5|3|2|1|1|1|1,9,139,2795366,silent,2795227
12,22|12|5|2|2|2|1|1|1,9,139,1339121,silent,1338982
12,22|12|4|4|2|1|1|1|1,9,59,1606337,silent,1606278
12,22|12|4|3|3|1|1|1|1,9,82,1479102,silent,1479020
12,22|12|4|3|2|2|1|1|1,9,203,2165682,silent,2165479
12,22|12|4|2|2|2|2|1|1,9,166,699118,silent,698952
12,22|12|3|3|3|2|1|1|1,9,80,781982,silent,781902
12,22|12|3|3|2|2|2|1|1,9,127,621310,silent,621183
12,22|12|3|2|2|2|2|2|1,9,107,171319,silent,171212
12,22|12|2|2|2|2|2|2|2,9,35,13759,silent,13724
12,22|11|9|1|1|1|1|1|1,9,1,103805,silent,103804
12,22|11|8|2|1|1|1|1|1,9,14,683060,silent,683046
12,22|11|7|3|1|1|1|1|1,9,50,1820244,silent,1820194
12,22|11|7|2|2|1|1|1|1,9,73,1733974,silent,1733901
12,22|11|6|4|1|1|1|1|1,9,76,2435818,silent,2435742
12,22|11|6|3|2|1|1|1|1,9,252,4866357,silent,4866105
12,22|11|6|2|2|2|1|1|1,9,213,2235041,silent,2234828
12,22|11|5|5|1|1|1|1|1,9,39,1181157,silent,1181118
12,22|11|5|4|2|1|1|1|1,9,237,5069549,silent,5069312
12,22|11|5|3|3|1|1|1|1,9,216,3752527,silent,3752311
12,22|11|5|3|2|2|1|1|1,9,483,5310443,silent,5309960
12,22|11|5|2|2|2|2|1|1,9,327,1565332,silent,1565005
12,22|11|4|4|3|1|1|1|1,9,105,2713274,silent,2713169
12,22|11|4|4|2|2|1|1|1,9,211,3169464,silent,3169253
12,22|11|4|3|3|2|1|1|1,9,269,3685931,silent,3685662
12,22|11|4|3|2|2|2|1|1,9,397,2673454,silent,2673057
12,22|11|4|2|2|2|2|2|1,9,241,569365,silent,569124
12,22|11|3|3|3|3|1|1|1,9,37,630870,silent,630833
12,22|11|3|3|3|2|2|1|1,9,95,1067450,silent,1067355
12,22|11|3|3|2|2|2|2|1,9,117,513263,silent,513146
12,22|11|3|2|2|2|2|2|2,9,67,84349,silent,84282
12,22|10|10|1|1|1|1|1|1,9,0,-1,a0,
12,22|10|9|2|1|1|1|1|1,9,9,447431,silent,447422
12,22|10|8|3|1|1|1|1|1,9,51,1640794,silent,1640743
12,22|10|8|2|2|1|1|1|1,9,78,1545761,silent,1545683
12,22|10|7|4|1|1|1|1|1,9,93,2976784,silent,2976691
12,22|10|7|3|2|1|1|1|1,9,295,5726866,silent,5726571
12,22|10|7|2|2|2|1|1|1,9,246,2577338,silent,2577092
12,22|10|6|5|1|1|1|1|1,9,101,2609342,silent,2609241
12,22|10|6|4|2|1|1|1|1,9,427,8678697,silent,8678270
12,22|10|6|3|3|1|1|1|1,9,327,5975140,silent,5974813
12,22|10|6|3|2|2|1|1|1,9,684,8291798,silent,8291114
12,22|10|6|2|2|2|2|1|1,9,394,2338475,silent,2338081
12,22|10|5|5|2|1|1|1|1,9,246,4437875,silent,4437629
12,22|10|5|4|3|1|1|1|1,9,378,8102598,silent,8102220
12,22|10|5|4|2|2|1|1|1,9,671,9177871,silent,9177200
12,22|10|5|3|3|2|1|1|1,9,573,8558471,silent,8557898
12,22|10|5|3|2|2|2|1|1,9,762,5965298,silent,5964536
12,22|10|5|2|2|2|2|2|1,9,350,1151489,silent,1151139
12,22|10|4|4|4|1|1|1|1,9,56,1909471,silent,1909415
12,22|10|4|4|3|2|1|1|1,9,327,6453341,silent,6453014
12,22|10|4|4|2|2|2|1|1,9,381,3664720,silent,3664339
12,22|10|4|3|3|3|1|1|1,9,129,2856123,silent,2855994
12,22|10|4|3|3|2|2|1|1,9,356,4638917,silent,4638561
12,22|10|4|3|2|2|2|2|1,9,383,2040576,silent,2040193
12,22|10|4|2|2|2|2|2|2,9,149,257705,silent,257556
12,22|10|3|3|3|3|2|1|1,9,29,1045349,silent,1045320
12,22|10|3|3|3|2|2|2|1,9,53,858153,silent,858100
12,22|10|3|3|2|2|2|2|2,9,44,232397,silent,232353
12,22|9|9|3|1|1|1|1|1,9,20,664939,silent,664919
12,22|9|9|2|2|1|1|1|1,9,25,625237,silent,625212
12,22|9|8|4|1|1|1|1|1,9,72,2109379,silent,2109307
12,22|9|8|3|2|1|1|1|1,9,209,3985144,silent,3984935
12,22|9|8|2|2|2|1|1|1,9,161,1774071,silent,1773910
12,22|9|7|5|1|1|1|1|1,9,101,2903456,silent,2903355
12,22|9|7|4|2|1|1|1|1,9,420,8880113,silent,8879693
12,22|9|7|3|3|1|1|1|1,9,319,5929989,silent,5929670
12,22|9|7|3|2|2|1|1|1,9,655,8159745,silent,8159090
12,22|9|7|2|2|2|2|1|1,9,374,2254306,silent,2253932
12,22|9|6|6|1|1|1|1|1,9,57,1432261,silent,1432204
12,22|9|6|5|2|1|1|1|1,9,444,8505836,silent,8505392
12,22|9|6|4|3|1|1|1|1,9,573,12249255,silent,12248682
12,22|9|6|4|2|2|1|1|1,9,918,13632327,silent,13631409
12,22|9|6|3|3|2|1|1|1,9,744,11839612,silent,11838868
12,22|9|6|3|2|2|2|1|1,9,898,8077128,silent,8076230
12,22|9|6|2|2|2|2|2|1,9,379,1492168,silent,1491789
12,22|9|5|5|3|1|1|1|1,9,369,6906097,silent,6905728
12,22|9|5|5|2|2|1|1|1,9,549,7286765,silent,7286216
12,22|9|5|4|4|1|1|1|1,9,208,5527601,silent,5527393
12,22|9|5|4|3|2|1|1|1,9,924,17211641,silent,17210717
12,22|9|5|4|2|2|2|1|1,9,914,9416560,silent,9415646
12,22|9|5|3|3|3|1|1|1,9,248,5990761,silent,5990513
12,22|9|5|3|3|2|2|1|1,9,637,9563685,silent,9563048
12,22|9|5|3|2|2|2|2|1,9,593,4027541,silent,4026948
12,22|9|5|2|2|2|2|2|2,9,157,456748,silent,456591
12,22|9|4|4|4|2|1|1|1,9,156,4499718,silent,4499562
12,22|9|4|4|3|3|1|1|1,9,173,4956248,silent,4956075
12,22|9|4|4|3|2|2|1|1,9,456,7451784,silent,7451328
12,22|9|4|4|2|2|2|2|1,9,373,2551607,silent,2551234
12,22|9|4|3|3|3|2|1|1,9,127,4272296,silent,4272169
12,22|9|4|3|3|2|2|2|1,9,224,3362674,silent,3362450
12,22|9|4|3|2|2|2|2|2,9,167,836683,silent,836516
12,22|9|3|3|3|3|3|1|1,9,3,511888,silent,511885
12,22|9|3|3|3|3|2|2|1,9,8,854240,silent,854232
12,22|9|3|3|3|2|2|2|2,9,13,364392,silent,364379
12,22|8|8|5|1|1|1|1|1,9,54,1294557,silent,1294503
12,22|8|8|4|2|1|1|1|1,9,195,3828584,silent,3828389
12,22|8|8|3|3|1|1|1|1,9,122,2526257,silent,2526135
12,22|8|8|3|2|2|1|1|1,9,260,3454647,silent,3454387
12,22|8|8|2|2|2|2|1|1,9,127,943743,silent,943616
12,22|8|7|6|1|1|1|1|1,9,53,1529055,silent,1529002
12,22|8|7|5|2|1|1|1|1,9,359,7189202,silent,7188843
12,22|8|7|4|3|1|1|1|1,9,438,9614182,silent,9613744
12,22|8|7|4|2|2|1|1|1,9,707,10618660,silent,10617953
12,22|8|7|3|3|2|1|1|1,9,531,8961435,silent,8960904
12,22|8|7|3|2|2|2|1|1,9,642,6053593,silent,6052951
12,22|8|7|2|2|2|2|2|1,9,245,1094356,silent,1094111
12,22|8|6|6|2|1|1|1|1,9,189,3897192,silent,3897003
12,22|8|6|5|3|1|1|1|1,9,548,11024325,silent,11023777
12,22|8|6|5|2|2|1|1|1,9,735,11419597,silent,11418862
12,22|8|6|4|4|1|1|1|1,9,290,7137565,silent,7137275
12,22|8|6|4|3|2|1|1|1,9,1096,21427035,silent,21425939
12,22|8|6|4|2|2|2|1|1,9,964,11488631,silent,11487667
12,22|8|6|3|3|3|1|1|1,9,283,6898163,silent,6897880
12,22|8|6|3|3|2|2|1|1,9,692,10897859,silent,10897167
12,22|8|6|3|2|2|2|2|1,9,591,4494084,silent,4493493
12,22|8|6|2|2|2|2|2|2,9,166,490439,silent,490273
12,22|8|5|5|4|1|1|1|1,9,263,5217918,silent,5217655
12,22|8|5|5|3|2|1|1|1,9,710,12817469,silent,12816759
12,22|8|5|5|2|2|2|1|1,9,551,6460623,silent,6460072
12,22|8|5|4|4|2|1|1|1,9,482,11209339,silent,11208857
12,22|8|5|4|3|3|1|1|1,9,406,11476310,silent,11475904
12,22|8|5|4|3|2|2|1|1,9,961,16999954,silent,16998993
12,22|8|5|4|2|2|2|2|1,9,619,5575109,silent,5574490
12,22|8|5|3|3|3|2|1|1,9,215,7687456,silent,7687241
12,22|8|5|3|3|2|2|2|1,9,354,5931117,silent,5930763
12,22|8|5|3|2|2|2|2|2,9,203,1409065,silent,1408862
12,22|8|4|4|4|3|1|1|1,9,105,3948788,silent,3948683
12,22|8|4|4|4|2|2|1|1,9,219,4767594,silent,4767375
12,22|8|4|4|3|3|2|1|1,9,199,6622873,silent,6622674
12,22|8|4|4|3|2|2|2|1,9,326,4789782,silent,4789456
12,22|8|4|4|2|2|2|2|2,9,172,927751,silent,927579
12,22|8|4|3|3|3|3|1|1,9,12,1871010,silent,1870998
12,22|8|4|3|3|3|2|2|1,9,48,3047097,silent,3047049
12,22|8|4|3|3|2|2|2|2,9,61,1250641,silent,1250580
12,22|8|3|3|3|3|3|2|1,9,0,-1,a0,
12,22|8|3|3|3|3|2|2|2,9,1,344354,silent,344353
12,22|7|7|7|1|1|1|1|1,9,6,264334,silent,264328
12,22|7|7|6|2|1|1|1|1,9,103,2409575,silent,2409472
12,22|7|7|5|3|1|1|1|1,9,262,5526425,silent,5526163
12,22|7|7|5|2|2|1|1|1,9,381,5699369,silent,5698988
12,22|7|7|4|4|1|1|1|1,9,123,3381594,silent,3381471
12,22|7|7|4|3|2|1|1|1,9,508,10013710,silent,10013202
12,22|7|7|4|2|2|2|1|1,9,472,5333929,silent,5333457
12,22|7|7|3|3|3|1|1|1,9,122,3129165,silent,3129043
12,22|7|7|3|3|2|2|1|1,9,283,4930258,silent,4929975
12,22|7|7|3|2|2|2|2|1,9,238,2013213,silent,2012975
12,22|7|7|2|2|2|2|2|2,9,40,212968,silent,212928
12,22|7|6|6|3|1|1|1|1,9,171,3887769,silent,3887598
12,22|7|6|6|2|2|1|1|1,9,209,3898400,silent,3898191
12,22|7|6|5|4|1|1|1|1,9,291,6355745,silent,6355454
12,22|7|6|5|3|2|1|1|1,9,772,15089212,silent,15088440
12,22|7|6|5|2|2|2|1|1,9,555,7465382,silent,7464827
12,22|7|6|4|4|2|1|1|1,9,441,10769664,silent,10769223
12,22|7|6|4|3|3|1|1|1,9,386,10725311,silent,10724925
12,22|7|6|4|3|2|2|1|1,9,838,15751807,silent,15750969
12,22|7|6|4|2|2|2|2|1,9,512,5069030,silent,5068518
12,22|7|6|3|3|3|2|1|1,9,191,6618349,silent,6618158
12,22|7|6|3|3|2|2|2|1,9,280,5053353,silent,5053073
12,22|7|6|3|2|2|2|2|2,9,161,1178293,silent,1178132
12,22|7|5|5|5|1|1|1|1,9,103,1574471,silent,1574368
12,22|7|5|5|4|2|1|1|1,9,444,8705348,silent,8704904
12,22|7|5|5|3|3|1|1|1,9,261,7179044,silent,7178783
12,22|7|5|5|3|2|2|1|1,9,528,10323514,silent,10322986
12,22|7|5|5|2|2|2|2|1,9,241,3098483,silent,3098242
12,22|7|5|4|4|3|1|1|1,9,248,8032229,silent,8031981
12,22|7|5|4|4|2|2|1|1,9,461,9564715,silent,9564254
12,22|7|5|4|3|3|2|1|1,9,344,12373265,silent,12372921
12,22|7|5|4|3|2|2|2|1,9,487,8787350,silent,8786863
12,22|7|5|4|2|2|2|2|2,9,174,1620253,silent,1620079
12,22|7|5|3|3|3|3|1|1,9,24,2747174,silent,2747150
12,22|7|5|3|3|3|2|2|1,9,78,4439171,silent,4439093
12,22|7|5|3|3|2|2|2|2,9,91,1786182,silent,1786091
12,22|7|4|4|4|4|1|1|1,9,24,1245594,silent,1245570
12,22|7|4|4|4|3|2|1|1,9,133,4658403,silent,4658270
12,22|7|4|4|4|2|2|2|1,9,176,2655676,silent,2655500
12,22|7|4|4|3|3|3|1|1,9,25,2554914,silent,2554889
12,22|7|4|4|3|3|2|2|1,9,92,4014897,silent,4014805
12,22|7|4|4|3|2|2|2|2,9,105,1515535,silent,1515430
12,22|7|4|3|3|3|3|2|1,9,1,1511583,silent,1511582
12,22|7|4|3|3|3|2|2|2,9,7,1027967,silent,1027960
12,22|7|3|3|3|3|3|3|1,9,0,-1,a0,
12,22|7|3|3|3|3|3|2|2,9,0,-1,a0,
12,22|6|6|6|4|1|1|1|1,9,60,1382378,silent,1382318
12,22|6|6|6|3|2|1|1|1,9,135,3042041,silent,3041906
12,22|6|6|6|2|2|2|1|1,9,77,1450996,silent,1450919
12,22|6|6|5|5|1|1|1|1,9,62,1159815,silent,1159753
12,22|6|6|5|4|2|1|1|1,9,260,5967943,silent,5967683
12,22|6|6|5|3|3|1|1|1,9,191,4818180,silent,4817989
12,22|6|6|5|3|2|2|1|1,9,335,6864407,silent,6864072
12,22|6|6|5|2|2|2|2|1,9,168,2032457,silent,2032289
12,22|6|6|4|4|3|1|1|1,9,138,4461653,silent,4461515
12,22|6|6|4|4|2|2|1|1,9,209,5273496,silent,5273287
12,22|6|6|4|3|3|2|1|1,9,204,6673659,silent,6673455
12,22|6|6|4|3|2|2|2|1,9,251,4698241,silent,4697990
12,22|6|6|4|2|2|2|2|2,9,119,857985,silent,857866
12,22|6|6|3|3|3|3|1|1,9,13,1384791,silent,1384778
12,22|6|6|3|3|3|2|2|1,9,37,2222535,silent,2222498
12,22|6|6|3|3|2|2|2|2,9,33,885554,silent,885521
12,22|6|5|5|5|2|1|1|1,9,115,1986419,silent,1986304
12,22|6|5|5|4|3|1|1|1,9,175,4674787,silent,4674612
12,22|6|5|5|4|2|2|1|1,9,247,5411142,silent,5410895
12,22|6|5|5|3|3|2|1|1,9,150,5663178,silent,5663028
12,22|6|5|5|3|2|2|2|1,9,164,3884039,silent,3883875
12,22|6|5|5|2|2|2|2|2,9,36,653296,silent,653260
12,22|6|5|4|4|4|1|1|1,9,53,1889075,silent,1889022
12,22|6|5|4|4|3|2|1|1,9,197,6821451,silent,6821254
12,22|6|5|4|4|2|2|2|1,9,192,3820763,silent,3820571
12,22|6|5|4|3|3|3|1|1,9,37,3469689,silent,3469652
12,22|6|5|4|3|3|2|2|1,9,119,5422138,silent,5422019
12,22|6|5|4|3|2|2|2|2,9,104,2004978,silent,2004874
12,22|6|5|3|3|3|3|2|1,9,5,1619516,silent,1619511
12,22|6|5|3|3|3|2|2|2,9,12,1092503,silent,1092491
