delta,lam,ell,a,m_det,class,margin
11,22|13|3|3|2|1,6,166,38712,silent,38546
11,22|13|3|2|2|2,6,137,18176,silent,18039
11,22|12|7|1|1|1,6,106,21935,silent,21829
11,22|12|6|2|1|1,6,419,84608,silent,84189
11,22|12|5|3|1|1,6,571,132764,silent,132193
11,22|12|5|2|2|1,6,617,116695,silent,116078
11,22|12|4|4|1|1,6,277,67390,silent,67113
11,22|12|4|3|2|1,6,635,164101,silent,163466
11,22|12|4|2|2|2,6,343,60705,silent,60362
11,22|12|3|3|3|1,6,79,42836,silent,42757
11,22|12|3|3|2|2,6,128,47267,silent,47139
11,22|11|8|1|1|1,6,99,22454,silent,22355
11,22|11|7|2|1|1,6,508,108807,silent,108299
11,22|11|6|3|1|1,6,812,219955,silent,219143
11,22|11|6|2|2|1,6,834,187658,silent,186824
11,22|11|5|4|1|1,6,722,203043,silent,202321
11,22|11|5|3|2|1,6,1208,380935,silent,379727
11,22|11|5|2|2|2,6,493,126435,silent,125942
11,22|11|4|4|2|1,6,710,214535,silent,213825
11,22|11|4|3|3|1,6,370,185649,silent,185279
11,22|11|4|3|2|2,6,516,195396,silent,194880
11,22|11|3|3|3|2,6,55,64754,silent,64699
11,22|10|9|1|1|1,6,61,14599,silent,14538
11,22|10|8|2|1|1,6,387,94433,silent,94046
11,22|10|7|3|1|1,6,860,252584,silent,251724
11,22|10|7|2|2|1,6,816,211025,silent,210209
11,22|10|6|4|1|1,6,990,332049,silent,331059
11,22|10|6|3|2|1,6,1596,575390,silent,573794
11,22|10|6|2|2|2,6,642,184916,silent,184274
11,22|10|5|5|1|1,6,469,163494,silent,163025
11,22|10|5|4|2|1,6,1519,589991,silent,588472
11,22|10|5|3|3|1,6,732,411174,silent,410442
11,22|10|5|3|2|2,6,862,415705,silent,414843
11,22|10|4|4|3|1,6,600,290562,silent,289962
11,22|10|4|4|2|2,6,594,248800,silent,248206
11,22|10|4|3|3|2,6,286,265952,silent,265666
11,22|10|3|3|3|3,6,10,39951,silent,39941
11,22|9|9|2|1|1,6,169,38714,silent,38545
11,22|9|8|3|1|1,6,548,172883,silent,172335
11,22|9|8|2|2|1,6,519,143590,silent,143071
11,22|9|7|4|1|1,6,956,334497,silent,333541
11,22|9|7|3|2|1,6,1389,554654,silent,553265
11,22|9|7|2|2|2,6,471,172346,silent,171875
11,22|9|6|5|1|1,6,737,299361,silent,298624
11,22|9|6|4|2|1,6,1928,850667,silent,848739
11,22|9|6|3|3|1,6,890,550996,silent,550106
11,22|9|6|3|2|2,6,1035,550079,silent,549044
11,22|9|5|5|2|1,6,842,436904,silent,436062
11,22|9|5|4|3|1,6,1241,742543,silent,741302
11,22|9|5|4|2|2,6,1015,604736,silent,603721
11,22|9|5|3|3|2,6,542,529322,silent,528780
11,22|9|4|4|4|1,6,351,169216,silent,168865
11,22|9|4|4|3|2,6,515,395795,silent,395280
11,22|9|4|3|3|3,6,57,150696,silent,150639
11,22|8|8|4|1|1,6,355,140864,silent,140509
11,22|8|8|3|2|1,6,570,233014,silent,232444
11,22|8|8|2|2|2,6,234,73540,silent,73306
11,22|8|7|5|1|1,6,594,249017,silent,248423
11,22|8|7|4|2|1,6,1352,651492,silent,650140
11,22|8|7|3|3|1,6,635,410673,silent,410038
11,22|8|7|3|2|2,6,682,405434,silent,404752
11,22|8|6|6|1|1,6,259,128521,silent,128262
11,22|8|6|5|2|1,6,1211,668069,silent,666858
11,22|8|6|4|3|1,6,1346,899033,silent,897687
11,22|8|6|4|2|2,6,1173,725691,silent,724518
11,22|8|6|3|3|2,6,542,588199,silent,587657
11,22|8|5|5|3|1,6,670,519264,silent,518594
11,22|8|5|5|2|2,6,450,389533,silent,389083
11,22|8|5|4|4|1,6,609,403259,silent,402650
11,22|8|5|4|3|2,6,892,869074,silent,868182
11,22|8|5|3|3|3,6,116,262880,silent,262764
11,22|8|4|4|4|2,6,341,224928,silent,224587
11,22|8|4|4|3|3,6,127,213288,silent,213161
11,22|7|7|6|1|1,6,180,80276,silent,80096
11,22|7|7|5|2|1,6,544,328865,silent,328321
11,22|7|7|4|3|1,6,597,416085,silent,415488
11,22|7|7|4|2|2,6,414,328672,silent,328258
11,22|7|7|3|3|2,6,259,264729,silent,264470
11,22|7|6|6|2|1,6,372,220196,silent,219824
11,22|7|6|5|3|1,6,728,596830,silent,596102
11,22|7|6|5|2|2,6,545,445736,silent,445191
11,22|7|6|4|4|1,6,525,379232,silent,378707
11,22|7|6|4|3|2,6,759,790205,silent,789446
11,22|7|6|3|3|3,6,92,220980,silent,220888
11,22|7|5|5|4|1,6,295,294552,silent,294257
11,22|7|5|5|3|2,6,382,501043,silent,500661
11,22|7|5|4|4|2,6,415,430610,silent,430195
11,22|7|5|4|3|3,6,231,390431,silent,390200
11,22|7|4|4|4|3,6,136,133709,silent,133573
11,22|6|6|6|3|1,6,139,115974,silent,115835
11,22|6|6|6|2|2,6,143,86949,silent,86806
11,22|6|6|5|4|1,6,211,198886,silent,198675
11,22|6|6|5|3|2,6,257,328763,silent,328506
11,22|6|6|4|4|2,6,267,237061,silent,236794
11,22|6|6|4|3|3,6,92,205322,silent,205230
11,22|6|5|5|5|1,6,35,61371,silent,61336
11,22|6|5|5|4|2,6,132,231228,silent,231096
11,22|6|5|5|3|3,6,85,172048,silent,171963
11,22|6|5|4|4|3,6,135,190118,silent,189983
11,22|6|4|4|4|4,6,56,30993,silent,30937
11,22|5|5|5|5|2,6,11,28040,silent,28029
11,22|5|5|5|4|3,6,24,58650,silent,58626
11,22|5|5|4|4|4,6,10,23335,silent,23325
11,21|19|1|1|1|1,6,0,-1,a0,
11,21|18|2|1|1|1,6,0,-1,a0,
11,21|17|3|1|1|1,6,3,996,silent,993
11,21|17|2|2|1|1,6,8,802,silent,794
11,21|16|4|1|1|1,6,15,3200,silent,3185
11,21|16|3|2|1|1,6,41,5336,silent,5295
11,21|16|2|2|2|1,6,33,2054,silent,2021
11,21|15|5|1|1|1,6,44,8241,silent,8197
11,21|15|4|2|1|1,6,135,19345,silent,19210
11,21|15|3|3|1|1,6,64,11966,silent,11902
11,21|15|3|2|2|1,6,128,13969,silent,13841
11,21|15|2|2|2|2,6,43,2769,silent,2726
11,21|14|6|1|1|1,6,77,15928,silent,15851
11,21|14|5|2|1|1,6,296,49704,silent,49408
11,21|14|4|3|1|1,6,272,54190,silent,53918
11,21|14|4|2|2|1,6,358,51737,silent,51379
11,21|14|3|3|2|1,6,173,38658,silent,38485
11,21|14|3|2|2|2,6,139,18096,silent,17957
11,21|13|7|1|1|1,6,121,24872,silent,24751
11,21|13|6|2|1|1,6,484,94531,silent,94047
11,21|13|5|3|1|1,6,631,146314,silent,145683
11,21|13|5|2|2|1,6,676,128067,silent,127391
11,21|13|4|4|1|1,6,325,74411,silent,74086
11,21|13|4|3|2|1,6,704,179128,silent,178424
11,21|13|4|2|2|2,6,349,65290,silent,64941
11,21|13|3|3|3|1,6,87,46452,silent,46365
11,21|13|3|3|2|2,6,155,51407,silent,51252
11,21|12|8|1|1|1,6,125,29006,silent,28881
11,21|12|7|2|1|1,6,620,136209,silent,135589
11,21|12|6|3|1|1,6,991,270387,silent,269396
11,21|12|6|2|2|1,6,1009,230041,silent,229032
11,21|12|5|4|1|1,6,866,246996,silent,246130
11,21|12|5|3|2|1,6,1465,461042,silent,459577
11,21|12|5|2|2|2,6,597,152357,silent,151760
11,21|12|4|4|2|1,6,846,258154,silent,257308
11,21|12|4|3|3|1,6,455,222400,silent,221945
11,21|12|4|3|2|2,6,622,233255,silent,232633
11,21|12|3|3|3|2,6,71,76700,silent,76629
11,21|11|9|1|1|1,6,109,24673,silent,24564
11,21|11|8|2|1|1,6,592,142855,silent,142263
11,21|11|7|3|1|1,6,1206,360383,silent,359177
11,21|11|7|2|2|1,6,1116,299260,silent,298144
11,21|11|6|4|1|1,6,1383,461736,silent,460353
11,21|11|6|3|2|1,6,2160,792165,silent,790005
11,21|11|6|2|2|2,6,802,251294,silent,250492
11,21|11|5|5|1|1,6,616,223473,silent,222857
11,21|11|5|4|2|1,6,2013,799679,silent,797666
11,21|11|5|3|3|1,6,998,554708,silent,553710
11,21|11|5|3|2|2,6,1156,558380,silent,557224
11,21|11|4|4|3|1,6,803,389090,silent,388287
11,21|11|4|4|2|2,6,727,329558,silent,328831
11,21|11|4|3|3|2,6,410,353072,silent,352662
11,21|11|3|3|3|3,6,11,52062,silent,52051
11,21|10|10|1|1|1,6,33,9348,silent,9315
11,21|10|9|2|1|1,6,363,93558,silent,93195
11,21|10|8|3|1|1,6,969,321245,silent,320276
11,21|10|8|2|2|1,6,917,266119,silent,265202
11,21|10|7|4|1|1,6,1514,561775,silent,560261
11,21|10|7|3|2|1,6,2239,925365,silent,923126
11,21|10|7|2|2|2,6,777,286530,silent,285753
11,21|10|6|5|1|1,6,1142,482146,silent,481004
11,21|10|6|4|2|1,6,2948,1352545,silent,1349597
11,21|10|6|3|3|1,6,1384,870037,silent,868653
11,21|10|6|3|2|2,6,1583,865161,silent,863578
11,21|10|5|5|2|1,6,1279,680967,silent,679688
11,21|10|5|4|3|1,6,1855,1143858,silent,1142003
11,21|10|5|4|2|2,6,1529,928063,silent,926534
11,21|10|5|3|3|2,6,822,805762,silent,804940
11,21|10|4|4|4|1,6,499,256585,silent,256086
11,21|10|4|4|3|2,6,756,595169,silent,594413
11,21|10|4|3|3|3,6,95,224287,silent,224192
11,21|9|9|3|1|1,6,397,131684,silent,131287
11,21|9|9|2|2|1,6,336,107038,silent,106702
11,21|9|8|4|1|1,6,998,395909,silent,394911
11,21|9|8|3|2|1,6,1457,641349,silent,639892
11,21|9|8|2|2|2,6,494,196734,silent,196240
11,21|9|7|5|1|1,6,1191,535952,silent,534761
11,21|9|7|4|2|1,6,2670,1374445,silent,1371775
11,21|9|7|3|3|1,6,1288,859654,silent,858366
11,21|9|7|3|2|2,6,1338,842474,silent,841136
11,21|9|6|6|1|1,6,528,257953,silent,257425
11,21|9|6|5|2|1,6,2202,1289630,silent,1287428
11,21|9|6|4|3|1,6,2452,1708494,silent,1706042
11,21|9|6|4|2|2,6,1983,1365097,silent,1363114
11,21|9|6|3|3|2,6,1048,1102642,silent,1101594
11,21|9|5|5|3|1,6,1178,950689,silent,949511
11,21|9|5|5|2|2,6,828,711140,silent,710312
11,21|9|5|4|4|1,6,1019,728886,silent,727867
11,21|9|5|4|3|2,6,1537,1555847,silent,1554310
11,21|9|5|3|3|3,6,221,464764,silent,464543
11,21|9|4|4|4|2,6,497,390145,silent,389648
11,21|9|4|4|3|3,6,241,370993,silent,370752
11,21|8|8|5|1|1,6,486,235378,silent,234892
11,21|8|8|4|2|1,6,1124,590767,silent,589643
11,21|8|8|3|3|1,6,506,363133,silent,362627
11,21|8|8|3|2|2,6,581,358267,silent,357686
11,21|8|7|6|1|1,6,539,276054,silent,275515
11,21|8|7|5|2|1,6,1709,1083547,silent,1081838
11,21|8|7|4|3|1,6,1771,1333680,silent,1331909
11,21|8|7|4|2|2,6,1377,1054738,silent,1053361
11,21|8|7|3|3|2,6,738,829907,silent,829169
11,21|8|6|6|2|1,6,905,580534,silent,579629
11,21|8|6|5|3|1,6,1725,1496999,silent,1495274
11,21|8|6|5|2|2,6,1281,1111404,silent,1110123
11,21|8|6|4|4|1,6,1183,932530,silent,931347
11,21|8|6|4|3|2,6,1738,1917681,silent,1915943
11,21|8|6|3|3|3,6,220,526034,silent,525814
11,21|8|5|5|4|1,6,650,670491,silent,669841
11,21|8|5|5|3|2,6,831,1125857,silent,1125026
11,21|8|5|4|4|2,6,873,949300,silent,948427
11,21|8|5|4|3|3,6,473,849545,silent,849072
11,21|8|4|4|4|3,6,246,278670,silent,278424
11,21|7|7|7|1|1,6,94,48711,silent,48617
11,21|7|7|6|2|1,6,492,357481,silent,356989
11,21|7|7|5|3|1,6,823,749372,silent,748549
11,21|7|7|5|2|2,6,532,547669,silent,547137
11,21|7|7|4|4|1,6,489,438672,silent,438183
11,21|7|7|4|3|2,6,738,890944,silent,890206
11,21|7|7|3|3|3,6,125,240125,silent,240000
11,21|7|6|6|3|1,6,561,518591,silent,518030
11,21|7|6|6|2|2,6,419,375778,silent,375359
11,21|7|6|5|4|1,6,764,808998,silent,808234
11,21|7|6|5|3|2,6,960,1314842,silent,1313882
11,21|7|6|4|4|2,6,761,904561,silent,903800
11,21|7|6|4|3|3,6,404,785399,silent,784995
11,21|7|5|5|5|1,6,123,195126,silent,195003
11,21|7|5|5|4|2,6,419,714512,silent,714093
11,21|7|5|5|3|3,6,246,521284,silent,521038
11,21|7|5|4|4|3,6,345,556046,silent,555701
11,21|7|4|4|4|4,6,88,80161,silent,80073
11,21|6|6|6|4|1,6,181,173604,silent,173423
11,21|6|6|6|3|2,6,210,262351,silent,262141
11,21|6|6|5|5|1,6,87,141359,silent,141272
11,21|6|6|5|4|2,6,324,489240,silent,488916
11,21|6|6|5|3|3,6,135,343326,silent,343191
11,21|6|6|4|4|3,6,198,308042,silent,307844
11,21|6|5|5|5|2,6,48,156644,silent,156596
11,21|6|5|5|4|3,6,127,316193,silent,316066
11,21|6|5|4|4|4,6,82,117832,silent,117750
11,21|5|5|5|5|3,6,13,42462,silent,42449
11,21|5|5|5|4|4,6,7,38827,silent,38820
11,20|20|1|1|1|1,6,0,-1,a0,
11,20|19|2|1|1|1,6,0,-1,a0,
11,20|18|3|1|1|1,6,3,641,silent,638
11,20|18|2|2|1|1,6,3,479,silent,476
11,20|17|4|1|1|1,6,11,2365,silent,2354
11,20|17|3|2|1|1,6,31,3937,silent,3906
11,20|17|2|2|2|1,6,24,1507,silent,1483
11,20|16|5|1|1|1,6,37,6704,silent,6667
11,20|16|4|2|1|1,6,105,15637,silent,15532
11,20|16|3|3|1|1,6,60,9812,silent,9752
11,20|16|3|2|2|1,6,103,11380,silent,11277
11,20|16|2|2|2|2,6,42,2356,silent,2314
11,20|15|6|1|1|1,6,72,14418,silent,14346
11,20|15|5|2|1|1,6,270,44665,silent,44395
11,20|15|4|3|1|1,6,248,48514,silent,48266
11,20|15|4|2|2|1,6,321,46166,silent,45845
11,20|15|3|3|2|1,6,157,34448,silent,34291
11,20|15|3|2|2|2,6,123,16028,silent,15905
11,20|14|7|1|1|1,6,120,24707,silent,24587
11,20|14|6|2|1|1,6,466,93115,silent,92649
11,20|14|5|3|1|1,6,630,143677,silent,143047
11,20|14|5|2|2|1,6,663,125635,silent,124972
11,20|14|4|4|1|1,6,301,72583,silent,72282
11,20|14|4|3|2|1,6,696,174881,silent,174185
11,20|14|4|2|2|2,6,358,63932,silent,63574
11,20|14|3|3|3|1,6,94,45183,silent,45089
11,20|14|3|3|2|2,6,143,49691,silent,49548
11,20|13|8|1|1|1,6,144,32827,silent,32683
11,20|13|7|2|1|1,6,684,150478,silent,149794
11,20|13|6|3|1|1,6,1083,294747,silent,293664
11,20|13|6|2|2|1,6,1079,249708,silent,248629
11,20|13|5|4|1|1,6,937,267347,silent,266410
11,20|13|5|3|2|1,6,1576,496570,silent,494994
11,20|13|5|2|2|2,6,622,163047,silent,162425
11,20|13|4|4|2|1,6,900,276890,silent,275990
11,20|13|4|3|3|1,6,500,238016,silent,237516
11,20|13|4|3|2|2,6,663,248624,silent,247961
11,20|13|3|3|3|2,6,85,81527,silent,81442
11,20|12|9|1|1|1,6,137,32885,silent,32748
11,20|12|8|2|1|1,6,717,181231,silent,180514
11,20|12|7|3|1|1,6,1456,444083,silent,442627
11,20|12|7|2|2|1,6,1343,368366,silent,367023
11,20|12|6|4|1|1,6,1615,559373,silent,557758
11,20|12|6|3|2|1,6,2570,956252,silent,953682
11,20|12|6|2|2|2,6,974,302808,silent,301834
11,20|12|5|5|1|1,6,743,269051,silent,268308
11,20|12|5|4|2|1,6,2370,955950,silent,953580
11,20|12|5|3|3|1,6,1195,660388,silent,659193
11,20|12|5|3|2|2,6,1357,663155,silent,661798
11,20|12|4|4|3|1,6,923,460744,silent,459821
11,20|12|4|4|2|2,6,878,389895,silent,389017
11,20|12|4|3|3|2,6,482,414936,silent,414454
11,20|12|3|3|3|3,6,22,60780,silent,60758
11,20|11|10|1|1|1,6,83,20850,silent,20767
11,20|11|9|2|1|1,6,593,154814,silent,154221
11,20|11|8|3|1|1,6,1414,477815,silent,476401
11,20|11|8|2|2|1,6,1285,393077,silent,391792
11,20|11|7|4|1|1,6,2082,793774,silent,791692
11,20|11|7|3|2|1,6,3046,1298237,silent,1295191
11,20|11|7|2|2|2,6,1011,398702,silent,397691
11,20|11|6|5|1|1,6,1538,665031,silent,663493
11,20|11|6|4|2|1,6,3881,1846483,silent,1842602
11,20|11|6|3|3|1,6,1873,1183461,silent,1181588
11,20|11|6|3|2|2,6,2069,1171035,silent,1168966
11,20|11|5|5|2|1,6,1682,919038,silent,917356
11,20|11|5|4|3|1,6,2429,1532135,silent,1529706
11,20|11|5|4|2|2,6,1961,1237503,silent,1235542
11,20|11|5|3|3|2,6,1115,1071071,silent,1069956
11,20|11|4|4|4|1,6,620,339862,silent,339242
11,20|11|4|4|3|2,6,966,784053,silent,783087
11,20|11|4|3|3|3,6,138,293947,silent,293809
11,20|10|10|2|1|1,6,201,60283,silent,60082
11,20|10|9|3|1|1,6,882,317112,silent,316230
11,20|10|9|2|2|1,6,786,259193,silent,258407
11,20|10|8|4|1|1,6,1712,731672,silent,729960
11,20|10|8|3|2|1,6,2545,1178178,silent,1175633
11,20|10|8|2|2|2,6,888,360476,silent,359588
11,20|10|7|5|1|1,6,1898,900545,silent,898647
11,20|10|7|4|2|1,6,4228,2284689,silent,2280461
11,20|10|7|3|3|1,6,2047,1419061,silent,1417014
11,20|10|7|3|2|2,6,2125,1388021,silent,1385896
11,20|10|6|6|1|1,6,792,418493,silent,417701
11,20|10|6|5|2|1,6,3349,2053586,silent,2050237
11,20|10|6|4|3|1,6,3679,2691538,silent,2687859
11,20|10|6|4|2|2,6,3022,2144077,silent,2141055
11,20|10|6|3|3|2,6,1580,1719095,silent,1717515
11,20|10|5|5|3|1,6,1769,1468609,silent,1466840
11,20|10|5|5|2|2,6,1215,1094989,silent,1093774
11,20|10|5|4|4|1,6,1482,1117765,silent,1116283
11,20|10|5|4|3|2,6,2267,2368952,silent,2366685
11,20|10|5|3|3|3,6,347,700882,silent,700535
11,20|10|4|4|4|2,6,721,585490,silent,584769
11,20|10|4|4|3|3,6,335,553126,silent,552791
11,20|9|9|4|1|1,6,722,303795,silent,303073
11,20|9|9|3|2|1,6,978,480996,silent,480018
11,20|9|9|2|2|2,6,278,143836,silent,143558
11,20|9|8|5|1|1,6,1301,664476,silent,663175
11,20|9|8|4|2|1,6,2823,1628323,silent,1625500
11,20|9|8|3|3|1,6,1351,996295,silent,994944
11,20|9|8|3|2|2,6,1405,971185,silent,969780
11,20|9|7|6|1|1,6,1112,607508,silent,606396
11,20|9|7|5|2|1,6,3389,2309483,silent,2306094
11,20|9|7|4|3|1,6,3489,2799560,silent,2796071
11,20|9|7|4|2|2,6,2622,2199223,silent,2196601
11,20|9|7|3|3|2,6,1508,1720170,silent,1718662
11,20|9|6|6|2|1,6,1642,1146144,silent,1144502
11,20|9|6|5|3|1,6,3139,2876825,silent,2873686
11,20|9|6|5|2|2,6,2256,2121962,silent,2119706
11,20|9|6|4|4|1,6,2042,1768323,silent,1766281
11,20|9|6|4|3|2,6,3071,3607297,silent,3604226
11,20|9|6|3|3|3,6,447,980615,silent,980168
11,20|9|5|5|4|1,6,1133,1228064,silent,1226931
11,20|9|5|5|3|2,6,1477,2045228,silent,2043751
11,20|9|5|4|4|2,6,1414,1700749,silent,1699335
11,20|9|5|4|3|3,6,827,1514682,silent,1513855
11,20|9|4|4|4|3,6,377,483848,silent,483471
11,20|8|8|6|1|1,6,473,288273,silent,287800
11,20|8|8|5|2|1,6,1482,1030440,silent,1028958
11,20|8|8|4|3|1,6,1436,1212327,silent,1210891
11,20|8|8|4|2|2,6,1206,956430,silent,955224
11,20|8|8|3|3|2,6,578,731969,silent,731391
11,20|8|7|7|1|1,6,324,184543,silent,184219
11,20|8|7|6|2|1,6,1607,1235422,silent,1233815
11,20|8|7|5|3|1,6,2517,2462771,silent,2460254
11,20|8|7|5|2|2,6,1712,1798575,silent,1796863
11,20|8|7|4|4|1,6,1482,1418002,silent,1416520
11,20|8|7|4|3|2,6,2225,2843337,silent,2841112
11,20|8|7|3|3|3,6,341,748830,silent,748489
11,20|8|6|6|3|1,6,1346,1366558,silent,1365212
11,20|8|6|6|2|2,6,1028,984316,silent,983288
11,20|8|6|5|4|1,6,1792,2041531,silent,2039739
11,20|8|6|5|3|2,6,2236,3279981,silent,3277745
11,20|8|6|4|4|2,6,1735,2213906,silent,2212171
11,20|8|6|4|3|3,6,902,1902426,silent,1901524
11,20|8|5|5|5|1,6,278,449754,silent,449476
11,20|8|5|5|4|2,6,902,1619954,silent,1619052
11,20|8|5|5|3|3,6,535,1168574,silent,1168039
11,20|8|5|4|4|3,6,695,1224902,silent,1224207
11,20|8|4|4|4|4,6,168,168131,silent,167963
11,20|7|7|7|2|1,6,236,217404,silent,217168
11,20|7|7|6|3|1,6,788,856529,silent,855741
11,20|7|7|6|2|2,6,472,604169,silent,603697
11,20|7|7|5|4|1,6,838,1041687,silent,1040849
11,20|7|7|5|3|2,6,1059,1650546,silent,1649487
11,20|7|7|4|4|2,6,661,1046011,silent,1045350
11,20|7|7|4|3|3,6,454,898075,silent,897621
11,20|7|6|6|4|1,6,653,782461,silent,781808
11,20|7|6|6|3|2,6,762,1163110,silent,1162348
11,20|7|6|5|5|1,6,369,593850,silent,593481
11,20|7|6|5|4|2,6,1123,1984446,silent,1983323
11,20|7|6|5|3|3,6,569,1383439,silent,1382870
11,20|7|6|4|4|3,6,618,1188403,silent,1187785
11,20|7|5|5|5|2,6,187,499376,silent,499189
11,20|7|5|5|4|3,6,375,979709,silent,979334
11,20|7|5|4|4|4,6,183,347804,silent,347621
11,20|6|6|6|5|1,6,115,162701,silent,162586
11,20|6|6|6|4|2,6,301,436188,silent,435887
11,20|6|6|6|3|3,6,95,279851,silent,279756
11,20|6|6|5|5|2,6,128,366462,silent,366334
11,20|6|6|5|4|3,6,267,676764,silent,676497
11,20|6|6|4|4|4,6,141,199426,silent,199285
11,20|6|5|5|5|3,6,57,239611,silent,239554
11,20|6|5|5|4|4,6,59,216846,silent,216787
11,20|5|5|5|5|4,6,8,37874,silent,37866
11,19|19|3|1|1|1,6,0,-1,a0,
11,19|19|2|2|1|1,6,3,201,silent,198
11,19|18|4|1|1|1,6,6,1258,silent,1252
11,19|18|3|2|1|1,6,16,2090,silent,2074
11,19|18|2|2|2|1,6,13,804,silent,791
11,19|17|5|1|1|1,6,24,4452,silent,4428
11,19|17|4|2|1|1,6,76,10435,silent,10359
11,19|17|3|3|1|1,6,33,6373,silent,6340
11,19|17|3|2|2|1,6,70,7462,silent,7392
11,19|17|2|2|2|2,6,20,1428,silent,1408
11,19|16|6|1|1|1,6,55,10953,silent,10898
11,19|16|5|2|1|1,6,204,33840,silent,33636
11,19|16|4|3|1|1,6,189,36698,silent,36509
11,19|16|4|2|2|1,6,243,34911,silent,34668
11,19|16|3|3|2|1,6,120,26006,silent,25886
11,19|16|3|2|2|2,6,94,12101,silent,12007
11,19|15|7|1|1|1,6,104,21363,silent,21259
11,19|15|6|2|1|1,6,413,79935,silent,79522
11,19|15|5|3|1|1,6,530,122189,silent,121659
11,19|15|5|2|2|1,6,562,106574,silent,106012
11,19|15|4|4|1|1,6,278,62036,silent,61758
11,19|15|4|3|2|1,6,591,148027,silent,147436
11,19|15|4|2|2|2,6,280,53409,silent,53129
11,19|15|3|3|3|1,6,77,38115,silent,38038
11,19|15|3|3|2|2,6,136,42152,silent,42016
11,19|14|8|1|1|1,6,137,31764,silent,31627
11,19|14|7|2|1|1,6,643,143838,silent,143195
11,19|14|6|3|1|1,6,1021,279556,silent,278535
11,19|14|6|2|2|1,6,1013,236556,silent,235543
11,19|14|5|4|1|1,6,875,252386,silent,251511
11,19|14|5|3|2|1,6,1484,467662,silent,466178
11,19|14|5|2|2|2,6,587,153270,silent,152683
11,19|14|4|4|2|1,6,840,260101,silent,259261
11,19|14|4|3|3|1,6,475,223072,silent,222597
11,19|14|4|3|2|2,6,623,232633,silent,232010
11,19|14|3|3|3|2,6,81,75977,silent,75896
11,19|13|9|1|1|1,6,156,37160,silent,37004
11,19|13|8|2|1|1,6,788,197964,silent,197176
11,19|13|7|3|1|1,6,1528,474389,silent,472861
11,19|13|7|2|2|1,6,1397,392047,silent,390650
11,19|13|6|4|1|1,6,1719,591949,silent,590230
11,19|13|6|3|2|1,6,2667,1006077,silent,1003410
11,19|13|6|2|2|2,6,954,315887,silent,314933
11,19|13|5|5|1|1,6,747,282226,silent,281479
11,19|13|5|4|2|1,6,2438,999169,silent,996731
11,19|13|5|3|3|1,6,1245,688800,silent,687555
11,19|13|5|3|2|2,6,1414,690017,silent,688603
11,19|13|4|4|3|1,6,966,479188,silent,478222
11,19|13|4|4|2|2,6,845,402450,silent,401605
11,19|13|4|3|3|2,6,525,429818,silent,429293
11,19|13|3|3|3|3,6,21,62277,silent,62256
11,19|12|10|1|1|1,6,113,30107,silent,29994
11,19|12|9|2|1|1,6,732,201594,silent,200862
11,19|12|8|3|1|1,6,1690,591256,silent,589566
11,19|12|8|2|2|1,6,1539,485687,silent,484148
11,19|12|7|4|1|1,6,2413,954599,silent,952186
11,19|12|7|3|2|1,6,3559,1555817,silent,1552258
11,19|12|7|2|2|2,6,1195,476729,silent,475534
11,19|12|6|5|1|1,6,1770,788675,silent,786905
11,19|12|6|4|2|1,6,4452,2176779,silent,2172327
11,19|12|6|3|3|1,6,2169,1390562,silent,1388393
11,19|12|6|3|2|2,6,2382,1373072,silent,1370690
11,19|12|5|5|2|1,6,1931,1075490,silent,1073559
11,19|12|5|4|3|1,6,2761,1783551,silent,1780790
11,19|12|5|4|2|2,6,2244,1437621,silent,1435377
11,19|12|5|3|3|2,6,1283,1239583,silent,1238300
11,19|12|4|4|4|1,6,690,393128,silent,392438
11,19|12|4|4|3|2,6,1093,903061,silent,901968
11,19|12|4|3|3|3,6,166,336920,silent,336754
11,19|11|11|1|1|1,6,52,12129,silent,12077
11,19|11|10|2|1|1,6,449,129378,silent,128929
11,19|11|9|3|1|1,6,1382,512115,silent,510733
11,19|11|9|2|2|1,6,1189,416004,silent,414815
11,19|11|8|4|1|1,6,2445,1067487,silent,1065042
11,19|11|8|3|2|1,6,3527,1705072,silent,1701545
11,19|11|8|2|2|2,6,1142,516216,silent,515074
11,19|11|7|5|1|1,6,2517,1250863,silent,1248346
11,19|11|7|4|2|1,6,5568,3145778,silent,3140210
11,19|11|7|3|3|1,6,2737,1947216,silent,1944479
11,19|11|7|3|2|2,6,2798,1897476,silent,1894678
11,19|11|6|6|1|1,6,1080,572000,silent,570920
11,19|11|6|5|2|1,6,4322,2761793,silent,2757471
11,19|11|6|4|3|1,6,4763,3596277,silent,3591514
11,19|11|6|4|2|2,6,3757,2850099,silent,2846342
11,19|11|6|3|3|2,6,2111,2282621,silent,2280510
11,19|11|5|5|3|1,6,2257,1938753,silent,1936496
11,19|11|5|5|2|2,6,1601,1443552,silent,1441951
11,19|11|5|4|4|1,6,1848,1467982,silent,1466134
11,19|11|5|4|3|2,6,2876,3096940,silent,3094064
11,19|11|5|3|3|3,6,457,911250,silent,910793
11,19|11|4|4|4|2,6,827,755605,silent,754778
11,19|11|4|4|3|3,6,455,715527,silent,715072
11,19|10|10|3|1|1,6,505,202598,silent,202093
11,19|10|10|2|2|1,6,469,166128,silent,165659
11,19|10|9|4|1|1,6,1546,721857,silent,720311
11,19|10|9|3|2|1,6,2203,1140722,silent,1138519
11,19|10|9|2|2|2,6,702,342931,silent,342229
