delta,lam,ell,a,m_det,class,margin
10,18|5|4|4|4|2|1|1|1,9,0,-1,a0,
10,18|5|4|4|3|3|1|1|1,9,0,-1,a0,
10,18|5|4|4|3|2|2|1|1,9,3,216840,silent,216837
10,18|5|4|4|2|2|2|2|1,9,6,81788,silent,81782
10,18|5|4|3|3|3|2|1|1,9,0,-1,a0,
10,18|5|4|3|3|2|2|2|1,9,1,118281,silent,118280
10,18|5|4|3|2|2|2|2|2,9,2,33047,silent,33045
10,18|5|3|3|3|3|3|1|1,9,0,-1,a0,
10,18|5|3|3|3|3|2|2|1,9,0,-1,a0,
10,18|5|3|3|3|2|2|2|2,9,0,-1,a0,
10,18|4|4|4|4|3|1|1|1,9,0,-1,a0,
10,18|4|4|4|4|2|2|1|1,9,0,-1,a0,
10,18|4|4|4|3|3|2|1|1,9,0,-1,a0,
10,18|4|4|4|3|2|2|2|1,9,1,42000,silent,41999
10,18|4|4|4|2|2|2|2|2,9,3,9856,silent,9853
10,18|4|4|3|3|3|3|1|1,9,0,-1,a0,
10,18|4|4|3|3|3|2|2|1,9,0,-1,a0,
10,18|4|4|3|3|2|2|2|2,9,0,-1,a0,
10,18|4|3|3|3|3|3|2|1,9,0,-1,a0,
10,18|4|3|3|3|3|2|2|2,9,0,-1,a0,
10,18|3|3|3|3|3|3|3|1,9,0,-1,a0,
10,18|3|3|3|3|3|3|2|2,9,0,-1,a0,
10,17|16|1|1|1|1|1|1|1,9,0,-1,a0,
10,17|15|2|1|1|1|1|1|1,9,0,-1,a0,
10,17|14|3|1|1|1|1|1|1,9,0,-1,a0,
10,17|14|2|2|1|1|1|1|1,9,0,-1,a0,
10,17|13|4|1|1|1|1|1|1,9,0,-1,a0,
10,17|13|3|2|1|1|1|1|1,9,0,-1,a0,
10,17|13|2|2|2|1|1|1|1,9,0,-1,a0,
10,17|12|5|1|1|1|1|1|1,9,0,-1,a0,
10,17|12|4|2|1|1|1|1|1,9,0,-1,a0,
10,17|12|3|3|1|1|1|1|1,9,0,-1,a0,
10,17|12|3|2|2|1|1|1|1,9,0,-1,a0,
10,17|12|2|2|2|2|1|1|1,9,0,-1,a0,
10,17|11|6|1|1|1|1|1|1,9,0,-1,a0,
10,17|11|5|2|1|1|1|1|1,9,0,-1,a0,
10,17|11|4|3|1|1|1|1|1,9,1,102457,silent,102456
10,17|11|4|2|2|1|1|1|1,9,1,114223,silent,114222
10,17|11|3|3|2|1|1|1|1,9,3,90727,silent,90724
10,17|11|3|2|2|2|1|1|1,9,4,63164,silent,63160
10,17|11|2|2|2|2|2|1|1,9,3,11893,silent,11890
10,17|10|7|1|1|1|1|1|1,9,0,-1,a0,
10,17|10|6|2|1|1|1|1|1,9,1,130002,silent,130001
10,17|10|5|3|1|1|1|1|1,9,2,225077,silent,225075
10,17|10|5|2|2|1|1|1|1,9,5,233066,silent,233061
10,17|10|4|4|1|1|1|1|1,9,1,124597,silent,124596
10,17|10|4|3|2|1|1|1|1,9,8,358238,silent,358230
10,17|10|4|2|2|2|1|1|1,9,9,194176,silent,194167
10,17|10|3|3|3|1|1|1|1,9,4,103890,silent,103886
10,17|10|3|3|2|2|1|1|1,9,11,170358,silent,170347
10,17|10|3|2|2|2|2|1|1,9,11,74514,silent,74503
10,17|10|2|2|2|2|2|2|1,9,6,10192,silent,10186
10,17|9|8|1|1|1|1|1|1,9,0,-1,a0,
10,17|9|7|2|1|1|1|1|1,9,0,-1,a0,
10,17|9|6|3|1|1|1|1|1,9,4,305147,silent,305143
10,17|9|6|2|2|1|1|1|1,9,6,304825,silent,304819
10,17|9|5|4|1|1|1|1|1,9,3,310117,silent,310114
10,17|9|5|3|2|1|1|1|1,9,18,707650,silent,707632
10,17|9|5|2|2|2|1|1|1,9,19,354233,silent,354214
10,17|9|4|4|2|1|1|1|1,9,5,424620,silent,424615
10,17|9|4|3|3|1|1|1|1,9,10,403324,silent,403314
10,17|9|4|3|2|2|1|1|1,9,23,607272,silent,607249
10,17|9|4|2|2|2|2|1|1,9,22,207368,silent,207346
10,17|9|3|3|3|2|1|1|1,9,9,230370,silent,230361
10,17|9|3|3|2|2|2|1|1,9,13,190825,silent,190812
10,17|9|3|2|2|2|2|2|1,9,12,56274,silent,56262
10,17|9|2|2|2|2|2|2|2,9,3,4947,silent,4944
10,17|8|8|2|1|1|1|1|1,9,1,53302,silent,53301
10,17|8|7|3|1|1|1|1|1,9,2,228563,silent,228561
10,17|8|7|2|2|1|1|1|1,9,5,225239,silent,225234
10,17|8|6|4|1|1|1|1|1,9,6,377294,silent,377288
10,17|8|6|3|2|1|1|1|1,9,19,793110,silent,793091
10,17|8|6|2|2|2|1|1|1,9,16,381453,silent,381437
10,17|8|5|5|1|1|1|1|1,9,3,198349,silent,198346
10,17|8|5|4|2|1|1|1|1,9,19,921699,silent,921680
10,17|8|5|3|3|1|1|1|1,9,15,707190,silent,707175
10,17|8|5|3|2|2|1|1|1,9,41,1032559,silent,1032518
10,17|8|5|2|2|2|2|1|1,9,28,323466,silent,323438
10,17|8|4|4|3|1|1|1|1,9,6,542482,silent,542476
10,17|8|4|4|2|2|1|1|1,9,13,651712,silent,651699
10,17|8|4|3|3|2|1|1|1,9,18,787060,silent,787042
10,17|8|4|3|2|2|2|1|1,9,30,596564,silent,596534
10,17|8|4|2|2|2|2|2|1,9,20,137228,silent,137208
10,17|8|3|3|3|3|1|1|1,9,1,144907,silent,144906
10,17|8|3|3|3|2|2|1|1,9,5,253271,silent,253266
10,17|8|3|3|2|2|2|2|1,9,6,128861,silent,128855
10,17|8|3|2|2|2|2|2|2,9,4,23260,silent,23256
10,17|7|7|4|1|1|1|1|1,9,0,-1,a0,
10,17|7|7|3|2|1|1|1|1,9,7,355971,silent,355964
10,17|7|7|2|2|2|1|1|1,9,9,169956,silent,169947
10,17|7|6|5|1|1|1|1|1,9,4,228426,silent,228422
10,17|7|6|4|2|1|1|1|1,9,16,837397,silent,837381
10,17|7|6|3|3|1|1|1|1,9,15,602879,silent,602864
10,17|7|6|3|2|2|1|1|1,9,30,865914,silent,865884
10,17|7|6|2|2|2|2|1|1,9,19,261769,silent,261750
10,17|7|5|5|2|1|1|1|1,9,15,496775,silent,496760
10,17|7|5|4|3|1|1|1|1,9,16,981853,silent,981837
10,17|7|5|4|2|2|1|1|1,9,35,1151441,silent,1151406
10,17|7|5|3|3|2|1|1|1,9,25,1122027,silent,1122002
10,17|7|5|3|2|2|2|1|1,9,37,822307,silent,822270
10,17|7|5|2|2|2|2|2|1,9,17,172377,silent,172360
10,17|7|4|4|4|1|1|1|1,9,0,-1,a0,
10,17|7|4|4|3|2|1|1|1,9,11,921712,silent,921701
10,17|7|4|4|2|2|2|1|1,9,19,549283,silent,549264
10,17|7|4|3|3|3|1|1|1,9,5,433820,silent,433815
10,17|7|4|3|3|2|2|1|1,9,12,727545,silent,727533
10,17|7|4|3|2|2|2|2|1,9,17,341124,silent,341107
10,17|7|4|2|2|2|2|2|2,9,6,47605,silent,47599
10,17|7|3|3|3|3|2|1|1,9,0,-1,a0,
10,17|7|3|3|3|2|2|2|1,9,0,-1,a0,
10,17|7|3|3|2|2|2|2|2,9,1,45243,silent,45242
10,17|6|6|6|1|1|1|1|1,9,2,44114,silent,44112
10,17|6|6|5|2|1|1|1|1,9,9,325383,silent,325374
10,17|6|6|4|3|1|1|1|1,9,11,524475,silent,524464
10,17|6|6|4|2|2|1|1|1,9,11,604378,silent,604367
10,17|6|6|3|3|2|1|1|1,9,14,558730,silent,558716
10,17|6|6|3|2|2|2|1|1,9,14,402015,silent,402001
10,17|6|6|2|2|2|2|2|1,9,8,82313,silent,82305
10,17|6|5|5|3|1|1|1|1,9,11,419136,silent,419125
10,17|6|5|5|2|2|1|1|1,9,18,461180,silent,461162
10,17|6|5|4|4|1|1|1|1,9,4,366700,silent,366696
10,17|6|5|4|3|2|1|1|1,9,20,1216292,silent,1216272
10,17|6|5|4|2|2|2|1|1,9,23,703192,silent,703169
10,17|6|5|3|3|3|1|1|1,9,3,458042,silent,458039
10,17|6|5|3|3|2|2|1|1,9,12,758271,silent,758259
10,17|6|5|3|2|2|2|2|1,9,13,342735,silent,342722
10,17|6|5|2|2|2|2|2|2,9,4,43690,silent,43686
10,17|6|4|4|4|2|1|1|1,9,1,381538,silent,381537
10,17|6|4|4|3|3|1|1|1,9,3,441455,silent,441452
10,17|6|4|4|3|2|2|1|1,9,10,685066,silent,685056
10,17|6|4|4|2|2|2|2|1,9,13,252601,silent,252588
10,17|6|4|3|3|3|2|1|1,9,1,425704,silent,425703
10,17|6|4|3|3|2|2|2|1,9,3,352194,silent,352191
10,17|6|4|3|2|2|2|2|2,9,4,95903,silent,95899
10,17|6|3|3|3|3|3|1|1,9,0,-1,a0,
10,17|6|3|3|3|3|2|2|1,9,0,-1,a0,
10,17|6|3|3|3|2|2|2|2,9,0,-1,a0,
10,17|5|5|5|4|1|1|1|1,9,4,109636,silent,109632
10,17|5|5|5|3|2|1|1|1,9,7,292984,silent,292977
10,17|5|5|5|2|2|2|1|1,9,6,158563,silent,158557
10,17|5|5|4|4|2|1|1|1,9,5,298591,silent,298586
10,17|5|5|4|3|3|1|1|1,9,1,323288,silent,323287
10,17|5|5|4|3|2|2|1|1,9,8,499800,silent,499792
10,17|5|5|4|2|2|2|2|1,9,5,177562,silent,177557
10,17|5|5|3|3|3|2|1|1,9,0,-1,a0,
10,17|5|5|3|3|2|2|2|1,9,2,206716,silent,206714
10,17|5|5|3|2|2|2|2|2,9,1,53716,silent,53715
10,17|5|4|4|4|3|1|1|1,9,0,-1,a0,
10,17|5|4|4|4|2|2|1|1,9,3,209573,silent,209570
10,17|5|4|4|3|3|2|1|1,9,1,309900,silent,309899
10,17|5|4|4|3|2|2|2|1,9,5,237016,silent,237011
10,17|5|4|4|2|2|2|2|2,9,3,51051,silent,51048
10,17|5|4|3|3|3|3|1|1,9,0,-1,a0,
10,17|5|4|3|3|3|2|2|1,9,0,-1,a0,
10,17|5|4|3|3|2|2|2|2,9,0,-1,a0,
10,17|5|3|3|3|3|3|2|1,9,0,-1,a0,
10,17|5|3|3|3|3|2|2|2,9,0,-1,a0,
10,17|4|4|4|4|4|1|1|1,9,0,-1,a0,
10,17|4|4|4|4|3|2|1|1,9,0,-1,a0,
10,17|4|4|4|4|2|2|2|1,9,2,39996,silent,39994
10,17|4|4|4|3|3|3|1|1,9,0,-1,a0,
10,17|4|4|4|3|3|2|2|1,9,0,-1,a0,
10,17|4|4|4|3|2|2|2|2,9,1,27171,silent,27170
10,17|4|4|3|3|3|3|2|1,9,0,-1,a0,
10,17|4|4|3|3|3|2|2|2,9,0,-1,a0,
10,17|4|3|3|3|3|3|3|1,9,0,-1,a0,
10,17|4|3|3|3|3|3|2|2,9,0,-1,a0,
10,17|3|3|3|3|3|3|3|2,9,0,-1,a0,
10,16|16|2|1|1|1|1|1|1,9,0,-1,a0,
10,16|15|3|1|1|1|1|1|1,9,0,-1,a0,
10,16|15|2|2|1|1|1|1|1,9,0,-1,a0,
10,16|14|4|1|1|1|1|1|1,9,0,-1,a0,
10,16|14|3|2|1|1|1|1|1,9,0,-1,a0,
10,16|14|2|2|2|1|1|1|1,9,0,-1,a0,
10,16|13|5|1|1|1|1|1|1,9,0,-1,a0,
10,16|13|4|2|1|1|1|1|1,9,0,-1,a0,
10,16|13|3|3|1|1|1|1|1,9,0,-1,a0,
10,16|13|3|2|2|1|1|1|1,9,0,-1,a0,
10,16|13|2|2|2|2|1|1|1,9,0,-1,a0,
10,16|12|6|1|1|1|1|1|1,9,0,-1,a0,
10,16|12|5|2|1|1|1|1|1,9,0,-1,a0,
10,16|12|4|3|1|1|1|1|1,9,1,95191,silent,95190
10,16|12|4|2|2|1|1|1|1,9,2,105931,silent,105929
10,16|12|3|3|2|1|1|1|1,9,3,83715,silent,83712
10,16|12|3|2|2|2|1|1|1,9,4,58033,silent,58029
10,16|12|2|2|2|2|2|1|1,9,2,10775,silent,10773
10,16|11|7|1|1|1|1|1|1,9,0,-1,a0,
10,16|11|6|2|1|1|1|1|1,9,2,141556,silent,141554
10,16|11|5|3|1|1|1|1|1,9,4,241679,silent,241675
10,16|11|5|2|2|1|1|1|1,9,6,249385,silent,249379
10,16|11|4|4|1|1|1|1|1,9,2,132660,silent,132658
10,16|11|4|3|2|1|1|1|1,9,11,380187,silent,380176
10,16|11|4|2|2|2|1|1|1,9,11,205361,silent,205350
10,16|11|3|3|3|1|1|1|1,9,6,109732,silent,109726
10,16|11|3|3|2|2|1|1|1,9,12,179137,silent,179125
10,16|11|3|2|2|2|2|1|1,9,12,77977,silent,77965
10,16|11|2|2|2|2|2|2|1,9,5,10507,silent,10502
10,16|10|8|1|1|1|1|1|1,9,0,-1,a0,
10,16|10|7|2|1|1|1|1|1,9,2,168496,silent,168494
10,16|10|6|3|1|1|1|1|1,9,8,390719,silent,390711
10,16|10|6|2|2|1|1|1|1,9,12,388721,silent,388709
10,16|10|5|4|1|1|1|1|1,9,7,388275,silent,388268
10,16|10|5|3|2|1|1|1|1,9,28,879667,silent,879639
10,16|10|5|2|2|2|1|1|1,9,25,437564,silent,437539
10,16|10|4|4|2|1|1|1|1,9,11,522256,silent,522245
10,16|10|4|3|3|1|1|1|1,9,13,493627,silent,493614
10,16|10|4|3|2|2|1|1|1,9,32,740609,silent,740577
10,16|10|4|2|2|2|2|1|1,9,22,250827,silent,250805
10,16|10|3|3|3|2|1|1|1,9,11,278669,silent,278658
10,16|10|3|3|2|2|2|1|1,9,16,229560,silent,229544
10,16|10|3|2|2|2|2|2|1,9,12,67066,silent,67054
10,16|10|2|2|2|2|2|2|2,9,5,5885,silent,5880
10,16|9|9|1|1|1|1|1|1,9,0,-1,a0,
10,16|9|8|2|1|1|1|1|1,9,2,118415,silent,118413
10,16|9|7|3|1|1|1|1|1,9,7,391302,silent,391295
10,16|9|7|2|2|1|1|1|1,9,10,383583,silent,383573
10,16|9|6|4|1|1|1|1|1,9,12,587545,silent,587533
10,16|9|6|3|2|1|1|1|1,9,37,1225563,silent,1225526
10,16|9|6|2|2|2|1|1|1,9,28,586287,silent,586259
10,16|9|5|5|1|1|1|1|1,9,7,299198,silent,299191
10,16|9|5|4|2|1|1|1|1,9,34,1366804,silent,1366770
10,16|9|5|3|3|1|1|1|1,9,30,1042068,silent,1042038
10,16|9|5|3|2|2|1|1|1,9,63,1514949,silent,1514886
10,16|9|5|2|2|2|2|1|1,9,39,470874,silent,470835
10,16|9|4|4|3|1|1|1|1,9,12,783898,silent,783886
10,16|9|4|4|2|2|1|1|1,9,24,939526,silent,939502
10,16|9|4|3|3|2|1|1|1,9,29,1125671,silent,1125642
10,16|9|4|3|2|2|2|1|1,9,40,848488,silent,848448
10,16|9|4|2|2|2|2|2|1,9,23,192670,silent,192647
10,16|9|3|3|3|3|1|1|1,9,3,204336,silent,204333
10,16|9|3|3|3|2|2|1|1,9,6,354892,silent,354886
10,16|9|3|3|2|2|2|2|1,9,7,179227,silent,179220
10,16|9|3|2|2|2|2|2|2,9,4,31681,silent,31677
10,16|8|8|3|1|1|1|1|1,9,4,168556,silent,168552
10,16|8|8|2|2|1|1|1|1,9,7,163519,silent,163512
10,16|8|7|4|1|1|1|1|1,9,8,461967,silent,461959
10,16|8|7|3|2|1|1|1|1,9,25,933302,silent,933277
10,16|8|7|2|2|2|1|1|1,9,22,439263,silent,439241
10,16|8|6|5|1|1|1|1|1,9,12,475884,silent,475872
10,16|8|6|4|2|1|1|1|1,9,44,1698722,silent,1698678
10,16|8|6|3|3|1|1|1|1,9,30,1209719,silent,1209689
10,16|8|6|3|2|2|1|1|1,9,61,1727126,silent,1727065
10,16|8|6|2|2|2|2|1|1,9,30,515614,silent,515584
10,16|8|5|5|2|1|1|1|1,9,29,935118,silent,935089
10,16|8|5|4|3|1|1|1|1,9,37,1806505,silent,1806468
10,16|8|5|4|2|2|1|1|1,9,64,2105548,silent,2105484
10,16|8|5|3|3|2|1|1|1,9,47,2031118,silent,2031071
10,16|8|5|3|2|2|2|1|1,9,62,1476210,silent,1476148
10,16|8|5|2|2|2|2|2|1,9,24,305518,silent,305494
10,16|8|4|4|4|1|1|1|1,9,4,456548,silent,456544
10,16|8|4|4|3|2|1|1|1,9,25,1611422,silent,1611397
10,16|8|4|4|2|2|2|1|1,9,28,953010,silent,952982
10,16|8|4|3|3|3|1|1|1,9,7,748370,silent,748363
10,16|8|4|3|3|2|2|1|1,9,23,1248815,silent,1248792
10,16|8|4|3|2|2|2|2|1,9,23,579581,silent,579558
10,16|8|4|2|2|2|2|2|2,9,10,79672,silent,79662
10,16|8|3|3|3|3|2|1|1,9,0,-1,a0,
10,16|8|3|3|3|2|2|2|1,9,1,257257,silent,257256
10,16|8|3|3|2|2|2|2|2,9,0,-1,a0,
10,16|7|7|5|1|1|1|1|1,9,3,236791,silent,236788
10,16|7|7|4|2|1|1|1|1,9,16,792749,silent,792733
10,16|7|7|3|3|1|1|1|1,9,15,551467,silent,551452
10,16|7|7|3|2|2|1|1|1,9,29,784714,silent,784685
10,16|7|7|2|2|2|2|1|1,9,19,231527,silent,231508
10,16|7|6|6|1|1|1|1|1,9,3,161627,silent,161624
10,16|7|6|5|2|1|1|1|1,9,29,1093358,silent,1093329
10,16|7|6|4|3|1|1|1|1,9,33,1690247,silent,1690214
10,16|7|6|4|2|2|1|1|1,9,52,1940479,silent,1940427
10,16|7|6|3|3|2|1|1|1,9,41,1755878,silent,1755837
10,16|7|6|3|2|2|2|1|1,9,44,1253522,silent,1253478
10,16|7|6|2|2|2|2|2|1,9,17,250199,silent,250182
10,16|7|5|5|3|1|1|1|1,9,30,1085549,silent,1085519
10,16|7|5|5|2|2|1|1|1,9,42,1183930,silent,1183888
10,16|7|5|4|4|1|1|1|1,9,13,916144,silent,916131
10,16|7|5|4|3|2|1|1|1,9,55,2997815,silent,2997760
10,16|7|5|4|2|2|2|1|1,9,54,1716664,silent,1716610
10,16|7|5|3|3|3|1|1|1,9,11,1103480,silent,1103469
10,16|7|5|3|3|2|2|1|1,9,26,1814919,silent,1814893
10,16|7|5|3|2|2|2|2|1,9,24,809953,silent,809929
10,16|7|5|2|2|2|2|2|2,9,4,100179,silent,100175
10,16|7|4|4|4|2|1|1|1,9,7,863242,silent,863235
10,16|7|4|4|3|3|1|1|1,9,8,985031,silent,985023
10,16|7|4|4|3|2|2|1|1,9,24,1523040,silent,1523016
10,16|7|4|4|2|2|2|2|1,9,20,553110,silent,553090
10,16|7|4|3|3|3|2|1|1,9,3,923623,silent,923620
10,16|7|4|3|3|2|2|2|1,9,6,758084,silent,758078
10,16|7|4|3|2|2|2|2|2,9,5,202397,silent,202392
10,16|7|3|3|3|3|3|1|1,9,0,-1,a0,
10,16|7|3|3|3|3|2|2|1,9,0,-1,a0,
10,16|7|3|3|3|2|2|2|2,9,0,-1,a0,
10,16|6|6|6|2|1|1|1|1,9,5,214137,silent,214132
10,16|6|6|5|3|1|1|1|1,9,19,727243,silent,727224
10,16|6|6|5|2|2|1|1|1,9,18,778907,silent,778889
10,16|6|6|4|4|1|1|1|1,9,9,508122,silent,508113
10,16|6|6|4|3|2|1|1|1,9,28,1614726,silent,1614698
10,16|6|6|4|2|2|2|1|1,9,18,908897,silent,908879
10,16|6|6|3|3|3|1|1|1,9,7,559097,silent,559090
10,16|6|6|3|3|2|2|1|1,9,16,910900,silent,910884
10,16|6|6|3|2|2|2|2|1,9,12,400804,silent,400792
10,16|6|6|2|2|2|2|2|2,9,6,49064,silent,49058
10,16|6|5|5|4|1|1|1|1,9,13,509490,silent,509477
10,16|6|5|5|3|2|1|1|1,9,29,1327556,silent,1327527
10,16|6|5|5|2|2|2|1|1,9,20,704706,silent,704686
10,16|6|5|4|4|2|1|1|1,9,17,1252181,silent,1252164
10,16|6|5|4|3|3|1|1|1,9,12,1335876,silent,1335864
10,16|6|5|4|3|2|2|1|1,9,29,2042449,silent,2042420
10,16|6|5|4|2|2|2|2|1,9,18,714323,silent,714305
10,16|6|5|3|3|3|2|1|1,9,3,990890,silent,990887
10,16|6|5|3|3|2|2|2|1,9,6,800342,silent,800336
10,16|6|5|3|2|2|2|2|2,9,3,205153,silent,205150
10,16|6|4|4|4|3|1|1|1,9,3,540063,silent,540060
10,16|6|4|4|4|2|2|1|1,9,7,671641,silent,671634
10,16|6|4|4|3|3|2|1|1,9,6,974044,silent,974038
10,16|6|4|4|3|2|2|2|1,9,11,736602,silent,736591
10,16|6|4|4|2|2|2|2|2,9,8,155080,silent,155072
10,16|6|4|3|3|3|3|1|1,9,0,-1,a0,
10,16|6|4|3|3|3|2|2|1,9,0,-1,a0,
10,16|6|4|3|3|2|2|2|2,9,0,-1,a0,
10,16|6|3|3|3|3|3|2|1,9,0,-1,a0,
10,16|6|3|3|3|3|2|2|2,9,0,-1,a0,
10,16|5|5|5|5|1|1|1|1,9,4,61999,silent,61995
10,16|5|5|5|4|2|1|1|1,9,11,388258,silent,388247
10,16|5|5|5|3|3|1|1|1,9,2,336064,silent,336062
10,16|5|5|5|3|2|2|1|1,9,6,503133,silent,503127
10,16|5|5|5|2|2|2|2|1,9,1,161941,silent,161940
10,16|5|5|4|4|3|1|1|1,9,4,430869,silent,430865
10,16|5|5|4|4|2|2|1|1,9,10,532027,silent,532017
10,16|5|5|4|3|3|2|1|1,9,2,723771,silent,723769
10,16|5|5|4|3|2|2|2|1,9,5,541097,silent,541092
10,16|5|5|4|2|2|2|2|2,9,0,-1,a0,
10,16|5|5|3|3|3|3|1|1,9,0,-1,a0,
10,16|5|5|3|3|3|2|2|1,9,0,-1,a0,
10,16|5|5|3|3|2|2|2|2,9,1,129575,silent,129574
10,16|5|4|4|4|4|1|1|1,9,0,-1,a0,
10,16|5|4|4|4|3|2|1|1,9,3,392054,silent,392051
10,16|5|4|4|4|2|2|2|1,9,6,235143,silent,235137
10,16|5|4|4|3|3|3|1|1,9,0,-1,a0,
10,16|5|4|4|3|3|2|2|1,9,1,373935,silent,373934
10,16|5|4|4|3|2|2|2|2,9,2,150697,silent,150695
10,16|5|4|3|3|3|3|2|1,9,0,-1,a0,
10,16|5|4|3|3|3|2|2|2,9,0,-1,a0,
10,16|5|3|3|3|3|3|3|1,9,0,-1,a0,
10,16|5|3|3|3|3|3|2|2,9,0,-1,a0,
10,16|4|4|4|4|4|2|1|1,9,0,-1,a0,
10,16|4|4|4|4|3|3|1|1,9,0,-1,a0,
10,16|4|4|4|4|3|2|2|1,9,1,81873,silent,81872
10,16|4|4|4|4|2|2|2|2,9,3,26748,silent,26745
10,16|4|4|4|3|3|3|2|1,9,0,-1,a0,
10,16|4|4|4|3|3|2|2|2,9,0,-1,a0,
10,16|4|4|3|3|3|3|3|1,9,0,-1,a0,
10,16|4|4|3|3|3|3|2|2,9,0,-1,a0,
10,16|4|3|3|3|3|3|3|2,9,0,-1,a0,
10,16|3|3|3|3|3|3|3|3,9,0,-1,a0,
10,15|15|4|1|1|1|1|1|1,9,0,-1,a0,
10,15|15|3|2|1|1|1|1|1,9,0,-1,a0,
10,15|15|2|2|2|1|1|1|1,9,0,-1,a0,
10,15|14|5|1|1|1|1|1|1,9,0,-1,a0,
10,15|14|4|2|1|1|1|1|1,9,0,-1,a0,
10,15|14|3|3|1|1|1|1|1,9,0,-1,a0,
10,15|14|3|2|2|1|1|1|1,9,0,-1,a0,
10,15|14|2|2|2|2|1|1|1,9,0,-1,a0,
10,15|13|6|1|1|1|1|1|1,9,0,-1,a0,
10,15|13|5|2|1|1|1|1|1,9,0,-1,a0,
10,15|13|4|3|1|1|1|1|1,9,1,67913,silent,67912
10,15|13|4|2|2|1|1|1|1,9,1,75337,silent,75336
10,15|13|3|3|2|1|1|1|1,9,3,59673,silent,59670
10,15|13|3|2|2|2|1|1|1,9,3,41285,silent,41282
10,15|13|2|2|2|2|2|1|1,9,2,7744,silent,7742
10,15|12|7|1|1|1|1|1|1,9,0,-1,a0,
10,15|12|6|2|1|1|1|1|1,9,2,122494,silent,122492
10,15|12|5|3|1|1|1|1|1,9,4,207249,silent,207245
10,15|12|5|2|2|1|1|1|1,9,7,213363,silent,213356
10,15|12|4|4|1|1|1|1|1,9,2,113214,silent,113212
10,15|12|4|3|2|1|1|1|1,9,11,323580,silent,323569
10,15|12|4|2|2|2|1|1|1,9,10,174303,silent,174293
10,15|12|3|3|3|1|1|1|1,9,5,93100,silent,93095
10,15|12|3|3|2|2|1|1|1,9,11,151613,silent,151602
10,15|12|3|2|2|2|2|1|1,9,9,65757,silent,65748
10,15|12|2|2|2|2|2|2|1,9,4,8807,silent,8803
10,15|11|8|1|1|1|1|1|1,9,1,30441,silent,30440
10,15|11|7|2|1|1|1|1|1,9,3,176288,silent,176285
10,15|11|6|3|1|1|1|1|1,9,12,398667,silent,398655
10,15|11|6|2|2|1|1|1|1,9,13,395514,silent,395501
10,15|11|5|4|1|1|1|1|1,9,9,391013,silent,391004
10,15|11|5|3|2|1|1|1|1,9,33,883111,silent,883078
10,15|11|5|2|2|2|1|1|1,9,27,438155,silent,438128
10,15|11|4|4|2|1|1|1|1,9,12,520345,silent,520333
10,15|11|4|3|3|1|1|1|1,9,18,491161,silent,491143
10,15|11|4|3|2|2|1|1|1,9,33,735309,silent,735276
10,15|11|4|2|2|2|2|1|1,9,24,248524,silent,248500
10,15|11|3|3|3|2|1|1|1,9,11,275084,silent,275073
10,15|11|3|3|2|2|2|1|1,9,14,225627,silent,225613
10,15|11|3|2|2|2|2|2|1,9,10,65537,silent,65527
10,15|11|2|2|2|2|2|2|2,9,2,5493,silent,5491
10,15|10|9|1|1|1|1|1|1,9,0,-1,a0,
10,15|10|8|2|1|1|1|1|1,9,5,166695,silent,166690
10,15|10|7|3|1|1|1|1|1,9,13,498840,silent,498827
10,15|10|7|2|2|1|1|1|1,9,18,486918,silent,486900
10,15|10|6|4|1|1|1|1|1,9,21,715625,silent,715604
10,15|10|6|3|2|1|1|1|1,9,53,1483944,silent,1483891
10,15|10|6|2|2|2|1|1|1,9,35,706499,silent,706464
10,15|10|5|5|1|1|1|1|1,9,10,358178,silent,358168
10,15|10|5|4|2|1|1|1|1,9,50,1618829,silent,1618779
10,15|10|5|3|3|1|1|1|1,9,38,1229308,silent,1229270
10,15|10|5|3|2|2|1|1|1,9,77,1781626,silent,1781549
10,15|10|5|2|2|2|2|1|1,9,40,550622,silent,550582
10,15|10|4|4|3|1|1|1|1,9,19,914642,silent,914623
10,15|10|4|4|2|2|1|1|1,9,31,1093832,silent,1093801
10,15|10|4|3|3|2|1|1|1,9,36,1305135,silent,1305099
10,15|10|4|3|2|2|2|1|1,9,44,979893,silent,979849
10,15|10|4|2|2|2|2|2|1,9,22,220947,silent,220925
10,15|10|3|3|3|3|1|1|1,9,3,234974,silent,234971
10,15|10|3|3|3|2|2|1|1,9,8,406594,silent,406586
10,15|10|3|3|2|2|2|2|1,9,7,204293,silent,204286
10,15|10|3|2|2|2|2|2|2,9,4,35790,silent,35786
10,15|9|9|2|1|1|1|1|1,9,1,68697,silent,68696
10,15|9|8|3|1|1|1|1|1,9,11,359516,silent,359505
10,15|9|8|2|2|1|1|1|1,9,13,347664,silent,347651
10,15|9|7|4|1|1|1|1|1,9,17,760557,silent,760540
10,15|9|7|3|2|1|1|1|1,9,51,1524896,silent,1524845
10,15|9|7|2|2|2|1|1|1,9,37,714138,silent,714101
10,15|9|6|5|1|1|1|1|1,9,21,718737,silent,718716
10,15|9|6|4|2|1|1|1|1,9,72,2528154,silent,2528082
10,15|9|6|3|3|1|1|1|1,9,54,1789758,silent,1789704
10,15|9|6|3|2|2|1|1|1,9,94,2547590,silent,2547496
10,15|9|6|2|2|2|2|1|1,9,46,756232,silent,756186
10,15|9|5|5|2|1|1|1|1,9,47,1346324,silent,1346277
