delta,lam,ell,a,m_det,class,margin
8,10|7|7|4|1|1|1|1,8,1,21801,silent,21800
8,10|7|7|3|2|1|1|1,8,2,46305,silent,46303
8,10|7|7|2|2|2|1|1,8,2,22445,silent,22443
8,10|7|6|5|1|1|1|1,8,1,30549,silent,30548
8,10|7|6|4|2|1|1|1,8,4,116360,silent,116356
8,10|7|6|3|3|1|1|1,8,2,85957,silent,85955
8,10|7|6|3|2|2|1|1,8,3,123342,silent,123339
8,10|7|6|2|2|2|2|1,8,1,36625,silent,36624
8,10|7|5|5|2|1|1|1,8,3,71637,silent,71634
8,10|7|5|4|3|1|1|1,8,4,146253,silent,146249
8,10|7|5|4|2|2|1|1,8,5,171896,silent,171891
8,10|7|5|3|3|2|1|1,8,1,171346,silent,171345
8,10|7|5|3|2|2|2|1,8,1,121486,silent,121485
8,10|7|5|2|2|2|2|2,8,0,-1,a0,
8,10|7|4|4|4|1|1|1,8,2,39852,silent,39850
8,10|7|4|4|3|2|1|1,8,2,144701,silent,144699
8,10|7|4|4|2|2|2|1,8,2,83969,silent,83967
8,10|7|4|3|3|3|1|1,8,0,-1,a0,
8,10|7|4|3|3|2|2|1,8,0,-1,a0,
8,10|7|4|3|2|2|2|2,8,0,-1,a0,
8,10|7|3|3|3|3|2|1,8,0,-1,a0,
8,10|7|3|3|3|2|2|2,8,0,-1,a0,
8,10|6|6|6|1|1|1|1,8,0,-1,a0,
8,10|6|6|5|2|1|1|1,8,1,49386,silent,49385
8,10|6|6|4|3|1|1|1,8,2,82645,silent,82643
8,10|6|6|4|2|2|1|1,8,1,95034,silent,95033
8,10|6|6|3|3|2|1|1,8,2,90546,silent,90544
8,10|6|6|3|2|2|2|1,8,1,63116,silent,63115
8,10|6|6|2|2|2|2|2,8,1,11254,silent,11253
8,10|6|5|5|3|1|1|1,8,2,68358,silent,68356
8,10|6|5|5|2|2|1|1,8,2,75395,silent,75393
8,10|6|5|4|4|1|1|1,8,1,61092,silent,61091
8,10|6|5|4|3|2|1|1,8,3,205733,silent,205730
8,10|6|5|4|2|2|2|1,8,1,115418,silent,115417
8,10|6|5|3|3|3|1|1,8,0,-1,a0,
8,10|6|5|3|3|2|2|1,8,0,-1,a0,
8,10|6|5|3|2|2|2|2,8,0,-1,a0,
8,10|6|4|4|4|2|1|1,8,1,66839,silent,66838
8,10|6|4|4|3|3|1|1,8,1,79259,silent,79258
8,10|6|4|4|3|2|2|1,8,1,118532,silent,118531
8,10|6|4|4|2|2|2|2,8,1,37091,silent,37090
8,10|6|4|3|3|3|2|1,8,0,-1,a0,
8,10|6|4|3|3|2|2|2,8,0,-1,a0,
8,10|6|3|3|3|3|3|1,8,0,-1,a0,
8,10|6|3|3|3|3|2|2,8,0,-1,a0,
8,10|5|5|5|4|1|1|1,8,1,19462,silent,19461
8,10|5|5|5|3|2|1|1,8,0,-1,a0,
8,10|5|5|5|2|2|2|1,8,0,-1,a0,
8,10|5|5|4|4|2|1|1,8,2,54905,silent,54903
8,10|5|5|4|3|3|1|1,8,0,-1,a0,
8,10|5|5|4|3|2|2|1,8,0,-1,a0,
8,10|5|5|4|2|2|2|2,8,0,-1,a0,
8,10|5|5|3|3|3|2|1,8,0,-1,a0,
8,10|5|5|3|3|2|2|2,8,0,-1,a0,
8,10|5|4|4|4|3|1|1,8,1,32395,silent,32394
8,10|5|4|4|4|2|2|1,8,1,39458,silent,39457
8,10|5|4|4|3|3|2|1,8,0,-1,a0,
8,10|5|4|4|3|2|2|2,8,0,-1,a0,
8,10|5|4|3|3|3|3|1,8,0,-1,a0,
8,10|5|4|3|3|3|2|2,8,0,-1,a0,
8,10|5|3|3|3|3|3|2,8,0,-1,a0,
8,10|4|4|4|4|4|1|1,8,0,-1,a0,
8,10|4|4|4|4|3|2|1,8,0,-1,a0,
8,10|4|4|4|4|2|2|2,8,1,7019,silent,7018
8,10|4|4|4|3|3|3|1,8,0,-1,a0,
8,10|4|4|4|3|3|2|2,8,0,-1,a0,
8,10|4|4|3|3|3|3|2,8,0,-1,a0,
8,10|4|3|3|3|3|3|3,8,0,-1,a0,
8,9|9|9|1|1|1|1|1,8,0,-1,a0,
8,9|9|8|2|1|1|1|1,8,0,-1,a0,
8,9|9|7|3|1|1|1|1,8,1,11479,silent,11478
8,9|9|7|2|2|1|1|1,8,1,11487,silent,11486
8,9|9|6|4|1|1|1|1,8,0,-1,a0,
8,9|9|6|3|2|1|1|1,8,2,40829,silent,40827
8,9|9|6|2|2|2|1|1,8,2,19965,silent,19963
8,9|9|5|5|1|1|1|1,8,2,10192,silent,10190
8,9|9|5|4|2|1|1|1,8,2,48306,silent,48304
8,9|9|5|3|3|1|1|1,8,1,37837,silent,37836
8,9|9|5|3|2|2|1|1,8,1,55078,silent,55077
8,9|9|5|2|2|2|2|1,8,0,-1,a0,
8,9|9|4|4|3|1|1|1,8,0,-1,a0,
8,9|9|4|4|2|2|1|1,8,3,35618,silent,35615
8,9|9|4|3|3|2|1|1,8,0,-1,a0,
8,9|9|4|3|2|2|2|1,8,0,-1,a0,
8,9|9|4|2|2|2|2|2,8,0,-1,a0,
8,9|9|3|3|3|3|1|1,8,0,-1,a0,
8,9|9|3|3|3|2|2|1,8,0,-1,a0,
8,9|9|3|3|2|2|2|2,8,0,-1,a0,
8,9|8|8|3|1|1|1|1,8,1,7273,silent,7272
8,9|8|8|2|2|1|1|1,8,0,-1,a0,
8,9|8|7|4|1|1|1|1,8,1,23031,silent,23030
8,9|8|7|3|2|1|1|1,8,2,48022,silent,48020
8,9|8|7|2|2|2|1|1,8,1,22901,silent,22900
8,9|8|6|5|1|1|1|1,8,1,25668,silent,25667
8,9|8|6|4|2|1|1|1,8,3,95731,silent,95728
8,9|8|6|3|3|1|1|1,8,2,70263,silent,70261
8,9|8|6|3|2|2|1|1,8,2,100342,silent,100340
8,9|8|6|2|2|2|2|1,8,1,29658,silent,29657
8,9|8|5|5|2|1|1|1,8,2,55252,silent,55250
8,9|8|5|4|3|1|1|1,8,3,110910,silent,110907
8,9|8|5|4|2|2|1|1,8,3,129774,silent,129771
8,9|8|5|3|3|2|1|1,8,1,128614,silent,128613
8,9|8|5|3|2|2|2|1,8,1,90824,silent,90823
8,9|8|5|2|2|2|2|2,8,0,-1,a0,
8,9|8|4|4|4|1|1|1,8,0,-1,a0,
8,9|8|4|4|3|2|1|1,8,2,105471,silent,105469
8,9|8|4|4|2|2|2|1,8,1,61036,silent,61035
8,9|8|4|3|3|3|1|1,8,0,-1,a0,
8,9|8|4|3|3|2|2|1,8,0,-1,a0,
8,9|8|4|3|2|2|2|2,8,0,-1,a0,
8,9|8|3|3|3|3|2|1,8,0,-1,a0,
8,9|8|3|3|3|2|2|2,8,0,-1,a0,
8,9|7|7|5|1|1|1|1,8,1,15020,silent,15019
8,9|7|7|4|2|1|1|1,8,3,52774,silent,52771
8,9|7|7|3|3|1|1|1,8,0,-1,a0,
8,9|7|7|3|2|2|1|1,8,1,53716,silent,53715
8,9|7|7|2|2|2|2|1,8,0,-1,a0,
8,9|7|6|6|1|1|1|1,8,0,-1,a0,
8,9|7|6|5|2|1|1|1,8,2,78422,silent,78420
8,9|7|6|4|3|1|1|1,8,2,126166,silent,126164
8,9|7|6|4|2|2|1|1,8,4,145683,silent,145679
8,9|7|6|3|3|2|1|1,8,1,135186,silent,135185
8,9|7|6|3|2|2|2|1,8,1,93941,silent,93940
8,9|7|6|2|2|2|2|2,8,0,-1,a0,
8,9|7|5|5|3|1|1|1,8,2,84751,silent,84749
8,9|7|5|5|2|2|1|1,8,1,92591,silent,92590
8,9|7|5|4|4|1|1|1,8,3,73473,silent,73470
8,9|7|5|4|3|2|1|1,8,3,244549,silent,244546
8,9|7|5|4|2|2|2|1,8,1,136300,silent,136299
8,9|7|5|3|3|3|1|1,8,0,-1,a0,
8,9|7|5|3|3|2|2|1,8,0,-1,a0,
8,9|7|5|3|2|2|2|2,8,0,-1,a0,
8,9|7|4|4|4|2|1|1,8,3,73877,silent,73874
8,9|7|4|4|3|3|1|1,8,0,-1,a0,
8,9|7|4|4|3|2|2|1,8,1,128727,silent,128726
8,9|7|4|4|2|2|2|2,8,0,-1,a0,
8,9|7|4|3|3|3|2|1,8,0,-1,a0,
8,9|7|4|3|3|2|2|2,8,0,-1,a0,
8,9|7|3|3|3|3|3|1,8,0,-1,a0,
8,9|7|3|3|3|3|2|2,8,0,-1,a0,
8,9|6|6|6|2|1|1|1,8,0,-1,a0,
8,9|6|6|5|3|1|1|1,8,1,62025,silent,62024
8,9|6|6|5|2|2|1|1,8,1,66606,silent,66605
8,9|6|6|4|4|1|1|1,8,0,-1,a0,
8,9|6|6|4|3|2|1|1,8,2,144024,silent,144022
8,9|6|6|4|2|2|2|1,8,2,79325,silent,79323
8,9|6|6|3|3|3|1|1,8,0,-1,a0,
8,9|6|6|3|3|2|2|1,8,0,-1,a0,
8,9|6|6|3|2|2|2|2,8,0,-1,a0,
8,9|6|5|5|4|1|1|1,8,1,46742,silent,46741
8,9|6|5|5|3|2|1|1,8,1,123537,silent,123536
8,9|6|5|5|2|2|2|1,8,0,-1,a0,
8,9|6|5|4|4|2|1|1,8,2,119840,silent,119838
8,9|6|5|4|3|3|1|1,8,1,130605,silent,130604
8,9|6|5|4|3|2|2|1,8,1,193064,silent,193063
8,9|6|5|4|2|2|2|2,8,0,-1,a0,
8,9|6|5|3|3|3|2|1,8,0,-1,a0,
8,9|6|5|3|3|2|2|2,8,0,-1,a0,
8,9|6|4|4|4|3|1|1,8,1,55138,silent,55137
8,9|6|4|4|4|2|2|1,8,2,66932,silent,66930
8,9|6|4|4|3|3|2|1,8,0,-1,a0,
8,9|6|4|4|3|2|2|2,8,0,-1,a0,
8,9|6|4|3|3|3|3|1,8,0,-1,a0,
8,9|6|4|3|3|3|2|2,8,0,-1,a0,
8,9|6|3|3|3|3|3|2,8,0,-1,a0,
8,9|5|5|5|5|1|1|1,8,0,-1,a0,
8,9|5|5|5|4|2|1|1,8,0,-1,a0,
8,9|5|5|5|3|3|1|1,8,0,-1,a0,
8,9|5|5|5|3|2|2|1,8,0,-1,a0,
8,9|5|5|5|2|2|2|2,8,0,-1,a0,
8,9|5|5|4|4|3|1|1,8,1,46779,silent,46778
8,9|5|5|4|4|2|2|1,8,0,-1,a0,
8,9|5|5|4|3|3|2|1,8,0,-1,a0,
8,9|5|5|4|3|2|2|2,8,0,-1,a0,
8,9|5|5|3|3|3|3|1,8,0,-1,a0,
8,9|5|5|3|3|3|2|2,8,0,-1,a0,
8,9|5|4|4|4|4|1|1,8,1,11351,silent,11350
8,9|5|4|4|4|3|2|1,8,1,44043,silent,44042
8,9|5|4|4|4|2|2|2,8,0,-1,a0,
8,9|5|4|4|3|3|3|1,8,0,-1,a0,
8,9|5|4|4|3|3|2|2,8,0,-1,a0,
8,9|5|4|3|3|3|3|2,8,0,-1,a0,
8,9|5|3|3|3|3|3|3,8,0,-1,a0,
8,9|4|4|4|4|4|2|1,8,1,5174,silent,5173
8,9|4|4|4|4|3|3|1,8,0,-1,a0,
8,9|4|4|4|4|3|2|2,8,0,-1,a0,
8,9|4|4|4|3|3|3|2,8,0,-1,a0,
8,9|4|4|3|3|3|3|3,8,0,-1,a0,
8,8|8|8|4|1|1|1|1,8,1,4126,silent,4125
8,8|8|8|3|2|1|1|1,8,0,-1,a0,
8,8|8|8|2|2|2|1|1,8,0,-1,a0,
8,8|8|7|5|1|1|1|1,8,0,-1,a0,
8,8|8|7|4|2|1|1|1,8,1,32192,silent,32191
8,8|8|7|3|3|1|1|1,8,0,-1,a0,
8,8|8|7|3|2|2|1|1,8,1,32470,silent,32469
8,8|8|7|2|2|2|2|1,8,0,-1,a0,
8,8|8|6|6|1|1|1|1,8,1,5711,silent,5710
8,8|8|6|5|2|1|1|1,8,1,39119,silent,39118
8,8|8|6|4|3|1|1|1,8,2,62217,silent,62215
8,8|8|6|4|2|2|1|1,8,0,-1,a0,
8,8|8|6|3|3|2|1|1,8,1,66155,silent,66154
8,8|8|6|3|2|2|2|1,8,1,45686,silent,45685
8,8|8|6|2|2|2|2|2,8,1,8004,silent,8003
8,8|8|5|5|3|1|1|1,8,0,-1,a0,
8,8|8|5|5|2|2|1|1,8,2,43142,silent,43140
8,8|8|5|4|4|1|1|1,8,1,33666,silent,33665
8,8|8|5|4|3|2|1|1,8,1,111717,silent,111716
8,8|8|5|4|2|2|2|1,8,1,62147,silent,62146
8,8|8|5|3|3|3|1|1,8,0,-1,a0,
8,8|8|5|3|3|2|2|1,8,0,-1,a0,
8,8|8|5|3|2|2|2|2,8,0,-1,a0,
8,8|8|4|4|4|2|1|1,8,0,-1,a0,
8,8|8|4|4|3|3|1|1,8,1,38286,silent,38285
8,8|8|4|4|3|2|2|1,8,0,-1,a0,
8,8|8|4|4|2|2|2|2,8,1,17774,silent,17773
8,8|8|4|3|3|3|2|1,8,0,-1,a0,
8,8|8|4|3|3|2|2|2,8,0,-1,a0,
8,8|8|3|3|3|3|3|1,8,0,-1,a0,
8,8|8|3|3|3|3|2|2,8,0,-1,a0,
8,8|7|7|6|1|1|1|1,8,0,-1,a0,
8,8|7|7|5|2|1|1|1,8,1,29080,silent,29079
8,8|7|7|4|3|1|1|1,8,1,43121,silent,43120
8,8|7|7|4|2|2|1|1,8,1,49675,silent,49674
8,8|7|7|3|3|2|1|1,8,0,-1,a0,
8,8|7|7|3|2|2|2|1,8,0,-1,a0,
8,8|7|7|2|2|2|2|2,8,0,-1,a0,
8,8|7|6|6|2|1|1|1,8,0,-1,a0,
8,8|7|6|5|3|1|1|1,8,1,73410,silent,73409
8,8|7|6|5|2|2|1|1,8,1,78756,silent,78755
8,8|7|6|4|4|1|1|1,8,1,51212,silent,51211
8,8|7|6|4|3|2|1|1,8,2,164392,silent,164390
8,8|7|6|4|2|2|2|1,8,1,89900,silent,89899
8,8|7|6|3|3|3|1|1,8,0,-1,a0,
8,8|7|6|3|3|2|2|1,8,0,-1,a0,
8,8|7|6|3|2|2|2|2,8,0,-1,a0,
8,8|7|5|5|4|1|1|1,8,1,43916,silent,43915
8,8|7|5|5|3|2|1|1,8,1,114950,silent,114949
8,8|7|5|5|2|2|2|1,8,0,-1,a0,
8,8|7|5|4|4|2|1|1,8,2,108605,silent,108603
8,8|7|5|4|3|3|1|1,8,0,-1,a0,
8,8|7|5|4|3|2|2|1,8,1,172901,silent,172900
8,8|7|5|4|2|2|2|2,8,0,-1,a0,
8,8|7|5|3|3|3|2|1,8,0,-1,a0,
8,8|7|5|3|3|2|2|2,8,0,-1,a0,
8,8|7|4|4|4|3|1|1,8,1,46030,silent,46029
8,8|7|4|4|4|2|2|1,8,1,55587,silent,55586
8,8|7|4|4|3|3|2|1,8,0,-1,a0,
8,8|7|4|4|3|2|2|2,8,0,-1,a0,
8,8|7|4|3|3|3|3|1,8,0,-1,a0,
8,8|7|4|3|3|3|2|2,8,0,-1,a0,
8,8|7|3|3|3|3|3|2,8,0,-1,a0,
8,8|6|6|6|3|1|1|1,8,0,-1,a0,
8,8|6|6|6|2|2|1|1,8,0,-1,a0,
8,8|6|6|5|4|1|1|1,8,0,-1,a0,
8,8|6|6|5|3|2|1|1,8,1,91468,silent,91467
8,8|6|6|5|2|2|2|1,8,1,46256,silent,46255
8,8|6|6|4|4|2|1|1,8,0,-1,a0,
8,8|6|6|4|3|3|1|1,8,1,75855,silent,75854
8,8|6|6|4|3|2|2|1,8,1,110574,silent,110573
8,8|6|6|4|2|2|2|2,8,1,32479,silent,32478
8,8|6|6|3|3|3|2|1,8,0,-1,a0,
8,8|6|6|3|3|2|2|2,8,0,-1,a0,
8,8|6|5|5|5|1|1|1,8,0,-1,a0,
8,8|6|5|5|4|2|1|1,8,1,78343,silent,78342
8,8|6|5|5|3|3|1|1,8,0,-1,a0,
8,8|6|5|5|3|2|2|1,8,0,-1,a0,
8,8|6|5|5|2|2|2|2,8,0,-1,a0,
8,8|6|5|4|4|3|1|1,8,1,83694,silent,83693
8,8|6|5|4|4|2|2|1,8,1,99521,silent,99520
8,8|6|5|4|3|3|2|1,8,0,-1,a0,
8,8|6|5|4|3|2|2|2,8,0,-1,a0,
8,8|6|5|3|3|3|3|1,8,0,-1,a0,
8,8|6|5|3|3|3|2|2,8,0,-1,a0,
8,8|6|4|4|4|4|1|1,8,0,-1,a0,
8,8|6|4|4|4|3|2|1,8,1,61384,silent,61383
8,8|6|4|4|4|2|2|2,8,1,31142,silent,31141
8,8|6|4|4|3|3|3|1,8,0,-1,a0,
8,8|6|4|4|3|3|2|2,8,0,-1,a0,
8,8|6|4|3|3|3|3|2,8,0,-1,a0,
8,8|6|3|3|3|3|3|3,8,0,-1,a0,
8,8|5|5|5|5|2|1|1,8,0,-1,a0,
8,8|5|5|5|4|3|1|1,8,0,-1,a0,
8,8|5|5|5|4|2|2|1,8,0,-1,a0,
8,8|5|5|5|3|3|2|1,8,0,-1,a0,
8,8|5|5|5|3|2|2|2,8,0,-1,a0,
8,8|5|5|4|4|4|1|1,8,1,14717,silent,14716
8,8|5|5|4|4|3|2|1,8,0,-1,a0,
8,8|5|5|4|4|2|2|2,8,0,-1,a0,
8,8|5|5|4|3|3|3|1,8,0,-1,a0,
8,8|5|5|4|3|3|2|2,8,0,-1,a0,
8,8|5|5|3|3|3|3|2,8,0,-1,a0,
8,8|5|4|4|4|4|2|1,8,1,14869,silent,14868
8,8|5|4|4|4|3|3|1,8,0,-1,a0,
8,8|5|4|4|4|3|2|2,8,0,-1,a0,
8,8|5|4|4|3|3|3|2,8,0,-1,a0,
8,8|5|4|3|3|3|3|3,8,0,-1,a0,
8,8|4|4|4|4|4|3|1,8,0,-1,a0,
8,8|4|4|4|4|4|2|2,8,1,3256,silent,3255
8,8|4|4|4|4|3|3|2,8,0,-1,a0,
8,8|4|4|4|3|3|3|3,8,0,-1,a0,
