delta,lam,ell,a,m_det,class,margin
11,18|14|3|3|3|1|1|1,8,41,145992,silent,145951
11,18|14|3|3|2|2|1|1,8,101,223132,silent,223031
11,18|14|3|2|2|2|2|1,8,83,85021,silent,84938
11,18|14|2|2|2|2|2|2,8,26,8650,silent,8624
11,18|13|8|1|1|1|1|1,8,9,76434,silent,76425
11,18|13|7|2|1|1|1|1,8,70,386371,silent,386301
11,18|13|6|3|1|1|1|1,8,169,805325,silent,805156
11,18|13|6|2|2|1|1|1,8,218,763607,silent,763389
11,18|13|5|4|1|1|1|1,8,153,753852,silent,753699
11,18|13|5|3|2|1|1|1,8,443,1609364,silent,1608921
11,18|13|5|2|2|2|1|1,8,328,739447,silent,739119
11,18|13|4|4|2|1|1|1,8,203,917846,silent,917643
11,18|13|4|3|3|1|1|1,8,193,842192,silent,841999
11,18|13|4|3|2|2|1|1,8,398,1187668,silent,1187270
11,18|13|4|2|2|2|2|1,8,232,351356,silent,351124
11,18|13|3|3|3|2|1|1,8,94,424388,silent,424294
11,18|13|3|3|2|2|2|1,8,119,306969,silent,306850
11,18|13|3|2|2|2|2|2,8,61,65615,silent,65554
11,18|12|9|1|1|1|1|1,8,10,78545,silent,78535
11,18|12|8|2|1|1|1|1,8,101,485941,silent,485840
11,18|12|7|3|1|1|1|1,8,266,1262786,silent,1262520
11,18|12|7|2|2|1|1|1,8,332,1177176,silent,1176844
11,18|12|6|4|1|1|1|1,8,342,1664800,silent,1664458
11,18|12|6|3|2|1|1|1,8,814,3256281,silent,3255467
11,18|12|6|2|2|2|1|1,8,519,1434429,silent,1433910
11,18|12|5|5|1|1|1|1,8,180,805132,silent,804952
11,18|12|5|4|2|1|1|1,8,775,3364283,silent,3363508
11,18|12|5|3|3|1|1|1,8,526,2472206,silent,2471680
11,18|12|5|3|2|2|1|1,8,968,3372955,silent,3371987
11,18|12|5|2|2|2|2|1,8,429,907729,silent,907300
11,18|12|4|4|3|1|1|1,8,320,1772712,silent,1772392
11,18|12|4|4|2|2|1|1,8,488,2002096,silent,2001608
11,18|12|4|3|3|2|1|1,8,437,2308288,silent,2307851
11,18|12|4|3|2|2|2|1,8,481,1533200,silent,1532719
11,18|12|4|2|2|2|2|2,8,166,252949,silent,252783
11,18|12|3|3|3|3|1|1,8,32,386446,silent,386414
11,18|12|3|3|3|2|2|1,8,79,601876,silent,601797
11,18|12|3|3|2|2|2|2,8,56,222781,silent,222725
11,18|11|10|1|1|1|1|1,8,8,50759,silent,50751
11,18|11|9|2|1|1|1|1,8,84,419485,silent,419401
11,18|11|8|3|1|1|1|1,8,302,1397699,silent,1397397
11,18|11|8|2|2|1|1|1,8,348,1289719,silent,1289371
11,18|11|7|4|1|1|1|1,8,481,2426140,silent,2425659
11,18|11|7|3|2|1|1|1,8,1084,4569271,silent,4568187
11,18|11|7|2|2|2|1|1,8,668,1974340,silent,1973672
11,18|11|6|5|1|1|1|1,8,422,2086270,silent,2085848
11,18|11|6|4|2|1|1|1,8,1411,6759805,silent,6758394
11,18|11|6|3|3|1|1|1,8,894,4615557,silent,4614663
11,18|11|6|3|2|2|1|1,8,1528,6182539,silent,6181011
11,18|11|6|2|2|2|2|1,8,612,1593224,silent,1592612
11,18|11|5|5|2|1|1|1,8,767,3432298,silent,3431531
11,18|11|5|4|3|1|1|1,8,1096,6171933,silent,6170837
11,18|11|5|4|2|2|1|1,8,1494,6756299,silent,6754805
11,18|11|5|3|3|2|1|1,8,1035,6234750,silent,6233715
11,18|11|5|3|2|2|2|1,8,971,3979865,silent,3978894
11,18|11|5|2|2|2|2|2,8,234,591241,silent,591007
11,18|11|4|4|4|1|1|1,8,200,1432439,silent,1432239
11,18|11|4|4|3|2|1|1,8,726,4664613,silent,4663887
11,18|11|4|4|2|2|2|1,8,580,2434938,silent,2434358
11,18|11|4|3|3|3|1|1,8,181,2020550,silent,2020369
11,18|11|4|3|3|2|2|1,8,391,3035073,silent,3034682
11,18|11|4|3|2|2|2|2,8,249,1033029,silent,1032780
11,18|11|3|3|3|3|2|1,8,24,667731,silent,667707
11,18|11|3|3|3|2|2|2,8,26,425928,silent,425902
11,18|10|10|2|1|1|1|1,8,41,168530,silent,168489
11,18|10|9|3|1|1|1|1,8,203,939943,silent,939740
11,18|10|9|2|2|1|1|1,8,230,863586,silent,863356
11,18|10|8|4|1|1|1|1,8,468,2292437,silent,2291969
11,18|10|8|3|2|1|1|1,8,954,4229026,silent,4228072
11,18|10|8|2|2|2|1|1,8,532,1804043,silent,1803511
11,18|10|7|5|1|1|1|1,8,558,2891000,silent,2890442
11,18|10|7|4|2|1|1|1,8,1712,8584184,silent,8582472
11,18|10|7|3|3|1|1|1,8,1022,5674077,silent,5673055
11,18|10|7|3|2|2|1|1,8,1701,7531711,silent,7530010
11,18|10|7|2|2|2|2|1,8,623,1896747,silent,1896124
11,18|10|6|6|1|1|1|1,8,246,1377286,silent,1377040
11,18|10|6|5|2|1|1|1,8,1503,7914302,silent,7912799
11,18|10|6|4|3|1|1|1,8,1820,11210018,silent,11208198
11,18|10|6|4|2|2|1|1,8,2297,12052352,silent,12050055
11,18|10|6|3|3|2|1|1,8,1570,10350874,silent,10349304
11,18|10|6|3|2|2|2|1,8,1362,6470370,silent,6469008
11,18|10|6|2|2|2|2|2,8,322,921956,silent,921634
11,18|10|5|5|3|1|1|1,8,1052,6222089,silent,6221037
11,18|10|5|5|2|2|1|1,8,1196,6334301,silent,6333105
11,18|10|5|4|4|1|1|1,8,725,4920286,silent,4919561
11,18|10|5|4|3|2|1|1,8,2072,14712765,silent,14710693
11,18|10|5|4|2|2|2|1,8,1348,7378022,silent,7376674
11,18|10|5|3|3|3|1|1,8,428,5004450,silent,5004022
11,18|10|5|3|3|2|2|1,8,835,7393154,silent,7392319
11,18|10|5|3|2|2|2|2,8,422,2406342,silent,2405920
11,18|10|4|4|4|2|1|1,8,472,3779595,silent,3779123
11,18|10|4|4|3|3|1|1,8,367,4086466,silent,4086099
11,18|10|4|4|3|2|2|1,8,692,5700981,silent,5700289
11,18|10|4|4|2|2|2|2,8,309,1513164,silent,1512855
11,18|10|4|3|3|3|2|1,8,136,3185286,silent,3185150
11,18|10|4|3|3|2|2|2,8,142,1956105,silent,1955963
11,18|10|3|3|3|3|3|1,8,2,363592,silent,363590
11,18|10|3|3|3|3|2|2,8,6,483024,silent,483018
11,18|9|9|4|1|1|1|1,8,177,949906,silent,949729
11,18|9|9|3|2|1|1|1,8,396,1743582,silent,1743186
11,18|9|9|2|2|2|1|1,8,237,743169,silent,742932
11,18|9|8|5|1|1|1|1,8,413,2168039,silent,2167626
11,18|9|8|4|2|1|1|1,8,1185,6205521,silent,6204336
11,18|9|8|3|3|1|1|1,8,707,4043834,silent,4043127
11,18|9|8|3|2|2|1|1,8,1131,5340461,silent,5339330
11,18|9|8|2|2|2|2|1,8,401,1330532,silent,1330131
11,18|9|7|6|1|1|1|1,8,346,2017896,silent,2017550
11,18|9|7|5|2|1|1|1,8,1646,9082232,silent,9080586
11,18|9|7|4|3|1|1|1,8,1819,11884139,silent,11882320
11,18|9|7|4|2|2|1|1,8,2297,12677353,silent,12675056
11,18|9|7|3|3|2|1|1,8,1460,10546902,silent,10545442
11,18|9|7|3|2|2|2|1,8,1222,6523224,silent,6522002
11,18|9|7|2|2|2|2|2,8,232,903924,silent,903692
11,18|9|6|6|2|1|1|1,8,723,4568980,silent,4568257
11,18|9|6|5|3|1|1|1,8,1847,12531892,silent,12530045
11,18|9|6|5|2|2|1|1,8,2044,12534528,silent,12532484
11,18|9|6|4|4|1|1|1,8,1061,7991384,silent,7990323
11,18|9|6|4|3|2|1|1,8,2932,23011710,silent,23008778
11,18|9|6|4|2|2|2|1,8,1818,11311521,silent,11309703
11,18|9|6|3|3|3|1|1,8,588,7215468,silent,7214880
11,18|9|6|3|3|2|2|1,8,1088,10555641,silent,10554553
11,18|9|6|3|2|2|2|2,8,523,3364139,silent,3363616
11,18|9|5|5|4|1|1|1,8,823,5664636,silent,5663813
11,18|9|5|5|3|2|1|1,8,1653,13315981,silent,13314328
11,18|9|5|5|2|2|2|1,8,832,6136455,silent,6135623
11,18|9|5|4|4|2|1|1,8,1362,11479224,silent,11477862
11,18|9|5|4|3|3|1|1,8,948,11515967,silent,11515019
11,18|9|5|4|3|2|2|1,8,1595,15810899,silent,15809304
11,18|9|5|4|2|2|2|2,8,519,4003269,silent,4002750
11,18|9|5|3|3|3|2|1,8,311,6956458,silent,6956147
11,18|9|5|3|3|2|2|2,8,286,4190489,silent,4190203
11,18|9|4|4|4|3|1|1,8,333,3855967,silent,3855634
11,18|9|4|4|4|2|2|1,8,479,4328114,silent,4327635
11,18|9|4|4|3|3|2|1,8,307,5868070,silent,5867763
11,18|9|4|4|3|2|2|2,8,281,3321274,silent,3320993
11,18|9|4|3|3|3|3|1,8,15,1577259,silent,1577244
11,18|9|4|3|3|3|2|2,8,34,2049835,silent,2049801
11,18|9|3|3|3|3|3|2,8,0,-1,a0,
11,18|8|8|6|1|1|1|1,8,176,978450,silent,978274
11,18|8|8|5|2|1|1|1,8,697,4088573,silent,4087876
11,18|8|8|4|3|1|1|1,8,780,5205149,silent,5204369
11,18|8|8|4|2|2|1|1,8,905,5521076,silent,5520171
11,18|8|8|3|3|2|1|1,8,633,4548307,silent,4547674
11,18|8|8|3|2|2|2|1,8,509,2798377,silent,2797868
11,18|8|8|2|2|2|2|2,8,127,387799,silent,387672
11,18|8|7|7|1|1|1|1,8,100,621423,silent,621323
11,18|8|7|6|2|1|1|1,8,786,5002129,silent,5001343
11,18|8|7|5|3|1|1|1,8,1511,10886116,silent,10884605
11,18|8|7|5|2|2|1|1,8,1664,10806062,silent,10804398
11,18|8|7|4|4|1|1|1,8,842,6510167,silent,6509325
11,18|8|7|4|3|2|1|1,8,2209,18423089,silent,18420880
11,18|8|7|4|2|2|2|1,8,1314,8966913,silent,8965599
11,18|8|7|3|3|3|1|1,8,426,5586570,silent,5586144
11,18|8|7|3|3|2|2|1,8,789,8136940,silent,8136151
11,18|8|7|3|2|2|2|2,8,352,2563621,silent,2563269
11,18|8|6|6|3|1|1|1,8,764,6140776,silent,6140012
11,18|8|6|6|2|2|1|1,8,804,5942057,silent,5941253
11,18|8|6|5|4|1|1|1,8,1183,9615609,silent,9614426
11,18|8|6|5|3|2|1|1,8,2449,21811923,silent,21809474
11,18|8|6|5|2|2|2|1,8,1266,9866871,silent,9865605
11,18|8|6|4|4|2|1|1,8,1588,15224002,silent,15222414
11,18|8|6|4|3|3|1|1,8,1165,14829999,silent,14828834
11,18|8|6|4|3|2|2|1,8,1864,20172993,silent,20171129
11,18|8|6|4|2|2|2|2,8,636,5012432,silent,5011796
11,18|8|6|3|3|3|2|1,8,352,8202513,silent,8202161
11,18|8|6|3|3|2|2|2,8,290,4885716,silent,4885426
11,18|8|5|5|5|1|1|1,8,294,2190938,silent,2190644
11,18|8|5|5|4|2|1|1,8,1205,11433861,silent,11432656
11,18|8|5|5|3|3|1|1,8,702,9224642,silent,9223940
11,18|8|5|5|3|2|2|1,8,1000,12266604,silent,12265604
11,18|8|5|5|2|2|2|2,8,232,2834567,silent,2834335
11,18|8|5|4|4|3|1|1,8,811,10080453,silent,10079642
11,18|8|5|4|4|2|2|1,8,978,11122642,silent,11121664
11,18|8|5|4|3|3|2|1,8,693,14053172,silent,14052479
11,18|8|5|4|3|2|2|2,8,508,7791998,silent,7791490
11,18|8|5|3|3|3|3|1,8,40,2950121,silent,2950081
11,18|8|5|3|3|3|2|2,8,78,3803754,silent,3803676
11,18|8|4|4|4|4|1|1,8,121,1478866,silent,1478745
11,18|8|4|4|4|3|2|1,8,328,5053252,silent,5052924
11,18|8|4|4|4|2|2|2,8,213,2255618,silent,2255405
11,18|8|4|4|3|3|3|1,8,46,2636976,silent,2636930
11,18|8|4|4|3|3|2|2,8,85,3312569,silent,3312484
11,18|8|4|3|3|3|3|2,8,2,1177462,silent,1177460
11,18|8|3|3|3|3|3|3,8,0,-1,a0,
11,18|7|7|7|2|1|1|1,8,150,896823,silent,896673
11,18|7|7|6|3|1|1|1,8,478,3877314,silent,3876836
11,18|7|7|6|2|2|1|1,8,529,3738413,silent,3737884
11,18|7|7|5|4|1|1|1,8,604,4960432,silent,4959828
11,18|7|7|5|3|2|1|1,8,1173,11089624,silent,11088451
11,18|7|7|5|2|2|2|1,8,581,4976102,silent,4975521
11,18|7|7|4|4|2|1|1,8,784,7322448,silent,7321664
11,18|7|7|4|3|3|1|1,8,499,7033842,silent,7033343
11,18|7|7|4|3|2|2|1,8,825,9540860,silent,9540035
11,18|7|7|4|2|2|2|2,8,218,2339928,silent,2339710
11,18|7|7|3|3|3|2|1,8,159,3772262,silent,3772103
11,18|7|7|3|3|2|2|2,8,149,2240184,silent,2240035
11,18|7|6|6|4|1|1|1,8,376,3775378,silent,3775002
11,18|7|6|6|3|2|1|1,8,783,7919313,silent,7918530
11,18|7|6|6|2|2|2|1,8,415,3458489,silent,3458074
11,18|7|6|5|5|1|1|1,8,329,2945479,silent,2945150
11,18|7|6|5|4|2|1|1,8,1336,14201393,silent,14200057
11,18|7|6|5|3|3|1|1,8,798,11152682,silent,11151884
11,18|7|6|5|3|2|2|1,8,1153,14706176,silent,14705023
11,18|7|6|5|2|2|2|2,8,300,3343680,silent,3343380
11,18|7|6|4|4|3|1|1,8,736,9942769,silent,9942033
11,18|7|6|4|4|2|2|1,8,890,10886250,silent,10885360
11,18|7|6|4|3|3|2|1,8,626,13373478,silent,13372852
11,18|7|6|4|3|2|2|2,8,449,7345238,silent,7344789
11,18|7|6|3|3|3|3|1,8,36,2595396,silent,2595360
11,18|7|6|3|3|3|2|2,8,64,3327824,silent,3327760
11,18|7|5|5|5|2|1|1,8,325,3702710,silent,3702385
11,18|7|5|5|4|3|1|1,8,612,8361759,silent,8361147
11,18|7|5|5|4|2|2|1,8,594,8936932,silent,8936338
11,18|7|5|5|3|3|2|1,8,418,9114399,silent,9113981
11,18|7|5|5|3|2|2|2,8,231,4865971,silent,4865740
11,18|7|5|4|4|4|1|1,8,266,3210023,silent,3209757
11,18|7|5|4|4|3|2|1,8,580,10548286,silent,10547706
11,18|7|5|4|4|2|2|2,8,264,4603177,silent,4602913
11,18|7|5|4|3|3|3|1,8,101,5086167,silent,5086066
11,18|7|5|4|3|3|2|2,8,176,6349796,silent,6349620
11,18|7|5|3|3|3|3|2,8,6,1768738,silent,1768732
11,18|7|4|4|4|4|2|1,8,149,1801610,silent,1801461
11,18|7|4|4|4|3|3|1,8,67,2092318,silent,2092251
11,18|7|4|4|4|3|2|2,8,113,2452197,silent,2452084
11,18|7|4|4|3|3|3|2,8,8,1658903,silent,1658895
11,18|7|4|3|3|3|3|3,8,0,-1,a0,
11,18|6|6|6|5|1|1|1,8,64,824580,silent,824516
11,18|6|6|6|4|2|1|1,8,240,3152160,silent,3151920
11,18|6|6|6|3|3|1|1,8,160,2328877,silent,2328717
11,18|6|6|6|3|2|2|1,8,240,3023023,silent,3022783
11,18|6|6|6|2|2|2|2,8,90,668934,silent,668844
11,18|6|6|5|5|2|1|1,8,240,2762107,silent,2761867
11,18|6|6|5|4|3|1|1,8,390,5842901,silent,5842511
11,18|6|6|5|4|2|2|1,8,430,6207200,silent,6206770
11,18|6|6|5|3|3|2|1,8,273,6179072,silent,6178799
11,18|6|6|5|3|2|2|2,8,162,3274348,silent,3274186
11,18|6|6|4|4|4|1|1,8,111,1826069,silent,1825958
11,18|6|6|4|4|3|2|1,8,315,5934017,silent,5933702
11,18|6|6|4|4|2|2|2,8,189,2578082,silent,2577893
11,18|6|6|4|3|3|3|1,8,57,2783696,silent,2783639
11,18|6|6|4|3|3|2|2,8,76,3454038,silent,3453962
11,18|6|6|3|3|3|3|2,8,6,900532,silent,900526
11,18|6|5|5|5|3|1|1,8,141,2134077,silent,2133936
11,18|6|5|5|5|2|2|1,8,101,2126747,silent,2126646
11,18|6|5|5|4|4|1|1,8,147,2082051,silent,2081904
11,18|6|5|5|4|3|2|1,8,285,6320053,silent,6319768
11,18|6|5|5|4|2|2|2,8,87,2657492,silent,2657405
11,18|6|5|5|3|3|3|1,8,60,2419620,silent,2419560
11,18|6|5|5|3|3|2|2,8,78,2978723,silent,2978645
11,18|6|5|4|4|4|2|1,8,174,2778565,silent,2778391
11,18|6|5|4|4|3|3|1,8,98,3140556,silent,3140458
11,18|6|5|4|4|3|2|2,8,130,3649185,silent,3649055
11,18|6|5|4|3|3|3|2,8,18,2296729,silent,2296711
11,18|6|5|3|3|3|3|3,8,0,-1,a0,
11,18|6|4|4|4|4|3|1,8,50,766770,silent,766720
11,18|6|4|4|4|4|2|2,8,66,728415,silent,728349
11,18|6|4|4|4|3|3|2,8,15,1059875,silent,1059860
11,18|6|4|4|3|3|3|3,8,0,-1,a0,
11,18|5|5|5|5|4|1|1,8,18,371019,silent,371001
11,18|5|5|5|5|3|2|1,8,32,897613,silent,897581
11,18|5|5|5|5|2|2|2,8,9,350245,silent,350236
11,18|5|5|5|4|4|2|1,8,37,980083,silent,980046
11,18|5|5|5|4|3|3|1,8,33,1039913,silent,1039880
11,18|5|5|5|4|3|2|2,8,24,1190925,silent,1190901
11,18|5|5|5|3|3|3|2,8,8,601777,silent,601769
11,18|5|5|4|4|4|3|1,8,35,641493,silent,641458
11,18|5|5|4|4|4|2|2,8,17,597664,silent,597647
11,18|5|5|4|4|3|3|2,8,19,861668,silent,861649
11,18|5|5|4|3|3|3|3,8,0,-1,a0,
11,18|5|4|4|4|4|4|1,8,16,98024,silent,98008
11,18|5|4|4|4|4|3|2,8,18,287796,silent,287778
11,18|5|4|4|4|3|3|3,8,0,-1,a0,
11,18|4|4|4|4|4|4|2,8,10,22370,silent,22360
11,18|4|4|4|4|4|3|3,8,0,-1,a0,
11,17|17|5|1|1|1|1|1,8,0,-1,a0,
11,17|17|4|2|1|1|1|1,8,0,-1,a0,
11,17|17|3|3|1|1|1|1,8,2,6774,silent,6772
11,17|17|3|2|2|1|1|1,8,2,8945,silent,8943
11,17|17|2|2|2|2|1|1,8,3,2340,silent,2337
11,17|16|6|1|1|1|1|1,8,1,16314,silent,16313
11,17|16|5|2|1|1|1|1,8,7,54622,silent,54615
11,17|16|4|3|1|1|1|1,8,10,61965,silent,61955
11,17|16|4|2|2|1|1|1,8,18,65471,silent,65453
11,17|16|3|3|2|1|1|1,8,18,51035,silent,51017
11,17|16|3|2|2|2|1|1,8,23,32601,silent,32578
11,17|16|2|2|2|2|2|1,8,11,5445,silent,5434
11,17|15|7|1|1|1|1|1,8,3,37791,silent,37788
11,17|15|6|2|1|1|1|1,8,25,157485,silent,157460
11,17|15|5|3|1|1|1|1,8,54,252697,silent,252643
11,17|15|5|2|2|1|1|1,8,78,248279,silent,248201
11,17|15|4|4|1|1|1|1,8,19,132999,silent,132980
11,17|15|4|3|2|1|1|1,8,105,361765,silent,361660
11,17|15|4|2|2|2|1|1,8,100,181064,silent,180964
11,17|15|3|3|3|1|1|1,8,33,100269,silent,100236
11,17|15|3|3|2|2|1|1,8,65,152606,silent,152541
11,17|15|3|2|2|2|2|1,8,57,58131,silent,58074
11,17|15|2|2|2|2|2|2,8,12,5672,silent,5660
11,17|14|8|1|1|1|1|1,8,9,63448,silent,63439
11,17|14|7|2|1|1|1|1,8,62,316708,silent,316646
11,17|14|6|3|1|1|1|1,8,146,655195,silent,655049
11,17|14|6|2|2|1|1|1,8,183,620230,silent,620047
11,17|14|5|4|1|1|1|1,8,132,610918,silent,610786
11,17|14|5|3|2|1|1|1,8,370,1301335,silent,1300965
11,17|14|5|2|2|2|1|1,8,266,596560,silent,596294
11,17|14|4|4|2|1|1|1,8,172,740572,silent,740400
11,17|14|4|3|3|1|1|1,8,163,678703,silent,678540
11,17|14|4|3|2|2|1|1,8,327,955694,silent,955367
11,17|14|4|2|2|2|2|1,8,185,281953,silent,281768
11,17|14|3|3|3|2|1|1,8,79,340804,silent,340725
11,17|14|3|3|2|2|2|1,8,97,245916,silent,245819
11,17|14|3|2|2|2|2|2,8,49,52398,silent,52349
11,17|13|9|1|1|1|1|1,8,10,77451,silent,77441
11,17|13|8|2|1|1|1|1,8,98,465894,silent,465796
11,17|13|7|3|1|1|1|1,8,267,1191500,silent,1191233
11,17|13|7|2|2|1|1|1,8,326,1109735,silent,1109409
11,17|13|6|4|1|1|1|1,8,324,1554390,silent,1554066
11,17|13|6|3|2|1|1|1,8,787,3035535,silent,3034748
11,17|13|6|2|2|2|1|1,8,507,1335760,silent,1335253
11,17|13|5|5|1|1|1|1,8,181,749713,silent,749532
11,17|13|5|4|2|1|1|1,8,747,3118440,silent,3117693
11,17|13|5|3|3|1|1|1,8,506,2287023,silent,2286517
11,17|13|5|3|2|2|1|1,8,904,3115562,silent,3114658
11,17|13|5|2|2|2|2|1,8,388,835483,silent,835095
11,17|13|4|4|3|1|1|1,8,299,1634480,silent,1634181
11,17|13|4|4|2|2|1|1,8,481,1845964,silent,1845483
11,17|13|4|3|3|2|1|1,8,408,2121063,silent,2120655
11,17|13|4|3|2|2|2|1,8,440,1405760,silent,1405320
11,17|13|4|2|2|2|2|2,8,130,229596,silent,229466
11,17|13|3|3|3|3|1|1,8,38,354315,silent,354277
11,17|13|3|3|3|2|2|1,8,73,550163,silent,550090
11,17|13|3|3|2|2|2|2,8,58,203425,silent,203367
11,17|12|10|1|1|1|1|1,8,12,66371,silent,66359
11,17|12|9|2|1|1|1|1,8,109,493315,silent,493206
11,17|12|8|3|1|1|1|1,8,358,1560472,silent,1560114
11,17|12|8|2|2|1|1|1,8,397,1436065,silent,1435668
11,17|12|7|4|1|1|1|1,8,555,2635786,silent,2635231
11,17|12|7|3|2|1|1|1,8,1209,4945573,silent,4944364
11,17|12|7|2|2|2|1|1,8,711,2129656,silent,2128945
11,17|12|6|5|1|1|1|1,8,473,2235384,silent,2234911
11,17|12|6|4|2|1|1|1,8,1551,7204182,silent,7202631
11,17|12|6|3|3|1|1|1,8,988,4907766,silent,4906778
11,17|12|6|3|2|2|1|1,8,1634,6560636,silent,6559002
11,17|12|6|2|2|2|2|1,8,631,1684077,silent,1683446
11,17|12|5|5|2|1|1|1,8,824,3632916,silent,3632092
11,17|12|5|4|3|1|1|1,8,1193,6505669,silent,6504476
11,17|12|5|4|2|2|1|1,8,1578,7107516,silent,7105938
11,17|12|5|3|3|2|1|1,8,1119,6544565,silent,6543446
11,17|12|5|3|2|2|2|1,8,1007,4165037,silent,4164030
11,17|12|5|2|2|2|2|2,8,237,615810,silent,615573
11,17|12|4|4|4|1|1|1,8,219,1501010,silent,1500791
11,17|12|4|4|3|2|1|1,8,774,4874194,silent,4873420
11,17|12|4|4|2|2|2|1,8,593,2536827,silent,2536234
11,17|12|4|3|3|3|1|1,8,201,2104676,silent,2104475
11,17|12|4|3|3|2|2|1,8,412,3154532,silent,3154120
11,17|12|4|3|2|2|2|2,8,249,1069012,silent,1068763
11,17|12|3|3|3|3|2|1,8,27,690431,silent,690404
11,17|12|3|3|3|2|2|2,8,27,438718,silent,438691
11,17|11|11|1|1|1|1|1,8,2,25817,silent,25815
11,17|11|10|2|1|1|1|1,8,73,323387,silent,323314
11,17|11|9|3|1|1|1|1,8,309,1381131,silent,1380822
11,17|11|9|2|2|1|1|1,8,355,1267162,silent,1266807
11,17|11|8|4|1|1|1|1,8,631,3045384,silent,3044753
11,17|11|8|3|2|1|1|1,8,1301,5597739,silent,5596438
11,17|11|8|2|2|2|1|1,8,727,2382169,silent,2381442
11,17|11|7|5|1|1|1|1,8,743,3672102,silent,3671359
11,17|11|7|4|2|1|1|1,8,2219,10825827,silent,10823608
11,17|11|7|3|3|1|1|1,8,1315,7130026,silent,7128711
11,17|11|7|3|2|2|1|1,8,2133,9445566,silent,9443433
11,17|11|7|2|2|2|2|1,8,740,2366422,silent,2365682
11,17|11|6|6|1|1|1|1,8,307,1714931,silent,1714624
11,17|11|6|5|2|1|1|1,8,1895,9754751,silent,9752856
11,17|11|6|4|3|1|1|1,8,2267,13731867,silent,13729600
11,17|11|6|4|2|2|1|1,8,2859,14739149,silent,14736290
11,17|11|6|3|3|2|1|1,8,1916,12608796,silent,12606880
11,17|11|6|3|2|2|2|1,8,1607,7856478,silent,7854871
11,17|11|6|2|2|2|2|2,8,332,1109128,silent,1108796
11,17|11|5|5|3|1|1|1,8,1293,7540026,silent,7538733
11,17|11|5|5|2|2|1|1,8,1417,7656130,silent,7654713
11,17|11|5|4|4|1|1|1,8,895,5935664,silent,5934769
11,17|11|5|4|3|2|1|1,8,2511,17683943,silent,17681432
11,17|11|5|4|2|2|2|1,8,1569,8837379,silent,8835810
11,17|11|5|3|3|3|1|1,8,535,5988755,silent,5988220
11,17|11|5|3|3|2|2|1,8,1001,8827599,silent,8826598
11,17|11|5|3|2|2|2|2,8,481,2859267,silent,2858786
11,17|11|4|4|4|2|1|1,8,588,4506878,silent,4506290
11,17|11|4|4|3|3|1|1,8,428,4854534,silent,4854106
11,17|11|4|4|3|2|2|1,8,814,6760910,silent,6760096
11,17|11|4|4|2|2|2|2,8,311,1781583,silent,1781272
11,17|11|4|3|3|3|2|1,8,173,3760815,silent,3760642
11,17|11|4|3|3|2|2|2,8,176,2302605,silent,2302429
11,17|11|3|3|3|3|3|1,8,5,425877,silent,425872
11,17|11|3|3|3|3|2|2,8,6,563223,silent,563217
11,17|10|10|3|1|1|1|1,8,134,559215,silent,559081
11,17|10|10|2|2|1|1|1,8,128,509126,silent,508998
11,17|10|9|4|1|1|1|1,8,434,2094600,silent,2094166
11,17|10|9|3|2|1|1|1,8,865,3812253,silent,3811388
11,17|10|9|2|2|2|1|1,8,466,1612722,silent,1612256
11,17|10|8|5|1|1|1|1,8,729,3669974,silent,3669245
11,17|10|8|4|2|1|1|1,8,2008,10388932,silent,10386924
11,17|10|8|3|3|1|1|1,8,1209,6739410,silent,6738201
11,17|10|8|3|2|2|1|1,8,1843,8871377,silent,8869534
11,17|10|8|2|2|2|2|1,8,629,2197317,silent,2196688
11,17|10|7|6|1|1|1|1,8,565,3131001,silent,3130436
11,17|10|7|5|2|1|1|1,8,2518,13841104,silent,13838586
11,17|10|7|4|3|1|1|1,8,2794,17951453,silent,17948659
11,17|10|7|4|2|2|1|1,8,3372,19089732,silent,19086360
11,17|10|7|3|3|2|1|1,8,2213,15813057,silent,15810844
11,17|10|7|3|2|2|2|1,8,1756,9738992,silent,9737236
11,17|10|7|2|2|2|2|2,8,335,1341538,silent,1341203
11,17|10|6|6|2|1|1|1,8,1086,6724940,silent,6723854
11,17|10|6|5|3|1|1|1,8,2699,18157551,silent,18154852
11,17|10|6|5|2|2|1|1,8,2905,18109378,silent,18106473
11,17|10|6|4|4|1|1|1,8,1533,11497359,silent,11495826
11,17|10|6|4|3|2|1|1,8,4179,32955501,silent,32951322
11,17|10|6|4|2|2|2|1,8,2486,16133713,silent,16131227
11,17|10|6|3|3|3|1|1,8,869,10271722,silent,10270853
11,17|10|6|3|3|2|2|1,8,1520,14985059,silent,14983539
11,17|10|6|3|2|2|2|2,8,692,4749839,silent,4749147
11,17|10|5|5|4|1|1|1,8,1145,7999197,silent,7998052
11,17|10|5|5|3|2|1|1,8,2307,18718130,silent,18715823
11,17|10|5|5|2|2|2|1,8,1134,8591226,silent,8590092
11,17|10|5|4|4|2|1|1,8,1856,16023499,silent,16021643
11,17|10|5|4|3|3|1|1,8,1342,16024401,silent,16023059
11,17|10|5|4|3|2|2|1,8,2160,21941283,silent,21939123
11,17|10|5|4|2|2|2|2,8,684,5526088,silent,5525404
11,17|10|5|3|3|3|2|1,8,446,9594843,silent,9594397
11,17|10|5|3|3|2|2|2,8,373,5754561,silent,5754188
11,17|10|4|4|4|3|1|1,8,451,5292415,silent,5291964
