delta,lam,ell,a,m_det,class,margin
9,10|9|6|4|4|3,6,66,316888,silent,316822
9,10|9|5|5|5|2,6,20,120569,silent,120549
9,10|9|5|5|4|3,6,37,243139,silent,243102
9,10|9|5|4|4|4,6,18,87570,silent,87552
9,10|8|8|8|1|1,6,1,5111,silent,5110
9,10|8|8|7|2|1,6,38,55002,silent,54964
9,10|8|8|6|3|1,6,75,163535,silent,163460
9,10|8|8|6|2|2,6,64,120100,silent,120036
9,10|8|8|5|4|1,6,78,184512,silent,184434
9,10|8|8|5|3|2,6,83,299602,silent,299519
9,10|8|8|4|4|2,6,72,188196,silent,188124
9,10|8|8|4|3|3,6,23,160760,silent,160737
9,10|8|7|7|3|1,6,54,114331,silent,114277
9,10|8|7|7|2|2,6,20,80991,silent,80971
9,10|8|7|6|4|1,6,100,276255,silent,276155
9,10|8|7|6|3|2,6,109,417392,silent,417283
9,10|8|7|5|5|1,6,52,167961,silent,167909
9,10|8|7|5|4|2,6,122,562688,silent,562566
9,10|8|7|5|3|3,6,69,395976,silent,395907
9,10|8|7|4|4|3,6,60,319699,silent,319639
9,10|8|6|6|5|1,6,39,132313,silent,132274
9,10|8|6|6|4|2,6,97,361693,silent,361596
9,10|8|6|6|3|3,6,28,237654,silent,237626
9,10|8|6|5|5|2,6,39,283164,silent,283125
9,10|8|6|5|4|3,6,78,529213,silent,529135
9,10|8|6|4|4|4,6,40,152770,silent,152730
9,10|8|5|5|5|3,6,14,141880,silent,141866
9,10|8|5|5|4|4,6,10,129323,silent,129313
9,10|7|7|7|4|1,6,18,59114,silent,59096
9,10|7|7|7|3|2,6,19,86422,silent,86403
9,10|7|7|6|5|1,6,25,96816,silent,96791
9,10|7|7|6|4|2,6,42,253993,silent,253951
9,10|7|7|6|3|3,6,29,168090,silent,168061
9,10|7|7|5|5|2,6,31,167439,silent,167408
9,10|7|7|5|4|3,6,39,302398,silent,302359
9,10|7|7|4|4|4,6,8,80286,silent,80278
9,10|7|6|6|6|1,6,10,29889,silent,29879
9,10|7|6|6|5|2,6,28,166793,silent,166765
9,10|7|6|6|4|3,6,35,246694,silent,246659
9,10|7|6|5|5|3,6,19,218113,silent,218094
9,10|7|6|5|4|4,6,22,188070,silent,188048
9,10|7|5|5|5|4,6,5,70600,silent,70595
9,10|6|6|6|6|2,6,9,20689,silent,20680
9,10|6|6|6|5|3,6,7,67817,silent,67810
9,10|6|6|6|4|4,6,13,48988,silent,48975
9,10|6|6|5|5|4,6,1,56764,silent,56763
9,10|6|5|5|5|5,6,0,-1,a0,
9,9|9|9|7|1|1,6,5,5081,silent,5076
9,9|9|9|6|2|1,6,14,24814,silent,24800
9,9|9|9|5|3|1,6,23,45442,silent,45419
9,9|9|9|5|2|2,6,13,33375,silent,33362
9,9|9|9|4|4|1,6,11,25199,silent,25188
9,9|9|9|4|3|2,6,15,51843,silent,51828
9,9|9|9|3|3|3,6,5,14035,silent,14030
9,9|9|8|8|1|1,6,6,3714,silent,3708
9,9|9|8|7|2|1,6,21,34815,silent,34794
9,9|9|8|6|3|1,6,47,100662,silent,100615
9,9|9|8|6|2|2,6,21,72215,silent,72194
9,9|9|8|5|4|1,6,42,111453,silent,111411
9,9|9|8|5|3|2,6,51,180714,silent,180663
9,9|9|8|4|4|2,6,23,111146,silent,111123
9,9|9|8|4|3|3,6,22,96888,silent,96866
9,9|9|7|7|3|1,6,21,58100,silent,58079
9,9|9|7|7|2|2,6,18,41418,silent,41400
9,9|9|7|6|4|1,6,46,136114,silent,136068
9,9|9|7|6|3|2,6,50,205052,silent,205002
9,9|9|7|5|5|1,6,23,82009,silent,81986
9,9|9|7|5|4|2,6,60,272604,silent,272544
9,9|9|7|5|3|3,6,29,191598,silent,191569
9,9|9|7|4|4|3,6,26,153189,silent,153163
9,9|9|6|6|5|1,6,18,60964,silent,60946
9,9|9|6|6|4|2,6,28,164262,silent,164234
9,9|9|6|6|3|3,6,22,109390,silent,109368
9,9|9|6|5|5|2,6,24,128695,silent,128671
9,9|9|6|5|4|3,6,33,238043,silent,238010
9,9|9|6|4|4|4,6,7,67159,silent,67152
9,9|9|5|5|5|3,6,5,62050,silent,62045
9,9|9|5|5|4|4,6,9,56733,silent,56724
9,9|8|8|8|2|1,6,6,9295,silent,9289
9,9|8|8|7|3|1,6,23,52253,silent,52230
9,9|8|8|7|2|2,6,14,37492,silent,37478
9,9|8|8|6|4|1,6,38,99609,silent,99571
9,9|8|8|6|3|2,6,39,148797,silent,148758
9,9|8|8|5|5|1,6,15,56254,silent,56239
9,9|8|8|5|4|2,6,42,185524,silent,185482
9,9|8|8|5|3|3,6,19,128506,silent,128487
9,9|8|8|4|4|3,6,20,101332,silent,101312
9,9|8|7|7|4|1,6,22,74397,silent,74375
9,9|8|7|7|3|2,6,24,108077,silent,108053
9,9|8|7|6|5|1,6,31,113018,silent,112987
9,9|8|7|6|4|2,6,57,294539,silent,294482
9,9|8|7|6|3|3,6,27,192282,silent,192255
9,9|8|7|5|5|2,6,28,187296,silent,187268
9,9|8|7|5|4|3,6,45,336141,silent,336096
9,9|8|7|4|4|4,6,13,88637,silent,88624
9,9|8|6|6|6|1,6,9,28012,silent,28003
9,9|8|6|6|5|2,6,26,152914,silent,152888
9,9|8|6|6|4|3,6,31,223821,silent,223790
9,9|8|6|5|5|3,6,16,192065,silent,192049
9,9|8|6|5|4|4,6,21,164615,silent,164594
9,9|8|5|5|5|4,6,2,57113,silent,57111
9,9|7|7|7|5|1,6,6,29039,silent,29033
9,9|7|7|7|4|2,6,12,69475,silent,69463
9,9|7|7|7|3|3,6,5,44608,silent,44603
9,9|7|7|6|6|1,6,5,23643,silent,23638
9,9|7|7|6|5|2,6,16,121022,silent,121006
9,9|7|7|6|4|3,6,19,172315,silent,172296
9,9|7|7|5|5|3,6,11,123539,silent,123528
9,9|7|7|5|4|4,6,10,102272,silent,102262
9,9|7|6|6|6|2,6,6,39322,silent,39316
9,9|7|6|6|5|3,6,13,127781,silent,127768
9,9|7|6|6|4|4,6,8,88682,silent,88674
9,9|7|6|5|5|4,6,6,98774,silent,98768
9,9|7|5|5|5|5,6,0,-1,a0,
9,9|6|6|6|6|3,6,4,17180,silent,17176
9,9|6|6|6|5|4,6,3,33676,silent,33673
9,9|6|6|5|5|5,6,0,-1,a0,
