delta,lam,ell,a,m_det,class,margin
10,15|9|7|7|1|1,6,260,199977,silent,199717
10,15|9|7|6|2|1,6,1283,1319145,silent,1317862
10,15|9|7|5|3|1,6,1966,2623849,silent,2621883
10,15|9|7|5|2|2,6,1315,1931853,silent,1930538
10,15|9|7|4|4|1,6,1119,1510851,silent,1509732
10,15|9|7|4|3|2,6,1672,3066973,silent,3065301
10,15|9|7|3|3|3,6,269,816391,silent,816122
10,15|9|6|6|3|1,6,989,1366540,silent,1365551
10,15|9|6|6|2|2,6,673,987862,silent,987189
10,15|9|6|5|4|1,6,1266,2028496,silent,2027230
10,15|9|6|5|3|2,6,1569,3300080,silent,3298511
10,15|9|6|4|4|2,6,1114,2224294,silent,2223180
10,15|9|6|4|3|3,6,646,1933704,silent,1933058
10,15|9|5|5|5|1,6,199,436150,silent,435951
10,15|9|5|5|4|2,6,625,1595291,silent,1594666
10,15|9|5|5|3|3,6,345,1157322,silent,1156977
10,15|9|5|4|4|3,6,440,1215638,silent,1215198
10,15|9|4|4|4|4,6,81,165046,silent,164965
10,15|8|8|7|1|1,6,150,120632,silent,120482
10,15|8|8|6|2|1,6,627,647526,silent,646899
10,15|8|8|5|3|1,6,869,1199923,silent,1199054
10,15|8|8|5|2|2,6,615,885097,silent,884482
10,15|8|8|4|4|1,6,503,676917,silent,676414
10,15|8|8|4|3|2,6,727,1361344,silent,1360617
10,15|8|8|3|3|3,6,98,354711,silent,354613
10,15|8|7|7|2|1,6,357,418664,silent,418307
10,15|8|7|6|3|1,6,1017,1535971,silent,1534954
10,15|8|7|6|2|2,6,661,1098266,silent,1097605
10,15|8|7|5|4|1,6,1053,1825602,silent,1824549
10,15|8|7|5|3|2,6,1281,2919354,silent,2918073
10,15|8|7|4|4|2,6,838,1844178,silent,1843340
10,15|8|7|4|3|3,6,494,1582283,silent,1581789
10,15|8|6|6|4|1,6,641,1111277,silent,1110636
10,15|8|6|6|3|2,6,733,1667550,silent,1666817
10,15|8|6|5|5|1,6,358,823384,silent,823026
10,15|8|6|5|4|2,6,1047,2778858,silent,2777811
10,15|8|6|5|3|3,6,521,1946697,silent,1946176
10,15|8|6|4|4|3,6,546,1663113,silent,1662567
10,15|8|5|5|5|2,6,159,651324,silent,651165
10,15|8|5|5|4|3,6,318,1285748,silent,1285430
10,15|8|5|4|4|4,6,155,455790,silent,455635
10,15|7|7|7|3|1,6,165,284280,silent,284115
10,15|7|7|7|2|2,6,89,197942,silent,197853
10,15|7|7|6|4|1,6,357,718902,silent,718545
10,15|7|7|6|3|2,6,408,1063499,silent,1063091
10,15|7|7|5|5|1,6,191,443838,silent,443647
10,15|7|7|5|4|2,6,485,1446492,silent,1446007
10,15|7|7|5|3|3,6,273,1006731,silent,1006458
10,15|7|7|4|4|3,6,229,807968,silent,807739
10,15|7|6|6|5|1,6,186,420863,silent,420677
10,15|7|6|6|4|2,6,398,1118064,silent,1117666
10,15|7|6|6|3|3,6,182,729338,silent,729156
10,15|7|6|5|5|2,6,229,891147,silent,890918
10,15|7|6|5|4|3,6,387,1632882,silent,1632495
10,15|7|6|4|4|4,6,142,464210,silent,464068
10,15|7|5|5|5|3,6,74,460672,silent,460598
10,15|7|5|5|4|4,6,78,416386,silent,416308
10,15|6|6|6|6|1,6,28,45905,silent,45877
10,15|6|6|6|5|2,6,82,254539,silent,254457
10,15|6|6|6|4|3,6,98,373137,silent,373039
10,15|6|6|5|5|3,6,48,346446,silent,346398
10,15|6|6|5|4|4,6,68,299976,silent,299908
10,15|6|5|5|5|4,6,11,137685,silent,137674
10,15|5|5|5|5|5,6,3,11230,silent,11227
10,14|14|9|1|1|1,6,16,4199,silent,4183
10,14|14|8|2|1|1,6,78,23414,silent,23336
10,14|14|7|3|1|1,6,174,58457,silent,58283
10,14|14|7|2|2|1,6,154,49050,silent,48896
10,14|14|6|4|1|1,6,171,73990,silent,73819
10,14|14|6|3|2|1,6,293,128860,silent,128567
10,14|14|6|2|2|2,6,122,41812,silent,41690
10,14|14|5|5|1|1,6,96,36116,silent,36020
10,14|14|5|4|2|1,6,267,129939,silent,129672
10,14|14|5|3|3|1,6,138,90520,silent,90382
10,14|14|5|3|2|2,6,142,91692,silent,91550
10,14|14|4|4|3|1,6,95,63443,silent,63348
10,14|14|4|4|2|2,6,115,54845,silent,54730
10,14|14|4|3|3|2,6,47,58082,silent,58035
10,14|14|3|3|3|3,6,5,8774,silent,8769
10,14|13|10|1|1|1,6,25,6618,silent,6593
10,14|13|9|2|1|1,6,154,44929,silent,44775
10,14|13|8|3|1|1,6,345,134450,silent,134105
10,14|13|8|2|2|1,6,305,111458,silent,111153
10,14|13|7|4|1|1,6,490,220962,silent,220472
10,14|13|7|3|2|1,6,704,365657,silent,364953
10,14|13|7|2|2|2,6,225,113675,silent,113450
10,14|13|6|5|1|1,6,357,184537,silent,184180
10,14|13|6|4|2|1,6,878,519975,silent,519097
10,14|13|6|3|3|1,6,427,335940,silent,335513
10,14|13|6|3|2|2,6,456,335307,silent,334851
10,14|13|5|5|2|1,6,380,259074,silent,258694
10,14|13|5|4|3|1,6,541,436597,silent,436056
10,14|13|5|4|2|2,6,428,355766,silent,355338
10,14|13|5|3|3|2,6,248,310588,silent,310340
10,14|13|4|4|4|1,6,134,97641,silent,97507
10,14|13|4|4|3|2,6,207,228293,silent,228086
10,14|13|4|3|3|3,6,32,86740,silent,86708
10,14|12|11|1|1|1,6,19,4956,silent,4937
10,14|12|10|2|1|1,6,132,44847,silent,44715
10,14|12|9|3|1|1,6,407,171725,silent,171318
10,14|12|9|2|2|1,6,351,141439,silent,141088
10,14|12|8|4|1|1,6,678,355710,silent,355032
10,14|12|8|3|2|1,6,1000,578567,silent,577567
10,14|12|8|2|2|2,6,343,179094,silent,178751
10,14|12|7|5|1|1,6,726,418769,silent,418043
10,14|12|7|4|2|1,6,1555,1074961,silent,1073406
10,14|12|7|3|3|1,6,760,671849,silent,671089
10,14|12|7|3|2|2,6,757,662841,silent,662084
10,14|12|6|6|1|1,6,281,191304,silent,191023
10,14|12|6|5|2|1,6,1198,949378,silent,948180
10,14|12|6|4|3|1,6,1291,1254262,silent,1252971
10,14|12|6|4|2|2,6,1057,1007923,silent,1006866
10,14|12|6|3|3|2,6,543,813446,silent,812903
10,14|12|5|5|3|1,6,629,680627,silent,679998
10,14|12|5|5|2|2,6,404,511912,silent,511508
10,14|12|5|4|4|1,6,503,520388,silent,519885
10,14|12|5|4|3|2,6,766,1116893,silent,1116127
10,14|12|5|3|3|3,6,125,334165,silent,334040
10,14|12|4|4|4|2,6,243,277194,silent,276951
10,14|12|4|4|3|3,6,102,264025,silent,263923
10,14|11|11|2|1|1,6,67,19466,silent,19399
10,14|11|10|3|1|1,6,276,122587,silent,122311
10,14|11|10|2|2|1,6,236,100645,silent,100409
10,14|11|9|4|1|1,6,654,351858,silent,351204
10,14|11|9|3|2|1,6,892,562738,silent,561846
10,14|11|9|2|2|2,6,259,170956,silent,170697
10,14|11|8|5|1|1,6,861,557826,silent,556965
10,14|11|8|4|2|1,6,1796,1375068,silent,1373272
10,14|11|8|3|3|1,6,867,844853,silent,843986
10,14|11|8|3|2|2,6,864,829369,silent,828505
10,14|11|7|6|1|1,6,650,457259,silent,456609
10,14|11|7|5|2|1,6,1915,1741479,silent,1739564
10,14|11|7|4|3|1,6,1931,2117755,silent,2115824
10,14|11|7|4|2|2,6,1422,1676996,silent,1675574
10,14|11|7|3|3|2,6,823,1317257,silent,1316434
10,14|11|6|6|2|1,6,877,829623,silent,828746
10,14|11|6|5|3|1,6,1650,2079312,silent,2077662
10,14|11|6|5|2|2,6,1151,1545580,silent,1544429
10,14|11|6|4|4|1,6,1034,1278849,silent,1277815
10,14|11|6|4|3|2,6,1546,2637808,silent,2636262
10,14|11|6|3|3|3,6,234,723541,silent,723307
10,14|11|5|5|4|1,6,577,872924,silent,872347
10,14|11|5|5|3|2,6,740,1470451,silent,1469711
10,14|11|5|4|4|2,6,674,1223635,silent,1222961
10,14|11|5|4|3|3,6,403,1097762,silent,1097359
10,14|11|4|4|4|3,6,167,349388,silent,349221
10,14|10|10|4|1|1,6,237,147018,silent,146781
10,14|10|10|3|2|1,6,364,236387,silent,236023
10,14|10|10|2|2|2,6,138,73158,silent,73020
10,14|10|9|5|1|1,6,597,411752,silent,411155
10,14|10|9|4|2|1,6,1213,994747,silent,993534
10,14|10|9|3|3|1,6,586,606384,silent,605798
10,14|10|9|3|2|2,6,571,593021,silent,592450
10,14|10|8|6|1|1,6,659,526707,silent,526048
10,14|10|8|5|2|1,6,1882,1845163,silent,1843281
10,14|10|8|4|3|1,6,1800,2162257,silent,2160457
10,14|10|8|4|2|2,6,1405,1709422,silent,1708017
10,14|10|8|3|3|2,6,733,1315580,silent,1314847
10,14|10|7|7|1|1,6,328,252377,silent,252049
10,14|10|7|6|2|1,6,1497,1620177,silent,1618680
10,14|10|7|5|3|1,6,2269,3174116,silent,3171847
10,14|10|7|5|2|2,6,1500,2334025,silent,2332525
10,14|10|7|4|4|1,6,1281,1817203,silent,1815922
10,14|10|7|4|3|2,6,1907,3673626,silent,3671719
10,14|10|7|3|3|3,6,308,971251,silent,970943
10,14|10|6|6|3|1,6,1077,1598315,silent,1597238
10,14|10|6|6|2|2,6,793,1155714,silent,1154921
10,14|10|6|5|4|1,6,1390,2343090,silent,2341700
10,14|10|6|5|3|2,6,1708,3797040,silent,3795332
10,14|10|6|4|4|2,6,1253,2546371,silent,2545118
10,14|10|6|4|3|3,6,673,2203055,silent,2202382
10,14|10|5|5|5|1,6,217,492727,silent,492510
10,14|10|5|5|4|2,6,650,1791236,silent,1790586
10,14|10|5|5|3|3,6,390,1296689,silent,1296299
10,14|10|5|4|4|3,6,461,1353689,silent,1353228
10,14|10|4|4|4|4,6,103,182077,silent,181974
10,14|9|9|6|1|1,6,313,239720,silent,239407
10,14|9|9|5|2|1,6,769,805895,silent,805126
10,14|9|9|4|3|1,6,751,932428,silent,931677
10,14|9|9|4|2|2,6,497,729338,silent,728841
10,14|9|9|3|3|2,6,332,563341,silent,563009
10,14|9|8|7|1|1,6,314,272111,silent,271797
10,14|9|8|6|2|1,6,1207,1382130,silent,1380923
10,14|9|8|5|3|1,6,1682,2501643,silent,2499961
10,14|9|8|5|2|2,6,1131,1832993,silent,1831862
10,14|9|8|4|4|1,6,919,1393018,silent,1392099
10,14|9|8|4|3|2,6,1362,2788326,silent,2786964
10,14|9|8|3|3|3,6,214,723929,silent,723715
10,14|9|7|7|2|1,6,567,718008,silent,717441
10,14|9|7|6|3|1,6,1548,2512377,silent,2510829
10,14|9|7|6|2|2,6,973,1788423,silent,1787450
10,14|9|7|5|4|1,6,1562,2919777,silent,2918215
10,14|9|7|5|3|2,6,1915,4643740,silent,4641825
10,14|9|7|4|4|2,6,1179,2899370,silent,2898191
10,14|9|7|4|3|3,6,743,2481298,silent,2480555
10,14|9|6|6|4|1,6,868,1649569,silent,1648701
10,14|9|6|6|3|2,6,991,2461532,silent,2460541
10,14|9|6|5|5|1,6,502,1201531,silent,1201029
10,14|9|6|5|4|2,6,1396,4013036,silent,4011640
10,14|9|6|5|3|3,6,722,2802198,silent,2801476
10,14|9|6|4|4|3,6,701,2366323,silent,2365622
10,14|9|5|5|5|2,6,227,904583,silent,904356
10,14|9|5|5|4|3,6,413,1769598,silent,1769185
10,14|9|5|4|4|4,6,180,618379,silent,618199
10,14|8|8|8|1|1,6,37,46021,silent,45984
10,14|8|8|7|2|1,6,357,443905,silent,443548
10,14|8|8|6|3|1,6,742,1250481,silent,1249739
10,14|8|8|6|2|2,6,543,893753,silent,893210
10,14|8|8|5|4|1,6,724,1364670,silent,1363946
10,14|8|8|5|3|2,6,855,2152341,silent,2151486
10,14|8|8|4|4|2,6,588,1318060,silent,1317472
10,14|8|8|4|3|3,6,289,1111832,silent,1111543
10,14|8|7|7|3|1,6,465,830903,silent,830438
10,14|8|7|7|2|2,6,250,579759,silent,579509
10,14|8|7|6|4|1,6,909,1918673,silent,1917764
10,14|8|7|6|3|2,6,1028,2813997,silent,2812969
10,14|8|7|5|5|1,6,458,1141653,silent,1141195
10,14|8|7|5|4|2,6,1164,3675434,silent,3674270
10,14|8|7|5|3|3,6,632,2533308,silent,2532676
10,14|8|7|4|4|3,6,535,2003753,silent,2003218
10,14|8|6|6|5|1,6,350,870020,silent,869670
10,14|8|6|6|4|2,6,776,2278795,silent,2278019
10,14|8|6|6|3|3,6,315,1474366,silent,1474051
10,14|8|6|5|5|2,6,410,1752270,silent,1751860
10,14|8|6|5|4|3,6,699,3171774,silent,3171075
10,14|8|6|4|4|4,6,263,884226,silent,883963
10,14|8|5|5|5|3,6,129,820012,silent,819883
10,14|8|5|5|4|4,6,118,734721,silent,734603
10,14|7|7|7|4|1,6,147,372477,silent,372330
10,14|7|7|7|3|2,6,165,528522,silent,528357
10,14|7|7|6|5|1,6,212,588195,silent,587983
10,14|7|7|6|4|2,6,390,1486153,silent,1485763
10,14|7|7|6|3|3,6,226,959965,silent,959739
10,14|7|7|5|5|2,6,237,955257,silent,955020
10,14|7|7|5|4|3,6,338,1676601,silent,1676263
10,14|7|7|4|4|4,6,80,433776,silent,433696
10,14|7|6|6|6|1,6,71,173618,silent,173547
10,14|7|6|6|5|2,6,228,922109,silent,921881
10,14|7|6|6|4|3,6,274,1322951,silent,1322677
10,14|7|6|5|5|3,6,171,1144980,silent,1144809
10,14|7|6|5|4|4,6,174,967382,silent,967208
10,14|7|5|5|5|4,6,38,350197,silent,350159
10,14|6|6|6|6|2,6,46,105020,silent,104974
10,14|6|6|6|5|3,6,54,335291,silent,335237
10,14|6|6|6|4|4,6,65,234879,silent,234814
10,14|6|6|5|5|4,6,21,269873,silent,269852
10,14|6|5|5|5|5,6,3,52200,silent,52197
10,13|13|11|1|1|1,6,9,2252,silent,2243
10,13|13|10|2|1|1,6,63,18475,silent,18412
10,13|13|9|3|1|1,6,157,67223,silent,67066
10,13|13|9|2|2|1,6,130,54894,silent,54764
10,13|13|8|4|1|1,6,282,137105,silent,136823
10,13|13|8|3|2|1,6,374,221054,silent,220680
10,13|13|8|2|2|2,6,101,67221,silent,67120
10,13|13|7|5|1|1,6,258,158748,silent,158490
10,13|13|7|4|2|1,6,575,406423,silent,405848
10,13|13|7|3|3|1,6,282,254172,silent,253890
10,13|13|7|3|2|2,6,286,250084,silent,249798
10,13|13|6|6|1|1,6,130,73015,silent,72885
10,13|13|6|5|2|1,6,443,357179,silent,356736
10,13|13|6|4|3|1,6,494,471781,silent,471287
10,13|13|6|4|2|2,6,343,376243,silent,375900
10,13|13|6|3|3|2,6,224,306223,silent,305999
10,13|13|5|5|3|1,6,221,254751,silent,254530
10,13|13|5|5|2|2,6,178,192625,silent,192447
10,13|13|5|4|4|1,6,184,194640,silent,194456
10,13|13|5|4|3|2,6,282,417550,silent,417268
10,13|13|5|3|3|3,6,41,124778,silent,124737
10,13|13|4|4|4|2,6,64,102289,silent,102225
10,13|13|4|4|3|3,6,56,99301,silent,99245
10,13|12|12|1|1|1,6,3,1156,silent,1153
10,13|12|11|2|1|1,6,53,17620,silent,17567
10,13|12|10|3|1|1,6,190,88069,silent,87879
10,13|12|10|2|2|1,6,168,72486,silent,72318
10,13|12|9|4|1|1,6,413,232075,silent,231662
10,13|12|9|3|2|1,6,575,371070,silent,370495
10,13|12|9|2|2|2,6,177,113027,silent,112850
10,13|12|8|5|1|1,6,531,354307,silent,353776
10,13|12|8|4|2|1,6,1114,871097,silent,869983
10,13|12|8|3|3|1,6,534,534068,silent,533534
10,13|12|8|3|2|2,6,538,524356,silent,523818
10,13|12|7|6|1|1,6,393,285236,silent,284843
10,13|12|7|5|2|1,6,1164,1081368,silent,1080204
10,13|12|7|4|3|1,6,1166,1311032,silent,1309866
10,13|12|7|4|2|2,6,870,1038175,silent,1037305
10,13|12|7|3|3|2,6,494,813334,silent,812840
10,13|12|6|6|2|1,6,527,510830,silent,510303
10,13|12|6|5|3|1,6,988,1273893,silent,1272905
10,13|12|6|5|2|2,6,693,946485,silent,945792
10,13|12|6|4|4|1,6,618,782014,silent,781396
10,13|12|6|4|3|2,6,924,1610483,silent,1609559
10,13|12|6|3|3|3,6,141,440695,silent,440554
10,13|12|5|5|4|1,6,343,530920,silent,530577
10,13|12|5|5|3|2,6,439,893022,silent,892583
10,13|12|5|4|4|2,6,402,741952,silent,741550
10,13|12|5|4|3|3,6,235,664471,silent,664236
10,13|12|4|4|4|3,6,99,210771,silent,210672
10,13|11|11|3|1|1,6,92,40928,silent,40836
10,13|11|11|2|2|1,6,69,32967,silent,32898
10,13|11|10|4|1|1,6,317,183263,silent,182946
10,13|11|10|3|2|1,6,429,290859,silent,290430
10,13|11|10|2|2|2,6,122,87949,silent,87827
10,13|11|9|5|1|1,6,556,396047,silent,395491
10,13|11|9|4|2|1,6,1106,949685,silent,948579
10,13|11|9|3|3|1,6,547,578239,silent,577692
10,13|11|9|3|2|2,6,519,563261,silent,562742
10,13|11|8|6|1|1,6,594,466229,silent,465635
10,13|11|8|5|2|1,6,1579,1612113,silent,1610534
10,13|11|8|4|3|1,6,1528,1881349,silent,1879821
10,13|11|8|4|2|2,6,1101,1480153,silent,1479052
10,13|11|8|3|3|2,6,648,1141450,silent,1140802
10,13|11|7|7|1|1,6,247,215273,silent,215026
10,13|11|7|6|2|1,6,1212,1364287,silent,1363075
10,13|11|7|5|3|1,6,1820,2651126,silent,2649306
10,13|11|7|5|2|2,6,1225,1946631,silent,1945406
10,13|11|7|4|4|1,6,1017,1511464,silent,1510447
10,13|11|7|4|3|2,6,1525,3049302,silent,3047777
10,13|11|7|3|3|3,6,247,804354,silent,804107
10,13|11|6|6|3|1,6,875,1314353,silent,1313478
10,13|11|6|6|2|2,6,563,944931,silent,944368
10,13|11|6|5|4|1,6,1093,1911240,silent,1910147
10,13|11|6|5|3|2,6,1359,3091099,silent,3089740
10,13|11|6|4|4|2,6,914,2060950,silent,2060036
10,13|11|6|4|3|3,6,563,1786138,silent,1785575
10,13|11|5|5|5|1,6,171,397264,silent,397093
10,13|11|5|5|4|2,6,534,1440590,silent,1440056
10,13|11|5|5|3|3,6,282,1038860,silent,1038578
10,13|11|5|4|4|3,6,353,1081689,silent,1081336
10,13|11|4|4|4|4,6,53,143003,silent,142950
10,13|10|10|5|1|1,6,229,174341,silent,174112
10,13|10|10|4|2|1,6,478,417244,silent,416766
10,13|10|10|3|3|1,6,221,251831,silent,251610
10,13|10|10|3|2|2,6,231,247190,silent,246959
10,13|10|9|6|1|1,6,438,375173,silent,374735
10,13|10|9|5|2|1,6,1142,1248829,silent,1247687
10,13|10|9|4|3|1,6,1084,1432047,silent,1430963
10,13|10|9|4|2|2,6,793,1123660,silent,1122867
10,13|10|9|3|3|2,6,453,858851,silent,858398
10,13|10|8|7|1|1,6,366,337461,silent,337095
10,13|10|8|6|2|1,6,1386,1671573,silent,1670187
10,13|10|8|5|3|1,6,1900,2982137,silent,2980237
10,13|10|8|5|2|2,6,1288,2182639,silent,2181351
10,13|10|8|4|4|1,6,1039,1651276,silent,1650237
10,13|10|8|4|3|2,6,1532,3292680,silent,3291148
10,13|10|8|3|3|3,6,237,849540,silent,849303
10,13|10|7|7|2|1,6,608,808305,silent,807697
10,13|10|7|6|3|1,6,1612,2757509,silent,2755897
10,13|10|7|6|2|2,6,1038,1961618,silent,1960580
10,13|10|7|5|4|1,6,1615,3165939,silent,3164324
10,13|10|7|5|3|2,6,1966,5017204,silent,5015238
10,13|10|7|4|4|2,6,1232,3116199,silent,3114967
10,13|10|7|4|3|3,6,747,2656022,silent,2655275
10,13|10|6|6|4|1,6,866,1731591,silent,1730725
10,13|10|6|6|3|2,6,990,2574894,silent,2573904
10,13|10|6|5|5|1,6,498,1248289,silent,1247791
10,13|10|6|5|4|2,6,1377,4146630,silent,4145253
10,13|10|6|5|3|3,6,709,2886974,silent,2886265
10,13|10|6|4|4|3,6,682,2424370,silent,2423688
10,13|10|5|5|5|2,6,215,914740,silent,914525
10,13|10|5|5|4|3,6,398,1781793,silent,1781395
10,13|10|5|4|4|4,6,175,618729,silent,618554
10,13|9|9|7|1|1,6,175,168791,silent,168616
10,13|9|9|6|2|1,6,591,772009,silent,771418
10,13|9|9|5|3|1,6,816,1338216,silent,1337400
10,13|9|9|5|2|2,6,520,972617,silent,972097
10,13|9|9|4|4|1,6,417,730051,silent,729634
10,13|9|9|4|3|2,6,633,1450392,silent,1449759
10,13|9|9|3|3|3,6,114,373475,silent,373361
10,13|9|8|8|1|1,6,109,105438,silent,105329
10,13|9|8|7|2|1,6,657,904766,silent,904109
10,13|9|8|6|3|1,6,1353,2436438,silent,2435085
10,13|9|8|6|2|2,6,859,1725510,silent,1724651
10,13|9|8|5|4|1,6,1257,2598610,silent,2597353
10,13|9|8|5|3|2,6,1522,4078126,silent,4076604
10,13|9|8|4|4|2,6,901,2462078,silent,2461177
10,13|9|8|4|3|3,6,558,2081793,silent,2081235
10,13|9|7|7|3|1,6,659,1300222,silent,1299563
10,13|9|7|7|2|2,6,401,906583,silent,906182
10,13|9|7|6|4|1,6,1261,2874133,silent,2872872
10,13|9|7|6|3|2,6,1424,4192953,silent,4191529
10,13|9|7|5|5|1,6,632,1680965,silent,1680333
10,13|9|7|5|4|2,6,1596,5360363,silent,5358767
10,13|9|7|5|3|3,6,855,3680191,silent,3679336
10,13|9|7|4|4|3,6,706,2879796,silent,2879090
10,13|9|6|6|5|1,6,449,1190643,silent,1190194
10,13|9|6|6|4|2,6,906,3083212,silent,3082306
10,13|9|6|6|3|3,6,446,1994778,silent,1994332
10,13|9|6|5|5|2,6,549,2336490,silent,2335941
10,13|9|6|5|4|3,6,861,4191002,silent,4190141
10,13|9|6|4|4|4,6,268,1149502,silent,1149234
10,13|9|5|5|5|3,6,157,1041159,silent,1041002
10,13|9|5|5|4|4,6,159,929208,silent,929049
10,13|8|8|8|2|1,6,119,160469,silent,160350
10,13|8|8|7|3|1,6,418,818727,silent,818309
10,13|8|8|7|2|2,6,268,572737,silent,572469
10,13|8|8|6|4|1,6,653,1469127,silent,1468474
10,13|8|8|6|3|2,6,724,2126113,silent,2125389
10,13|8|8|5|5|1,6,293,809720,silent,809427
10,13|8|8|5|4|2,6,763,2549475,silent,2548712
10,13|8|8|5|3|3,6,379,1732846,silent,1732467
10,13|8|8|4|4|3,6,330,1329144,silent,1328814
10,13|8|7|7|4|1,6,390,1014794,silent,1014404
10,13|8|7|7|3|2,6,425,1428016,silent,1427591
10,13|8|7|6|5|1,6,505,1469921,silent,1469416
10,13|8|7|6|4|2,6,974,3668877,silent,3667903
10,13|8|7|6|3|3,6,484,2343853,silent,2343369
10,13|8|7|5|5|2,6,498,2271062,silent,2270564
10,13|8|7|5|4|3,6,753,3941811,silent,3941058
10,13|8|7|4|4|4,6,212,1003833,silent,1003621
10,13|8|6|6|6|1,6,127,341106,silent,340979
10,13|8|6|6|5|2,6,410,1763864,silent,1763454
10,13|8|6|6|4|3,6,477,2498030,silent,2497553
10,13|8|6|5|5|3,6,295,2088782,silent,2088487
10,13|8|6|5|4|4,6,295,1748389,silent,1748094
10,13|8|5|5|5|4,6,55,579930,silent,579875
10,13|7|7|7|5|1,6,92,315954,silent,315862
10,13|7|7|7|4|2,6,157,726053,silent,725896
10,13|7|7|7|3|3,6,88,454383,silent,454295
10,13|7|7|6|6|1,6,70,249769,silent,249699
10,13|7|7|6|5|2,6,238,1206502,silent,1206264
10,13|7|7|6|4|3,6,274,1662291,silent,1662017
10,13|7|7|5|5|3,6,165,1157021,silent,1156856
10,13|7|7|5|4|4,6,133,940556,silent,940423
10,13|7|6|6|6|2,6,84,368341,silent,368257
10,13|7|6|6|5|3,6,166,1142578,silent,1142412
10,13|7|6|6|4|4,6,122,776198,silent,776076
10,13|7|6|5|5|4,6,85,840583,silent,840498
10,13|7|5|5|5|5,6,8,124968,silent,124960
10,13|6|6|6|6|3,6,30,136581,silent,136551
10,13|6|6|6|5|4,6,34,260180,silent,260146
10,13|6|6|5|5|5,6,2,99397,silent,99395
10,12|12|12|2|1|1,6,4,2433,silent,2429
10,12|12|11|3|1|1,6,47,22312,silent,22265
10,12|12|11|2|2|1,6,40,18401,silent,18361
10,12|12|10|4|1|1,6,119,80541,silent,80422
10,12|12|10|3|2|1,6,189,129023,silent,128834
10,12|12|10|2|2|2,6,75,39921,silent,39846
10,12|12|9|5|1|1,6,227,163070,silent,162843
10,12|12|9|4|2|1,6,454,391288,silent,390834
10,12|12|9|3|3|1,6,218,237315,silent,237097
10,12|12|9|3|2|2,6,212,232141,silent,231929
10,12|12|8|6|1|1,6,208,185427,silent,185219
10,12|12|8|5|2|1,6,623,642664,silent,642041
10,12|12|8|4|3|1,6,580,747423,silent,746843
10,12|12|8|4|2|2,6,483,591245,silent,590762
10,12|12|8|3|3|2,6,230,451816,silent,451586
10,12|12|7|7|1|1,6,116,85479,silent,85363
10,12|12|7|6|2|1,6,470,535985,silent,535515
10,12|12|7|5|3|1,6,713,1037172,silent,1036459
10,12|12|7|5|2|2,6,455,761351,silent,760896
10,12|12|7|4|4|1,6,393,590804,silent,590411
10,12|12|7|4|3|2,6,588,1190068,silent,1189480
10,12|12|7|3|3|3,6,96,312900,silent,312804
10,12|12|6|6|3|1,6,317,509987,silent,509670
10,12|12|6|6|2|2,6,264,369451,silent,369187
10,12|12|6|5|4|1,6,418,740341,silent,739923
10,12|12|6|5|3|2,6,507,1195483,silent,1194976
10,12|12|6|4|4|2,6,393,798943,silent,798550
10,12|12|6|4|3|3,6,188,687550,silent,687362
10,12|12|5|5|5|1,6,67,153095,silent,153028
10,12|12|5|5|4|2,6,180,553070,silent,552890
10,12|12|5|5|3|3,6,127,400180,silent,400053
10,12|12|5|4|4|3,6,131,415243,silent,415112
10,12|12|4|4|4|4,6,39,55684,silent,55645
10,12|11|11|4|1|1,6,85,47369,silent,47284
10,12|11|11|3|2|1,6,103,74131,silent,74028
10,12|11|11|2|2|2,6,21,21902,silent,21881
10,12|11|10|5|1|1,6,219,167312,silent,167093
10,12|11|10|4|2|1,6,435,396525,silent,396090
10,12|11|10|3|3|1,6,210,239555,silent,239345
10,12|11|10|3|2|2,6,203,233413,silent,233210
10,12|11|9|6|1|1,6,329,283444,silent,283115
10,12|11|9|5|2|1,6,826,934219,silent,933393
10,12|11|9|4|3|1,6,788,1067164,silent,1066376
10,12|11|9|4|2|2,6,551,834875,silent,834324
10,12|11|9|3|3|2,6,334,638223,silent,637889
10,12|11|8|7|1|1,6,250,236580,silent,236330
10,12|11|8|6|2|1,6,923,1154858,silent,1153935
10,12|11|8|5|3|1,6,1267,2046036,silent,2044769
10,12|11|8|5|2|2,6,845,1494482,silent,1493637
10,12|11|8|4|4|1,6,680,1128507,silent,1127827
10,12|11|8|4|3|2,6,1010,2246466,silent,2245456
10,12|11|8|3|3|3,6,162,578751,silent,578589
10,12|11|7|7|2|1,6,397,542913,silent,542516
10,12|11|7|6|3|1,6,1037,1829082,silent,1828045
10,12|11|7|6|2|2,6,657,1298797,silent,1298140
10,12|11|7|5|4|1,6,1032,2086340,silent,2085308
10,12|11|7|5|3|2,6,1260,3300219,silent,3298959
10,12|11|7|4|4|2,6,767,2041886,silent,2041119
10,12|11|7|4|3|3,6,481,1739442,silent,1738961
10,12|11|6|6|4|1,6,542,1124267,silent,1123725
10,12|11|6|6|3|2,6,618,1668596,silent,1667978
10,12|11|6|5|5|1,6,316,806736,silent,806420
10,12|11|6|5|4|2,6,859,2670314,silent,2669455
10,12|11|6|5|3|3,6,449,1857246,silent,1856797
10,12|11|6|4|4|3,6,419,1553855,silent,1553436
10,12|11|5|5|5|2,6,140,583481,silent,583341
10,12|11|5|5|4|3,6,248,1132893,silent,1132645
10,12|11|5|4|4|4,6,101,391474,silent,391373
