delta,lam,ell,a,m_det,class,margin
9,11|7|7|6|1|1|1|1|1,9,0,-1,a0,
9,11|7|7|5|2|1|1|1|1,9,4,331176,silent,331172
9,11|7|7|4|3|1|1|1|1,9,3,483606,silent,483603
9,11|7|7|4|2|2|1|1|1,9,7,563241,silent,563234
9,11|7|7|3|3|2|1|1|1,9,2,501406,silent,501404
9,11|7|7|3|2|2|2|1|1,9,2,365722,silent,365720
9,11|7|7|2|2|2|2|2|1,9,0,-1,a0,
9,11|7|6|6|2|1|1|1|1,9,1,235032,silent,235031
9,11|7|6|5|3|1|1|1|1,9,6,758492,silent,758486
9,11|7|6|5|2|2|1|1|1,9,6,826734,silent,826728
9,11|7|6|4|4|1|1|1|1,9,2,522177,silent,522175
9,11|7|6|4|3|2|1|1|1,9,9,1694739,silent,1694730
9,11|7|6|4|2|2|2|1|1,9,6,980109,silent,980103
9,11|7|6|3|3|3|1|1|1,9,1,591981,silent,591980
9,11|7|6|3|3|2|2|1|1,9,2,982734,silent,982732
9,11|7|6|3|2|2|2|2|1,9,1,447441,silent,447440
9,11|7|6|2|2|2|2|2|2,9,0,-1,a0,
9,11|7|5|5|4|1|1|1|1,9,5,429522,silent,429517
9,11|7|5|5|3|2|1|1|1,9,6,1140751,silent,1140745
9,11|7|5|5|2|2|2|1|1,9,2,620460,silent,620458
9,11|7|5|4|4|2|1|1|1,9,7,1061580,silent,1061573
9,11|7|5|4|3|3|1|1|1,9,2,1145349,silent,1145347
9,11|7|5|4|3|2|2|1|1,9,5,1784135,silent,1784130
9,11|7|5|4|2|2|2|2|1,9,1,645941,silent,645940
9,11|7|5|3|3|3|2|1|1,9,0,-1,a0,
9,11|7|5|3|3|2|2|2|1,9,0,-1,a0,
9,11|7|5|3|2|2|2|2|2,9,0,-1,a0,
9,11|7|4|4|4|3|1|1|1,9,1,437989,silent,437988
9,11|7|4|4|4|2|2|1|1,9,4,556183,silent,556179
9,11|7|4|4|3|3|2|1|1,9,1,814694,silent,814693
9,11|7|4|4|3|2|2|2|1,9,1,634229,silent,634228
9,11|7|4|4|2|2|2|2|2,9,0,-1,a0,
9,11|7|4|3|3|3|3|1|1,9,0,-1,a0,
9,11|7|4|3|3|3|2|2|1,9,0,-1,a0,
9,11|7|4|3|3|2|2|2|2,9,0,-1,a0,
9,11|7|3|3|3|3|3|2|1,9,0,-1,a0,
9,11|7|3|3|3|3|2|2|2,9,0,-1,a0,
9,11|6|6|6|3|1|1|1|1,9,1,162796,silent,162795
9,11|6|6|6|2|2|1|1|1,9,0,-1,a0,
9,11|6|6|5|4|1|1|1|1,9,2,308674,silent,308672
9,11|6|6|5|3|2|1|1|1,9,4,796004,silent,796000
9,11|6|6|5|2|2|2|1|1,9,2,425489,silent,425487
9,11|6|6|4|4|2|1|1|1,9,1,613309,silent,613308
9,11|6|6|4|3|3|1|1|1,9,3,648641,silent,648638
9,11|6|6|4|3|2|2|1|1,9,3,1001107,silent,1001104
9,11|6|6|4|2|2|2|2|1,9,2,357934,silent,357932
9,11|6|6|3|3|3|2|1|1,9,0,-1,a0,
9,11|6|6|3|3|2|2|2|1,9,0,-1,a0,
9,11|6|6|3|2|2|2|2|2,9,0,-1,a0,
9,11|6|5|5|5|1|1|1|1,9,1,103818,silent,103817
9,11|6|5|5|4|2|1|1|1,9,4,646369,silent,646365
9,11|6|5|5|3|3|1|1|1,9,1,564236,silent,564235
9,11|6|5|5|3|2|2|1|1,9,1,855096,silent,855095
9,11|6|5|5|2|2|2|2|1,9,0,-1,a0,
9,11|6|5|4|4|3|1|1|1,9,3,682609,silent,682606
9,11|6|5|4|4|2|2|1|1,9,3,855927,silent,855924
9,11|6|5|4|3|3|2|1|1,9,1,1173845,silent,1173844
9,11|6|5|4|3|2|2|2|1,9,1,899534,silent,899533
9,11|6|5|4|2|2|2|2|2,9,0,-1,a0,
9,11|6|5|3|3|3|3|1|1,9,0,-1,a0,
9,11|6|5|3|3|3|2|2|1,9,0,-1,a0,
9,11|6|5|3|3|2|2|2|2,9,0,-1,a0,
9,11|6|4|4|4|4|1|1|1,9,0,-1,a0,
9,11|6|4|4|4|3|2|1|1,9,2,513577,silent,513575
9,11|6|4|4|4|2|2|2|1,9,2,316367,silent,316365
9,11|6|4|4|3|3|3|1|1,9,0,-1,a0,
9,11|6|4|4|3|3|2|2|1,9,0,-1,a0,
9,11|6|4|4|3|2|2|2|2,9,0,-1,a0,
9,11|6|4|3|3|3|3|2|1,9,0,-1,a0,
9,11|6|4|3|3|3|2|2|2,9,0,-1,a0,
9,11|6|3|3|3|3|3|3|1,9,0,-1,a0,
9,11|6|3|3|3|3|3|2|2,9,0,-1,a0,
9,11|5|5|5|5|2|1|1|1,9,0,-1,a0,
9,11|5|5|5|4|3|1|1|1,9,1,229209,silent,229208
9,11|5|5|5|4|2|2|1|1,9,0,-1,a0,
9,11|5|5|5|3|3|2|1|1,9,0,-1,a0,
9,11|5|5|5|3|2|2|2|1,9,0,-1,a0,
9,11|5|5|5|2|2|2|2|2,9,0,-1,a0,
9,11|5|5|4|4|4|1|1|1,9,2,108405,silent,108403
9,11|5|5|4|4|3|2|1|1,9,1,424960,silent,424959
9,11|5|5|4|4|2|2|2|1,9,0,-1,a0,
9,11|5|5|4|3|3|3|1|1,9,0,-1,a0,
9,11|5|5|4|3|3|2|2|1,9,0,-1,a0,
9,11|5|5|4|3|2|2|2|2,9,0,-1,a0,
9,11|5|5|3|3|3|3|2|1,9,0,-1,a0,
9,11|5|5|3|3|3|2|2|2,9,0,-1,a0,
9,11|5|4|4|4|4|2|1|1,9,1,113066,silent,113065
9,11|5|4|4|4|3|3|1|1,9,0,-1,a0,
9,11|5|4|4|4|3|2|2|1,9,1,225085,silent,225084
9,11|5|4|4|4|2|2|2|2,9,0,-1,a0,
9,11|5|4|4|3|3|3|2|1,9,0,-1,a0,
9,11|5|4|4|3|3|2|2|2,9,0,-1,a0,
9,11|5|4|3|3|3|3|3|1,9,0,-1,a0,
9,11|5|4|3|3|3|3|2|2,9,0,-1,a0,
9,11|5|3|3|3|3|3|3|2,9,0,-1,a0,
9,11|4|4|4|4|4|3|1|1,9,0,-1,a0,
9,11|4|4|4|4|4|2|2|1,9,1,27458,silent,27457
9,11|4|4|4|4|3|3|2|1,9,0,-1,a0,
9,11|4|4|4|4|3|2|2|2,9,0,-1,a0,
9,11|4|4|4|3|3|3|3|1,9,0,-1,a0,
9,11|4|4|4|3|3|3|2|2,9,0,-1,a0,
9,11|4|4|3|3|3|3|3|2,9,0,-1,a0,
9,11|4|3|3|3|3|3|3|3,9,0,-1,a0,
9,10|10|10|1|1|1|1|1|1,9,0,-1,a0,
9,10|10|9|2|1|1|1|1|1,9,0,-1,a0,
9,10|10|8|3|1|1|1|1|1,9,0,-1,a0,
9,10|10|8|2|2|1|1|1|1,9,2,35430,silent,35428
9,10|10|7|4|1|1|1|1|1,9,2,75588,silent,75586
9,10|10|7|3|2|1|1|1|1,9,2,155216,silent,155214
9,10|10|7|2|2|2|1|1|1,9,1,74602,silent,74601
9,10|10|6|5|1|1|1|1|1,9,1,71840,silent,71839
9,10|10|6|4|2|1|1|1|1,9,5,261369,silent,261364
9,10|10|6|3|3|1|1|1|1,9,1,188084,silent,188083
9,10|10|6|3|2|2|1|1|1,9,3,273090,silent,273087
9,10|10|6|2|2|2|2|1|1,9,0,-1,a0,
9,10|10|5|5|2|1|1|1|1,9,1,140193,silent,140192
9,10|10|5|4|3|1|1|1|1,9,3,274303,silent,274300
9,10|10|5|4|2|2|1|1|1,9,3,325083,silent,325080
9,10|10|5|3|3|2|1|1|1,9,2,317648,silent,317646
9,10|10|5|3|2|2|2|1|1,9,2,237155,silent,237153
9,10|10|5|2|2|2|2|2|1,9,1,51375,silent,51374
9,10|10|4|4|4|1|1|1|1,9,3,69383,silent,69380
9,10|10|4|4|3|2|1|1|1,9,1,250748,silent,250747
9,10|10|4|4|2|2|2|1|1,9,0,-1,a0,
9,10|10|4|3|3|3|1|1|1,9,0,-1,a0,
9,10|10|4|3|3|2|2|1|1,9,1,202524,silent,202523
9,10|10|4|3|2|2|2|2|1,9,0,-1,a0,
9,10|10|4|2|2|2|2|2|2,9,1,14289,silent,14288
9,10|10|3|3|3|3|2|1|1,9,0,-1,a0,
9,10|10|3|3|3|2|2|2|1,9,0,-1,a0,
9,10|10|3|3|2|2|2|2|2,9,0,-1,a0,
9,10|9|9|3|1|1|1|1|1,9,1,21531,silent,21530
9,10|9|9|2|2|1|1|1|1,9,0,-1,a0,
9,10|9|8|4|1|1|1|1|1,9,1,84696,silent,84695
9,10|9|8|3|2|1|1|1|1,9,3,171202,silent,171199
9,10|9|8|2|2|2|1|1|1,9,1,81572,silent,81571
9,10|9|7|5|1|1|1|1|1,9,2,131803,silent,131801
9,10|9|7|4|2|1|1|1|1,9,5,441683,silent,441678
9,10|9|7|3|3|1|1|1|1,9,3,308821,silent,308818
9,10|9|7|3|2|2|1|1|1,9,5,445147,silent,445142
9,10|9|7|2|2|2|2|1|1,9,2,134976,silent,134974
9,10|9|6|6|1|1|1|1|1,9,1,68996,silent,68995
9,10|9|6|5|2|1|1|1|1,9,5,458959,silent,458954
9,10|9|6|4|3|1|1|1|1,9,6,707880,silent,707874
9,10|9|6|4|2|2|1|1|1,9,7,825365,silent,825358
9,10|9|6|3|3|2|1|1|1,9,4,750917,silent,750913
9,10|9|6|3|2|2|2|1|1,9,3,549422,silent,549419
9,10|9|6|2|2|2|2|2|1,9,1,113993,silent,113992
9,10|9|5|5|3|1|1|1|1,9,4,419200,silent,419196
9,10|9|5|5|2|2|1|1|1,9,4,463722,silent,463718
9,10|9|5|4|4|1|1|1|1,9,2,351147,silent,351145
9,10|9|5|4|3|2|1|1|1,9,7,1173587,silent,1173580
9,10|9|5|4|2|2|2|1|1,9,4,689110,silent,689106
9,10|9|5|3|3|3|1|1|1,9,0,-1,a0,
9,10|9|5|3|3|2|2|1|1,9,1,733272,silent,733271
9,10|9|5|3|2|2|2|2|1,9,1,339011,silent,339010
9,10|9|5|2|2|2|2|2|2,9,0,-1,a0,
9,10|9|4|4|4|2|1|1|1,9,2,328756,silent,328754
9,10|9|4|4|3|3|1|1|1,9,1,379830,silent,379829
9,10|9|4|4|3|2|2|1|1,9,2,598582,silent,598580
9,10|9|4|4|2|2|2|2|1,9,1,225077,silent,225076
9,10|9|4|3|3|3|2|1|1,9,0,-1,a0,
9,10|9|4|3|3|2|2|2|1,9,0,-1,a0,
9,10|9|4|3|2|2|2|2|2,9,0,-1,a0,
9,10|9|3|3|3|3|3|1|1,9,0,-1,a0,
9,10|9|3|3|3|3|2|2|1,9,0,-1,a0,
9,10|9|3|3|3|2|2|2|2,9,0,-1,a0,
9,10|8|8|5|1|1|1|1|1,9,1,70504,silent,70503
9,10|8|8|4|2|1|1|1|1,9,4,227991,silent,227987
9,10|8|8|3|3|1|1|1|1,9,0,-1,a0,
9,10|8|8|3|2|2|1|1|1,9,2,225137,silent,225135
9,10|8|8|2|2|2|2|1|1,9,0,-1,a0,
9,10|8|7|6|1|1|1|1|1,9,1,91768,silent,91767
9,10|8|7|5|2|1|1|1|1,9,5,483577,silent,483572
9,10|8|7|4|3|1|1|1|1,9,6,692884,silent,692878
9,10|8|7|4|2|2|1|1|1,9,6,801855,silent,801849
9,10|8|7|3|3|2|1|1|1,9,3,709215,silent,709212
9,10|8|7|3|2|2|2|1|1,9,3,514045,silent,514042
9,10|8|7|2|2|2|2|2|1,9,1,104515,silent,104514
9,10|8|6|6|2|1|1|1|1,9,3,277882,silent,277879
9,10|8|6|5|3|1|1|1|1,9,6,861226,silent,861220
9,10|8|6|5|2|2|1|1|1,9,6,934930,silent,934924
9,10|8|6|4|4|1|1|1|1,9,6,583747,silent,583741
9,10|8|6|4|3|2|1|1|1,9,9,1880962,silent,1880953
9,10|8|6|4|2|2|2|1|1,9,4,1082398,silent,1082394
9,10|8|6|3|3|3|1|1|1,9,1,650386,silent,650385
9,10|8|6|3|3|2|2|1|1,9,3,1077311,silent,1077308
9,10|8|6|3|2|2|2|2|1,9,2,488281,silent,488279
9,10|8|6|2|2|2|2|2|2,9,1,61553,silent,61552
9,10|8|5|5|4|1|1|1|1,9,3,447817,silent,447814
9,10|8|5|5|3|2|1|1|1,9,6,1181928,silent,1181922
9,10|8|5|5|2|2|2|1|1,9,4,640225,silent,640221
9,10|8|5|4|4|2|1|1|1,9,6,1081942,silent,1081936
9,10|8|5|4|3|3|1|1|1,9,3,1162468,silent,1162465
9,10|8|5|4|3|2|2|1|1,9,4,1806158,silent,1806154
9,10|8|5|4|2|2|2|2|1,9,2,651506,silent,651504
9,10|8|5|3|3|3|2|1|1,9,0,-1,a0,
9,10|8|5|3|3|2|2|2|1,9,0,-1,a0,
9,10|8|5|3|2|2|2|2|2,9,0,-1,a0,
9,10|8|4|4|4|3|1|1|1,9,3,428515,silent,428512
9,10|8|4|4|4|2|2|1|1,9,1,542533,silent,542532
9,10|8|4|4|3|3|2|1|1,9,1,792023,silent,792022
9,10|8|4|4|3|2|2|2|1,9,1,614938,silent,614937
9,10|8|4|4|2|2|2|2|2,9,1,134248,silent,134247
9,10|8|4|3|3|3|3|1|1,9,0,-1,a0,
9,10|8|4|3|3|3|2|2|1,9,0,-1,a0,
9,10|8|4|3|3|2|2|2|2,9,0,-1,a0,
9,10|8|3|3|3|3|3|2|1,9,0,-1,a0,
9,10|8|3|3|3|3|2|2|2,9,0,-1,a0,
9,10|7|7|7|1|1|1|1|1,9,1,18076,silent,18075
9,10|7|7|6|2|1|1|1|1,9,1,190561,silent,190560
9,10|7|7|5|3|1|1|1|1,9,4,479526,silent,479522
9,10|7|7|5|2|2|1|1|1,9,4,519060,silent,519056
9,10|7|7|4|4|1|1|1|1,9,2,307079,silent,307077
9,10|7|7|4|3|2|1|1|1,9,4,977289,silent,977285
9,10|7|7|4|2|2|2|1|1,9,4,559706,silent,559702
9,10|7|7|3|3|3|1|1|1,9,1,327813,silent,327812
9,10|7|7|3|3|2|2|1|1,9,0,-1,a0,
9,10|7|7|3|2|2|2|2|1,9,0,-1,a0,
9,10|7|7|2|2|2|2|2|2,9,0,-1,a0,
9,10|7|6|6|3|1|1|1|1,9,1,357320,silent,357319
9,10|7|6|6|2|2|1|1|1,9,2,375589,silent,375587
9,10|7|6|5|4|1|1|1|1,9,3,625519,silent,625516
9,10|7|6|5|3|2|1|1|1,9,7,1595638,silent,1595631
9,10|7|6|5|2|2|2|1|1,9,3,848457,silent,848454
9,10|7|6|4|4|2|1|1|1,9,6,1192211,silent,1192205
9,10|7|6|4|3|3|1|1|1,9,3,1246179,silent,1246176
9,10|7|6|4|3|2|2|1|1,9,5,1920585,silent,1920580
9,10|7|6|4|2|2|2|2|1,9,2,680329,silent,680327
9,10|7|6|3|3|3|2|1|1,9,0,-1,a0,
9,10|7|6|3|3|2|2|2|1,9,0,-1,a0,
9,10|7|6|3|2|2|2|2|2,9,0,-1,a0,
9,10|7|5|5|5|1|1|1|1,9,2,166349,silent,166347
9,10|7|5|5|4|2|1|1|1,9,5,1011781,silent,1011776
9,10|7|5|5|3|3|1|1|1,9,2,875497,silent,875495
9,10|7|5|5|3|2|2|1|1,9,2,1321762,silent,1321760
9,10|7|5|5|2|2|2|2|1,9,0,-1,a0,
9,10|7|5|4|4|3|1|1|1,9,4,1025531,silent,1025527
9,10|7|5|4|4|2|2|1|1,9,5,1282453,silent,1282448
9,10|7|5|4|3|3|2|1|1,9,1,1741779,silent,1741778
9,10|7|5|4|3|2|2|2|1,9,1,1329724,silent,1329723
9,10|7|5|4|2|2|2|2|2,9,0,-1,a0,
9,10|7|5|3|3|3|3|1|1,9,0,-1,a0,
9,10|7|5|3|3|3|2|2|1,9,0,-1,a0,
9,10|7|5|3|3|2|2|2|2,9,0,-1,a0,
9,10|7|4|4|4|4|1|1|1,9,2,174384,silent,174382
9,10|7|4|4|4|3|2|1|1,9,2,702400,silent,702398
9,10|7|4|4|4|2|2|2|1,9,2,430621,silent,430619
9,10|7|4|4|3|3|3|1|1,9,0,-1,a0,
9,10|7|4|4|3|3|2|2|1,9,0,-1,a0,
9,10|7|4|4|3|2|2|2|2,9,0,-1,a0,
9,10|7|4|3|3|3|3|2|1,9,0,-1,a0,
9,10|7|4|3|3|3|2|2|2,9,0,-1,a0,
9,10|7|3|3|3|3|3|3|1,9,0,-1,a0,
9,10|7|3|3|3|3|3|2|2,9,0,-1,a0,
9,10|6|6|6|4|1|1|1|1,9,1,150280,silent,150279
9,10|6|6|6|3|2|1|1|1,9,1,354957,silent,354956
9,10|6|6|6|2|2|2|1|1,9,0,-1,a0,
9,10|6|6|5|5|1|1|1|1,9,0,-1,a0,
9,10|6|6|5|4|2|1|1|1,9,2,745793,silent,745791
9,10|6|6|5|3|3|1|1|1,9,2,632374,silent,632372
9,10|6|6|5|3|2|2|1|1,9,3,945547,silent,945544
9,10|6|6|5|2|2|2|2|1,9,1,308542,silent,308541
9,10|6|6|4|4|3|1|1|1,9,2,612619,silent,612617
9,10|6|6|4|4|2|2|1|1,9,1,759930,silent,759929
9,10|6|6|4|3|3|2|1|1,9,2,1011186,silent,1011184
9,10|6|6|4|3|2|2|2|1,9,1,765285,silent,765284
9,10|6|6|4|2|2|2|2|2,9,1,157958,silent,157957
9,10|6|6|3|3|3|3|1|1,9,0,-1,a0,
9,10|6|6|3|3|3|2|2|1,9,0,-1,a0,
9,10|6|6|3|3|2|2|2|2,9,0,-1,a0,
9,10|6|5|5|5|2|1|1|1,9,1,266410,silent,266409
9,10|6|5|5|4|3|1|1|1,9,2,673418,silent,673416
9,10|6|5|5|4|2|2|1|1,9,2,819032,silent,819030
9,10|6|5|5|3|3|2|1|1,9,0,-1,a0,
9,10|6|5|5|3|2|2|2|1,9,0,-1,a0,
9,10|6|5|5|2|2|2|2|2,9,0,-1,a0,
9,10|6|5|4|4|4|1|1|1,9,1,291599,silent,291598
9,10|6|5|4|4|3|2|1|1,9,3,1134600,silent,1134597
9,10|6|5|4|4|2|2|2|1,9,1,683864,silent,683863
9,10|6|5|4|3|3|3|1|1,9,0,-1,a0,
9,10|6|5|4|3|3|2|2|1,9,0,-1,a0,
9,10|6|5|4|3|2|2|2|2,9,0,-1,a0,
9,10|6|5|3|3|3|3|2|1,9,0,-1,a0,
9,10|6|5|3|3|3|2|2|2,9,0,-1,a0,
9,10|6|4|4|4|4|2|1|1,9,1,234912,silent,234911
9,10|6|4|4|4|3|3|1|1,9,1,301077,silent,301076
9,10|6|4|4|4|3|2|2|1,9,1,462623,silent,462622
9,10|6|4|4|4|2|2|2|2,9,1,151180,silent,151179
9,10|6|4|4|3|3|3|2|1,9,0,-1,a0,
9,10|6|4|4|3|3|2|2|2,9,0,-1,a0,
9,10|6|4|3|3|3|3|3|1,9,0,-1,a0,
9,10|6|4|3|3|3|3|2|2,9,0,-1,a0,
9,10|6|3|3|3|3|3|3|2,9,0,-1,a0,
9,10|5|5|5|5|3|1|1|1,9,0,-1,a0,
9,10|5|5|5|5|2|2|1|1,9,0,-1,a0,
9,10|5|5|5|4|4|1|1|1,9,1,109265,silent,109264
9,10|5|5|5|4|3|2|1|1,9,0,-1,a0,
9,10|5|5|5|4|2|2|2|1,9,0,-1,a0,
9,10|5|5|5|3|3|3|1|1,9,0,-1,a0,
9,10|5|5|5|3|3|2|2|1,9,0,-1,a0,
9,10|5|5|5|3|2|2|2|2,9,0,-1,a0,
9,10|5|5|4|4|4|2|1|1,9,2,205021,silent,205019
9,10|5|5|4|4|3|3|1|1,9,0,-1,a0,
9,10|5|5|4|4|3|2|2|1,9,0,-1,a0,
9,10|5|5|4|4|2|2|2|2,9,0,-1,a0,
9,10|5|5|4|3|3|3|2|1,9,0,-1,a0,
9,10|5|5|4|3|3|2|2|2,9,0,-1,a0,
9,10|5|5|3|3|3|3|3|1,9,0,-1,a0,
9,10|5|5|3|3|3|3|2|2,9,0,-1,a0,
9,10|5|4|4|4|4|3|1|1,9,1,88919,silent,88918
9,10|5|4|4|4|4|2|2|1,9,1,110913,silent,110912
9,10|5|4|4|4|3|3|2|1,9,0,-1,a0,
9,10|5|4|4|4|3|2|2|2,9,0,-1,a0,
9,10|5|4|4|3|3|3|3|1,9,0,-1,a0,
9,10|5|4|4|3|3|3|2|2,9,0,-1,a0,
9,10|5|4|3|3|3|3|3|2,9,0,-1,a0,
9,10|5|3|3|3|3|3|3|3,9,0,-1,a0,
9,10|4|4|4|4|4|4|1|1,9,0,-1,a0,
9,10|4|4|4|4|4|3|2|1,9,0,-1,a0,
9,10|4|4|4|4|4|2|2|2,9,1,15398,silent,15397
9,10|4|4|4|4|3|3|3|1,9,0,-1,a0,
9,10|4|4|4|4|3|3|2|2,9,0,-1,a0,
9,10|4|4|4|3|3|3|3|2,9,0,-1,a0,
9,10|4|4|3|3|3|3|3|3,9,0,-1,a0,
9,9|9|9|4|1|1|1|1|1,9,0,-1,a0,
9,9|9|9|3|2|1|1|1|1,9,0,-1,a0,
9,9|9|9|2|2|2|1|1|1,9,1,13425,silent,13424
9,9|9|8|5|1|1|1|1|1,9,1,41925,silent,41924
9,9|9|8|4|2|1|1|1|1,9,1,134904,silent,134903
9,9|9|8|3|3|1|1|1|1,9,2,92976,silent,92974
9,9|9|8|3|2|2|1|1|1,9,1,133214,silent,133213
9,9|9|8|2|2|2|2|1|1,9,1,40010,silent,40009
9,9|9|7|6|1|1|1|1|1,9,0,-1,a0,
9,9|9|7|5|2|1|1|1|1,9,3,232383,silent,232380
9,9|9|7|4|3|1|1|1|1,9,2,330031,silent,330029
9,9|9|7|4|2|2|1|1|1,9,4,382278,silent,382274
9,9|9|7|3|3|2|1|1|1,9,1,336093,silent,336092
9,9|9|7|3|2|2|2|1|1,9,1,243510,silent,243509
9,9|9|7|2|2|2|2|2|1,9,0,-1,a0,
9,9|9|6|6|2|1|1|1|1,9,0,-1,a0,
9,9|9|6|5|3|1|1|1|1,9,3,384723,silent,384720
9,9|9|6|5|2|2|1|1|1,9,3,417524,silent,417521
9,9|9|6|4|4|1|1|1|1,9,0,-1,a0,
9,9|9|6|4|3|2|1|1|1,9,4,832635,silent,832631
9,9|9|6|4|2|2|2|1|1,9,4,479299,silent,479295
9,9|9|6|3|3|3|1|1|1,9,1,286301,silent,286300
9,9|9|6|3|3|2|2|1|1,9,0,-1,a0,
9,9|9|6|3|2|2|2|2|1,9,0,-1,a0,
9,9|9|6|2|2|2|2|2|2,9,0,-1,a0,
9,9|9|5|5|4|1|1|1|1,9,3,194252,silent,194249
9,9|9|5|5|3|2|1|1|1,9,2,510610,silent,510608
9,9|9|5|5|2|2|2|1|1,9,0,-1,a0,
9,9|9|5|4|4|2|1|1|1,9,3,464734,silent,464731
9,9|9|5|4|3|3|1|1|1,9,1,497536,silent,497535
9,9|9|5|4|3|2|2|1|1,9,2,773008,silent,773006
9,9|9|5|4|2|2|2|2|1,9,0,-1,a0,
9,9|9|5|3|3|3|2|1|1,9,0,-1,a0,
9,9|9|5|3|3|2|2|2|1,9,0,-1,a0,
9,9|9|5|3|2|2|2|2|2,9,0,-1,a0,
9,9|9|4|4|4|3|1|1|1,9,0,-1,a0,
9,9|9|4|4|4|2|2|1|1,9,3,229534,silent,229531
9,9|9|4|4|3|3|2|1|1,9,0,-1,a0,
9,9|9|4|4|3|2|2|2|1,9,0,-1,a0,
9,9|9|4|4|2|2|2|2|2,9,0,-1,a0,
9,9|9|4|3|3|3|3|1|1,9,0,-1,a0,
9,9|9|4|3|3|3|2|2|1,9,0,-1,a0,
9,9|9|4|3|3|2|2|2|2,9,0,-1,a0,
9,9|9|3|3|3|3|3|2|1,9,0,-1,a0,
9,9|9|3|3|3|3|2|2|2,9,0,-1,a0,
9,9|8|8|6|1|1|1|1|1,9,1,32423,silent,32422
9,9|8|8|5|2|1|1|1|1,9,1,155405,silent,155404
9,9|8|8|4|3|1|1|1|1,9,2,214722,silent,214720
9,9|8|8|4|2|2|1|1|1,9,1,246337,silent,246336
9,9|8|8|3|3|2|1|1|1,9,1,214991,silent,214990
9,9|8|8|3|2|2|2|1|1,9,1,154402,silent,154401
9,9|8|8|2|2|2|2|2|1,9,0,-1,a0,
9,9|8|7|7|1|1|1|1|1,9,0,-1,a0,
9,9|8|7|6|2|1|1|1|1,9,2,217416,silent,217414
9,9|8|7|5|3|1|1|1|1,9,3,527104,silent,527101
9,9|8|7|5|2|2|1|1|1,9,4,567600,silent,567596
9,9|8|7|4|4|1|1|1|1,9,2,332605,silent,332603
9,9|8|7|4|3|2|1|1|1,9,5,1051387,silent,1051382
9,9|8|7|4|2|2|2|1|1,9,2,598897,silent,598895
9,9|8|7|3|3|3|1|1|1,9,0,-1,a0,
9,9|8|7|3|3|2|2|1|1,9,1,576374,silent,576373
9,9|8|7|3|2|2|2|2|1,9,1,257923,silent,257922
9,9|8|7|2|2|2|2|2|2,9,0,-1,a0,
9,9|8|6|6|3|1|1|1|1,9,2,320260,silent,320258
9,9|8|6|6|2|2|1|1|1,9,1,335466,silent,335465
9,9|8|6|5|4|1|1|1|1,9,3,542187,silent,542184
9,9|8|6|5|3|2|1|1|1,9,5,1374741,silent,1374736
9,9|8|6|5|2|2|2|1|1,9,3,728130,silent,728127
9,9|8|6|4|4|2|1|1|1,9,4,1012125,silent,1012121
9,9|8|6|4|3|3|1|1|1,9,3,1053516,silent,1053513
9,9|8|6|4|3|2|2|1|1,9,4,1620231,silent,1620227
9,9|8|6|4|2|2|2|2|1,9,2,571922,silent,571920
9,9|8|6|3|3|3|2|1|1,9,0,-1,a0,
9,9|8|6|3|3|2|2|2|1,9,0,-1,a0,
9,9|8|6|3|2|2|2|2|2,9,0,-1,a0,
9,9|8|5|5|5|1|1|1|1,9,0,-1,a0,
9,9|8|5|5|4|2|1|1|1,9,4,805194,silent,805190
9,9|8|5|5|3|3|1|1|1,9,1,693858,silent,693857
9,9|8|5|5|3|2|2|1|1,9,2,1045206,silent,1045204
9,9|8|5|5|2|2|2|2|1,9,0,-1,a0,
9,9|8|5|4|4|3|1|1|1,9,3,800644,silent,800641
9,9|8|5|4|4|2|2|1|1,9,3,999298,silent,999295
9,9|8|5|4|3|3|2|1|1,9,1,1351702,silent,1351701
9,9|8|5|4|3|2|2|2|1,9,1,1029660,silent,1029659
9,9|8|5|4|2|2|2|2|2,9,0,-1,a0,
9,9|8|5|3|3|3|3|1|1,9,0,-1,a0,
9,9|8|5|3|3|3|2|2|1,9,0,-1,a0,
9,9|8|5|3|3|2|2|2|2,9,0,-1,a0,
9,9|8|4|4|4|4|1|1|1,9,0,-1,a0,
9,9|8|4|4|4|3|2|1|1,9,2,527092,silent,527090
9,9|8|4|4|4|2|2|2|1,9,1,322591,silent,322590
9,9|8|4|4|3|3|3|1|1,9,0,-1,a0,
9,9|8|4|4|3|3|2|2|1,9,0,-1,a0,
9,9|8|4|4|3|2|2|2|2,9,0,-1,a0,
9,9|8|4|3|3|3|3|2|1,9,0,-1,a0,
9,9|8|4|3|3|3|2|2|2,9,0,-1,a0,
9,9|8|3|3|3|3|3|3|1,9,0,-1,a0,
9,9|8|3|3|3|3|3|2|2,9,0,-1,a0,
9,9|7|7|7|2|1|1|1|1,9,1,48201,silent,48200
9,9|7|7|6|3|1|1|1|1,9,1,240254,silent,240253
9,9|7|7|6|2|2|1|1|1,9,2,251789,silent,251787
9,9|7|7|5|4|1|1|1|1,9,3,332828,silent,332825
9,9|7|7|5|3|2|1|1|1,9,3,832646,silent,832643
9,9|7|7|5|2|2|2|1|1,9,1,438485,silent,438484
9,9|7|7|4|4|2|1|1|1,9,4,580154,silent,580150
9,9|7|7|4|3|3|1|1|1,9,0,-1,a0,
9,9|7|7|4|3|2|2|1|1,9,2,913646,silent,913644
9,9|7|7|4|2|2|2|2|1,9,0,-1,a0,
