delta,lam,ell,a,m_det,class,margin
12,19|6|6|5|5|4|3,7,395,7141293,silent,7140898
12,19|6|6|5|4|4|4,7,231,2873759,silent,2873528
12,19|6|5|5|5|5|3,7,72,1565901,silent,1565829
12,19|6|5|5|5|4|4,7,55,1542366,silent,1542311
12,19|5|5|5|5|5|4,7,12,184699,silent,184687
12,18|18|8|1|1|1|1,7,23,21871,silent,21848
12,18|18|7|2|1|1|1,7,108,98036,silent,97928
12,18|18|6|3|1|1|1,7,212,190954,silent,190742
12,18|18|6|2|2|1|1,7,222,170742,silent,170520
12,18|18|5|4|1|1|1,7,179,171487,silent,171308
12,18|18|5|3|2|1|1,7,412,342601,silent,342189
12,18|18|5|2|2|2|1,7,239,140650,silent,140411
12,18|18|4|4|2|1|1,7,195,189115,silent,188920
12,18|18|4|3|3|1|1,7,167,168815,silent,168648
12,18|18|4|3|2|2|1,7,270,216192,silent,215922
12,18|18|4|2|2|2|2,7,117,48849,silent,48732
12,18|18|3|3|3|2|1,7,50,73323,silent,73273
12,18|18|3|3|2|2|2,7,39,39907,silent,39868
12,18|17|9|1|1|1|1,7,47,56704,silent,56657
12,18|17|8|2|1|1|1,7,312,296280,silent,295968
12,18|17|7|3|1|1|1,7,698,696184,silent,695486
12,18|17|7|2|2|1|1,7,760,612988,silent,612228
12,18|17|6|4|1|1|1,7,802,857480,silent,856678
12,18|17|6|3|2|1|1,7,1601,1565380,silent,1563779
12,18|17|6|2|2|2|1,7,843,615347,silent,614504
12,18|17|5|5|1|1|1,7,393,405347,silent,404954
12,18|17|5|4|2|1|1,7,1487,1545211,silent,1543724
12,18|17|5|3|3|1|1,7,885,1094470,silent,1093585
12,18|17|5|3|2|2|1,7,1370,1354412,silent,1353042
12,18|17|5|2|2|2|2,7,388,272193,silent,271805
12,18|17|4|4|3|1|1,7,605,759009,silent,758404
12,18|17|4|4|2|2|1,7,777,783857,silent,783080
12,18|17|4|3|3|2|1,7,578,865557,silent,864979
12,18|17|4|3|2|2|2,7,432,437551,silent,437119
12,18|17|3|3|3|3|1,7,39,134053,silent,134014
12,18|17|3|3|3|2|2,7,70,161882,silent,161812
12,18|16|10|1|1|1|1,7,85,92791,silent,92706
12,18|16|9|2|1|1|1,7,557,557695,silent,557138
12,18|16|8|3|1|1|1,7,1437,1540707,silent,1539270
12,18|16|8|2|2|1|1,7,1447,1341403,silent,1339956
12,18|16|7|4|1|1|1,7,2049,2387470,silent,2385421
12,18|16|7|3|2|1|1,7,3784,4174533,silent,4170749
12,18|16|7|2|2|2|1,7,1829,1601453,silent,1599624
12,18|16|6|5|1|1|1,7,1576,1930727,silent,1929151
12,18|16|6|4|2|1|1,7,4638,5706221,silent,5701583
12,18|16|6|3|3|1|1,7,2682,3744998,silent,3742316
12,18|16|6|3|2|2|1,7,3859,4551564,silent,4547705
12,18|16|6|2|2|2|2,7,1017,873835,silent,872818
12,18|16|5|5|2|1|1,7,2239,2798036,silent,2795797
12,18|16|5|4|3|1|1,7,3247,4744080,silent,4740833
12,18|16|5|4|2|2|1,7,3648,4715816,silent,4712168
12,18|16|5|3|3|2|1,7,2407,4174447,silent,4172040
12,18|16|5|3|2|2|2,7,1501,2019191,silent,2017690
12,18|16|4|4|4|1|1,7,672,1042339,silent,1041667
12,18|16|4|4|3|2|1,7,1815,3021006,silent,3019191
12,18|16|4|4|2|2|2,7,951,1201240,silent,1200289
12,18|16|4|3|3|3|1,7,412,1214350,silent,1213938
12,18|16|4|3|3|2|2,7,607,1426382,silent,1425775
12,18|16|3|3|3|3|2,7,48,288092,silent,288044
12,18|15|11|1|1|1|1,7,88,109446,silent,109358
12,18|15|10|2|1|1|1,7,727,763225,silent,762498
12,18|15|9|3|1|1|1,7,2135,2463204,silent,2461069
12,18|15|9|2|2|1|1,7,2165,2132054,silent,2129889
12,18|15|8|4|1|1|1,7,3612,4604601,silent,4600989
12,18|15|8|3|2|1|1,7,6407,7867391,silent,7860984
12,18|15|8|2|2|2|1,7,2947,2976891,silent,2973944
12,18|15|7|5|1|1|1,7,3754,5069449,silent,5065695
12,18|15|7|4|2|1|1,7,9899,13637703,silent,13627804
12,18|15|7|3|3|1|1,7,5444,8632423,silent,8626979
12,18|15|7|3|2|2|1,7,7547,10376868,silent,10369321
12,18|15|7|2|2|2|2,7,1723,1933008,silent,1931285
12,18|15|6|6|1|1|1,7,1540,2260136,silent,2258596
12,18|15|6|5|2|1|1,7,7764,11582060,silent,11574296
12,18|15|6|4|3|1|1,7,9054,15395581,silent,15386527
12,18|15|6|4|2|2|1,7,9738,15022581,silent,15012843
12,18|15|6|3|3|2|1,7,6202,12328690,silent,12322488
12,18|15|6|3|2|2|2,7,3622,5833007,silent,5829385
12,18|15|5|5|3|1|1,7,4620,8168976,silent,8164356
12,18|15|5|5|2|2|1,7,4426,7518886,silent,7514460
12,18|15|5|4|4|1|1,7,3459,6202541,silent,6199082
12,18|15|5|4|3|2|1,7,8043,16418520,silent,16410477
12,18|15|5|4|2|2|2,7,3441,6229247,silent,6225806
12,18|15|5|3|3|3|1,7,1627,5167228,silent,5165601
12,18|15|5|3|3|2|2,7,2248,5964931,silent,5962683
12,18|15|4|4|4|2|1,7,2027,3979708,silent,3977681
12,18|15|4|4|3|3|1,7,1388,4042223,silent,4040835
12,18|15|4|4|3|2|2,7,1814,4426701,silent,4424887
12,18|15|4|3|3|3|2,7,418,2283061,silent,2282643
12,18|15|3|3|3|3|3,7,12,223569,silent,223557
12,18|14|12|1|1|1|1,7,81,90159,silent,90078
12,18|14|11|2|1|1|1,7,705,763278,silent,762573
12,18|14|10|3|1|1|1,7,2408,2922333,silent,2919925
12,18|14|10|2|2|1|1,7,2329,2518572,silent,2516243
12,18|14|9|4|1|1|1,7,4803,6537474,silent,6532671
12,18|14|9|3|2|1|1,7,8276,11020207,silent,11011931
12,18|14|9|2|2|2|1,7,3663,4134094,silent,4130431
12,18|14|8|5|1|1|1,7,6109,9058008,silent,9051899
12,18|14|8|4|2|1|1,7,15151,23305286,silent,23290135
12,18|14|8|3|3|1|1,7,8386,14483740,silent,14475354
12,18|14|8|3|2|2|1,7,11189,17301582,silent,17290393
12,18|14|8|2|2|2|2,7,2523,3178708,silent,3176185
12,18|14|7|6|1|1|1,7,4362,6907738,silent,6903376
12,18|14|7|5|2|1|1,7,16195,27203558,silent,27187363
12,18|14|7|4|3|1|1,7,17331,33159093,silent,33141762
12,18|14|7|4|2|2|1,7,17869,31994998,silent,31977129
12,18|14|7|3|3|2|1,7,11336,25370111,silent,25358775
12,18|14|7|3|2|2|2,7,6170,11837910,silent,11831740
12,18|14|6|6|2|1|1,7,6895,12455172,silent,12448277
12,18|14|6|5|3|1|1,7,15037,31000898,silent,30985861
12,18|14|6|5|2|2|1,7,14193,28050947,silent,28036754
12,18|14|6|4|4|1|1,7,8857,18884977,silent,18876120
12,18|14|6|4|3|2|1,7,20145,47972185,silent,47952040
12,18|14|6|4|2|2|2,7,8314,17807825,silent,17799511
12,18|14|6|3|3|3|1,7,3974,13832515,silent,13828541
12,18|14|6|3|3|2|2,7,5140,15808096,silent,15802956
12,18|14|5|5|4|1|1,7,5646,12575107,silent,12569461
12,18|14|5|5|3|2|1,7,10145,26048694,silent,26038549
12,18|14|5|5|2|2|2,7,3551,9045324,silent,9041773
12,18|14|5|4|4|2|1,7,8527,21468554,silent,21460027
12,18|14|5|4|3|3|1,7,6011,20253144,silent,20247133
12,18|14|5|4|3|2|2,7,7007,21736380,silent,21729373
12,18|14|5|3|3|3|2,7,1603,8794486,silent,8792883
12,18|14|4|4|4|3|1,7,2085,6308400,silent,6306315
12,18|14|4|4|4|2|2,7,2011,5548911,silent,5546900
12,18|14|4|4|3|3|2,7,1411,7048224,silent,7046813
12,18|14|4|3|3|3|3,7,126,1635824,silent,1635698
12,18|13|13|1|1|1|1,7,24,35019,silent,34995
12,18|13|12|2|1|1|1,7,435,482890,silent,482455
12,18|13|11|3|1|1|1,7,1929,2432191,silent,2430262
12,18|13|11|2|2|1|1,7,1913,2092485,silent,2090572
12,18|13|10|4|1|1|1,7,4690,6736372,silent,6731682
12,18|13|10|3|2|1|1,7,7954,11268907,silent,11260953
12,18|13|10|2|2|2|1,7,3457,4206969,silent,4203512
12,18|13|9|5|1|1|1,7,7329,11597544,silent,11590215
12,18|13|9|4|2|1|1,7,17681,29129076,silent,29111395
12,18|13|9|3|3|1|1,7,9545,17907815,silent,17898270
12,18|13|9|3|2|2|1,7,12583,21303752,silent,21291169
12,18|13|9|2|2|2|2,7,2607,3869711,silent,3867104
12,18|13|8|6|1|1|1,7,7024,12137444,silent,12130420
12,18|13|8|5|2|1|1,7,23422,43443343,silent,43419921
12,18|13|8|4|3|1|1,7,24184,50869111,silent,50844927
12,18|13|8|4|2|2|1,7,24448,48773371,silent,48748923
12,18|13|8|3|3|2|1,7,15468,37980890,silent,37965422
12,18|13|8|3|2|2|2,7,8167,17585253,silent,17577086
12,18|13|7|7|1|1|1,7,3059,5316385,silent,5313326
12,18|13|7|6|2|1|1,7,17273,34371733,silent,34354460
12,18|13|7|5|3|1|1,7,28689,66308414,silent,66279725
12,18|13|7|5|2|2|1,7,26215,59352948,silent,59326733
12,18|13|7|4|4|1|1,7,15776,37516619,silent,37500843
12,18|13|7|4|3|2|1,7,34509,93159075,silent,93124566
12,18|13|7|4|2|2|2,7,13308,34097385,silent,34084077
12,18|13|7|3|3|3|1,7,6798,25791991,silent,25785193
12,18|13|7|3|3|2|2,7,8589,29295486,silent,29286897
12,18|13|6|6|3|1|1,7,12945,31696789,silent,31683844
12,18|13|6|6|2|2|1,7,11798,27741429,silent,27729631
12,18|13|6|5|4|1|1,7,17316,45272363,silent,45255047
12,18|13|6|5|3|2|1,7,30594,90093091,silent,90062497
12,18|13|6|5|2|2|2,7,10697,30647493,silent,30636796
12,18|13|6|4|4|2|1,7,20117,59564286,silent,59544169
12,18|13|6|4|3|3|1,7,14130,54290266,silent,54276136
12,18|13|6|4|3|2|2,7,15983,57666870,silent,57650887
12,18|13|6|3|3|3|2,7,3565,21390210,silent,21386645
12,18|13|5|5|5|1|1,7,3143,9117807,silent,9114664
12,18|13|5|5|4|2|1,7,12349,40612785,silent,40600436
12,18|13|5|5|3|3|1,7,7653,30744540,silent,30736887
12,18|13|5|5|3|2|2,7,7945,31855840,silent,31847895
12,18|13|5|4|4|3|1,7,8439,31766265,silent,31757826
12,18|13|5|4|4|2|2,7,7148,27359365,silent,27352217
12,18|13|5|4|3|3|2,7,5787,32365661,silent,32359874
12,18|13|5|3|3|3|3,7,481,5809646,silent,5809165
12,18|13|4|4|4|4|1,7,1270,4148416,silent,4147146
12,18|13|4|4|4|3|2,7,2247,10609746,silent,10607499
12,18|13|4|4|3|3|3,7,453,4843043,silent,4842590
12,18|12|12|3|1|1|1,7,746,949588,silent,948842
12,18|12|12|2|2|1|1,7,675,815238,silent,814563
12,18|12|11|4|1|1|1,7,2940,4344403,silent,4341463
12,18|12|11|3|2|1|1,7,4942,7237641,silent,7232699
12,18|12|11|2|2|2|1,7,2110,2694447,silent,2692337
12,18|12|10|5|1|1|1,7,6057,10094613,silent,10088556
12,18|12|10|4|2|1|1,7,14281,25039935,silent,25025654
12,18|12|10|3|3|1|1,7,7857,15312628,silent,15304771
12,18|12|10|3|2|2|1,7,10144,18179456,silent,18169312
12,18|12|10|2|2|2|2,7,2180,3292395,silent,3290215
12,18|12|9|6|1|1|1,7,7706,14066056,silent,14058350
12,18|12|9|5|2|1|1,7,24283,48153398,silent,48129115
12,18|12|9|4|3|1|1,7,24565,55231881,silent,55207316
12,18|12|9|4|2|2|1,7,24414,52747975,silent,52723561
12,18|12|9|3|3|2|1,7,15478,40678279,silent,40662801
12,18|12|9|3|2|2|2,7,7933,18741064,silent,18733131
12,18|12|8|7|1|1|1,7,5589,10711259,silent,10705670
12,18|12|8|6|2|1|1,7,24474,53437607,silent,53413133
12,18|12|8|5|3|1|1,7,37440,94208946,silent,94171506
12,18|12|8|5|2|2|1,7,33768,83837587,silent,83803819
12,18|12|8|4|4|1|1,7,19598,51570082,silent,51550484
12,18|12|8|4|3|2|1,7,42846,126485763,silent,126442917
12,18|12|8|4|2|2|2,7,16390,45965773,silent,45949383
12,18|12|8|3|3|3|1,7,8463,34270758,silent,34262295
12,18|12|8|3|3|2|2,7,10293,38780604,silent,38770311
12,18|12|7|7|2|1|1,7,10705,23984370,silent,23973665
12,18|12|7|6|3|1|1,7,29285,79179270,silent,79149985
12,18|12|7|6|2|2|1,7,25547,68538653,silent,68513106
12,18|12|7|5|4|1|1,7,30520,88838191,silent,88807671
12,18|12|7|5|3|2|1,7,52455,172978793,silent,172926338
12,18|12|7|5|2|2|2,7,17545,58082532,silent,58064987
12,18|12|7|4|4|2|1,7,31612,106241701,silent,106210089
12,18|12|7|4|3|3|1,7,22439,95140844,silent,95118405
12,18|12|7|4|3|2|2,7,24529,100403560,silent,100379031
12,18|12|7|3|3|3|2,7,5613,35789809,silent,35784196
12,18|12|6|6|4|1|1,7,14879,46264434,silent,46249555
12,18|12|6|6|3|2|1,7,24618,84546518,silent,84521900
12,18|12|6|6|2|2|2,7,8382,27656388,silent,27648006
12,18|12|6|5|5|1|1,7,9902,32711354,silent,32701452
12,18|12|6|5|4|2|1,7,35547,133014969,silent,132979422
12,18|12|6|5|3|3|1,7,21331,97283899,silent,97262568
12,18|12|6|5|3|2|2,7,22099,99847764,silent,99825665
12,18|12|6|4|4|3|1,7,18402,80730659,silent,80712257
12,18|12|6|4|4|2|2,7,15604,68832141,silent,68816537
12,18|12|6|4|3|3|2,7,12389,78671561,silent,78659172
12,18|12|6|3|3|3|3,7,1066,12872573,silent,12871507
12,18|12|5|5|5|2|1,7,6462,28215076,silent,28208614
12,18|12|5|5|4|3|1,7,11941,57484227,silent,57472286
12,18|12|5|5|4|2|2,7,9178,47797000,silent,47787822
12,18|12|5|5|3|3|2,7,6925,45423249,silent,45416324
12,18|12|5|4|4|4|1,7,4501,19899054,silent,19894553
12,18|12|5|4|4|3|2,7,8151,48913826,silent,48905675
12,18|12|5|4|3|3|3,7,1912,20521151,silent,20519239
12,18|12|4|4|4|4|2,7,1513,7117546,silent,7116033
12,18|12|4|4|4|3|3,7,834,7399268,silent,7398434
12,18|11|11|5|1|1|1,7,2403,4043194,silent,4040791
12,18|11|11|4|2|1|1,7,5673,9967998,silent,9962325
12,18|11|11|3|3|1|1,7,2968,6074467,silent,6071499
12,18|11|11|3|2|2|1,7,3886,7200777,silent,7196891
12,18|11|11|2|2|2|2,7,719,1294334,silent,1293615
12,18|11|10|6|1|1|1,7,5062,9636026,silent,9630964
12,18|11|10|5|2|1|1,7,15599,32318389,silent,32302790
12,18|11|10|4|3|1|1,7,15652,36698599,silent,36682947
12,18|11|10|4|2|2|1,7,15466,34980713,silent,34965247
12,18|11|10|3|3|2|1,7,9801,26841951,silent,26832150
12,18|11|10|3|2|2|2,7,4977,12337361,silent,12332384
12,18|11|9|7|1|1|1,7,5638,11302613,silent,11296975
12,18|11|9|6|2|1|1,7,22469,51501952,silent,51479483
12,18|11|9|5|3|1|1,7,32702,87236653,silent,87203951
12,18|11|9|5|2|2|1,7,29109,77341466,silent,77312357
12,18|11|9|4|4|1|1,7,17060,47009588,silent,46992528
12,18|11|9|4|3|2|1,7,36437,114466162,silent,114429725
12,18|11|9|4|2|2|2,7,13375,41383523,silent,41370148
12,18|11|9|3|3|3|1,7,7205,30672666,silent,30665461
12,18|11|9|3|3|2|2,7,8805,34636758,silent,34627953
12,18|11|8|8|1|1|1,7,2403,5129169,silent,5126766
12,18|11|8|7|2|1|1,7,17067,41663151,silent,41646084
12,18|11|8|6|3|1|1,7,36660,106851289,silent,106814629
12,18|11|8|6|2|2|1,7,31633,91967869,silent,91936236
12,18|11|8|5|4|1|1,7,35062,110455973,silent,110420911
12,18|11|8|5|3|2|1,7,59697,212547849,silent,212488152
12,18|11|8|5|2|2|2,7,19761,70872074,silent,70852313
12,18|11|8|4|4|2|1,7,34613,126429920,silent,126395307
12,18|11|8|4|3|3|1,7,24606,112121087,silent,112096481
12,18|11|8|4|3|2|2,7,26546,117900241,silent,117873695
12,18|11|8|3|3|3|2,7,6082,41167293,silent,41161211
12,18|11|7|7|3|1|1,7,16500,49942257,silent,49925757
12,18|11|7|7|2|2|1,7,13660,42443746,silent,42430086
12,18|11|7|6|4|1|1,7,30772,104186199,silent,104155427
12,18|11|7|6|3|2|1,7,48740,186323797,silent,186275057
12,18|11|7|6|2|2|2,7,15377,60125398,silent,60110021
12,18|11|7|5|5|1|1,7,16190,59242583,silent,59226393
12,18|11|7|5|4|2|1,7,55409,230793541,silent,230738132
12,18|11|7|5|3|3|1,7,33243,165917897,silent,165884654
12,18|11|7|5|3|2|2,7,33650,169240764,silent,169207114
12,18|11|7|4|4|3|1,7,26222,128037699,silent,128011477
12,18|11|7|4|4|2|2,7,21291,108443044,silent,108421753
12,18|11|7|4|3|3|2,7,17764,121912802,silent,121895038
12,18|11|7|3|3|3|3,7,1505,19101669,silent,19100164
12,18|11|6|6|5|1|1,7,10157,39060142,silent,39049985
12,18|11|6|6|4|2|1,7,28533,123418738,silent,123390205
12,18|11|6|6|3|3|1,7,16001,83809670,silent,83793669
12,18|11|6|6|3|2|2,7,16403,84561144,silent,84544741
12,18|11|6|5|5|2|1,7,18839,91028281,silent,91009442
12,18|11|6|5|4|3|1,7,31300,170375363,silent,170344063
12,18|11|6|5|4|2|2,7,24521,140335857,silent,140311336
12,18|11|6|5|3|3|2,7,17430,128853130,silent,128835700
12,18|11|6|4|4|4|1,7,8970,46367191,silent,46358221
12,18|11|6|4|4|3|2,7,16201,111550638,silent,111534437
12,18|11|6|4|3|3|3,7,3838,44962642,silent,44958804
12,18|11|5|5|5|3|1,7,6349,40020833,silent,40014484
12,18|11|5|5|5|2|2,7,4423,30889343,silent,30884920
12,18|11|5|5|4|4|1,7,5940,35947599,silent,35941659
12,18|11|5|5|4|3|2,7,10496,81154176,silent,81143680
12,18|11|5|5|3|3|3,7,2359,26743971,silent,26741612
12,18|11|5|4|4|4|2,7,4573,30981345,silent,30976772
12,18|11|5|4|4|3|3,7,3136,31252840,silent,31249704
12,18|11|4|4|4|4|3,7,834,5956239,silent,5955405
12,18|10|10|7|1|1|1,7,2317,4875440,silent,4873123
12,18|10|10|6|2|1|1,7,8936,21515980,silent,21507044
12,18|10|10|5|3|1|1,7,13069,35885065,silent,35871996
12,18|10|10|5|2|2|1,7,11665,31784712,silent,31773047
12,18|10|10|4|4|1|1,7,6567,19203557,silent,19196990
12,18|10|10|4|3|2|1,7,14422,46644855,silent,46630433
12,18|10|10|4|2|2|2,7,5539,16856602,silent,16851063
12,18|10|10|3|3|3|1,7,2870,12432139,silent,12429269
12,18|10|10|3|3|2|2,7,3337,14023448,silent,14020111
12,18|10|9|8|1|1|1,7,2387,5229449,silent,5227062
12,18|10|9|7|2|1|1,7,13083,33341420,silent,33328337
12,18|10|9|6|3|1|1,7,25860,78778438,silent,78752578
12,18|10|9|6|2|2|1,7,22035,67586565,silent,67564530
12,18|10|9|5|4|1|1,7,23890,78772315,silent,78748425
12,18|10|9|5|3|2|1,7,40332,150654353,silent,150614021
12,18|10|9|5|2|2|2,7,13115,50035101,silent,50021986
12,18|10|9|4|4|2|1,7,22953,88331211,silent,88308258
12,18|10|9|4|3|3|1,7,16405,77958704,silent,77942299
12,18|10|9|4|3|2|2,7,17480,81810340,silent,81792860
12,18|10|9|3|3|3|2,7,4067,28285883,silent,28281816
12,18|10|8|8|2|1|1,7,6106,16501403,silent,16495297
12,18|10|8|7|3|1|1,7,22160,71525011,silent,71502851
12,18|10|8|7|2|2|1,7,18430,60508157,silent,60489727
12,18|10|8|6|4|1|1,7,32269,117268369,silent,117236100
12,18|10|8|6|3|2|1,7,50980,207456492,silent,207405512
12,18|10|8|6|2|2|2,7,16220,66540048,silent,66523828
12,18|10|8|5|5|1|1,7,16132,62264494,silent,62248362
12,18|10|8|5|4|2|1,7,53517,237497821,silent,237444304
12,18|10|8|5|3|3|1,7,31902,169169332,silent,169137430
12,18|10|8|5|3|2|2,7,32039,172016105,silent,171984066
12,18|10|8|4|4|3|1,7,24132,126644821,silent,126620689
12,18|10|8|4|4|2|2,7,19934,106940662,silent,106920728
12,18|10|8|4|3|3|2,7,16196,119071882,silent,119055686
12,18|10|8|3|3|3|3,7,1447,18264002,silent,18262555
12,18|10|7|7|4|1|1,7,15720,58972046,silent,58956326
12,18|10|7|7|3|2|1,7,23538,101401154,silent,101377616
12,18|10|7|7|2|2|2,7,6895,32018944,silent,32012049
12,18|10|7|6|5|1|1,7,18845,78572134,silent,78553289
12,18|10|7|6|4|2|1,7,49802,238082030,silent,238032228
12,18|10|7|6|3|3|1,7,28080,159048221,silent,159020141
12,18|10|7|6|3|2|2,7,27727,159475938,silent,159448211
12,18|10|7|5|5|2|1,7,26928,141667904,silent,141640976
12,18|10|7|5|4|3|1,7,42893,255292013,silent,255249120
12,18|10|7|5|4|2|2,7,32966,209044819,silent,209011853
12,18|10|7|5|3|3|2,7,23701,188801398,silent,188777697
12,18|10|7|4|4|4|1,7,11017,64010574,silent,63999557
12,18|10|7|4|4|3|2,7,19962,152215320,silent,152195358
12,18|10|7|4|3|3|3,7,4906,60136250,silent,60131344
12,18|10|6|6|6|1|1,7,3404,15596368,silent,15592964
12,18|10|6|6|5|2|1,7,17915,96654542,silent,96636627
12,18|10|6|6|4|3|1,7,22840,142215829,silent,142192989
12,18|10|6|6|4|2|2,7,18099,115189680,silent,115171581
12,18|10|6|6|3|3|2,7,11678,98210340,silent,98198662
12,18|10|6|5|5|3|1,7,16536,114360993,silent,114344457
12,18|10|6|5|5|2|2,7,11600,87455083,silent,87443483
12,18|10|6|5|4|4|1,7,14279,95607125,silent,95592846
12,18|10|6|5|4|3|2,7,24738,211313606,silent,211288868
12,18|10|6|5|3|3|3,7,5269,66927213,silent,66921944
12,18|10|6|4|4|4|2,7,8313,63555285,silent,63546972
12,18|10|6|4|4|3|3,7,5500,62981119,silent,62975619
12,18|10|5|5|5|4|1,7,3508,29223006,silent,29219498
12,18|10|5|5|5|3|2,7,5143,51790330,silent,51785187
12,18|10|5|5|4|4|2,7,5294,50534118,silent,50528824
12,18|10|5|5|4|3|3,7,3971,47424540,silent,47420569
12,18|10|5|4|4|4|3,7,2411,23385181,silent,23382770
12,18|10|4|4|4|4|4,7,362,2077301,silent,2076939
12,18|9|9|9|1|1|1,7,407,854822,silent,854415
12,18|9|9|8|2|1|1,7,3643,9806157,silent,9802514
12,18|9|9|7|3|1|1,7,10279,34165864,silent,34155585
12,18|9|9|7|2|2|1,7,8372,28807763,silent,28799391
12,18|9|9|6|4|1|1,7,14176,52299882,silent,52285706
12,18|9|9|6|3|2|1,7,21797,92028923,silent,92007126
12,18|9|9|6|2|2|2,7,6520,29387966,silent,29381446
12,18|9|9|5|5|1|1,7,6688,27100368,silent,27093680
12,18|9|9|5|4|2|1,7,22210,102432223,silent,102410013
12,18|9|9|5|3|3|1,7,13338,72701642,silent,72688304
12,18|9|9|5|3|2|2,7,13277,73787153,silent,73773876
12,18|9|9|4|4|3|1,7,9954,53768803,silent,53758849
12,18|9|9|4|4|2|2,7,7725,45291664,silent,45283939
12,18|9|9|4|3|3|2,7,6807,50301906,silent,50295099
12,18|9|9|3|3|3|3,7,562,7643093,silent,7642531
12,18|9|8|8|3|1|1,7,6173,21412133,silent,21405960
12,18|9|8|8|2|2|1,7,5166,17967651,silent,17962485
12,18|9|8|7|4|1|1,7,16034,63527888,silent,63511854
12,18|9|8|7|3|2|1,7,24090,108203226,silent,108179136
12,18|9|8|7|2|2|2,7,7217,33996057,silent,33988840
12,18|9|8|6|5|1|1,7,15529,67832253,silent,67816724
12,18|9|8|6|4|2|1,7,40203,201670941,silent,201630738
12,18|9|8|6|3|3|1,7,22513,133630865,silent,133608352
12,18|9|8|6|3|2|2,7,22144,133612008,silent,133589864
12,18|9|8|5|5|2|1,7,20438,112507835,silent,112487397
12,18|9|8|5|4|3|1,7,31866,199263741,silent,199231875
12,18|9|8|5|4|2|2,7,24506,162703277,silent,162678771
12,18|9|8|5|3|3|2,7,17428,145737154,silent,145719726
12,18|9|8|4|4|4|1,7,7839,48339010,silent,48331171
12,18|9|8|4|4|3|2,7,14214,114259663,silent,114245449
12,18|9|8|4|3|3|3,7,3498,44690692,silent,44687194
12,18|9|7|7|5|1|1,7,8695,39796115,silent,39787420
12,18|9|7|7|4|2|1,7,20609,110432067,silent,110411458
12,18|9|7|7|3|3|1,7,11555,71497137,silent,71485582
12,18|9|7|7|3|2|2,7,10890,70971813,silent,70960923
12,18|9|7|6|6|1|1,7,5834,27852510,silent,27846676
12,18|9|7|6|5|2|1,7,26909,157976306,silent,157949397
12,18|9|7|6|4|3|1,7,33345,224246165,silent,224212820
12,18|9|7|6|4|2|2,7,25117,180536989,silent,180511872
12,18|9|7|6|3|3|2,7,17108,151677628,silent,151660520
12,18|9|7|5|5|3|1,7,19695,146076454,silent,146056759
12,18|9|7|5|5|2|2,7,13895,111126345,silent,111112450
12,18|9|7|5|4|4|1,7,16180,118438776,silent,118422596
12,18|9|7|5|4|3|2,7,28018,258954716,silent,258926698
12,18|9|7|5|3|3|3,7,6034,80484287,silent,80478253
12,18|9|7|4|4|4|2,7,8183,71936828,silent,71928645
12,18|9|7|4|4|3|3,7,5894,70725812,silent,70719918
12,18|9|6|6|6|2|1,7,5548,33685038,silent,33679490
12,18|9|6|6|5|3|1,7,13829,105504837,silent,105491008
12,18|9|6|6|5|2|2,7,9911,79379759,silent,79369848
12,18|9|6|6|4|4|1,7,9460,71028993,silent,71019533
12,18|9|6|6|4|3|2,7,15843,151002676,silent,150986833
12,18|9|6|6|3|3|3,7,3071,43980812,silent,43977741
12,18|9|6|5|5|4|1,7,8116,72314587,silent,72306471
12,18|9|6|5|5|3|2,7,11581,125589561,silent,125577980
12,18|9|6|5|4|4|2,7,11262,114241208,silent,114229946
12,18|9|6|5|4|3|3,7,7870,105346520,silent,105338650
12,18|9|6|4|4|4|3,7,3719,41052155,silent,41048436
12,18|9|5|5|5|5|1,7,796,9109216,silent,9108420
12,18|9|5|5|5|4|2,7,2809,36774186,silent,36771377
12,18|9|5|5|5|3|3,7,1843,27720291,silent,27718448
12,18|9|5|5|4|4|3,7,2524,34041276,silent,34038752
12,18|9|5|4|4|4|4,7,724,7221472,silent,7220748
12,18|8|8|8|4|1|1,7,2606,11200411,silent,11197805
12,18|8|8|8|3|2|1,7,4038,18777013,silent,18772975
12,18|8|8|8|2|2|2,7,1357,5862471,silent,5861114
12,18|8|8|7|5|1|1,7,5369,25049885,silent,25044516
12,18|8|8|7|4|2|1,7,12593,68477555,silent,68464962
12,18|8|8|7|3|3|1,7,6886,44013388,silent,44006502
12,18|8|8|7|3|2|2,7,6629,43629805,silent,43623176
12,18|8|8|6|6|1|1,7,2825,14543316,silent,14540491
12,18|8|8|6|5|2|1,7,13293,79962548,silent,79949255
12,18|8|8|6|4|3|1,7,16082,111886965,silent,111870883
12,18|8|8|6|4|2|2,7,12581,89927642,silent,89915061
12,18|8|8|6|3|3|2,7,8023,74977329,silent,74969306
12,18|8|8|5|5|3|1,7,9067,68860030,silent,68850963
12,18|8|8|5|5|2|2,7,6199,52257916,silent,52251717
12,18|8|8|5|4|4|1,7,7373,55196632,silent,55189259
12,18|8|8|5|4|3|2,7,12627,120076290,silent,120063663
12,18|8|8|5|3|3|3,7,2682,37005189,silent,37002507
12,18|8|8|4|4|4|2,7,3798,32469726,silent,32465928
12,18|8|8|4|4|3|3,7,2419,31751407,silent,31748988
12,18|8|7|7|6|1|1,7,2585,13347504,silent,13344919
12,18|8|7|7|5|2|1,7,9127,59133745,silent,59124618
