delta,lam,ell,a,m_det,class,margin
9,11|10|9|3|1|1|1,7,26,39853,silent,39827
9,11|10|9|2|2|1|1,7,25,36194,silent,36169
9,11|10|8|4|1|1|1,7,57,107875,silent,107818
9,11|10|8|3|2|1|1,7,93,199185,silent,199092
9,11|10|8|2|2|2|1,7,41,81401,silent,81360
9,11|10|7|5|1|1|1,7,71,146019,silent,145948
9,11|10|7|4|2|1|1,7,169,435727,silent,435558
9,11|10|7|3|3|1|1,7,85,290766,silent,290681
9,11|10|7|3|2|2|1,7,109,367364,silent,367255
9,11|10|7|2|2|2|2,7,23,75880,silent,75857
9,11|10|6|6|1|1|1,7,26,71049,silent,71023
9,11|10|6|5|2|1|1,7,141,418835,silent,418694
9,11|10|6|4|3|1|1,7,157,603288,silent,603131
9,11|10|6|4|2|2|1,7,162,619999,silent,619837
9,11|10|6|3|3|2|1,7,85,536209,silent,536124
9,11|10|6|3|2|2|2,7,47,274242,silent,274195
9,11|10|5|5|3|1|1,7,88,344197,silent,344109
9,11|10|5|5|2|2|1,7,72,332904,silent,332832
9,11|10|5|4|4|1|1,7,69,275698,silent,275629
9,11|10|5|4|3|2|1,7,129,789190,silent,789061
9,11|10|5|4|2|2|2,7,48,323741,silent,323693
9,11|10|5|3|3|3|1,7,19,269147,silent,269128
9,11|10|5|3|3|2|2,7,22,326880,silent,326858
9,11|10|4|4|4|2|1,7,42,208934,silent,208892
9,11|10|4|4|3|3|1,7,19,223384,silent,223365
9,11|10|4|4|3|2|2,7,26,258251,silent,258225
9,11|10|4|3|3|3|2,7,2,144282,silent,144280
9,11|10|3|3|3|3|3,7,0,-1,a0,
9,11|9|9|4|1|1|1,7,31,53110,silent,53079
9,11|9|9|3|2|1|1,7,44,96711,silent,96667
9,11|9|9|2|2|2|1,7,16,38977,silent,38961
9,11|9|8|5|1|1|1,7,60,132814,silent,132754
9,11|9|8|4|2|1|1,7,143,382726,silent,382583
9,11|9|8|3|3|1|1,7,67,251459,silent,251392
9,11|9|8|3|2|2|1,7,89,316502,silent,316413
9,11|9|8|2|2|2|2,7,15,64468,silent,64453
9,11|9|7|6|1|1|1,7,55,130656,silent,130601
9,11|9|7|5|2|1|1,7,187,597927,silent,597740
9,11|9|7|4|3|1|1,7,197,795904,silent,795707
9,11|9|7|4|2|2|1,7,181,808809,silent,808628
9,11|9|7|3|3|2|1,7,102,679529,silent,679427
9,11|9|7|3|2|2|2,7,49,342783,silent,342734
9,11|9|6|6|2|1|1,7,88,309519,silent,309431
9,11|9|6|5|3|1|1,7,185,874226,silent,874041
9,11|9|6|5|2|2|1,7,164,834096,silent,833932
9,11|9|6|4|4|1|1,7,127,566187,silent,566060
9,11|9|6|4|3|2|1,7,226,1559934,silent,1559708
9,11|9|6|4|2|2|2,7,78,627224,silent,627146
9,11|9|6|3|3|3|1,7,30,489767,silent,489737
9,11|9|6|3|3|2|2,7,42,590669,silent,590627
9,11|9|5|5|4|1|1,7,76,411676,silent,411600
9,11|9|5|5|3|2|1,7,118,924966,silent,924848
9,11|9|5|5|2|2|2,7,36,347800,silent,347764
9,11|9|5|4|4|2|1,7,118,810544,silent,810426
9,11|9|5|4|3|3|1,7,66,808999,silent,808933
9,11|9|5|4|3|2|2,7,67,916003,silent,915936
9,11|9|5|3|3|3|2,7,8,404576,silent,404568
9,11|9|4|4|4|3|1,7,38,278417,silent,278379
9,11|9|4|4|4|2|2,7,25,258530,silent,258505
9,11|9|4|4|3|3|2,7,13,347821,silent,347808
9,11|9|4|3|3|3|3,7,0,-1,a0,
9,11|8|8|6|1|1|1,7,24,68410,silent,68386
9,11|8|8|5|2|1|1,7,88,293504,silent,293416
9,11|8|8|4|3|1|1,7,87,380005,silent,379918
9,11|8|8|4|2|2|1,7,89,386257,silent,386168
9,11|8|8|3|3|2|1,7,46,319747,silent,319701
9,11|8|8|3|2|2|2,7,25,161508,silent,161483
9,11|8|7|7|1|1|1,7,20,46053,silent,46033
9,11|8|7|6|2|1|1,7,101,379122,silent,379021
9,11|8|7|5|3|1|1,7,173,849470,silent,849297
9,11|8|7|5|2|2|1,7,143,803428,silent,803285
9,11|8|7|4|4|1|1,7,103,515477,silent,515374
9,11|8|7|4|3|2|1,7,187,1396132,silent,1395945
9,11|8|7|4|2|2|2,7,65,555852,silent,555787
9,11|8|7|3|3|3|1,7,27,424245,silent,424218
9,11|8|7|3|3|2|2,7,31,508799,silent,508768
9,11|8|6|6|3|1|1,7,83,492167,silent,492084
9,11|8|6|6|2|2|1,7,83,456862,silent,456779
9,11|8|6|5|4|1|1,7,130,793331,silent,793201
9,11|8|6|5|3|2|1,7,200,1722091,silent,1721891
9,11|8|6|5|2|2|2,7,65,637878,silent,637813
9,11|8|6|4|4|2|1,7,161,1223290,silent,1223129
9,11|8|6|4|3|3|1,7,83,1182574,silent,1182491
9,11|8|6|4|3|2|2,7,93,1329649,silent,1329556
9,11|8|6|3|3|3|2,7,10,541337,silent,541327
9,11|8|5|5|5|1|1,7,27,187513,silent,187486
9,11|8|5|5|4|2|1,7,93,939524,silent,939431
9,11|8|5|5|3|3|1,7,53,756061,silent,756008
9,11|8|5|5|3|2|2,7,42,827129,silent,827087
9,11|8|5|4|4|3|1,7,78,838251,silent,838173
9,11|8|5|4|4|2|2,7,59,764509,silent,764450
9,11|8|5|4|3|3|2,7,30,960777,silent,960747
9,11|8|5|3|3|3|3,7,1,195778,silent,195777
9,11|8|4|4|4|4|1,7,23,127729,silent,127706
9,11|8|4|4|4|3|2,7,25,355776,silent,355751
9,11|8|4|4|3|3|3,7,1,177408,silent,177407
9,11|7|7|7|2|1|1,7,18,73491,silent,73473
9,11|7|7|6|3|1|1,7,60,330248,silent,330188
9,11|7|7|6|2|2|1,7,44,302457,silent,302413
9,11|7|7|5|4|1|1,7,68,433521,silent,433453
9,11|7|7|5|3|2|1,7,100,926451,silent,926351
9,11|7|7|5|2|2|2,7,27,338820,silent,338793
9,11|7|7|4|4|2|1,7,71,620961,silent,620890
9,11|7|7|4|3|3|1,7,44,595038,silent,594994
9,11|7|7|4|3|2|2,7,39,664433,silent,664394
9,11|7|7|3|3|3|2,7,6,264396,silent,264390
9,11|7|6|6|4|1|1,7,48,339097,silent,339049
9,11|7|6|6|3|2|1,7,72,681569,silent,681497
9,11|7|6|6|2|2|2,7,24,244246,silent,244222
9,11|7|6|5|5|1|1,7,30,270290,silent,270260
9,11|7|6|5|4|2|1,7,119,1255989,silent,1255870
9,11|7|6|5|3|3|1,7,59,981263,silent,981204
9,11|7|6|5|3|2|2,7,59,1067878,silent,1067819
9,11|7|6|4|4|3|1,7,75,889460,silent,889385
9,11|7|6|4|4|2|2,7,54,804810,silent,804756
9,11|7|6|4|3|3|2,7,30,983330,silent,983300
9,11|7|6|3|3|3|3,7,0,-1,a0,
9,11|7|5|5|5|2|1,7,21,338658,silent,338637
9,11|7|5|5|4|3|1,7,46,766560,silent,766514
9,11|7|5|5|4|2|2,7,30,675321,silent,675291
9,11|7|5|5|3|3|2,7,18,688062,silent,688044
9,11|7|5|4|4|4|1,7,31,299798,silent,299767
9,11|7|5|4|4|3|2,7,39,808623,silent,808584
9,11|7|5|4|3|3|3,7,4,375002,silent,374998
9,11|7|4|4|4|4|2,7,16,143257,silent,143241
9,11|7|4|4|4|3|3,7,7,158300,silent,158293
9,11|6|6|6|5|1|1,7,6,79246,silent,79240
9,11|6|6|6|4|2|1,7,29,294543,silent,294514
9,11|6|6|6|3|3|1,7,9,214653,silent,214644
9,11|6|6|6|3|2|2,7,17,232087,silent,232070
9,11|6|6|5|5|2|1,7,15,262126,silent,262111
9,11|6|6|5|4|3|1,7,33,556694,silent,556661
9,11|6|6|5|4|2|2,7,27,489144,silent,489117
9,11|6|6|5|3|3|2,7,11,483547,silent,483536
9,11|6|6|4|4|4|1,7,20,178603,silent,178583
9,11|6|6|4|4|3|2,7,23,473732,silent,473709
9,11|6|6|4|3|3|3,7,1,212500,silent,212499
9,11|6|5|5|5|3|1,7,8,210711,silent,210703
9,11|6|5|5|5|2|2,7,2,172585,silent,172583
9,11|6|5|5|4|4|1,7,10,206575,silent,206565
9,11|6|5|5|4|3|2,7,14,516237,silent,516223
9,11|6|5|5|3|3|3,7,3,190774,silent,190771
9,11|6|5|4|4|4|2,7,17,231961,silent,231944
9,11|6|5|4|4|3|3,7,6,250682,silent,250676
9,11|6|4|4|4|4|3,7,8,63751,silent,63743
9,11|5|5|5|5|4|1,7,1,38987,silent,38986
9,11|5|5|5|5|3|2,7,1,77440,silent,77439
9,11|5|5|5|4|4|2,7,1,84539,silent,84538
9,11|5|5|5|4|3|3,7,2,86809,silent,86807
9,11|5|5|4|4|4|3,7,3,54278,silent,54275
9,11|5|4|4|4|4|4,7,2,8714,silent,8712
9,10|10|10|3|1|1|1,7,5,6154,silent,6149
9,10|10|10|2|2|1|1,7,1,5479,silent,5478
9,10|10|9|4|1|1|1,7,15,30233,silent,30218
9,10|10|9|3|2|1|1,7,25,55255,silent,55230
9,10|10|9|2|2|2|1,7,11,22457,silent,22446
9,10|10|8|5|1|1|1,7,30,61393,silent,61363
9,10|10|8|4|2|1|1,7,56,175796,silent,175740
9,10|10|8|3|3|1|1,7,39,115849,silent,115810
9,10|10|8|3|2|2|1,7,39,145523,silent,145484
9,10|10|8|2|2|2|2,7,14,30164,silent,30150
9,10|10|7|6|1|1|1,7,22,56557,silent,56535
9,10|10|7|5|2|1|1,7,83,257129,silent,257046
9,10|10|7|4|3|1|1,7,81,340377,silent,340296
9,10|10|7|4|2|2|1,7,79,346257,silent,346178
9,10|10|7|3|3|2|1,7,41,289709,silent,289668
9,10|10|7|3|2|2|2,7,21,146308,silent,146287
9,10|10|6|6|2|1|1,7,28,129463,silent,129435
9,10|10|6|5|3|1|1,7,79,363770,silent,363691
9,10|10|6|5|2|2|1,7,68,346866,silent,346798
9,10|10|6|4|4|1|1,7,39,233901,silent,233862
9,10|10|6|4|3|2|1,7,92,645224,silent,645132
9,10|10|6|4|2|2|2,7,44,260495,silent,260451
9,10|10|6|3|3|3|1,7,15,201943,silent,201928
9,10|10|6|3|3|2|2,7,10,242631,silent,242621
9,10|10|5|5|4|1|1,7,38,168815,silent,168777
9,10|10|5|5|3|2|1,7,47,377900,silent,377853
9,10|10|5|5|2|2|2,7,7,141474,silent,141467
9,10|10|5|4|4|2|1,7,48,330066,silent,330018
9,10|10|5|4|3|3|1,7,25,328554,silent,328529
9,10|10|5|4|3|2|2,7,27,372131,silent,372104
9,10|10|5|3|3|3|2,7,4,163745,silent,163741
9,10|10|4|4|4|3|1,7,11,112082,silent,112071
9,10|10|4|4|4|2|2,7,19,105034,silent,105015
9,10|10|4|4|3|3|2,7,2,139365,silent,139363
9,10|10|4|3|3|3|3,7,1,36508,silent,36507
9,10|9|9|5|1|1|1,7,17,38527,silent,38510
9,10|9|9|4|2|1|1,7,42,108473,silent,108431
9,10|9|9|3|3|1|1,7,16,70350,silent,70334
9,10|9|9|3|2|2|1,7,22,88125,silent,88103
9,10|9|9|2|2|2|2,7,1,17521,silent,17520
9,10|9|8|6|1|1|1,7,27,72131,silent,72104
9,10|9|8|5|2|1|1,7,88,301785,silent,301697
9,10|9|8|4|3|1|1,7,88,386689,silent,386601
9,10|9|8|4|2|2|1,7,82,391192,silent,391110
9,10|9|8|3|3|2|1,7,46,322839,silent,322793
9,10|9|8|3|2|2|2,7,21,161979,silent,161958
9,10|9|7|7|1|1|1,7,16,39396,silent,39380
9,10|9|7|6|2|1|1,7,82,311917,silent,311835
9,10|9|7|5|3|1|1,7,134,684819,silent,684685
9,10|9|7|5|2|2|1,7,110,646207,silent,646097
9,10|9|7|4|4|1|1,7,83,412478,silent,412395
9,10|9|7|4|3|2|1,7,144,1111837,silent,1111693
9,10|9|7|4|2|2|2,7,44,440830,silent,440786
9,10|9|7|3|3|3|1,7,21,335853,silent,335832
9,10|9|7|3|3|2|2,7,26,402534,silent,402508
9,10|9|6|6|3|1|1,7,64,372151,silent,372087
9,10|9|6|6|2|2|1,7,58,344239,silent,344181
9,10|9|6|5|4|1|1,7,94,589017,silent,588923
9,10|9|6|5|3|2|1,7,143,1273365,silent,1273222
9,10|9|6|5|2|2|2,7,44,470085,silent,470041
9,10|9|6|4|4|2|1,7,111,896890,silent,896779
9,10|9|6|4|3|3|1,7,61,864978,silent,864917
9,10|9|6|4|3|2|2,7,64,970656,silent,970592
9,10|9|6|3|3|3|2,7,8,393254,silent,393246
9,10|9|5|5|5|1|1,7,17,134442,silent,134425
9,10|9|5|5|4|2|1,7,65,669758,silent,669693
9,10|9|5|5|3|3|1,7,36,537242,silent,537206
9,10|9|5|5|3|2|2,7,30,587327,silent,587297
9,10|9|5|4|4|3|1,7,52,590952,silent,590900
9,10|9|5|4|4|2|2,7,37,537811,silent,537774
9,10|9|5|4|3|3|2,7,22,674689,silent,674667
9,10|9|5|3|3|3|3,7,0,-1,a0,
9,10|9|4|4|4|4|1,7,14,88217,silent,88203
9,10|9|4|4|4|3|2,7,16,245346,silent,245330
9,10|9|4|4|3|3|3,7,1,122106,silent,122105
9,10|8|8|7|1|1|1,7,12,27734,silent,27722
9,10|8|8|6|2|1|1,7,38,178076,silent,178038
9,10|8|8|5|3|1|1,7,74,366402,silent,366328
9,10|8|8|5|2|2|1,7,58,345426,silent,345368
9,10|8|8|4|4|1|1,7,29,214816,silent,214787
9,10|8|8|4|3|2|1,7,73,576927,silent,576854
9,10|8|8|4|2|2|2,7,35,229658,silent,229623
9,10|8|8|3|3|3|1,7,13,171499,silent,171486
9,10|8|8|3|3|2|2,7,7,204617,silent,204610
9,10|8|7|7|2|1|1,7,33,123120,silent,123087
9,10|8|7|6|3|1|1,7,85,506423,silent,506338
9,10|8|7|6|2|2|1,7,70,463832,silent,463762
9,10|8|7|5|4|1|1,7,100,641612,silent,641512
9,10|8|7|5|3|2|1,7,142,1362738,silent,1362596
9,10|8|7|5|2|2|2,7,39,497646,silent,497607
9,10|8|7|4|4|2|1,7,102,899777,silent,899675
9,10|8|7|4|3|3|1,7,57,855715,silent,855658
9,10|8|7|4|3|2|2,7,57,955383,silent,955326
9,10|8|7|3|3|3|2,7,8,374690,silent,374682
9,10|8|6|6|4|1|1,7,46,406053,silent,406007
9,10|8|6|6|3|2|1,7,82,811906,silent,811824
9,10|8|6|6|2|2|2,7,36,290816,silent,290780
9,10|8|6|5|5|1|1,7,39,314599,silent,314560
9,10|8|6|5|4|2|1,7,130,1442572,silent,1442442
9,10|8|6|5|3|3|1,7,66,1120526,silent,1120460
9,10|8|6|5|3|2|2,7,61,1216894,silent,1216833
9,10|8|6|4|4|3|1,7,75,999676,silent,999601
9,10|8|6|4|4|2|2,7,71,904798,silent,904727
9,10|8|6|4|3|3|2,7,27,1096029,silent,1096002
9,10|8|6|3|3|3|3,7,2,204032,silent,204030
9,10|8|5|5|5|2|1,7,21,359047,silent,359026
9,10|8|5|5|4|3|1,7,50,804219,silent,804169
9,10|8|5|5|4|2|2,7,24,706590,silent,706566
9,10|8|5|5|3|3|2,7,21,716479,silent,716458
9,10|8|5|4|4|4|1,7,31,308827,silent,308796
9,10|8|5|4|4|3|2,7,37,829047,silent,829010
9,10|8|5|4|3|3|3,7,4,381579,silent,381575
9,10|8|4|4|4|4|2,7,21,141788,silent,141767
9,10|8|4|4|4|3|3,7,2,155074,silent,155072
9,10|7|7|7|3|1|1,7,15,105005,silent,104990
9,10|7|7|7|2|2|1,7,12,94082,silent,94070
9,10|7|7|6|4|1|1,7,43,288572,silent,288529
9,10|7|7|6|3|2|1,7,51,565898,silent,565847
9,10|7|7|6|2|2|2,7,9,198614,silent,198605
9,10|7|7|5|5|1|1,7,15,184318,silent,184303
9,10|7|7|5|4|2|1,7,68,820433,silent,820365
9,10|7|7|5|3|3|1,7,35,630942,silent,630907
9,10|7|7|5|3|2|2,7,33,681622,silent,681589
9,10|7|7|4|4|3|1,7,42,531298,silent,531256
9,10|7|7|4|4|2|2,7,17,475848,silent,475831
9,10|7|7|4|3|3|2,7,19,575010,silent,574991
9,10|7|7|3|3|3|3,7,0,-1,a0,
9,10|7|6|6|5|1|1,7,18,182524,silent,182506
9,10|7|6|6|4|2|1,7,54,660221,silent,660167
9,10|7|6|6|3|3|1,7,26,478335,silent,478309
9,10|7|6|6|3|2|2,7,27,512780,silent,512753
9,10|7|6|5|5|2|1,7,32,547949,silent,547917
9,10|7|6|5|4|3|1,7,62,1139725,silent,1139663
9,10|7|6|5|4|2|2,7,45,996392,silent,996347
9,10|7|6|5|3|3|2,7,24,978589,silent,978565
9,10|7|6|4|4|4|1,7,30,350912,silent,350882
9,10|7|6|4|4|3|2,7,38,926026,silent,925988
9,10|7|6|4|3|3|3,7,4,412127,silent,412123
9,10|7|5|5|5|3|1,7,10,340161,silent,340151
9,10|7|5|5|5|2|2,7,7,278460,silent,278453
9,10|7|5|5|4|4|1,7,16,328286,silent,328270
9,10|7|5|5|4|3|2,7,21,814440,silent,814419
9,10|7|5|5|3|3|3,7,3,297130,silent,297127
9,10|7|5|4|4|4|2,7,19,351590,silent,351571
9,10|7|5|4|4|3|3,7,11,379029,silent,379018
9,10|7|4|4|4|4|3,7,9,87927,silent,87918
9,10|6|6|6|6|1|1,7,0,-1,a0,
9,10|6|6|6|5|2|1,7,11,168292,silent,168281
9,10|6|6|6|4|3|1,7,13,280132,silent,280119
9,10|6|6|6|4|2|2,7,20,243696,silent,243676
9,10|6|6|6|3|3|2,7,3,221567,silent,221564
9,10|6|6|5|5|3|1,7,9,271734,silent,271725
9,10|6|6|5|5|2|2,7,3,220711,silent,220708
9,10|6|6|5|4|4|1,7,13,248854,silent,248841
9,10|6|6|5|4|3|2,7,17,607326,silent,607309
9,10|6|6|5|3|3|3,7,2,214734,silent,214732
9,10|6|6|4|4|4|2,7,19,215966,silent,215947
9,10|6|6|4|4|3|3,7,2,227097,silent,227095
9,10|6|5|5|5|4|1,7,2,121400,silent,121398
9,10|6|5|5|5|3|2,7,3,238204,silent,238201
9,10|6|5|5|4|4|2,7,4,253356,silent,253352
9,10|6|5|5|4|3|3,7,5,256541,silent,256536
9,10|6|5|4|4|4|3,7,7,148310,silent,148303
9,10|6|4|4|4|4|4,7,7,18536,silent,18529
9,10|5|5|5|5|5|1,7,0,-1,a0,
9,10|5|5|5|5|4|2,7,1,50313,silent,50312
9,10|5|5|5|5|3|3,7,0,-1,a0,
9,10|5|5|5|4|4|3,7,1,56479,silent,56478
9,10|5|5|4|4|4|4,7,0,-1,a0,
9,9|9|9|6|1|1|1,7,6,12930,silent,12924
9,9|9|9|5|2|1|1,7,13,51390,silent,51377
9,9|9|9|4|3|1|1,7,15,64703,silent,64688
9,9|9|9|4|2|2|1,7,11,64748,silent,64737
9,9|9|9|3|3|2|1,7,7,53274,silent,53267
9,9|9|9|3|2|2|2,7,3,26357,silent,26354
9,9|9|8|7|1|1|1,7,5,17708,silent,17703
9,9|9|8|6|2|1|1,7,30,109666,silent,109636
9,9|9|8|5|3|1|1,7,38,220755,silent,220717
9,9|9|8|5|2|2|1,7,33,207256,silent,207223
9,9|9|8|4|4|1|1,7,28,129246,silent,129218
9,9|9|8|4|3|2|1,7,42,343856,silent,343814
9,9|9|8|4|2|2|2,7,9,135009,silent,135000
9,9|9|8|3|3|3|1,7,5,101837,silent,101832
9,9|9|8|3|3|2|2,7,10,121948,silent,121938
9,9|9|7|7|2|1|1,7,12,62330,silent,62318
9,9|9|7|6|3|1|1,7,42,249099,silent,249057
9,9|9|7|6|2|2|1,7,31,227222,silent,227191
9,9|9|7|5|4|1|1,7,43,310657,silent,310614
9,9|9|7|5|3|2|1,7,67,657761,silent,657694
9,9|9|7|5|2|2|2,7,20,239497,silent,239477
9,9|9|7|4|4|2|1,7,45,431030,silent,430985
9,9|9|7|4|3|3|1,7,29,409619,silent,409590
9,9|9|7|4|3|2|2,7,25,456116,silent,456091
9,9|9|7|3|3|3|2,7,4,178426,silent,178422
9,9|9|6|6|4|1|1,7,30,186456,silent,186426
9,9|9|6|6|3|2|1,7,35,370075,silent,370040
9,9|9|6|6|2|2|2,7,6,131042,silent,131036
9,9|9|6|5|5|1|1,7,13,141833,silent,141820
9,9|9|6|5|4|2|1,7,56,648040,silent,647984
9,9|9|6|5|3|3|1,7,29,502414,silent,502385
9,9|9|6|5|3|2|2,7,29,545119,silent,545090
9,9|9|6|4|4|3|1,7,36,445310,silent,445274
9,9|9|6|4|4|2|2,7,17,400443,silent,400426
9,9|9|6|4|3|3|2,7,17,487402,silent,487385
9,9|9|6|3|3|3|3,7,0,-1,a0,
9,9|9|5|5|5|2|1,7,9,156900,silent,156891
9,9|9|5|5|4|3|1,7,19,349378,silent,349359
9,9|9|5|5|4|2|2,7,17,307500,silent,307483
9,9|9|5|5|3|3|2,7,6,309942,silent,309936
9,9|9|5|4|4|4|1,7,11,132924,silent,132913
9,9|9|5|4|4|3|2,7,15,356587,silent,356572
9,9|9|5|4|3|3|3,7,2,163849,silent,163847
9,9|9|4|4|4|4|2,7,2,59291,silent,59289
9,9|9|4|4|4|3|3,7,4,66030,silent,66026
9,9|8|8|8|1|1|1,7,1,4564,silent,4563
9,9|8|8|7|2|1|1,7,13,55676,silent,55663
9,9|8|8|6|3|1|1,7,27,179502,silent,179475
9,9|8|8|6|2|2|1,7,25,164183,silent,164158
9,9|8|8|5|4|1|1,7,30,210275,silent,210245
9,9|8|8|5|3|2|1,7,44,442234,silent,442190
9,9|8|8|5|2|2|2,7,14,161121,silent,161107
9,9|8|8|4|4|2|1,7,31,283450,silent,283419
9,9|8|8|4|3|3|1,7,16,266533,silent,266517
9,9|8|8|4|3|2|2,7,18,297261,silent,297243
9,9|8|8|3|3|3|2,7,2,113870,silent,113868
9,9|8|7|7|3|1|1,7,21,130841,silent,130820
9,9|8|7|7|2|2|1,7,14,117354,silent,117340
9,9|8|7|6|4|1|1,7,42,332115,silent,332073
9,9|8|7|6|3|2|1,7,59,648801,silent,648742
9,9|8|7|6|2|2|2,7,16,228095,silent,228079
9,9|8|7|5|5|1|1,7,22,206781,silent,206759
9,9|8|7|5|4|2|1,7,73,909813,silent,909740
9,9|8|7|5|3|3|1,7,39,695485,silent,695446
9,9|8|7|5|3|2|2,7,34,750569,silent,750535
9,9|8|7|4|4|3|1,7,40,577598,silent,577558
9,9|8|7|4|4|2|2,7,29,518309,silent,518280
9,9|8|7|4|3|3|2,7,17,619962,silent,619945
9,9|8|7|3|3|3|3,7,0,-1,a0,
9,9|8|6|6|5|1|1,7,15,166942,silent,166927
9,9|8|6|6|4|2|1,7,48,597408,silent,597360
9,9|8|6|6|3|3|1,7,21,430560,silent,430539
9,9|8|6|6|3|2|2,7,24,460961,silent,460937
9,9|8|6|5|5|2|1,7,27,481806,silent,481779
9,9|8|6|5|4|3|1,7,52,992261,silent,992209
9,9|8|6|5|4|2|2,7,37,866152,silent,866115
9,9|8|6|5|3|3|2,7,20,846040,silent,846020
9,9|8|6|4|4|4|1,7,25,300389,silent,300364
9,9|8|6|4|4|3|2,7,31,789561,silent,789530
9,9|8|6|4|3|3|3,7,3,349075,silent,349072
9,9|8|5|5|5|3|1,7,9,274896,silent,274887
9,9|8|5|5|5|2|2,7,4,224411,silent,224407
9,9|8|5|5|4|4|1,7,12,263296,silent,263284
9,9|8|5|5|4|3|2,7,17,650614,silent,650597
9,9|8|5|5|3|3|3,7,3,235958,silent,235955
9,9|8|5|4|4|4|2,7,16,276467,silent,276451
9,9|8|5|4|4|3|3,7,7,296497,silent,296490
9,9|8|4|4|4|4|3,7,5,66379,silent,66374
9,9|7|7|7|4|1|1,7,8,78568,silent,78560
9,9|7|7|7|3|2|1,7,11,148068,silent,148057
9,9|7|7|7|2|2|2,7,3,50771,silent,50768
9,9|7|7|6|5|1|1,7,13,132610,silent,132597
9,9|7|7|6|4|2|1,7,31,458241,silent,458210
9,9|7|7|6|3|3|1,7,18,327679,silent,327661
9,9|7|7|6|3|2|2,7,13,347654,silent,347641
9,9|7|7|5|5|2|1,7,17,307162,silent,307145
9,9|7|7|5|4|3|1,7,30,614723,silent,614693
9,9|7|7|5|4|2|2,7,20,533576,silent,533556
9,9|7|7|5|3|3|2,7,12,516911,silent,516899
9,9|7|7|4|4|4|1,7,11,173785,silent,173774
9,9|7|7|4|4|3|2,7,15,454275,silent,454260
9,9|7|7|4|3|3|3,7,3,198926,silent,198923
9,9|7|6|6|6|1|1,7,4,42300,silent,42296
9,9|7|6|6|5|2|1,7,18,314616,silent,314598
9,9|7|6|6|4|3|1,7,26,514309,silent,514283
9,9|7|6|6|4|2|2,7,17,442406,silent,442389
9,9|7|6|6|3|3|2,7,11,403340,silent,403329
9,9|7|6|5|5|3|1,7,14,465298,silent,465284
9,9|7|6|5|5|2|2,7,11,378008,silent,377997
9,9|7|6|5|4|4|1,7,19,418726,silent,418707
9,9|7|6|5|4|3|2,7,26,1016394,silent,1016368
9,9|7|6|5|3|3|3,7,3,355809,silent,355806
9,9|7|6|4|4|4|2,7,15,345792,silent,345777
9,9|7|6|4|4|3|3,7,9,366002,silent,365993
9,9|7|5|5|5|4|1,7,3,162327,silent,162324
9,9|7|5|5|5|3|2,7,3,316179,silent,316176
9,9|7|5|5|4|4|2,7,9,331784,silent,331775
9,9|7|5|5|4|3|3,7,4,332968,silent,332964
9,9|7|5|4|4|4|3,7,8,185686,silent,185678
9,9|7|4|4|4|4|4,7,2,20757,silent,20755
9,9|6|6|6|6|2|1,7,3,40499,silent,40496
9,9|6|6|6|5|3|1,7,5,152637,silent,152632
9,9|6|6|6|5|2|2,7,6,122931,silent,122925
9,9|6|6|6|4|4|1,7,7,112828,silent,112821
9,9|6|6|6|4|3|2,7,8,264237,silent,264229
9,9|6|6|6|3|3|3,7,0,-1,a0,
9,9|6|6|5|5|4|1,7,2,137043,silent,137041
9,9|6|6|5|5|3|2,7,3,263074,silent,263071
9,9|6|6|5|4|4|2,7,8,262436,silent,262428
9,9|6|6|5|4|3|3,7,3,258972,silent,258969
9,9|6|6|4|4|4|3,7,6,118579,silent,118573
9,9|6|5|5|5|5|1,7,0,-1,a0,
9,9|6|5|5|5|4|2,7,0,-1,a0,
9,9|6|5|5|5|3|3,7,1,108136,silent,108135
9,9|6|5|5|4|4|3,7,2,144634,silent,144632
9,9|6|5|4|4|4|4,7,3,37392,silent,37389
9,9|5|5|5|5|5|2,7,0,-1,a0,
9,9|5|5|5|5|4|3,7,0,-1,a0,
9,9|5|5|5|4|4|4,7,0,-1,a0,
