delta,lam,ell,a,m_det,class,margin
10,15|4|4|4|3|2|2|2|2|2,10,0,-1,a0,
10,15|4|4|3|3|3|3|3|1|1,10,0,-1,a0,
10,15|4|4|3|3|3|3|2|2|1,10,0,-1,a0,
10,15|4|4|3|3|3|2|2|2|2,10,0,-1,a0,
10,15|4|3|3|3|3|3|3|2|1,10,0,-1,a0,
10,15|4|3|3|3|3|3|2|2|2,10,0,-1,a0,
10,15|3|3|3|3|3|3|3|3|1,10,0,-1,a0,
10,15|3|3|3|3|3|3|3|2|2,10,0,-1,a0,
10,14|14|5|1|1|1|1|1|1|1,10,0,-1,a0,
10,14|14|4|2|1|1|1|1|1|1,10,0,-1,a0,
10,14|14|3|3|1|1|1|1|1|1,10,0,-1,a0,
10,14|14|3|2|2|1|1|1|1|1,10,0,-1,a0,
10,14|14|2|2|2|2|1|1|1|1,10,0,-1,a0,
10,14|13|6|1|1|1|1|1|1|1,10,0,-1,a0,
10,14|13|5|2|1|1|1|1|1|1,10,0,-1,a0,
10,14|13|4|3|1|1|1|1|1|1,10,0,-1,a0,
10,14|13|4|2|2|1|1|1|1|1,10,0,-1,a0,
10,14|13|3|3|2|1|1|1|1|1,10,0,-1,a0,
10,14|13|3|2|2|2|1|1|1|1,10,0,-1,a0,
10,14|13|2|2|2|2|2|1|1|1,10,0,-1,a0,
10,14|12|7|1|1|1|1|1|1|1,10,0,-1,a0,
10,14|12|6|2|1|1|1|1|1|1,10,0,-1,a0,
10,14|12|5|3|1|1|1|1|1|1,10,0,-1,a0,
10,14|12|5|2|2|1|1|1|1|1,10,0,-1,a0,
10,14|12|4|4|1|1|1|1|1|1,10,0,-1,a0,
10,14|12|4|3|2|1|1|1|1|1,10,1,231653,silent,231652
10,14|12|4|2|2|2|1|1|1|1,10,1,129765,silent,129764
10,14|12|3|3|3|1|1|1|1|1,10,1,68350,silent,68349
10,14|12|3|3|2|2|1|1|1|1,10,0,-1,a0,
10,14|12|3|2|2|2|2|1|1|1,10,1,52345,silent,52344
10,14|12|2|2|2|2|2|2|1|1,10,0,-1,a0,
10,14|11|8|1|1|1|1|1|1|1,10,0,-1,a0,
10,14|11|7|2|1|1|1|1|1|1,10,0,-1,a0,
10,14|11|6|3|1|1|1|1|1|1,10,1,294274,silent,294273
10,14|11|6|2|2|1|1|1|1|1,10,1,297041,silent,297040
10,14|11|5|4|1|1|1|1|1|1,10,1,292499,silent,292498
10,14|11|5|3|2|1|1|1|1|1,10,2,676297,silent,676295
10,14|11|5|2|2|2|1|1|1|1,10,2,346755,silent,346753
10,14|11|4|4|2|1|1|1|1|1,10,1,401754,silent,401753
10,14|11|4|3|3|1|1|1|1|1,10,2,384750,silent,384748
10,14|11|4|3|2|2|1|1|1|1,10,3,590880,silent,590877
10,14|11|4|2|2|2|2|1|1|1,10,2,212350,silent,212348
10,14|11|3|3|3|2|1|1|1|1,10,2,225088,silent,225086
10,14|11|3|3|2|2|2|1|1|1,10,2,194264,silent,194262
10,14|11|3|2|2|2|2|2|1|1,10,1,63390,silent,63389
10,14|11|2|2|2|2|2|2|2|1,10,1,6885,silent,6884
10,14|10|9|1|1|1|1|1|1|1,10,0,-1,a0,
10,14|10|8|2|1|1|1|1|1|1,10,0,-1,a0,
10,14|10|7|3|1|1|1|1|1|1,10,1,381814,silent,381813
10,14|10|7|2|2|1|1|1|1|1,10,1,378667,silent,378666
10,14|10|6|4|1|1|1|1|1|1,10,1,554573,silent,554572
10,14|10|6|3|2|1|1|1|1|1,10,5,1181212,silent,1181207
10,14|10|6|2|2|2|1|1|1|1,10,4,583197,silent,583193
10,14|10|5|5|1|1|1|1|1|1,10,1,282125,silent,282124
10,14|10|5|4|2|1|1|1|1|1,10,4,1305330,silent,1305326
10,14|10|5|3|3|1|1|1|1|1,10,4,1006181,silent,1006177
10,14|10|5|3|2|2|1|1|1|1,10,8,1493560,silent,1493552
10,14|10|5|2|2|2|2|1|1|1,10,4,491059,silent,491055
10,14|10|4|4|3|1|1|1|1|1,10,1,753140,silent,753139
10,14|10|4|4|2|2|1|1|1|1,10,4,929121,silent,929117
10,14|10|4|3|3|2|1|1|1|1,10,4,1119387,silent,1119383
10,14|10|4|3|2|2|2|1|1|1,10,5,886754,silent,886749
10,14|10|4|2|2|2|2|2|1|1,10,2,223194,silent,223192
10,14|10|3|3|3|3|1|1|1|1,10,1,208969,silent,208968
10,14|10|3|3|3|2|2|1|1|1,10,1,374148,silent,374147
10,14|10|3|3|2|2|2|2|1|1,10,2,211098,silent,211096
10,14|10|3|2|2|2|2|2|2|1,10,1,48737,silent,48736
10,14|10|2|2|2|2|2|2|2|2,10,1,3554,silent,3553
10,14|9|9|2|1|1|1|1|1|1,10,0,-1,a0,
10,14|9|8|3|1|1|1|1|1|1,10,1,279890,silent,279889
10,14|9|8|2|2|1|1|1|1|1,10,1,275449,silent,275448
10,14|9|7|4|1|1|1|1|1|1,10,1,605188,silent,605187
10,14|9|7|3|2|1|1|1|1|1,10,4,1241395,silent,1241391
10,14|9|7|2|2|2|1|1|1|1,10,3,600342,silent,600339
10,14|9|6|5|1|1|1|1|1|1,10,2,577890,silent,577888
10,14|9|6|4|2|1|1|1|1|1,10,7,2091995,silent,2091988
10,14|9|6|3|3|1|1|1|1|1,10,6,1501879,silent,1501873
10,14|9|6|3|2|2|1|1|1|1,10,10,2193800,silent,2193790
10,14|9|6|2|2|2|2|1|1|1,10,5,692151,silent,692146
10,14|9|5|5|2|1|1|1|1|1,10,4,1123874,silent,1123870
10,14|9|5|4|3|1|1|1|1|1,10,6,2181234,silent,2181228
10,14|9|5|4|2|2|1|1|1|1,10,9,2601029,silent,2601020
10,14|9|5|3|3|2|1|1|1|1,10,9,2527455,silent,2527446
10,14|9|5|3|2|2|2|1|1|1,10,11,1926562,silent,1926551
10,14|9|5|2|2|2|2|2|1|1,10,5,444012,silent,444007
10,14|9|4|4|4|1|1|1|1|1,10,0,-1,a0,
10,14|9|4|4|3|2|1|1|1|1,10,4,1988397,silent,1988393
10,14|9|4|4|2|2|2|1|1|1,10,4,1236883,silent,1236879
10,14|9|4|3|3|3|1|1|1|1,10,2,938564,silent,938562
10,14|9|4|3|3|2|2|1|1|1,10,4,1627856,silent,1627852
10,14|9|4|3|2|2|2|2|1|1,10,4,837475,silent,837471
10,14|9|4|2|2|2|2|2|2|1,10,2,149636,silent,149634
10,14|9|3|3|3|3|2|1|1|1,10,0,-1,a0,
10,14|9|3|3|3|2|2|2|1|1,10,0,-1,a0,
10,14|9|3|3|2|2|2|2|2|1,10,0,-1,a0,
10,14|9|3|2|2|2|2|2|2|2,10,0,-1,a0,
10,14|8|8|4|1|1|1|1|1|1,10,1,267812,silent,267811
10,14|8|8|3|2|1|1|1|1|1,10,2,543111,silent,543109
10,14|8|8|2|2|2|1|1|1|1,10,3,261400,silent,261397
10,14|8|7|5|1|1|1|1|1|1,10,1,508186,silent,508185
10,14|8|7|4|2|1|1|1|1|1,10,5,1699477,silent,1699472
10,14|8|7|3|3|1|1|1|1|1,10,4,1186842,silent,1186838
10,14|8|7|3|2|2|1|1|1|1,10,7,1719427,silent,1719420
10,14|8|7|2|2|2|2|1|1|1,10,4,532662,silent,532658
10,14|8|6|6|1|1|1|1|1|1,10,1,276426,silent,276425
10,14|8|6|5|2|1|1|1|1|1,10,7,1857388,silent,1857381
10,14|8|6|4|3|1|1|1|1|1,10,7,2859434,silent,2859427
10,14|8|6|4|2|2|1|1|1|1,10,13,3360073,silent,3360060
10,14|8|6|3|3|2|1|1|1|1,10,9,3045716,silent,3045707
10,14|8|6|3|2|2|2|1|1|1,10,10,2278862,silent,2278852
10,14|8|6|2|2|2|2|2|1|1,10,2,503124,silent,503122
10,14|8|5|5|3|1|1|1|1|1,10,6,1722797,silent,1722791
10,14|8|5|5|2|2|1|1|1|1,10,8,1911192,silent,1911184
10,14|8|5|4|4|1|1|1|1|1,10,3,1439964,silent,1439961
10,14|8|5|4|3|2|1|1|1|1,10,11,4836544,silent,4836533
10,14|8|5|4|2|2|2|1|1|1,10,11,2901138,silent,2901127
10,14|8|5|3|3|3|1|1|1|1,10,3,1804679,silent,1804676
10,14|8|5|3|3|2|2|1|1|1,10,7,3078102,silent,3078095
10,14|8|5|3|2|2|2|2|1|1,10,6,1522191,silent,1522185
10,14|8|5|2|2|2|2|2|2|1,10,2,247779,silent,247777
10,14|8|4|4|4|2|1|1|1|1,10,1,1361211,silent,1361210
10,14|8|4|4|3|3|1|1|1|1,10,1,1564784,silent,1564783
10,14|8|4|4|3|2|2|1|1|1,10,5,2523664,silent,2523659
10,14|8|4|4|2|2|2|2|1|1,10,2,1009631,silent,1009629
10,14|8|4|3|3|3|2|1|1|1,10,1,1547996,silent,1547995
10,14|8|4|3|3|2|2|2|1|1,10,2,1396153,silent,1396151
10,14|8|4|3|2|2|2|2|2|1,10,1,488210,silent,488209
10,14|8|4|2|2|2|2|2|2|2,10,1,54654,silent,54653
10,14|8|3|3|3|3|3|1|1|1,10,0,-1,a0,
10,14|8|3|3|3|3|2|2|1|1,10,0,-1,a0,
10,14|8|3|3|3|2|2|2|2|1,10,0,-1,a0,
10,14|8|3|3|2|2|2|2|2|2,10,0,-1,a0,
10,14|7|7|6|1|1|1|1|1|1,10,0,-1,a0,
10,14|7|7|5|2|1|1|1|1|1,10,2,948673,silent,948671
10,14|7|7|4|3|1|1|1|1|1,10,3,1370528,silent,1370525
10,14|7|7|4|2|2|1|1|1|1,10,5,1597491,silent,1597486
10,14|7|7|3|3|2|1|1|1|1,10,6,1416959,silent,1416953
10,14|7|7|3|2|2|2|1|1|1,10,5,1051640,silent,1051635
10,14|7|7|2|2|2|2|2|1|1,10,3,229708,silent,229705
10,14|7|6|6|2|1|1|1|1|1,10,2,660575,silent,660573
10,14|7|6|5|3|1|1|1|1|1,10,7,2097845,silent,2097838
10,14|7|6|5|2|2|1|1|1|1,10,8,2296356,silent,2296348
10,14|7|6|4|4|1|1|1|1|1,10,2,1431673,silent,1431671
10,14|7|6|4|3|2|1|1|1|1,10,11,4652884,silent,4652873
10,14|7|6|4|2|2|2|1|1|1,10,8,2743891,silent,2743883
10,14|7|6|3|3|3|1|1|1|1,10,3,1612627,silent,1612624
10,14|7|6|3|3|2|2|1|1|1,10,6,2729976,silent,2729970
10,14|7|6|3|2|2|2|2|1|1,10,4,1324717,silent,1324713
10,14|7|6|2|2|2|2|2|2|1,10,1,207730,silent,207729
10,14|7|5|5|4|1|1|1|1|1,10,4,1163588,silent,1163584
10,14|7|5|5|3|2|1|1|1|1,10,10,3092111,silent,3092101
10,14|7|5|5|2|2|2|1|1|1,10,7,1712252,silent,1712245
10,14|7|5|4|4|2|1|1|1|1,10,4,2850928,silent,2850924
10,14|7|5|4|3|3|1|1|1|1,10,4,3067002,silent,3066998
10,14|7|5|4|3|2|2|1|1|1,10,9,4868486,silent,4868477
10,14|7|5|4|2|2|2|2|1|1,10,6,1879077,silent,1879071
10,14|7|5|3|3|3|2|1|1|1,10,1,2370378,silent,2370377
10,14|7|5|3|3|2|2|2|1|1,10,1,2097782,silent,2097781
10,14|7|5|3|2|2|2|2|2|1,10,1,705098,silent,705097
10,14|7|5|2|2|2|2|2|2|2,10,0,-1,a0,
10,14|7|4|4|4|3|1|1|1|1,10,0,-1,a0,
10,14|7|4|4|4|2|2|1|1|1,10,2,1496758,silent,1496756
10,14|7|4|4|3|3|2|1|1|1,10,2,2179919,silent,2179917
10,14|7|4|4|3|2|2|2|1|1,10,3,1809028,silent,1809025
10,14|7|4|4|2|2|2|2|2|1,10,2,491978,silent,491976
10,14|7|4|3|3|3|3|1|1|1,10,0,-1,a0,
10,14|7|4|3|3|3|2|2|1|1,10,0,-1,a0,
10,14|7|4|3|3|2|2|2|2|1,10,0,-1,a0,
10,14|7|4|3|2|2|2|2|2|2,10,0,-1,a0,
10,14|7|3|3|3|3|3|2|1|1,10,0,-1,a0,
10,14|7|3|3|3|3|2|2|2|1,10,0,-1,a0,
10,14|7|3|3|3|2|2|2|2|2,10,0,-1,a0,
10,14|6|6|6|3|1|1|1|1|1,10,2,433930,silent,433928
10,14|6|6|6|2|2|1|1|1|1,10,1,463226,silent,463225
10,14|6|6|5|4|1|1|1|1|1,10,3,814912,silent,814909
10,14|6|6|5|3|2|1|1|1|1,10,5,2104069,silent,2104064
10,14|6|6|5|2|2|2|1|1|1,10,2,1148010,silent,1148008
10,14|6|6|4|4|2|1|1|1|1,10,3,1611634,silent,1611631
10,14|6|6|4|3|3|1|1|1|1,10,2,1689601,silent,1689599
10,14|6|6|4|3|2|2|1|1|1,10,4,2667131,silent,2667127
10,14|6|6|4|2|2|2|2|1|1,10,1,1011254,silent,1011253
10,14|6|6|3|3|3|2|1|1|1,10,1,1218086,silent,1218085
10,14|6|6|3|3|2|2|2|1|1,10,2,1070682,silent,1070680
10,14|6|6|3|2|2|2|2|2|1,10,1,354025,silent,354024
10,14|6|6|2|2|2|2|2|2|2,10,1,35348,silent,35347
10,14|6|5|5|5|1|1|1|1|1,10,1,270401,silent,270400
10,14|6|5|5|4|2|1|1|1|1,10,4,1671357,silent,1671353
10,14|6|5|5|3|3|1|1|1|1,10,2,1458169,silent,1458167
10,14|6|5|5|3|2|2|1|1|1,10,4,2246549,silent,2246545
10,14|6|5|5|2|2|2|2|1|1,10,2,799012,silent,799010
10,14|6|5|4|4|3|1|1|1|1,10,2,1744303,silent,1744301
10,14|6|5|4|4|2|2|1|1|1,10,3,2230782,silent,2230779
10,14|6|5|4|3|3|2|1|1|1,10,2,3044533,silent,3044531
10,14|6|5|4|3|2|2|2|1|1,10,3,2486091,silent,2486088
10,14|6|5|4|2|2|2|2|2|1,10,1,651052,silent,651051
10,14|6|5|3|3|3|3|1|1|1,10,0,-1,a0,
10,14|6|5|3|3|3|2|2|1|1,10,0,-1,a0,
10,14|6|5|3|3|2|2|2|2|1,10,0,-1,a0,
10,14|6|5|3|2|2|2|2|2|2,10,0,-1,a0,
10,14|6|4|4|4|4|1|1|1|1,10,0,-1,a0,
10,14|6|4|4|4|3|2|1|1|1,10,1,1313049,silent,1313048
10,14|6|4|4|4|2|2|2|1|1,10,1,858078,silent,858077
10,14|6|4|4|3|3|3|1|1|1,10,0,-1,a0,
10,14|6|4|4|3|3|2|2|1|1,10,1,1374153,silent,1374152
10,14|6|4|4|3|2|2|2|2|1,10,1,714604,silent,714603
10,14|6|4|4|2|2|2|2|2|2,10,1,118809,silent,118808
10,14|6|4|3|3|3|3|2|1|1,10,0,-1,a0,
10,14|6|4|3|3|3|2|2|2|1,10,0,-1,a0,
10,14|6|4|3|3|2|2|2|2|2,10,0,-1,a0,
10,14|6|3|3|3|3|3|3|1|1,10,0,-1,a0,
10,14|6|3|3|3|3|3|2|2|1,10,0,-1,a0,
10,14|6|3|3|3|3|2|2|2|2,10,0,-1,a0,
10,14|5|5|5|5|2|1|1|1|1,10,2,220214,silent,220212
10,14|5|5|5|4|3|1|1|1|1,10,1,573358,silent,573357
10,14|5|5|5|4|2|2|1|1|1,10,2,714379,silent,714377
10,14|5|5|5|3|3|2|1|1|1,10,0,-1,a0,
10,14|5|5|5|3|2|2|2|1|1,10,0,-1,a0,
10,14|5|5|5|2|2|2|2|2|1,10,0,-1,a0,
10,14|5|5|4|4|4|1|1|1|1,10,0,-1,a0,
10,14|5|5|4|4|3|2|1|1|1,10,1,1067963,silent,1067962
10,14|5|5|4|4|2|2|2|1|1,10,2,690991,silent,690989
10,14|5|5|4|3|3|3|1|1|1,10,0,-1,a0,
10,14|5|5|4|3|3|2|2|1|1,10,0,-1,a0,
10,14|5|5|4|3|2|2|2|2|1,10,0,-1,a0,
10,14|5|5|4|2|2|2|2|2|2,10,0,-1,a0,
10,14|5|5|3|3|3|3|2|1|1,10,0,-1,a0,
10,14|5|5|3|3|3|2|2|2|1,10,0,-1,a0,
10,14|5|5|3|3|2|2|2|2|2,10,0,-1,a0,
10,14|5|4|4|4|4|2|1|1|1,10,0,-1,a0,
10,14|5|4|4|4|3|3|1|1|1,10,0,-1,a0,
10,14|5|4|4|4|3|2|2|1|1,10,1,590476,silent,590475
10,14|5|4|4|4|2|2|2|2|1,10,1,241071,silent,241070
10,14|5|4|4|3|3|3|2|1|1,10,0,-1,a0,
10,14|5|4|4|3|3|2|2|2|1,10,0,-1,a0,
10,14|5|4|4|3|2|2|2|2|2,10,0,-1,a0,
10,14|5|4|3|3|3|3|3|1|1,10,0,-1,a0,
10,14|5|4|3|3|3|3|2|2|1,10,0,-1,a0,
10,14|5|4|3|3|3|2|2|2|2,10,0,-1,a0,
10,14|5|3|3|3|3|3|3|2|1,10,0,-1,a0,
10,14|5|3|3|3|3|3|2|2|2,10,0,-1,a0,
10,14|4|4|4|4|4|3|1|1|1,10,0,-1,a0,
10,14|4|4|4|4|4|2|2|1|1,10,0,-1,a0,
10,14|4|4|4|4|3|3|2|1|1,10,0,-1,a0,
10,14|4|4|4|4|3|2|2|2|1,10,0,-1,a0,
10,14|4|4|4|4|2|2|2|2|2,10,1,22928,silent,22927
10,14|4|4|4|3|3|3|3|1|1,10,0,-1,a0,
10,14|4|4|4|3|3|3|2|2|1,10,0,-1,a0,
10,14|4|4|4|3|3|2|2|2|2,10,0,-1,a0,
10,14|4|4|3|3|3|3|3|2|1,10,0,-1,a0,
10,14|4|4|3|3|3|3|2|2|2,10,0,-1,a0,
10,14|4|3|3|3|3|3|3|3|1,10,0,-1,a0,
10,14|4|3|3|3|3|3|3|2|2,10,0,-1,a0,
10,14|3|3|3|3|3|3|3|3|2,10,0,-1,a0,
10,13|13|7|1|1|1|1|1|1|1,10,0,-1,a0,
10,13|13|6|2|1|1|1|1|1|1,10,0,-1,a0,
10,13|13|5|3|1|1|1|1|1|1,10,0,-1,a0,
10,13|13|5|2|2|1|1|1|1|1,10,0,-1,a0,
10,13|13|4|4|1|1|1|1|1|1,10,1,29355,silent,29354
10,13|13|4|3|2|1|1|1|1|1,10,0,-1,a0,
10,13|13|4|2|2|2|1|1|1|1,10,0,-1,a0,
10,13|13|3|3|3|1|1|1|1|1,10,0,-1,a0,
10,13|13|3|3|2|2|1|1|1|1,10,1,41908,silent,41907
10,13|13|3|2|2|2|2|1|1|1,10,0,-1,a0,
10,13|13|2|2|2|2|2|2|1|1,10,1,2927,silent,2926
10,13|12|8|1|1|1|1|1|1|1,10,0,-1,a0,
10,13|12|7|2|1|1|1|1|1|1,10,0,-1,a0,
10,13|12|6|3|1|1|1|1|1|1,10,1,177770,silent,177769
10,13|12|6|2|2|1|1|1|1|1,10,1,179317,silent,179316
10,13|12|5|4|1|1|1|1|1|1,10,0,-1,a0,
10,13|12|5|3|2|1|1|1|1|1,10,2,405274,silent,405272
10,13|12|5|2|2|2|1|1|1|1,10,1,207563,silent,207562
10,13|12|4|4|2|1|1|1|1|1,10,1,239983,silent,239982
10,13|12|4|3|3|1|1|1|1|1,10,1,229472,silent,229471
10,13|12|4|3|2|2|1|1|1|1,10,2,352211,silent,352209
10,13|12|4|2|2|2|2|1|1|1,10,1,126339,silent,126338
10,13|12|3|3|3|2|1|1|1|1,10,1,133791,silent,133790
10,13|12|3|3|2|2|2|1|1|1,10,1,115367,silent,115366
10,13|12|3|2|2|2|2|2|1|1,10,1,37531,silent,37530
10,13|12|2|2|2|2|2|2|2|1,10,0,-1,a0,
10,13|11|9|1|1|1|1|1|1|1,10,0,-1,a0,
10,13|11|8|2|1|1|1|1|1|1,10,1,105830,silent,105829
10,13|11|7|3|1|1|1|1|1|1,10,1,312388,silent,312387
10,13|11|7|2|2|1|1|1|1|1,10,1,309086,silent,309085
10,13|11|6|4|1|1|1|1|1|1,10,3,444568,silent,444565
10,13|11|6|3|2|1|1|1|1|1,10,5,942491,silent,942486
10,13|11|6|2|2|2|1|1|1|1,10,2,463535,silent,463533
10,13|11|5|5|1|1|1|1|1|1,10,0,-1,a0,
10,13|11|5|4|2|1|1|1|1|1,10,4,1029649,silent,1029645
10,13|11|5|3|3|1|1|1|1|1,10,4,791921,silent,791917
10,13|11|5|3|2|2|1|1|1|1,10,7,1174497,silent,1174490
10,13|11|5|2|2|2|2|1|1|1,10,4,385159,silent,385155
10,13|11|4|4|3|1|1|1|1|1,10,3,589918,silent,589915
10,13|11|4|4|2|2|1|1|1|1,10,1,725266,silent,725265
10,13|11|4|3|3|2|1|1|1|1,10,4,873799,silent,873795
10,13|11|4|3|2|2|2|1|1|1,10,4,690705,silent,690701
10,13|11|4|2|2|2|2|2|1|1,10,3,173926,silent,173923
10,13|11|3|3|3|3|1|1|1|1,10,0,-1,a0,
10,13|11|3|3|3|2|2|1|1|1,10,1,290275,silent,290274
10,13|11|3|3|2|2|2|2|1|1,10,0,-1,a0,
10,13|11|3|2|2|2|2|2|2|1,10,1,37531,silent,37530
10,13|11|2|2|2|2|2|2|2|2,10,0,-1,a0,
10,13|10|10|1|1|1|1|1|1|1,10,0,-1,a0,
10,13|10|9|2|1|1|1|1|1|1,10,0,-1,a0,
10,13|10|8|3|1|1|1|1|1|1,10,1,323861,silent,323860
10,13|10|8|2|2|1|1|1|1|1,10,3,318138,silent,318135
10,13|10|7|4|1|1|1|1|1|1,10,3,638489,silent,638486
10,13|10|7|3|2|1|1|1|1|1,10,6,1303934,silent,1303928
10,13|10|7|2|2|2|1|1|1|1,10,4,628836,silent,628832
10,13|10|6|5|1|1|1|1|1|1,10,2,586792,silent,586790
10,13|10|6|4|2|1|1|1|1|1,10,10,2106654,silent,2106644
10,13|10|6|3|3|1|1|1|1|1,10,6,1506550,silent,1506544
10,13|10|6|3|2|2|1|1|1|1,10,11,2197082,silent,2197071
10,13|10|6|2|2|2|2|1|1|1,10,4,690309,silent,690305
10,13|10|5|5|2|1|1|1|1|1,10,5,1112630,silent,1112625
10,13|10|5|4|3|1|1|1|1|1,10,7,2143478,silent,2143471
10,13|10|5|4|2|2|1|1|1|1,10,11,2552104,silent,2552093
10,13|10|5|3|3|2|1|1|1|1,10,9,2470526,silent,2470517
10,13|10|5|3|2|2|2|1|1|1,10,9,1878735,silent,1878726
10,13|10|5|2|2|2|2|2|1|1,10,4,430728,silent,430724
10,13|10|4|4|4|1|1|1|1|1,10,2,530697,silent,530695
10,13|10|4|4|3|2|1|1|1|1,10,4,1925227,silent,1925223
10,13|10|4|4|2|2|2|1|1|1,10,4,1194791,silent,1194787
10,13|10|4|3|3|3|1|1|1|1,10,2,904767,silent,904765
10,13|10|4|3|3|2|2|1|1|1,10,4,1567146,silent,1567142
10,13|10|4|3|2|2|2|2|1|1,10,3,803583,silent,803580
10,13|10|4|2|2|2|2|2|2|1,10,2,142765,silent,142763
10,13|10|3|3|3|3|2|1|1|1,10,0,-1,a0,
10,13|10|3|3|3|2|2|2|1|1,10,0,-1,a0,
10,13|10|3|3|2|2|2|2|2|1,10,0,-1,a0,
10,13|10|3|2|2|2|2|2|2|2,10,0,-1,a0,
10,13|9|9|3|1|1|1|1|1|1,10,1,140551,silent,140550
10,13|9|9|2|2|1|1|1|1|1,10,0,-1,a0,
10,13|9|8|4|1|1|1|1|1|1,10,2,491802,silent,491800
10,13|9|8|3|2|1|1|1|1|1,10,5,987022,silent,987017
10,13|9|8|2|2|2|1|1|1|1,10,2,471159,silent,471157
10,13|9|7|5|1|1|1|1|1|1,10,2,724280,silent,724278
10,13|9|7|4|2|1|1|1|1|1,10,8,2388137,silent,2388129
10,13|9|7|3|3|1|1|1|1|1,10,7,1658283,silent,1658276
10,13|9|7|3|2|2|1|1|1|1,10,12,2395279,silent,2395267
10,13|9|7|2|2|2|2|1|1|1,10,6,737909,silent,737903
10,13|9|6|6|1|1|1|1|1|1,10,3,367102,silent,367099
10,13|9|6|5|2|1|1|1|1|1,10,10,2399350,silent,2399340
10,13|9|6|4|3|1|1|1|1|1,10,13,3649651,silent,3649638
10,13|9|6|4|2|2|1|1|1|1,10,14,4274080,silent,4274066
10,13|9|6|3|3|2|1|1|1|1,10,13,3854949,silent,3854936
10,13|9|6|3|2|2|2|1|1|1,10,12,2873536,silent,2873524
10,13|9|6|2|2|2|2|2|1|1,10,5,631587,silent,631582
10,13|9|5|5|3|1|1|1|1|1,10,7,2126305,silent,2126298
10,13|9|5|5|2|2|1|1|1|1,10,12,2354523,silent,2354511
10,13|9|5|4|4|1|1|1|1|1,10,3,1759726,silent,1759723
10,13|9|5|4|3|2|1|1|1|1,10,16,5883846,silent,5883830
10,13|9|5|4|2|2|2|1|1|1,10,13,3517657,silent,3517644
10,13|9|5|3|3|3|1|1|1|1,10,3,2179671,silent,2179668
10,13|9|5|3|3|2|2|1|1|1,10,7,3710555,silent,3710548
10,13|9|5|3|2|2|2|2|1|1,10,6,1826707,silent,1826701
10,13|9|5|2|2|2|2|2|2|1,10,1,294967,silent,294966
10,13|9|4|4|4|2|1|1|1|1,10,1,1620207,silent,1620206
10,13|9|4|4|3|3|1|1|1|1,10,4,1859163,silent,1859159
10,13|9|4|4|3|2|2|1|1|1,10,5,2990343,silent,2990338
10,13|9|4|4|2|2|2|2|1|1,10,5,1193271,silent,1193266
10,13|9|4|3|3|3|2|1|1|1,10,1,1821764,silent,1821763
10,13|9|4|3|3|2|2|2|1|1,10,1,1637291,silent,1637290
10,13|9|4|3|2|2|2|2|2|1,10,1,569634,silent,569633
10,13|9|4|2|2|2|2|2|2|2,10,0,-1,a0,
10,13|9|3|3|3|3|3|1|1|1,10,0,-1,a0,
10,13|9|3|3|3|3|2|2|1|1,10,0,-1,a0,
10,13|9|3|3|3|2|2|2|2|1,10,0,-1,a0,
10,13|9|3|3|2|2|2|2|2|2,10,0,-1,a0,
10,13|8|8|5|1|1|1|1|1|1,10,2,336884,silent,336882
10,13|8|8|4|2|1|1|1|1|1,10,6,1079023,silent,1079017
10,13|8|8|3|3|1|1|1|1|1,10,1,739174,silent,739173
10,13|8|8|3|2|2|1|1|1|1,10,5,1065248,silent,1065243
10,13|8|8|2|2|2|2|1|1|1,10,1,324635,silent,324634
10,13|8|7|6|1|1|1|1|1|1,10,1,418972,silent,418971
10,13|8|7|5|2|1|1|1|1|1,10,8,2163900,silent,2163892
10,13|8|7|4|3|1|1|1|1|1,10,9,3057897,silent,3057888
10,13|8|7|4|2|2|1|1|1|1,10,13,3553445,silent,3553432
10,13|8|7|3|3|2|1|1|1|1,10,9,3116373,silent,3116364
10,13|8|7|3|2|2|2|1|1|1,10,9,2301114,silent,2301105
10,13|8|7|2|2|2|2|2|1|1,10,3,495859,silent,495856
10,13|8|6|6|2|1|1|1|1|1,10,5,1209641,silent,1209636
10,13|8|6|5|3|1|1|1|1|1,10,12,3676906,silent,3676894
10,13|8|6|5|2|2|1|1|1|1,10,14,4009374,silent,4009360
10,13|8|6|4|4|1|1|1|1|1,10,8,2465904,silent,2465896
10,13|8|6|4|3|2|1|1|1|1,10,19,7952496,silent,7952477
10,13|8|6|4|2|2|2|1|1|1,10,12,4665410,silent,4665398
10,13|8|6|3|3|3|1|1|1|1,10,4,2722636,silent,2722632
10,13|8|6|3|3|2|2|1|1|1,10,10,4596972,silent,4596962
10,13|8|6|3|2|2|2|2|1|1,10,6,2216227,silent,2216221
10,13|8|6|2|2|2|2|2|2|1,10,2,343754,silent,343752
10,13|8|5|5|4|1|1|1|1|1,10,6,1861554,silent,1861548
10,13|8|5|5|3|2|1|1|1|1,10,14,4909039,silent,4909025
10,13|8|5|5|2|2|2|1|1|1,10,10,2704400,silent,2704390
10,13|8|5|4|4|2|1|1|1|1,10,9,4449042,silent,4449033
10,13|8|5|4|3|3|1|1|1|1,10,6,4756970,silent,4756964
10,13|8|5|4|3|2|2|1|1|1,10,13,7531501,silent,7531488
10,13|8|5|4|2|2|2|2|1|1,10,7,2887974,silent,2887967
10,13|8|5|3|3|3|2|1|1|1,10,2,3624391,silent,3624389
