delta,lam,ell,a,m_det,class,margin
11,14|11|4|3|2|2|2|2|2|2,10,5,569741,silent,569736
11,14|11|3|3|3|3|3|2|1|1,10,0,-1,a0,
11,14|11|3|3|3|3|2|2|2|1,10,0,-1,a0,
11,14|11|3|3|3|2|2|2|2|2,10,0,-1,a0,
11,14|10|10|4|1|1|1|1|1|1,10,9,815265,silent,815256
11,14|10|10|3|2|1|1|1|1|1,10,24,1554052,silent,1554028
11,14|10|10|2|2|2|1|1|1|1,10,16,710820,silent,710804
11,14|10|9|5|1|1|1|1|1|1,10,29,2366437,silent,2366408
11,14|10|9|4|2|1|1|1|1|1,10,90,6964094,silent,6964004
11,14|10|9|3|3|1|1|1|1|1,10,61,4596235,silent,4596174
11,14|10|9|3|2|2|1|1|1|1,10,98,6434790,silent,6434692
11,14|10|9|2|2|2|2|1|1|1,10,37,1855127,silent,1855090
11,14|10|8|6|1|1|1|1|1|1,10,37,3120862,silent,3120825
11,14|10|8|5|2|1|1|1|1|1,10,169,13447811,silent,13447642
11,14|10|8|4|3|1|1|1|1|1,10,190,17403021,silent,17402831
11,14|10|8|4|2|2|1|1|1|1,10,253,19629501,silent,19629248
11,14|10|8|3|3|2|1|1|1|1,10,180,16427331,silent,16427151
11,14|10|8|3|2|2|2|1|1|1,10,164,11616490,silent,11616326
11,14|10|8|2|2|2|2|2|1|1,10,44,2318740,silent,2318696
11,14|10|7|7|1|1|1|1|1|1,10,16,1503072,silent,1503056
11,14|10|7|6|2|1|1|1|1|1,10,136,12076281,silent,12076145
11,14|10|7|5|3|1|1|1|1|1,10,278,26462560,silent,26462282
11,14|10|7|5|2|2|1|1|1|1,10,324,27878706,silent,27878382
11,14|10|7|4|4|1|1|1|1|1,10,142,15910912,silent,15910770
11,14|10|7|4|3|2|1|1|1|1,10,453,48393564,silent,48393111
11,14|10|7|4|2|2|2|1|1|1,10,311,27060843,silent,27060532
11,14|10|7|3|3|3|1|1|1|1,10,115,15277050,silent,15276935
11,14|10|7|3|3|2|2|1|1|1,10,220,25028071,silent,25027851
11,14|10|7|3|2|2|2|2|1|1,10,140,11349023,silent,11348883
11,14|10|7|2|2|2|2|2|2|1,10,33,1590540,silent,1590507
11,14|10|6|6|3|1|1|1|1|1,10,140,13567709,silent,13567569
11,14|10|6|6|2|2|1|1|1|1,10,153,13966764,silent,13966611
11,14|10|6|5|4|1|1|1|1|1,10,202,21147598,silent,21147396
11,14|10|6|5|3|2|1|1|1|1,10,472,51578484,silent,51578012
11,14|10|6|5|2|2|2|1|1|1,10,277,26817071,silent,26816794
11,14|10|6|4|4|2|1|1|1|1,10,279,36232809,silent,36232530
11,14|10|6|4|3|3|1|1|1|1,10,231,36487110,silent,36486879
11,14|10|6|4|3|2|2|1|1|1,10,415,55855609,silent,55855194
11,14|10|6|4|2|2|2|2|1|1,10,185,19928306,silent,19928121
11,14|10|6|3|3|3|2|1|1|1,10,105,23664574,silent,23664469
11,14|10|6|3|3|2|2|2|1|1,10,118,19882437,silent,19882319
11,14|10|6|3|2|2|2|2|2|1,10,57,6087378,silent,6087321
11,14|10|6|2|2|2|2|2|2|2,10,13,530057,silent,530044
11,14|10|5|5|5|1|1|1|1|1,10,50,4636627,silent,4636577
11,14|10|5|5|4|2|1|1|1|1,10,218,26187498,silent,26187280
11,14|10|5|5|3|3|1|1|1|1,10,144,21898997,silent,21898853
11,14|10|5|5|3|2|2|1|1|1,10,247,32742914,silent,32742667
11,14|10|5|5|2|2|2|2|1|1,10,103,10925664,silent,10925561
11,14|10|5|4|4|3|1|1|1|1,10,130,24060991,silent,24060861
11,14|10|5|4|4|2|2|1|1|1,10,187,29859483,silent,29859296
11,14|10|5|4|3|3|2|1|1|1,10,161,39078283,silent,39078122
11,14|10|5|4|3|2|2|2|1|1,10,167,30523839,silent,30523672
11,14|10|5|4|2|2|2|2|2|1,10,58,7396075,silent,7396017
11,14|10|5|3|3|3|3|1|1|1,10,12,8886873,silent,8886861
11,14|10|5|3|3|3|2|2|1|1,10,26,15527032,silent,15527006
11,14|10|5|3|3|2|2|2|2|1,10,21,8147597,silent,8147576
11,14|10|5|3|2|2|2|2|2|2,10,7,1508236,silent,1508229
11,14|10|4|4|4|4|1|1|1|1,10,15,3576566,silent,3576551
11,14|10|4|4|4|3|2|1|1|1,10,54,14003494,silent,14003440
11,14|10|4|4|4|2|2|2|1|1,10,45,8767086,silent,8767041
11,14|10|4|4|3|3|3|1|1|1,10,15,7866244,silent,7866229
11,14|10|4|4|3|3|2|2|1|1,10,37,13428928,silent,13428891
11,14|10|4|4|3|2|2|2|2|1,10,28,6584953,silent,6584925
11,14|10|4|4|2|2|2|2|2|2,10,12,987749,silent,987737
11,14|10|4|3|3|3|3|2|1|1,10,1,5154216,silent,5154215
11,14|10|4|3|3|3|2|2|2|1,10,1,4498290,silent,4498289
11,14|10|4|3|3|2|2|2|2|2,10,0,-1,a0,
11,14|10|3|3|3|3|3|3|1|1,10,0,-1,a0,
11,14|10|3|3|3|3|3|2|2|1,10,0,-1,a0,
11,14|10|3|3|3|3|2|2|2|2,10,0,-1,a0,
11,14|9|9|6|1|1|1|1|1|1,10,18,1419450,silent,1419432
11,14|9|9|5|2|1|1|1|1|1,10,68,5915973,silent,5915905
11,14|9|9|4|3|1|1|1|1|1,10,83,7549597,silent,7549514
11,14|9|9|4|2|2|1|1|1|1,10,97,8488777,silent,8488680
11,14|9|9|3|3|2|1|1|1|1,10,82,7064097,silent,7064015
11,14|9|9|3|2|2|2|1|1|1,10,72,4979796,silent,4979724
11,14|9|9|2|2|2|2|2|1|1,10,25,991048,silent,991023
11,14|9|8|7|1|1|1|1|1|1,10,18,1646743,silent,1646725
11,14|9|8|6|2|1|1|1|1|1,10,120,10423621,silent,10423501
11,14|9|8|5|3|1|1|1|1|1,10,215,21109676,silent,21109461
11,14|9|8|5|2|2|1|1|1|1,10,248,22135451,silent,22135203
11,14|9|8|4|4|1|1|1|1|1,10,110,12341692,silent,12341582
11,14|9|8|4|3|2|1|1|1|1,10,333,37170741,silent,37170408
11,14|9|8|4|2|2|2|1|1|1,10,221,20663275,silent,20663054
11,14|9|8|3|3|3|1|1|1|1,10,79,11533049,silent,11532970
11,14|9|8|3|3|2|2|1|1|1,10,156,18840207,silent,18840051
11,14|9|8|3|2|2|2|2|1|1,10,97,8487032,silent,8486935
11,14|9|8|2|2|2|2|2|2|1,10,21,1175549,silent,1175528
11,14|9|7|7|2|1|1|1|1|1,10,51,5485618,silent,5485567
11,14|9|7|6|3|1|1|1|1|1,10,199,21680854,silent,21680655
11,14|9|7|6|2|2|1|1|1|1,10,221,22112112,silent,22111891
11,14|9|7|5|4|1|1|1|1|1,10,231,26823371,silent,26823140
11,14|9|7|5|3|2|1|1|1|1,10,549,64202704,silent,64202155
11,14|9|7|5|2|2|2|1|1|1,10,329,33025602,silent,33025273
11,14|9|7|4|4|2|1|1|1|1,10,296,42101511,silent,42101215
11,14|9|7|4|3|3|1|1|1|1,10,256,41753874,silent,41753618
11,14|9|7|4|3|2|2|1|1|1,10,445,63577144,silent,63576699
11,14|9|7|4|2|2|2|2|1|1,10,205,22425420,silent,22425215
11,14|9|7|3|3|3|2|1|1|1,10,104,25983889,silent,25983785
11,14|9|7|3|3|2|2|2|1|1,10,110,21688418,silent,21688308
11,14|9|7|3|2|2|2|2|2|1,10,50,6558523,silent,6558473
11,14|9|7|2|2|2|2|2|2|2,10,5,554941,silent,554936
11,14|9|6|6|4|1|1|1|1|1,10,132,15412373,silent,15412241
11,14|9|6|6|3|2|1|1|1|1,10,270,34594956,silent,34594686
11,14|9|6|6|2|2|2|1|1|1,10,140,17307042,silent,17306902
11,14|9|6|5|5|1|1|1|1|1,10,107,11603142,silent,11603035
11,14|9|6|5|4|2|1|1|1|1,10,443,60058061,silent,60057618
11,14|9|6|5|3|3|1|1|1|1,10,293,48644576,silent,48644283
11,14|9|6|5|3|2|2|1|1|1,10,471,72068574,silent,72068103
11,14|9|6|5|2|2|2|2|1|1,10,177,23518882,silent,23518705
11,14|9|6|4|4|3|1|1|1|1,10,222,43126285,silent,43126063
11,14|9|6|4|4|2|2|1|1|1,10,299,53025854,silent,53025555
11,14|9|6|4|3|3|2|1|1|1,10,266,67234974,silent,67234708
11,14|9|6|4|3|2|2|2|1|1,10,252,51930091,silent,51929839
11,14|9|6|4|2|2|2|2|2|1,10,82,12299444,silent,12299362
11,14|9|6|3|3|3|3|1|1|1,10,20,14012441,silent,14012421
11,14|9|6|3|3|3|2|2|1|1,10,42,24353486,silent,24353444
11,14|9|6|3|3|2|2|2|2|1,10,31,12622167,silent,12622136
11,14|9|6|3|2|2|2|2|2|2,10,10,2284963,silent,2284953
11,14|9|5|5|5|2|1|1|1|1,10,123,14139818,silent,14139695
11,14|9|5|5|4|3|1|1|1|1,10,189,33020403,silent,33020214
11,14|9|5|5|4|2|2|1|1|1,10,243,39671676,silent,39671433
11,14|9|5|5|3|3|2|1|1|1,10,153,41738321,silent,41738168
11,14|9|5|5|3|2|2|2|1|1,10,136,31372157,silent,31372021
11,14|9|5|5|2|2|2|2|2|1,10,30,6925186,silent,6925156
11,14|9|5|4|4|4|1|1|1|1,10,53,12740152,silent,12740099
11,14|9|5|4|4|3|2|1|1|1,10,184,48050726,silent,48050542
11,14|9|5|4|4|2|2|2|1|1,10,140,29504349,silent,29504209
11,14|9|5|4|3|3|3|1|1|1,10,41,24843617,silent,24843576
11,14|9|5|4|3|3|2|2|1|1,10,86,42003614,silent,42003528
11,14|9|5|4|3|2|2|2|2|1,10,59,20153011,silent,20152952
11,14|9|5|4|2|2|2|2|2|2,10,10,2878193,silent,2878183
11,14|9|5|3|3|3|3|2|1|1,10,3,12571493,silent,12571490
11,14|9|5|3|3|3|2|2|2|1,10,4,10848035,silent,10848031
11,14|9|5|3|3|2|2|2|2|2,10,2,3239437,silent,3239435
11,14|9|4|4|4|4|2|1|1|1,10,26,8039118,silent,8039092
11,14|9|4|4|4|3|3|1|1|1,10,24,9918271,silent,9918247
11,14|9|4|4|4|3|2|2|1|1,10,51,15729449,silent,15729398
11,14|9|4|4|4|2|2|2|2|1,10,31,6002799,silent,6002768
11,14|9|4|4|3|3|3|2|1|1,10,8,11431226,silent,11431218
11,14|9|4|4|3|3|2|2|2|1,10,10,9594673,silent,9594663
11,14|9|4|4|3|2|2|2|2|2,10,6,2675474,silent,2675468
11,14|9|4|3|3|3|3|3|1|1,10,0,-1,a0,
11,14|9|4|3|3|3|3|2|2|1,10,0,-1,a0,
11,14|9|4|3|3|3|2|2|2|2,10,0,-1,a0,
11,14|9|3|3|3|3|3|3|2|1,10,0,-1,a0,
11,14|9|3|3|3|3|3|2|2|2,10,0,-1,a0,
11,14|8|8|8|1|1|1|1|1|1,10,4,287589,silent,287585
11,14|8|8|7|2|1|1|1|1|1,10,39,3419622,silent,3419583
11,14|8|8|6|3|1|1|1|1|1,10,101,10896817,silent,10896716
11,14|8|8|6|2|2|1|1|1|1,10,115,11077852,silent,11077737
11,14|8|8|5|4|1|1|1|1|1,10,115,12643025,silent,12642910
11,14|8|8|5|3|2|1|1|1|1,10,239,30015745,silent,30015506
11,14|8|8|5|2|2|2|1|1|1,10,138,15365467,silent,15365329
11,14|8|8|4|4|2|1|1|1|1,10,145,19226706,silent,19226561
11,14|8|8|4|3|3|1|1|1|1,10,103,18932302,silent,18932199
11,14|8|8|4|3|2|2|1|1|1,10,189,28767958,silent,28767769
11,14|8|8|4|2|2|2|2|1|1,10,74,10086438,silent,10086364
11,14|8|8|3|3|3|2|1|1|1,10,46,11592321,silent,11592275
11,14|8|8|3|3|2|2|2|1|1,10,56,9651653,silent,9651597
11,14|8|8|3|2|2|2|2|2|1,10,23,2902261,silent,2902238
11,14|8|8|2|2|2|2|2|2|2,10,7,245677,silent,245670
11,14|8|7|7|3|1|1|1|1|1,10,61,7320377,silent,7320316
11,14|8|7|7|2|2|1|1|1|1,10,67,7349766,silent,7349699
11,14|8|7|6|4|1|1|1|1|1,10,137,18185474,silent,18185337
11,14|8|7|6|3|2|1|1|1|1,10,298,40135031,silent,40134733
11,14|8|7|6|2|2|2|1|1|1,10,165,19890226,silent,19890061
11,14|8|7|5|5|1|1|1|1|1,10,95,11179713,silent,11179618
11,14|8|7|5|4|2|1|1|1|1,10,390,55825507,silent,55825117
11,14|8|7|5|3|3|1|1|1|1,10,252,44583085,silent,44582833
11,14|8|7|5|3|2|2|1|1|1,10,407,65744334,silent,65743927
11,14|8|7|5|2|2|2|2|1|1,10,152,21230992,silent,21230840
11,14|8|7|4|4|3|1|1|1|1,10,183,37057365,silent,37057182
11,14|8|7|4|4|2|2|1|1|1,10,250,45357456,silent,45357206
11,14|8|7|4|3|3|2|1|1|1,10,210,56698089,silent,56697879
11,14|8|7|4|3|2|2|2|1|1,10,198,43547123,silent,43546925
11,14|8|7|4|2|2|2|2|2|1,10,58,10198312,silent,10198254
11,14|8|7|3|3|3|3|1|1|1,10,16,11401172,silent,11401156
11,14|8|7|3|3|3|2|2|1|1,10,32,19758484,silent,19758452
11,14|8|7|3|3|2|2|2|2|1,10,23,10178391,silent,10178368
11,14|8|7|3|2|2|2|2|2|2,10,6,1820753,silent,1820747
11,14|8|6|6|5|1|1|1|1|1,10,66,8673527,silent,8673461
11,14|8|6|6|4|2|1|1|1|1,10,223,35105637,silent,35105414
11,14|8|6|6|3|3|1|1|1|1,10,140,26486922,silent,26486782
11,14|8|6|6|3|2|2|1|1|1,10,212,38613807,silent,38613595
11,14|8|6|6|2|2|2|2|1|1,10,67,12094533,silent,12094466
11,14|8|6|5|5|2|1|1|1|1,10,192,28008592,silent,28008400
11,14|8|6|5|4|3|1|1|1|1,10,314,60481599,silent,60481285
11,14|8|6|5|4|2|2|1|1|1,10,372,72026247,silent,72025875
11,14|8|6|5|3|3|2|1|1|1,10,268,73536023,silent,73535755
11,14|8|6|5|3|2|2|2|1|1,10,222,54689832,silent,54689610
11,14|8|6|5|2|2|2|2|2|1,10,55,11818968,silent,11818913
11,14|8|6|4|4|4|1|1|1|1,10,84,18532869,silent,18532785
11,14|8|6|4|4|3|2|1|1|1,10,244,68581231,silent,68580987
11,14|8|6|4|4|2|2|2|1|1,10,160,41660083,silent,41659923
11,14|8|6|4|3|3|3|1|1|1,10,59,34214810,silent,34214751
11,14|8|6|4|3|3|2|2|1|1,10,123,57568087,silent,57567964
11,14|8|6|4|3|2|2|2|2|1,10,75,27301224,silent,27301149
11,14|8|6|4|2|2|2|2|2|2,10,19,3821432,silent,3821413
11,14|8|6|3|3|3|3|2|1|1,10,4,15839792,silent,15839788
11,14|8|6|3|3|3|2|2|2|1,10,5,13585362,silent,13585357
11,14|8|6|3|3|2|2|2|2|2,10,1,4006569,silent,4006568
11,14|8|5|5|5|3|1|1|1|1,10,97,16298874,silent,16298777
11,14|8|5|5|5|2|2|1|1|1,10,102,18214201,silent,18214099
11,14|8|5|5|4|4|1|1|1|1,10,82,15896274,silent,15896192
11,14|8|5|5|4|3|2|1|1|1,10,199,55218418,silent,55218219
11,14|8|5|5|4|2|2|2|1|1,10,120,32653444,silent,32653324
11,14|8|5|5|3|3|3|1|1|1,10,33,22501690,silent,22501657
11,14|8|5|5|3|3|2|2|1|1,10,61,37419548,silent,37419487
11,14|8|5|5|3|2|2|2|2|1,10,31,17231725,silent,17231694
11,14|8|5|5|2|2|2|2|2|2,10,1,2237362,silent,2237361
11,14|8|5|4|4|4|2|1|1|1,10,88,23745285,silent,23745197
11,14|8|5|4|4|3|3|1|1|1,10,61,28376515,silent,28376454
11,14|8|5|4|4|3|2|2|1|1,10,115,44613408,silent,44613293
11,14|8|5|4|4|2|2|2|2|1,10,52,16662226,silent,16662174
11,14|8|5|4|3|3|3|2|1|1,10,17,29890488,silent,29890471
11,14|8|5|4|3|3|2|2|2|1,10,21,24824187,silent,24824166
11,14|8|5|4|3|2|2|2|2|2,10,8,6765984,silent,6765976
11,14|8|5|3|3|3|3|3|1|1,10,0,-1,a0,
11,14|8|5|3|3|3|3|2|2|1,10,0,-1,a0,
11,14|8|5|3|3|3|2|2|2|2,10,0,-1,a0,
11,14|8|4|4|4|4|3|1|1|1,10,19,6354967,silent,6354948
11,14|8|4|4|4|4|2|2|1|1,10,28,8095572,silent,8095544
11,14|8|4|4|4|3|3|2|1|1,10,21,12587575,silent,12587554
11,14|8|4|4|4|3|2|2|2|1,10,25,9720577,silent,9720552
11,14|8|4|4|4|2|2|2|2|2,10,12,2103437,silent,2103425
11,14|8|4|4|3|3|3|3|1|1,10,0,-1,a0,
11,14|8|4|4|3|3|3|2|2|1,10,1,7825703,silent,7825702
11,14|8|4|4|3|3|2|2|2|2,10,0,-1,a0,
11,14|8|4|3|3|3|3|3|2|1,10,0,-1,a0,
11,14|8|4|3|3|3|3|2|2|2,10,0,-1,a0,
11,14|8|3|3|3|3|3|3|3|1,10,0,-1,a0,
11,14|8|3|3|3|3|3|3|2|2,10,0,-1,a0,
11,14|7|7|7|4|1|1|1|1|1,10,22,3594172,silent,3594150
11,14|7|7|7|3|2|1|1|1|1,10,56,7680550,silent,7680494
11,14|7|7|7|2|2|2|1|1|1,10,37,3744864,silent,3744827
11,14|7|7|6|5|1|1|1|1|1,10,37,5918208,silent,5918171
11,14|7|7|6|4|2|1|1|1|1,10,135,23234878,silent,23234743
11,14|7|7|6|3|3|1|1|1|1,10,90,17336875,silent,17336785
11,14|7|7|6|3|2|2|1|1|1,10,144,25173937,silent,25173793
11,14|7|7|6|2|2|2|2|1|1,10,53,7826311,silent,7826258
11,14|7|7|5|5|2|1|1|1|1,10,109,15389680,silent,15389571
11,14|7|7|5|4|3|1|1|1|1,10,158,32308941,silent,32308783
11,14|7|7|5|4|2|2|1|1|1,10,204,38337698,silent,38337494
11,14|7|7|5|3|3|2|1|1|1,10,132,38677198,silent,38677066
11,14|7|7|5|3|2|2|2|1|1,10,106,28635005,silent,28634899
11,14|7|7|5|2|2|2|2|2|1,10,21,6130974,silent,6130953
11,14|7|7|4|4|4|1|1|1|1,10,34,9276937,silent,9276903
11,14|7|7|4|4|3|2|1|1|1,10,120,34086786,silent,34086666
11,14|7|7|4|4|2|2|2|1|1,10,93,20624095,silent,20624002
11,14|7|7|4|3|3|3|1|1|1,10,28,16767921,silent,16767893
11,14|7|7|4|3|3|2|2|1|1,10,49,28140686,silent,28140637
11,14|7|7|4|3|2|2|2|2|1,10,29,13282248,silent,13282219
11,14|7|7|4|2|2|2|2|2|2,10,1,1834935,silent,1834934
11,14|7|7|3|3|3|3|2|1|1,10,3,7516019,silent,7516016
11,14|7|7|3|3|3|2|2|2|1,10,2,6428685,silent,6428683
11,14|7|7|3|3|2|2|2|2|2,10,2,1889064,silent,1889062
11,14|7|6|6|6|1|1|1|1|1,10,10,1801064,silent,1801054
11,14|7|6|6|5|2|1|1|1|1,10,80,15120087,silent,15120007
11,14|7|6|6|4|3|1|1|1|1,10,116,25928989,silent,25928873
11,14|7|6|6|4|2|2|1|1|1,10,129,30404267,silent,30404138
11,14|7|6|6|3|3|2|1|1|1,10,104,28998682,silent,28998578
11,14|7|6|6|3|2|2|2|1|1,10,78,21170983,silent,21170905
11,14|7|6|6|2|2|2|2|2|1,10,21,4396610,silent,4396589
11,14|7|6|5|5|3|1|1|1|1,10,119,23200141,silent,23200022
11,14|7|6|5|5|2|2|1|1|1,10,120,25724911,silent,25724791
11,14|7|6|5|4|4|1|1|1|1,10,92,21223899,silent,21223807
11,14|7|6|5|4|3|2|1|1|1,10,245,72473514,silent,72473269
11,14|7|6|5|4|2|2|2|1|1,10,139,42446408,silent,42446269
11,14|7|6|5|3|3|3|1|1|1,10,49,28582498,silent,28582449
11,14|7|6|5|3|3|2|2|1|1,10,86,47325778,silent,47325692
11,14|7|6|5|3|2|2|2|2|1,10,43,21567452,silent,21567409
11,14|7|6|5|2|2|2|2|2|2,10,6,2751177,silent,2751171
11,14|7|6|4|4|4|2|1|1|1,10,82,24973107,silent,24973025
11,14|7|6|4|4|3|3|1|1|1,10,63,29429066,silent,29429003
11,14|7|6|4|4|3|2|2|1|1,10,112,46059437,silent,46059325
11,14|7|6|4|4|2|2|2|2|1,10,49,17026357,silent,17026308
11,14|7|6|4|3|3|3|2|1|1,10,19,29866855,silent,29866836
11,14|7|6|4|3|3|2|2|2|1,10,20,24669514,silent,24669494
11,14|7|6|4|3|2|2|2|2|2,10,8,6652672,silent,6652664
11,14|7|6|3|3|3|3|3|1|1,10,0,-1,a0,
11,14|7|6|3|3|3|3|2|2|1,10,0,-1,a0,
11,14|7|6|3|3|3|2|2|2|2,10,0,-1,a0,
11,14|7|5|5|5|4|1|1|1|1,10,49,8016686,silent,8016637
11,14|7|5|5|5|3|2|1|1|1,10,72,21952512,silent,21952440
11,14|7|5|5|5|2|2|2|1|1,10,26,11957493,silent,11957467
11,14|7|5|5|4|4|2|1|1|1,10,90,23471576,silent,23471486
11,14|7|5|5|4|3|3|1|1|1,10,48,26135383,silent,26135335
11,14|7|5|5|4|3|2|2|1|1,10,77,40448131,silent,40448054
11,14|7|5|5|4|2|2|2|2|1,10,20,14512330,silent,14512310
11,14|7|5|5|3|3|3|2|1|1,10,10,21420183,silent,21420173
11,14|7|5|5|3|3|2|2|2|1,10,10,17457095,silent,17457085
11,14|7|5|5|3|2|2|2|2|2,10,2,4561804,silent,4561802
11,14|7|5|4|4|4|3|1|1|1,10,42,14791879,silent,14791837
11,14|7|5|4|4|4|2|2|1|1,10,64,18705641,silent,18705577
11,14|7|5|4|4|3|3|2|1|1,10,33,28189733,silent,28189700
11,14|7|5|4|4|3|2|2|2|1,10,35,21554915,silent,21554880
11,14|7|5|4|4|2|2|2|2|2,10,6,4552500,silent,4552494
11,14|7|5|4|3|3|3|3|1|1,10,1,9584155,silent,9584154
11,14|7|5|4|3|3|3|2|2|1,10,2,16050294,silent,16050292
11,14|7|5|4|3|3|2|2|2|2,10,2,7007800,silent,7007798
11,14|7|5|3|3|3|3|3|2|1,10,0,-1,a0,
11,14|7|5|3|3|3|3|2|2|2,10,0,-1,a0,
11,14|7|4|4|4|4|4|1|1|1,10,6,1699856,silent,1699850
11,14|7|4|4|4|4|3|2|1|1,10,21,6990660,silent,6990639
11,14|7|4|4|4|4|2|2|2|1,10,21,4252427,silent,4252406
11,14|7|4|4|4|3|3|3|1|1,10,2,4418527,silent,4418525
11,14|7|4|4|4|3|3|2|2|1,10,6,7197700,silent,7197694
11,14|7|4|4|4|3|2|2|2|2,10,5,2910118,silent,2910113
11,14|7|4|4|3|3|3|3|2|1,10,0,-1,a0,
11,14|7|4|4|3|3|3|2|2|2,10,0,-1,a0,
11,14|7|4|3|3|3|3|3|3|1,10,0,-1,a0,
11,14|7|4|3|3|3|3|3|2|2,10,0,-1,a0,
11,14|7|3|3|3|3|3|3|3|2,10,0,-1,a0,
11,14|6|6|6|6|2|1|1|1|1,10,8,1760459,silent,1760451
11,14|6|6|6|5|3|1|1|1|1,10,30,6968714,silent,6968684
11,14|6|6|6|5|2|2|1|1|1,10,25,7619275,silent,7619250
11,14|6|6|6|4|4|1|1|1|1,10,20,5210080,silent,5210060
11,14|6|6|6|4|3|2|1|1|1,10,51,17208162,silent,17208111
11,14|6|6|6|4|2|2|2|1|1,10,24,9904989,silent,9904965
11,14|6|6|6|3|3|3|1|1|1,10,16,6308118,silent,6308102
11,14|6|6|6|3|3|2|2|1|1,10,25,10370502,silent,10370477
11,14|6|6|6|3|2|2|2|2|1,10,14,4639233,silent,4639219
11,14|6|6|6|2|2|2|2|2|2,10,6,574056,silent,574050
11,14|6|6|5|5|4|1|1|1|1,10,25,6292012,silent,6291987
11,14|6|6|5|5|3|2|1|1|1,10,53,16998394,silent,16998341
11,14|6|6|5|5|2|2|2|1|1,10,27,9190868,silent,9190841
11,14|6|6|5|4|4|2|1|1|1,10,49,17170773,silent,17170724
11,14|6|6|5|4|3|3|1|1|1,10,41,18903216,silent,18903175
11,14|6|6|5|4|3|2|2|1|1,10,57,29144099,silent,29144042
11,14|6|6|5|4|2|2|2|2|1,10,22,10370968,silent,10370946
11,14|6|6|5|3|3|3|2|1|1,10,10,15013420,silent,15013410
11,14|6|6|5|3|3|2|2|2|1,10,9,12179196,silent,12179187
11,14|6|6|5|3|2|2|2|2|2,10,3,3155625,silent,3155622
11,14|6|6|4|4|4|3|1|1|1,10,23,8736118,silent,8736095
11,14|6|6|4|4|4|2|2|1|1,10,24,10996250,silent,10996226
11,14|6|6|4|4|3|3|2|1|1,10,25,16396987,silent,16396962
11,14|6|6|4|4|3|2|2|2|1,10,21,12479896,silent,12479875
11,14|6|6|4|4|2|2|2|2|2,10,10,2620067,silent,2620057
11,14|6|6|4|3|3|3|3|1|1,10,0,-1,a0,
11,14|6|6|4|3|3|3|2|2|1,10,1,9037855,silent,9037854
11,14|6|6|4|3|3|2|2|2|2,10,0,-1,a0,
11,14|6|6|3|3|3|3|3|2|1,10,0,-1,a0,
11,14|6|6|3|3|3|3|2|2|2,10,0,-1,a0,
11,14|6|5|5|5|5|1|1|1|1,10,7,1287419,silent,1287412
11,14|6|5|5|5|4|2|1|1|1,10,29,8531952,silent,8531923
11,14|6|5|5|5|3|3|1|1|1,10,11,7670657,silent,7670646
11,14|6|5|5|5|3|2|2|1|1,10,13,11508865,silent,11508852
11,14|6|5|5|5|2|2|2|2|1,10,1,3789982,silent,3789981
11,14|6|5|5|4|4|3|1|1|1,10,30,10479726,silent,10479696
11,14|6|5|5|4|4|2|2|1|1,10,32,13058042,silent,13058010
11,14|6|5|5|4|3|3|2|1|1,10,14,18377452,silent,18377438
11,14|6|5|5|4|3|2|2|2|1,10,10,13802616,silent,13802606
11,14|6|5|5|4|2|2|2|2|2,10,0,-1,a0,
11,14|6|5|5|3|3|3|3|1|1,10,0,-1,a0,
11,14|6|5|5|3|3|3|2|2|1,10,1,8166197,silent,8166196
11,14|6|5|5|3|3|2|2|2|2,10,1,3498381,silent,3498380
11,14|6|5|4|4|4|4|1|1|1,10,11,2819541,silent,2819530
11,14|6|5|4|4|4|3|2|1|1,10,29,11397728,silent,11397699
11,14|6|5|4|4|4|2|2|2|1,10,19,6867518,silent,6867499
11,14|6|5|4|4|3|3|3|1|1,10,3,6971168,silent,6971165
11,14|6|5|4|4|3|3|2|2|1,10,7,11311270,silent,11311263
11,14|6|5|4|4|3|2|2|2|2,10,4,4525942,silent,4525938
11,14|6|5|4|3|3|3|3|2|1,10,0,-1,a0,
11,14|6|5|4|3|3|3|2|2|2,10,0,-1,a0,
11,14|6|5|3|3|3|3|3|3|1,10,0,-1,a0,
11,14|6|5|3|3|3|3|3|2|2,10,0,-1,a0,
11,14|6|4|4|4|4|4|2|1|1,10,7,1614601,silent,1614594
11,14|6|4|4|4|4|3|3|1|1,10,5,2110180,silent,2110175
11,14|6|4|4|4|4|3|2|2|1,10,11,3197737,silent,3197726
11,14|6|4|4|4|4|2|2|2|2,10,8,1012513,silent,1012505
11,14|6|4|4|4|3|3|3|2|1,10,0,-1,a0,
11,14|6|4|4|4|3|3|2|2|2,10,0,-1,a0,
11,14|6|4|4|3|3|3|3|3|1,10,0,-1,a0,
11,14|6|4|4|3|3|3|3|2|2,10,0,-1,a0,
11,14|6|4|3|3|3|3|3|3|2,10,0,-1,a0,
11,14|6|3|3|3|3|3|3|3|3,10,0,-1,a0,
11,14|5|5|5|5|5|2|1|1|1,10,1,767395,silent,767394
11,14|5|5|5|5|4|3|1|1|1,10,5,2120371,silent,2120366
11,14|5|5|5|5|4|2|2|1|1,10,1,2562537,silent,2562536
11,14|5|5|5|5|3|3|2|1|1,10,1,2926679,silent,2926678
11,14|5|5|5|5|3|2|2|2|1,10,0,-1,a0,
11,14|5|5|5|5|2|2|2|2|2,10,0,-1,a0,
