delta,lam,ell,a,m_det,class,margin
10,14|7|6|5|3|3|2,7,252,4616737,silent,4616485
10,14|7|6|4|4|4|1,7,206,1676170,silent,1675964
10,14|7|6|4|4|3|2,7,306,4277546,silent,4277240
10,14|7|6|4|3|3|3,7,45,1840362,silent,1840317
10,14|7|5|5|5|3|1,7,119,1617835,silent,1617716
10,14|7|5|5|5|2|2,7,77,1295248,silent,1295171
10,14|7|5|5|4|4|1,7,131,1530039,silent,1529908
10,14|7|5|5|4|3|2,7,203,3668400,silent,3668197
10,14|7|5|5|3|3|3,7,38,1292941,silent,1292903
10,14|7|5|4|4|4|2,7,126,1534765,silent,1534639
10,14|7|5|4|4|3|3,7,75,1614939,silent,1614864
10,14|7|4|4|4|4|3,7,39,358472,silent,358433
10,14|6|6|6|6|1|1,7,9,108404,silent,108395
10,14|6|6|6|5|2|1,7,92,804787,silent,804695
10,14|6|6|6|4|3|1,7,115,1298915,silent,1298800
10,14|6|6|6|4|2|2,7,125,1101539,silent,1101414
10,14|6|6|6|3|3|2,7,40,984631,silent,984591
10,14|6|6|5|5|3|1,7,88,1232746,silent,1232658
10,14|6|6|5|5|2|2,7,49,980791,silent,980742
10,14|6|6|5|4|4|1,7,101,1105229,silent,1105128
10,14|6|6|5|4|3|2,7,146,2608419,silent,2608273
10,14|6|6|5|3|3|3,7,22,891493,silent,891471
10,14|6|6|4|4|4|2,7,95,895891,silent,895796
10,14|6|6|4|4|3|3,7,27,924454,silent,924427
10,14|6|5|5|5|4|1,7,27,520967,silent,520940
10,14|6|5|5|5|3|2,7,38,987460,silent,987422
10,14|6|5|5|4|4|2,7,43,1029789,silent,1029746
10,14|6|5|5|4|3|3,7,38,1016525,silent,1016487
10,14|6|5|4|4|4|3,7,38,569460,silent,569422
10,14|6|4|4|4|4|4,7,19,66751,silent,66732
10,14|5|5|5|5|5|1,7,3,42833,silent,42830
10,14|5|5|5|5|4|2,7,7,193259,silent,193252
10,14|5|5|5|5|3|3,7,3,154036,silent,154033
10,14|5|5|5|4|4|3,7,6,207998,silent,207992
10,14|5|5|4|4|4|4,7,2,55575,silent,55573
10,13|13|10|1|1|1|1,7,4,5457,silent,5453
10,13|13|9|2|1|1|1,7,40,40410,silent,40370
10,13|13|8|3|1|1|1,7,96,127525,silent,127429
10,13|13|8|2|2|1|1,7,112,114493,silent,114381
10,13|13|7|4|1|1|1,7,155,216514,silent,216359
10,13|13|7|3|2|1|1,7,261,393968,silent,393707
10,13|13|7|2|2|2|1,7,121,157242,silent,157121
10,13|13|6|5|1|1|1,7,115,184044,silent,183929
10,13|13|6|4|2|1|1,7,344,575712,silent,575368
10,13|13|6|3|3|1|1,7,167,387573,silent,387406
10,13|13|6|3|2|2|1,7,256,484846,silent,484590
10,13|13|6|2|2|2|2,7,49,97596,silent,97547
10,13|13|5|5|2|1|1,7,153,290699,silent,290546
10,13|13|5|4|3|1|1,7,227,514929,silent,514702
10,13|13|5|4|2|2|1,7,242,526078,silent,525836
10,13|13|5|3|3|2|1,7,149,479498,silent,479349
10,13|13|5|3|2|2|2,7,93,242020,silent,241927
10,13|13|4|4|4|1|1,7,62,118649,silent,118587
10,13|13|4|4|3|2|1,7,116,357350,silent,357234
10,13|13|4|4|2|2|2,7,45,147303,silent,147258
10,13|13|4|3|3|3|1,7,18,149950,silent,149932
10,13|13|4|3|3|2|2,7,39,181883,silent,181844
10,13|13|3|3|3|3|2,7,0,-1,a0,
10,13|12|11|1|1|1|1,7,4,5279,silent,5275
10,13|12|10|2|1|1|1,7,47,52659,silent,52612
10,13|12|9|3|1|1|1,7,162,213341,silent,213179
10,13|12|9|2|2|1|1,7,158,189771,silent,189613
10,13|12|8|4|1|1|1,7,291,460162,silent,459871
10,13|12|8|3|2|1|1,7,501,821221,silent,820720
10,13|12|8|2|2|2|1,7,222,324544,silent,324322
10,13|12|7|5|1|1|1,7,325,553089,silent,552764
10,13|12|7|4|2|1|1,7,812,1576892,silent,1576080
10,13|12|7|3|3|1|1,7,430,1028201,silent,1027771
10,13|12|7|3|2|2|1,7,576,1271896,silent,1271320
10,13|12|7|2|2|2|2,7,127,251337,silent,251210
10,13|12|6|6|1|1|1,7,129,256448,silent,256319
10,13|12|6|5|2|1|1,7,653,1418314,silent,1417661
10,13|12|6|4|3|1|1,7,738,1971423,silent,1970685
10,13|12|6|4|2|2|1,7,777,1981473,silent,1980696
10,13|12|6|3|3|2|1,7,455,1675056,silent,1674601
10,13|12|6|3|2|2|2,7,259,828602,silent,828343
10,13|12|5|5|3|1|1,7,392,1083941,silent,1083549
10,13|12|5|5|2|2|1,7,349,1026733,silent,1026384
10,13|12|5|4|4|1|1,7,292,847772,silent,847480
10,13|12|5|4|3|2|1,7,625,2346899,silent,2346274
10,13|12|5|4|2|2|2,7,251,931138,silent,930887
10,13|12|5|3|3|3|1,7,108,772981,silent,772873
10,13|12|5|3|3|2|2,7,142,918766,silent,918624
10,13|12|4|4|4|2|1,7,170,596511,silent,596341
10,13|12|4|4|3|3|1,7,98,624076,silent,623978
10,13|12|4|4|3|2|2,7,130,704764,silent,704634
10,13|12|4|3|3|3|2,7,20,380416,silent,380396
10,13|12|3|3|3|3|3,7,1,40393,silent,40392
10,13|11|11|2|1|1|1,7,24,24353,silent,24329
10,13|11|10|3|1|1|1,7,119,166833,silent,166714
10,13|11|10|2|2|1|1,7,122,148164,silent,148042
10,13|11|9|4|1|1|1,7,314,501676,silent,501362
10,13|11|9|3|2|1|1,7,509,883710,silent,883201
10,13|11|9|2|2|2|1,7,214,345925,silent,345711
10,13|11|8|5|1|1|1,7,442,819970,silent,819528
10,13|11|8|4|2|1|1,7,1074,2244170,silent,2243096
10,13|11|8|3|3|1|1,7,546,1437687,silent,1437141
10,13|11|8|3|2|2|1,7,731,1769293,silent,1768562
10,13|11|8|2|2|2|2,7,144,344355,silent,344211
10,13|11|7|6|1|1|1,7,339,682742,silent,682403
10,13|11|7|5|2|1|1,7,1209,2911635,silent,2910426
10,13|11|7|4|3|1|1,7,1269,3722187,silent,3720918
10,13|11|7|4|2|2|1,7,1252,3699663,silent,3698411
10,13|11|7|3|3|2|1,7,747,3028510,silent,3027763
10,13|11|7|3|2|2|2,7,388,1477795,silent,1477407
10,13|11|6|6|2|1|1,7,538,1400021,silent,1399483
10,13|11|6|5|3|1|1,7,1132,3721570,silent,3720438
10,13|11|6|5|2|2|1,7,1036,3470790,silent,3469754
10,13|11|6|4|4|1|1,7,707,2342822,silent,2342115
10,13|11|6|4|3|2|1,7,1429,6230563,silent,6229134
10,13|11|6|4|2|2|2,7,539,2419786,silent,2419247
10,13|11|6|3|3|3|1,7,237,1883987,silent,1883750
10,13|11|6|3|3|2|2,7,320,2220764,silent,2220444
10,13|11|5|5|4|1|1,7,436,1622996,silent,1622560
10,13|11|5|5|3|2|1,7,731,3521618,silent,3520887
10,13|11|5|5|2|2|2,7,244,1280535,silent,1280291
10,13|11|5|4|4|2|1,7,648,2999248,silent,2998600
10,13|11|5|4|3|3|1,7,411,2921040,silent,2920629
10,13|11|5|4|3|2|2,7,454,3232400,silent,3231946
10,13|11|5|3|3|3|2,7,80,1373285,silent,1373205
10,13|11|4|4|4|3|1,7,171,958161,silent,957990
10,13|11|4|4|4|2|2,7,136,868440,silent,868304
10,13|11|4|4|3|3|2,7,89,1141044,silent,1140955
10,13|11|4|3|3|3|3,7,2,282376,silent,282374
10,13|10|10|4|1|1|1,7,125,218804,silent,218679
10,13|10|10|3|2|1|1,7,210,384722,silent,384512
10,13|10|10|2|2|2|1,7,96,150936,silent,150840
10,13|10|9|5|1|1|1,7,330,633817,silent,633487
10,13|10|9|4|2|1|1,7,767,1700701,silent,1699934
10,13|10|9|3|3|1|1,7,401,1081098,silent,1080697
10,13|10|9|3|2|2|1,7,513,1325845,silent,1325332
10,13|10|9|2|2|2|2,7,104,256536,silent,256432
10,13|10|8|6|1|1|1,7,376,830723,silent,830347
10,13|10|8|5|2|1|1,7,1254,3249767,silent,3248513
10,13|10|8|4|3|1|1,7,1265,4007114,silent,4005849
10,13|10|8|4|2|2|1,7,1254,3965650,silent,3964396
10,13|10|8|3|3|2|1,7,738,3192663,silent,3191925
10,13|10|8|3|2|2|2,7,381,1549990,silent,1549609
10,13|10|7|7|1|1|1,7,191,400791,silent,400600
10,13|10|7|6|2|1|1,7,1013,2900636,silent,2899623
10,13|10|7|5|3|1|1,7,1685,6021781,silent,6020096
10,13|10|7|5|2|2|1,7,1474,5560598,silent,5559124
10,13|10|7|4|4|1|1,7,943,3529890,silent,3528947
10,13|10|7|4|3|2|1,7,1898,9199236,silent,9197338
10,13|10|7|4|2|2|2,7,698,3530767,silent,3530069
10,13|10|7|3|3|3|1,7,331,2678709,silent,2678378
10,13|10|7|3|3|2|2,7,398,3138177,silent,3137779
10,13|10|6|6|3|1|1,7,772,3064170,silent,3063398
10,13|10|6|6|2|2|1,7,711,2770197,silent,2769486
10,13|10|6|5|4|1|1,7,1082,4636167,silent,4635085
10,13|10|6|5|3|2|1,7,1782,9684006,silent,9682224
10,13|10|6|5|2|2|2,7,592,3455725,silent,3455133
10,13|10|6|4|4|2|1,7,1241,6639419,silent,6638178
10,13|10|6|4|3|3|1,7,771,6253601,silent,6252830
10,13|10|6|4|3|2|2,7,854,6858696,silent,6857842
10,13|10|6|3|3|3|2,7,146,2677185,silent,2677039
10,13|10|5|5|5|1|1,7,209,998974,silent,998765
10,13|10|5|5|4|2|1,7,756,4749282,silent,4748526
10,13|10|5|5|3|3|1,7,444,3718467,silent,3718023
10,13|10|5|5|3|2|2,7,416,3974889,silent,3974473
10,13|10|5|4|4|3|1,7,534,3983199,silent,3982665
10,13|10|5|4|4|2|2,7,430,3543610,silent,3543180
10,13|10|5|4|3|3|2,7,288,4335322,silent,4335034
10,13|10|5|3|3|3|3,7,17,834270,silent,834253
10,13|10|4|4|4|4|1,7,104,561427,silent,561323
10,13|10|4|4|4|3|2,7,145,1507431,silent,1507286
10,13|10|4|4|3|3|3,7,17,723397,silent,723380
10,13|9|9|6|1|1|1,7,184,384997,silent,384813
10,13|9|9|5|2|1|1,7,548,1453516,silent,1452968
10,13|9|9|4|3|1|1,7,550,1766350,silent,1765800
10,13|9|9|4|2|2|1,7,510,1739876,silent,1739366
10,13|9|9|3|3|2|1,7,312,1393663,silent,1393351
10,13|9|9|3|2|2|2,7,147,672269,silent,672122
10,13|9|8|7|1|1|1,7,189,445517,silent,445328
10,13|9|8|6|2|1|1,7,848,2545504,silent,2544656
10,13|9|8|5|3|1|1,7,1290,4883071,silent,4881781
10,13|9|8|5|2|2|1,7,1125,4489622,silent,4488497
10,13|9|8|4|4|1|1,7,706,2784263,silent,2783557
10,13|9|8|4|3|2|1,7,1408,7183981,silent,7182573
10,13|9|8|4|2|2|2,7,498,2741013,silent,2740515
10,13|9|8|3|3|3|1,7,241,2055331,silent,2055090
10,13|9|8|3|3|2|2,7,296,2402245,silent,2401949
10,13|9|7|7|2|1|1,7,426,1339131,silent,1338705
10,13|9|7|6|3|1|1,7,1199,4983255,silent,4982056
10,13|9|7|6|2|2|1,7,1002,4455742,silent,4454740
10,13|9|7|5|4|1|1,7,1291,5979613,silent,5978322
10,13|9|7|5|3|2|1,7,2062,12250696,silent,12248634
10,13|9|7|5|2|2|2,7,642,4319216,silent,4318574
10,13|9|7|4|4|2|1,7,1307,7839349,silent,7838042
10,13|9|7|4|3|3|1,7,851,7274670,silent,7273819
10,13|9|7|4|3|2|2,7,880,7929429,silent,7928549
10,13|9|7|3|3|3|2,7,167,2989638,silent,2989471
10,13|9|6|6|4|1|1,7,679,3409984,silent,3409305
10,13|9|6|6|3|2|1,7,1048,6559643,silent,6558595
10,13|9|6|6|2|2|2,7,340,2255263,silent,2254923
10,13|9|6|5|5|1|1,7,445,2530420,silent,2529975
10,13|9|6|5|4|2|1,7,1586,11043780,silent,11042194
10,13|9|6|5|3|3|1,7,878,8368623,silent,8367745
10,13|9|6|5|3|2|2,7,877,8875946,silent,8875069
10,13|9|6|4|4|3|1,7,853,7238394,silent,7237541
10,13|9|6|4|4|2|2,7,665,6378671,silent,6378006
10,13|9|6|4|3|3|2,7,460,7559614,silent,7559154
10,13|9|6|3|3|3|3,7,23,1331234,silent,1331211
10,13|9|5|5|5|2|1,7,288,2548987,silent,2548699
10,13|9|5|5|4|3|1,7,550,5487245,silent,5486695
10,13|9|5|5|4|2|2,7,393,4715370,silent,4714977
10,13|9|5|5|3|3|2,7,265,4648587,silent,4648322
10,13|9|5|4|4|4|1,7,247,2016256,silent,2016009
10,13|9|5|4|4|3|2,7,378,5218515,silent,5218137
10,13|9|5|4|3|3|3,7,63,2311599,silent,2311536
10,13|9|4|4|4|4|2,7,92,828973,silent,828881
10,13|9|4|4|4|3|3,7,46,893004,silent,892958
10,13|8|8|8|1|1|1,7,27,77574,silent,77547
10,13|8|8|7|2|1|1,7,255,837798,silent,837543
10,13|8|8|6|3|1|1,7,572,2517825,silent,2517253
10,13|8|8|6|2|2|1,7,508,2248235,silent,2247727
10,13|8|8|5|4|1|1,7,588,2834243,silent,2833655
10,13|8|8|5|3|2|1,7,945,5764453,silent,5763508
10,13|8|8|5|2|2|2,7,311,2027693,silent,2027382
10,13|8|8|4|4|2|1,7,590,3603899,silent,3603309
10,13|8|8|4|3|3|1,7,364,3317699,silent,3317335
10,13|8|8|4|3|2|2,7,399,3613205,silent,3612806
10,13|8|8|3|3|3|2,7,67,1339471,silent,1339404
10,13|8|7|7|3|1|1,7,381,1691308,silent,1690927
10,13|8|7|7|2|2|1,7,290,1486569,silent,1486279
10,13|8|7|6|4|1|1,7,756,4051482,silent,4050726
10,13|8|7|6|3|2|1,7,1135,7657044,silent,7655909
10,13|8|7|6|2|2|2,7,344,2603701,silent,2603357
10,13|8|7|5|5|1|1,7,413,2453627,silent,2453214
10,13|8|7|5|4|2|1,7,1371,10327368,silent,10325997
10,13|8|7|5|3|3|1,7,770,7717248,silent,7716478
10,13|8|7|5|3|2|2,7,737,8143798,silent,8143061
10,13|8|7|4|4|3|1,7,676,6257128,silent,6256452
10,13|8|7|4|4|2|2,7,525,5487140,silent,5486615
10,13|8|7|4|3|3|2,7,367,6413357,silent,6412990
10,13|8|7|3|3|3|3,7,21,1089797,silent,1089776
10,13|8|6|6|5|1|1,7,282,1887589,silent,1887307
10,13|8|6|6|4|2|1,7,830,6453785,silent,6452955
10,13|8|6|6|3|3|1,7,410,4551340,silent,4550930
10,13|8|6|6|3|2|2,7,443,4758046,silent,4757603
10,13|8|6|5|5|2|1,7,534,5066965,silent,5066431
10,13|8|6|5|4|3|1,7,920,10084298,silent,10083378
10,13|8|6|5|4|2|2,7,692,8600798,silent,8600106
10,13|8|6|5|3|3|2,7,423,8210967,silent,8210544
10,13|8|6|4|4|4|1,7,328,2945129,silent,2944801
10,13|8|6|4|4|3|2,7,489,7476447,silent,7475958
10,13|8|6|4|3|3|3,7,76,3191392,silent,3191316
10,13|8|5|5|5|3|1,7,194,2665655,silent,2665461
10,13|8|5|5|5|2|2,7,111,2127875,silent,2127764
10,13|8|5|5|4|4|1,7,200,2497315,silent,2497115
10,13|8|5|5|4|3|2,7,310,5954805,silent,5954495
10,13|8|5|5|3|3|3,7,62,2081984,silent,2081922
10,13|8|5|4|4|4|2,7,190,2441058,silent,2440868
10,13|8|5|4|4|3|3,7,100,2555762,silent,2555662
10,13|8|4|4|4|4|3,7,49,543330,silent,543281
10,13|7|7|7|4|1|1,7,140,802274,silent,802134
10,13|7|7|7|3|2|1,7,188,1464227,silent,1464039
10,13|7|7|7|2|2|2,7,48,486865,silent,486817
10,13|7|7|6|5|1|1,7,192,1292286,silent,1292094
10,13|7|7|6|4|2|1,7,493,4276337,silent,4275844
10,13|7|7|6|3|3|1,7,272,2986582,silent,2986310
10,13|7|7|6|3|2|2,7,245,3101644,silent,3101399
10,13|7|7|5|5|2|1,7,279,2788010,silent,2787731
10,13|7|7|5|4|3|1,7,461,5394750,silent,5394289
10,13|7|7|5|4|2|2,7,325,4578681,silent,4578356
10,13|7|7|5|3|3|2,7,222,4328656,silent,4328434
10,13|7|7|4|4|4|1,7,142,1474477,silent,1474335
10,13|7|7|4|4|3|2,7,217,3717933,silent,3717716
10,13|7|7|4|3|3|3,7,45,1568425,silent,1568380
10,13|7|6|6|6|1|1,7,52,386908,silent,386856
10,13|7|6|6|5|2|1,7,270,2720980,silent,2720710
10,13|7|6|6|4|3|1,7,354,4299478,silent,4299124
10,13|7|6|6|4|2|2,7,275,3614768,silent,3614493
10,13|7|6|6|3|3|2,7,154,3219064,silent,3218910
10,13|7|6|5|5|3|1,7,249,3787409,silent,3787160
10,13|7|6|5|5|2|2,7,171,3004911,silent,3004740
10,13|7|6|5|4|4|1,7,257,3332011,silent,3331754
10,13|7|6|5|4|3|2,7,388,7806405,silent,7806017
10,13|7|6|5|3|3|3,7,62,2636936,silent,2636874
10,13|7|6|4|4|4|2,7,176,2564783,silent,2564607
10,13|7|6|4|4|3|3,7,97,2647160,silent,2647063
10,13|7|5|5|5|4|1,7,62,1233621,silent,1233559
10,13|7|5|5|5|3|2,7,81,2318646,silent,2318565
10,13|7|5|5|4|4|2,7,106,2379344,silent,2379238
10,13|7|5|5|4|3|3,7,72,2329462,silent,2329390
10,13|7|5|4|4|4|3,7,70,1254380,silent,1254310
10,13|7|4|4|4|4|4,7,19,131949,silent,131930
10,13|6|6|6|6|2|1,7,33,312691,silent,312658
10,13|6|6|6|5|3|1,7,71,1128197,silent,1128126
10,13|6|6|6|5|2|2,7,63,885839,silent,885776
10,13|6|6|6|4|4|1,7,70,813377,silent,813307
10,13|6|6|6|4|3|2,7,93,1841076,silent,1840983
10,13|6|6|6|3|3|3,7,8,575420,silent,575412
10,13|6|6|5|5|4|1,7,45,964800,silent,964755
10,13|6|6|5|5|3|2,7,59,1787224,silent,1787165
10,13|6|6|5|4|4|2,7,90,1740016,silent,1739926
10,13|6|6|5|4|3|3,7,45,1677422,silent,1677377
10,13|6|6|4|4|4|3,7,43,740137,silent,740094
10,13|6|5|5|5|5|1,7,6,191200,silent,191194
10,13|6|5|5|5|4|2,7,18,845369,silent,845351
10,13|6|5|5|5|3|3,7,18,668873,silent,668855
10,13|6|5|5|4|4|3,7,26,875639,silent,875613
10,13|6|5|4|4|4|4,7,17,215696,silent,215679
10,13|5|5|5|5|5|2,7,3,74140,silent,74137
10,13|5|5|5|5|4|3,7,3,173529,silent,173526
10,13|5|5|5|4|4|4,7,1,82176,silent,82175
10,12|12|12|1|1|1|1,7,2,789,silent,787
10,12|12|11|2|1|1|1,7,11,13275,silent,13264
10,12|12|10|3|1|1|1,7,56,73773,silent,73717
10,12|12|10|2|2|1|1,7,42,65087,silent,65045
10,12|12|9|4|1|1|1,7,123,205784,silent,205661
10,12|12|9|3|2|1|1,7,206,362692,silent,362486
10,12|12|9|2|2|2|1,7,90,142275,silent,142185
10,12|12|8|5|1|1|1,7,177,326176,silent,325999
10,12|12|8|4|2|1|1,7,398,889969,silent,889571
10,12|12|8|3|3|1|1,7,237,571001,silent,570764
10,12|12|8|3|2|2|1,7,283,701878,silent,701595
10,12|12|8|2|2|2|2,7,76,137792,silent,137716
10,12|12|7|6|1|1|1,7,128,267496,silent,267368
10,12|12|7|5|2|1|1,7,473,1137872,silent,1137399
10,12|12|7|4|3|1|1,7,485,1450969,silent,1450484
10,12|12|7|4|2|2|1,7,487,1442737,silent,1442250
10,12|12|7|3|3|2|1,7,287,1178778,silent,1178491
10,12|12|7|3|2|2|2,7,147,575277,silent,575130
10,12|12|6|6|2|1|1,7,187,542232,silent,542045
10,12|12|6|5|3|1|1,7,440,1439327,silent,1438887
10,12|12|6|5|2|2|1,7,397,1341820,silent,1341423
10,12|12|6|4|4|1|1,7,240,902919,silent,902679
10,12|12|6|4|3|2|1,7,545,2403136,silent,2402591
10,12|12|6|4|2|2|2,7,237,935525,silent,935288
10,12|12|6|3|3|3|1,7,98,725654,silent,725556
10,12|12|6|3|3|2|2,7,103,853375,silent,853272
10,12|12|5|5|4|1|1,7,180,624689,silent,624509
10,12|12|5|5|3|2|1,7,277,1352615,silent,1352338
10,12|12|5|5|2|2|2,7,74,490355,silent,490281
10,12|12|5|4|4|2|1,7,246,1150510,silent,1150264
10,12|12|5|4|3|3|1,7,154,1119019,silent,1118865
10,12|12|5|4|3|2|2,7,173,1238383,silent,1238210
10,12|12|5|3|3|3|2,7,33,525362,silent,525329
10,12|12|4|4|4|3|1,7,55,365727,silent,365672
10,12|12|4|4|4|2|2,7,73,333450,silent,333377
10,12|12|4|4|3|3|2,7,25,434267,silent,434242
10,12|12|4|3|3|3|3,7,3,107912,silent,107909
10,12|11|11|3|1|1|1,7,29,42590,silent,42561
10,12|11|11|2|2|1|1,7,35,37821,silent,37786
10,12|11|10|4|1|1|1,7,120,208455,silent,208335
10,12|11|10|3|2|1|1,7,199,364741,silent,364542
10,12|11|10|2|2|2|1,7,82,142277,silent,142195
10,12|11|9|5|1|1|1,7,243,473856,silent,473613
10,12|11|9|4|2|1|1,7,565,1265206,silent,1264641
10,12|11|9|3|3|1|1,7,284,801940,silent,801656
10,12|11|9|3|2|2|1,7,370,982355,silent,981985
10,12|11|9|2|2|2|2,7,66,189055,silent,188989
10,12|11|8|6|1|1|1,7,259,573817,silent,573558
10,12|11|8|5|2|1|1,7,841,2225458,silent,2224617
10,12|11|8|4|3|1|1,7,848,2732721,silent,2731873
10,12|11|8|4|2|2|1,7,825,2700286,silent,2699461
10,12|11|8|3|3|2|1,7,491,2169985,silent,2169494
10,12|11|8|3|2|2|2,7,246,1051237,silent,1050991
10,12|11|7|7|1|1|1,7,120,268800,silent,268680
10,12|11|7|6|2|1|1,7,662,1920671,silent,1920009
10,12|11|7|5|3|1|1,7,1078,3957648,silent,3956570
10,12|11|7|5|2|2|1,7,942,3650498,silent,3649556
10,12|11|7|4|4|1|1,7,609,2313032,silent,2312423
10,12|11|7|4|3|2|1,7,1214,6015150,silent,6013936
10,12|11|7|4|2|2|2,7,429,2304291,silent,2303862
10,12|11|7|3|3|3|1,7,210,1746936,silent,1746726
10,12|11|7|3|3|2|2,7,260,2045457,silent,2045197
10,12|11|6|6|3|1|1,7,496,1985036,silent,1984540
10,12|11|6|6|2|2|1,7,443,1791918,silent,1791475
10,12|11|6|5|4|1|1,7,684,2983890,silent,2983206
10,12|11|6|5|3|2|1,7,1117,6220826,silent,6219709
10,12|11|6|5|2|2|2,7,366,2216330,silent,2215964
10,12|11|6|4|4|2|1,7,770,4251172,silent,4250402
10,12|11|6|4|3|3|1,7,487,3999464,silent,3998977
10,12|11|6|4|3|2|2,7,528,4382111,silent,4381583
10,12|11|6|3|3|3|2,7,95,1706746,silent,1706651
10,12|11|5|5|5|1|1,7,125,636057,silent,635932
10,12|11|5|5|4|2|1,7,469,3016030,silent,3015561
10,12|11|5|5|3|3|1,7,274,2358027,silent,2357753
10,12|11|5|5|3|2|2,7,262,2519289,silent,2519027
10,12|11|5|4|4|3|1,7,331,2518331,silent,2518000
10,12|11|5|4|4|2|2,7,257,2237917,silent,2237660
10,12|11|5|4|3|3|2,7,180,2735576,silent,2735396
10,12|11|5|3|3|3|3,7,10,524712,silent,524702
10,12|11|4|4|4|4|1,7,59,352316,silent,352257
10,12|11|4|4|4|3|2,7,88,945177,silent,945089
10,12|11|4|4|3|3|3,7,10,453117,silent,453107
10,12|10|10|5|1|1|1,7,110,226185,silent,226075
10,12|10|10|4|2|1|1,7,238,598952,silent,598714
10,12|10|10|3|3|1|1,7,146,379438,silent,379292
10,12|10|10|3|2|2|1,7,170,464342,silent,464172
10,12|10|10|2|2|2|2,7,49,90437,silent,90388
10,12|10|9|6|1|1|1,7,220,506779,silent,506559
10,12|10|9|5|2|1|1,7,684,1891233,silent,1890549
10,12|10|9|4|3|1|1,7,674,2281833,silent,2281159
10,12|10|9|4|2|2|1,7,647,2247613,silent,2246966
10,12|10|9|3|3|2|1,7,386,1791518,silent,1791132
10,12|10|9|3|2|2|2,7,188,864371,silent,864183
10,12|10|8|7|1|1|1,7,196,466365,silent,466169
10,12|10|8|6|2|1|1,7,809,2600777,silent,2599968
10,12|10|8|5|3|1|1,7,1271,4928114,silent,4926843
10,12|10|8|5|2|2|1,7,1092,4524694,silent,4523602
10,12|10|8|4|4|1|1,7,644,2791996,silent,2791352
10,12|10|8|4|3|2|1,7,1355,7187235,silent,7185880
10,12|10|8|4|2|2|2,7,516,2740541,silent,2740025
10,12|10|8|3|3|3|1,7,245,2046515,silent,2046270
10,12|10|8|3|3|2|2,7,260,2387267,silent,2387007
10,12|10|7|7|2|1|1,7,404,1278066,silent,1277662
10,12|10|7|6|3|1|1,7,1074,4644454,silent,4643380
10,12|10|7|6|2|2|1,7,905,4148151,silent,4147246
10,12|10|7|5|4|1|1,7,1157,5510557,silent,5509400
10,12|10|7|5|3|2|1,7,1831,11255531,silent,11253700
10,12|10|7|5|2|2|2,7,559,3961015,silent,3960456
10,12|10|7|4|4|2|1,7,1152,7163478,silent,7162326
10,12|10|7|4|3|3|1,7,745,6629216,silent,6628471
10,12|10|7|4|3|2|2,7,776,7219885,silent,7219109
10,12|10|7|3|3|3|2,7,149,2708461,silent,2708312
10,12|10|6|6|4|1|1,7,556,3045240,silent,3044684
10,12|10|6|6|3|2|1,7,903,5843970,silent,5843067
10,12|10|6|6|2|2|2,7,322,2008100,silent,2007778
10,12|10|6|5|5|1|1,7,397,2241071,silent,2240674
10,12|10|6|5|4|2|1,7,1348,9727193,silent,9725845
10,12|10|6|5|3|3|1,7,751,7353159,silent,7352408
10,12|10|6|5|3|2|2,7,731,7789531,silent,7788800
10,12|10|6|4|4|3|1,7,700,6324646,silent,6323946
10,12|10|6|4|4|2|2,7,600,5572477,silent,5571877
10,12|10|6|4|3|3|2,7,371,6580592,silent,6580221
10,12|10|6|3|3|3|3,7,27,1154280,silent,1154253
10,12|10|5|5|5|2|1,7,243,2201138,silent,2200895
10,12|10|5|5|4|3|1,7,463,4718607,silent,4718144
10,12|10|5|5|4|2|2,7,305,4048433,silent,4048128
10,12|10|5|5|3|3|2,7,233,3984563,silent,3984330
10,12|10|5|4|4|4|1,7,203,1722494,silent,1722291
10,12|10|5|4|4|3|2,7,307,4448145,silent,4447838
10,12|10|5|4|3|3|3,7,53,1964343,silent,1964290
10,12|10|4|4|4|4|2,7,89,699536,silent,699447
10,12|10|4|4|4|3|3,7,27,749662,silent,749635
10,12|9|9|7|1|1|1,7,101,242066,silent,241965
10,12|9|9|6|2|1|1,7,402,1252170,silent,1251768
10,12|9|9|5|3|1|1,7,562,2297079,silent,2296517
10,12|9|9|5|2|2|1,7,476,2100869,silent,2100393
10,12|9|9|4|4|1|1,7,323,1287849,silent,1287526
10,12|9|9|4|3|2|1,7,592,3291906,silent,3291314
10,12|9|9|4|2|2|2,7,179,1245749,silent,1245570
10,12|9|9|3|3|3|1,7,104,930597,silent,930493
10,12|9|9|3|3|2|2,7,136,1085006,silent,1084870
10,12|9|8|8|1|1|1,7,56,153715,silent,153659
10,12|9|8|7|2|1|1,7,434,1497761,silent,1497327
10,12|9|8|6|3|1|1,7,948,4303068,silent,4302120
10,12|9|8|6|2|2|1,7,791,3825917,silent,3825126
10,12|9|8|5|4|1|1,7,936,4742010,silent,4741074
10,12|9|8|5|3|2|1,7,1484,9592692,silent,9591208
10,12|9|8|5|2|2|2,7,457,3357709,silent,3357252
10,12|9|8|4|4|2|1,7,899,5936124,silent,5935225
10,12|9|8|4|3|3|1,7,586,5448908,silent,5448322
10,12|9|8|4|3|2|2,7,602,5917387,silent,5916785
10,12|9|8|3|3|3|2,7,115,2181105,silent,2180990
10,12|9|7|7|3|1|1,7,490,2328117,silent,2327627
10,12|9|7|7|2|2|1,7,380,2041432,silent,2041052
